fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2016-06-30,USD,16106000000,41949000000,29693000000,26252000000,10105000000,3441000000,2560000000,6001000000,1036000000,-409000000,None,409000000,None,-263000000,None,2526000000,10469000000,2673000000,409000000,7796000000,8737000000,10878000000,12631000000,7796000000,AAPL
2016-03-31,USD,19921000000,50236000000,34059000000,30636000000,13987000000,3423000000,2511000000,5934000000,986000000,-321000000,None,321000000,None,-510000000,None,2477000000,14142000000,3626000000,321000000,10516000000,10948000000,14463000000,16464000000,10516000000,AAPL
2015-12-31,USD,30423000000,75596000000,49297000000,45449000000,24171000000,3848000000,2404000000,6252000000,941000000,-276000000,None,276000000,None,-263000000,None,2954000000,24573000000,6212000000,276000000,18361000000,17226000000,24849000000,27125000000,18361000000,AAPL
2015-09-30,USD,20548000000,51501000000,43858000000,30953000000,14623000000,3705000000,2220000000,5925000000,826000000,-238000000,None,238000000,None,-149000000,None,3119000000,15062000000,3938000000,238000000,20548000000,9681000000,15300000000,17742000000,11124000000,AAPL
2015-06-30,USD,19681000000,49404000000,33488000000,29924000000,14083000000,3564000000,2034000000,5598000000,766000000,-201000000,None,201000000,None,-175000000,None,3084000000,14473000000,3796000000,201000000,10677000000,9065000000,14674000000,17167000000,10677000000,AAPL
2015-03-31,USD,23656000000,57847000000,37814000000,34354000000,18278000000,3460000000,1918000000,5378000000,675000000,-163000000,None,163000000,None,-226000000,None,2479000000,18564000000,4995000000,163000000,13569000000,14316000000,18727000000,20757000000,13569000000,AAPL
2014-12-31,USD,29741000000,74468000000,48458000000,44858000000,24246000000,3600000000,1895000000,5495000000,654000000,-131000000,None,131000000,None,-353000000,None,2575000000,24416000000,6392000000,131000000,18024000000,18905000000,24547000000,26821000000,18024000000,AAPL
2014-09-30,USD,16009000000,42123000000,36172000000,26114000000,11165000000,3158000000,1686000000,4844000000,519000000,-115000000,None,115000000,None,-97000000,None,1969000000,11472000000,3005000000,115000000,16009000000,9463000000,11587000000,13134000000,8467000000,AAPL
2014-06-30,USD,14735000000,37332000000,25547000000,22697000000,10282000000,2850000000,1603000000,4453000000,439000000,-100000000,None,100000000,None,-137000000,None,1946000000,10484000000,2736000000,100000000,7748000000,8085000000,10584000000,12228000000,7748000000,AAPL
2014-03-31,USD,17947000000,45561000000,30631000000,27699000000,13593000000,2932000000,1422000000,4354000000,410000000,-85000000,None,85000000,None,-100000000,None,1887000000,13818000000,3595000000,85000000,10223000000,10278000000,13903000000,15480000000,10223000000,AAPL
2013-12-31,USD,21846000000,57510000000,38801000000,35748000000,17463000000,3053000000,1330000000,4383000000,427000000,-84000000,None,84000000,None,-97000000,None,2144000000,17709000000,4637000000,84000000,13072000000,13237000000,17793000000,19607000000,13072000000,AAPL
2013-09-30,USD,13871000000,37472000000,32074000000,23601000000,10030000000,2673000000,1168000000,3841000000,390000000,-83000000,None,83000000,None,-194000000,None,1783000000,10143000000,2631000000,83000000,13871000000,7275000000,10226000000,11813000000,7512000000,AAPL
2013-06-30,USD,13024000000,35270000000,24944000000,22299000000,9201000000,2645000000,1178000000,3823000000,385000000,-53000000,None,53000000,None,-98000000,None,1694000000,9435000000,2535000000,53000000,6900000000,5702000000,9488000000,10895000000,6900000000,AAPL
2013-03-31,USD,16349000000,43603000000,29926000000,27254000000,12558000000,2672000000,1119000000,3791000000,420000000,0,None,0,None,-73000000,None,1692000000,12905000000,3358000000,0,9547000000,9899000000,12905000000,14250000000,9547000000,AAPL
2012-12-31,USD,21060000000,54512000000,36292000000,33452000000,17210000000,2840000000,1010000000,3850000000,421000000,0,None,0,None,41000000,None,1588000000,17672000000,4594000000,0,13078000000,13191000000,17672000000,18798000000,13078000000,AAPL
2012-09-30,USD,14401000000,35966000000,26716000000,21565000000,10944000000,2551000000,906000000,3457000000,None,None,None,51000000,None,-51000000,None,981000000,10893000000,2670000000,None,14401000000,8190000000,10944000000,11925000000,8223000000,AAPL
2012-06-30,USD,14994000000,35023000000,22574000000,20029000000,11573000000,2545000000,876000000,3421000000,None,None,None,288000000,None,288000000,None,835000000,11861000000,3037000000,None,8824000000,8832000000,11573000000,12408000000,8824000000,AAPL
2012-03-31,USD,18564000000,39186000000,22961000000,20622000000,15384000000,2339000000,841000000,3180000000,None,None,None,148000000,None,148000000,None,740000000,15532000000,3910000000,None,11622000000,11762000000,15384000000,16124000000,11622000000,AAPL
2011-12-31,USD,20703000000,46333000000,28235000000,25630000000,17340000000,2605000000,758000000,3363000000,None,None,None,137000000,None,137000000,None,721000000,17477000000,4413000000,None,13064000000,13005000000,17340000000,18061000000,13064000000,AAPL
2011-09-30,USD,11380000000,28270000000,20515000000,16890000000,8710000000,2025000000,645000000,2670000000,None,None,None,81000000,None,81000000,None,543000000,8791000000,2168000000,None,11380000000,6677000000,8710000000,9253000000,6623000000,AAPL
2011-06-30,USD,11922000000,28571000000,18564000000,16649000000,9379000000,1915000000,628000000,2543000000,None,None,None,172000000,None,172000000,None,481000000,9551000000,2243000000,None,7308000000,7571000000,9379000000,9860000000,7308000000,AAPL
2011-03-31,USD,10218000000,24708000000,16212000000,14449000000,7874000000,1763000000,581000000,2344000000,None,None,None,26000000,None,26000000,None,434000000,7900000000,1913000000,None,5987000000,5999000000,7874000000,8308000000,5987000000,AAPL
2010-12-31,USD,10298000000,26741000000,18339000000,16443000000,7827000000,1896000000,575000000,2471000000,None,None,None,136000000,None,136000000,None,356000000,7963000000,1959000000,None,6004000000,6164000000,7827000000,8183000000,6004000000,AAPL
2010-09-30,USD,7512000000,20343000000,15217000000,12831000000,5447000000,1571000000,494000000,2065000000,None,None,None,14000000,None,14000000,None,329000000,5461000000,1153000000,None,7512000000,4154000000,5447000000,5776000000,4308000000,AAPL
2010-06-30,USD,6136000000,15700000000,11002000000,9564000000,4234000000,1438000000,464000000,1902000000,None,None,None,58000000,None,58000000,None,273000000,4292000000,1039000000,None,3253000000,3236000000,4234000000,4507000000,3253000000,AAPL
2010-03-31,USD,5625000000,13499000000,9094000000,7874000000,3979000000,1220000000,426000000,1646000000,None,None,None,266000000,None,50000000,None,216000000,4029000000,955000000,None,3074000000,3088000000,3979000000,3979000000,3074000000,AAPL
2009-12-31,USD,6411000000,15683000000,10560000000,9272000000,4725000000,1288000000,398000000,1686000000,None,None,None,33000000,None,33000000,None,209000000,4758000000,1380000000,None,3378000000,3412000000,4725000000,4934000000,3378000000,AAPL
2009-09-30,USD,5105000000,12207000000,7102000000,7102000000,3684000000,1063000000,358000000,1421000000,None,None,None,45000000,None,None,None,197000000,3729000000,1197000000,None,5105000000,2628000000,3684000000,2390000000,2532000000,AAPL
2009-06-30,USD,3983000000,8337000000,5314000000,5751000000,2632000000,1010000000,341000000,1351000000,None,None,None,236000000,None,60000000,None,176000000,2692000000,864000000,None,1229000000,1900000000,2632000000,1672000000,1828000000,AAPL
2009-03-31,USD,3627000000,8163000000,5192000000,5457000000,2323000000,985000000,319000000,1304000000,None,None,None,63000000,None,None,None,172000000,2386000000,766000000,None,None,None,2323000000,1839000000,1620000000,AAPL
2008-12-31,USD,4507000000,10167000000,6635000000,7373000000,3101000000,1091000000,315000000,1406000000,None,None,None,158000000,None,None,None,158000000,3259000000,1004000000,None,None,None,3101000000,2284000000,2255000000,AAPL
2008-09-30,USD,4791000000,7895000000,5156000000,8116000000,3494000000,999000000,298000000,1297000000,None,None,None,140000000,None,None,None,134000000,3634000000,1213000000,None,None,None,3494000000,1576000000,2421000000,AAPL
2008-06-30,USD,2600000000,7464000000,4864000000,4864000000,1392000000,916000000,292000000,1208000000,None,None,None,118000000,None,None,None,117000000,1510000000,438000000,None,None,None,1392000000,1509000000,1072000000,AAPL
2023-12-31,USD,47494000000,85069000000,37575000000,37575000000,23697000000,12925000000,12113000000,26241000000,None,-69000000,1110000000,69000000,85138000000,-47000000,None,1563000000,24412000000,3725000000,69000000,20687000000,23321000000,24481000000,25260000000,20687000000,GOOG
2023-09-30,USD,43078000000,76307000000,33229000000,33229000000,21343000000,10863000000,11258000000,22223000000,None,-116000000,1066000000,116000000,76423000000,120000000,None,3800000000,21197000000,1508000000,116000000,19689000000,18644000000,21313000000,26293000000,19689000000,GOOG
2023-06-30,USD,42467000000,74383000000,31916000000,31916000000,21838000000,10262000000,10588000000,20920000000,None,-43000000,892000000,43000000,74426000000,94000000,None,3397000000,21903000000,3535000000,43000000,18368000000,18377000000,21946000000,26120000000,18368000000,GOOG
2023-03-31,USD,39074000000,69686000000,30612000000,30612000000,17415000000,10292000000,11468000000,24318000000,None,-80000000,797000000,80000000,69766000000,132000000,None,3186000000,18205000000,3154000000,80000000,15051000000,16654000000,18285000000,21597000000,15051000000,GOOG
2022-12-31,USD,38949000000,74291000000,35342000000,35342000000,18160000000,12279000000,10267000000,22546000000,None,-90000000,659000000,90000000,74381000000,104000000,None,5126000000,17147000000,3523000000,90000000,13624000000,14873000000,17237000000,23286000000,13624000000,GOOG
2022-09-30,USD,38262000000,69420000000,31158000000,31158000000,17135000000,10526000000,10273000000,20799000000,None,-101000000,615000000,101000000,69521000000,143000000,None,4759000000,16233000000,2323000000,101000000,13910000000,10886000000,16334000000,21894000000,13910000000,GOOG
2022-06-30,USD,39639000000,69743000000,30104000000,30104000000,19453000000,10287000000,9841000000,20128000000,None,-83000000,486000000,83000000,69826000000,259000000,None,4844000000,19014000000,3012000000,83000000,16002000000,14223000000,19097000000,24297000000,16002000000,GOOG
2022-03-31,USD,38460000000,68059000000,29599000000,29599000000,20094000000,9199000000,9119000000,18318000000,None,-83000000,414000000,83000000,68142000000,-125000000,None,4215000000,18934000000,2498000000,83000000,16436000000,14010000000,19017000000,24309000000,16436000000,GOOG
2021-12-31,USD,42152000000,75140000000,32988000000,32988000000,21885000000,11744000000,8708000000,20452000000,None,-117000000,378000000,117000000,-181639000000,120000000,None,3439000000,24402000000,3760000000,117000000,20642000000,19427000000,24519000000,25643000000,20642000000,GOOG
2021-09-30,USD,37307000000,64928000000,27621000000,27621000000,21031000000,8772000000,7694000000,16466000000,None,-77000000,387000000,77000000,65005000000,8000000,None,3304000000,23064000000,4128000000,77000000,18936000000,18338000000,23141000000,24426000000,18936000000,GOOG
2021-06-30,USD,35653000000,61880000000,26227000000,26227000000,19361000000,8617000000,7675000000,16292000000,None,-76000000,389000000,76000000,61960000000,-90000000,None,2945000000,21985000000,3460000000,76000000,18525000000,18718000000,22061000000,22174000000,18525000000,GOOG
2021-03-31,USD,31211000000,55314000000,24103000000,24103000000,16437000000,7289000000,7485000000,14774000000,None,-76000000,345000000,76000000,55519000000,373000000,None,2753000000,21283000000,3353000000,76000000,17930000000,17294000000,21359000000,19248000000,17930000000,GOOG
2020-12-31,USD,30038000000,56118000000,26080000000,26080000000,15651000000,8145000000,7022000000,15167000000,None,-53000000,386000000,53000000,-125497000000,-420000000,None,3725000000,18689000000,3462000000,53000000,15227000000,15814000000,18742000000,19292000000,15227000000,GOOG
2020-09-30,USD,25013000000,46130000000,21117000000,21117000000,11213000000,6987000000,6856000000,13843000000,None,-48000000,460000000,48000000,46178000000,-88000000,None,3478000000,13359000000,2112000000,48000000,11247000000,11589000000,13407000000,14954000000,11247000000,GOOG
2020-06-30,USD,19744000000,38297000000,18553000000,18553000000,6383000000,6486000000,6875000000,13361000000,None,-13000000,433000000,13000000,38761000000,-147000000,None,3386000000,8277000000,1318000000,13000000,6959000000,7760000000,8290000000,9926000000,6959000000,GOOG
2020-03-31,USD,22177000000,41159000000,18982000000,18982000000,7977000000,7380000000,6820000000,14200000000,None,-21000000,586000000,21000000,41310000000,18000000,None,3108000000,7757000000,921000000,21000000,6836000000,6971000000,7778000000,11769000000,6836000000,GOOG
2019-12-31,USD,24855000000,45569000000,21020000000,21020000000,9266000000,8567000000,7222000000,15789000000,None,-17000000,621000000,17000000,45892000000,-72000000,None,3413000000,10704000000,33000000,17000000,10671000000,10635000000,10721000000,13695000000,10671000000,GOOG
2019-09-30,USD,22935000000,40503000000,17568000000,17568000000,9177000000,7200000000,6554000000,13754000000,None,-23000000,631000000,23000000,40526000000,68000000,None,2920000000,8628000000,1560000000,23000000,7068000000,6963000000,8651000000,13009000000,7068000000,GOOG
2019-06-30,USD,21749000000,39045000000,17296000000,17296000000,9180000000,6255000000,6213000000,12468000000,None,-25000000,653000000,25000000,39070000000,53000000,None,2835000000,12147000000,2200000000,25000000,9947000000,10636000000,12172000000,12262000000,9947000000,GOOG
2019-03-31,USD,20327000000,36339000000,16012000000,16012000000,6608000000,5993000000,6029000000,12022000000,None,-35000000,1417000000,35000000,36453000000,53000000,None,2613000000,8146000000,1489000000,35000000,6657000000,7213000000,8181000000,11336000000,6657000000,GOOG
2018-12-31,USD,21358000000,39276000000,17918000000,17918000000,8221000000,7121000000,6034000000,13155000000,None,-29000000,None,29000000,40666000000,68000000,None,2580000000,10072000000,1124000000,29000000,8948000000,8318000000,10101000000,11412000000,8948000000,GOOG
2018-09-30,USD,19459000000,33740000000,14281000000,14281000000,8625000000,5917000000,5232000000,11149000000,None,-28000000,None,28000000,34059000000,49000000,None,2355000000,10083000000,891000000,28000000,9192000000,9041000000,10111000000,11168000000,9192000000,GOOG
2018-06-30,USD,18774000000,32657000000,13883000000,13883000000,3045000000,5782000000,5114000000,10896000000,None,-27000000,None,27000000,33145000000,49000000,None,2114000000,4215000000,1020000000,27000000,3195000000,2340000000,4242000000,10392000000,3195000000,GOOG
2018-03-31,USD,17679000000,31146000000,13467000000,13467000000,7633000000,5639000000,5039000000,10678000000,None,-30000000,None,30000000,31122000000,212000000,None,1986000000,10543000000,1142000000,30000000,9401000000,9821000000,10573000000,9591000000,9401000000,GOOG
2017-12-31,USD,18056000000,32323000000,14267000000,14267000000,7696000000,6086000000,4306000000,10392000000,None,-36000000,None,36000000,-20000000,43000000,None,2026000000,8018000000,11038000000,36000000,-3083000000,-3266000000,8054000000,10134000000,-3020000000,GOOG
2017-09-30,USD,16624000000,27772000000,11148000000,11148000000,7782000000,4637000000,4205000000,8842000000,None,-27000000,None,27000000,-53000000,47000000,None,1761000000,7979000000,1247000000,27000000,6701000000,7714000000,8006000000,9896000000,6732000000,GOOG
2017-06-30,USD,15637000000,26010000000,10373000000,10373000000,4132000000,4597000000,4172000000,8769000000,None,-21000000,None,21000000,-46000000,34000000,None,1625000000,4377000000,853000000,21000000,3511000000,3965000000,4398000000,8821000000,3524000000,GOOG
2017-03-31,USD,14955000000,24750000000,9795000000,9795000000,6568000000,4445000000,3942000000,8387000000,None,-25000000,None,25000000,-2000000,34000000,None,1503000000,6819000000,1393000000,25000000,5377000000,5659000000,6844000000,8417000000,5426000000,GOOG
2016-12-31,USD,15403000000,26064000000,10661000000,10661000000,6639000000,5142000000,3622000000,8764000000,None,-33000000,None,33000000,-38000000,35000000,None,1687000000,6857000000,1524000000,33000000,5542000000,3963000000,6890000000,8686000000,5333000000,GOOG
2016-09-30,USD,13752000000,22451000000,8699000000,8699000000,5767000000,4389000000,3596000000,7985000000,None,-29000000,None,29000000,-123000000,22000000,None,1596000000,6045000000,984000000,29000000,5000000000,5180000000,6074000000,7703000000,5061000000,GOOG
2016-06-30,USD,13370000000,21500000000,8130000000,8130000000,5968000000,4039000000,3363000000,7402000000,None,-32000000,None,32000000,-128000000,18000000,None,1490000000,6119000000,1242000000,32000000,4834000000,5020000000,6151000000,7783000000,4877000000,GOOG
2016-03-31,USD,12609000000,20257000000,7648000000,7648000000,5342000000,3900000000,3367000000,7267000000,None,-30000000,None,30000000,-186000000,13000000,None,1371000000,5129000000,922000000,30000000,4102000000,4787000000,5159000000,6996000000,4207000000,GOOG
2015-12-31,USD,13141000000,21329000000,8188000000,8188000000,5380000000,4251000000,3510000000,7761000000,None,-26000000,None,26000000,-161000000,35000000,None,1404000000,5200000000,277000000,26000000,4923000000,4641000000,5226000000,7093000000,4923000000,GOOG
2015-09-30,USD,11638000000,18675000000,7037000000,7037000000,4708000000,3700000000,3230000000,6930000000,None,-26000000,None,26000000,-100000000,49000000,None,1248000000,4891000000,912000000,26000000,3979000000,3316000000,4917000000,5956000000,3979000000,GOOG
2015-06-30,USD,11144000000,17727000000,6583000000,6583000000,4825000000,1450000000,2789000000,6319000000,None,None,None,26000000,None,33000000,None,1234000000,4956000000,1025000000,None,3409000000,3373000000,4982000000,6059000000,3931000000,GOOG
2015-03-31,USD,10902000000,17258000000,6356000000,6356000000,4447000000,1637000000,2753000000,6455000000,None,None,None,26000000,None,35000000,None,1177000000,4604000000,1089000000,None,3515000000,3117000000,4630000000,5624000000,3515000000,GOOG
2014-12-31,USD,11182000000,18103000000,6921000000,6921000000,4399000000,1593000000,2813000000,6783000000,None,None,None,25000000,None,51000000,None,1267000000,5494000000,819000000,None,3708000000,4784000000,5519000000,5666000000,4675000000,GOOG
2014-09-30,USD,9828000000,16523000000,6695000000,6695000000,3724000000,1365000000,2655000000,6104000000,None,None,None,25000000,None,26000000,None,1547000000,3672000000,933000000,None,2924000000,2155000000,3697000000,5271000000,2739000000,GOOG
2023-12-31,USD,39401000000,169328000000,129927000000,92553000000,13209000000,36212000000,22038000000,39274000000,901000000,-713000000,901000000,713000000,170041000000,289000000,None,2082000000,13666000000,3042000000,713000000,10644000000,12587000000,14379000000,16461000000,10624000000,AMZN
2023-09-30,USD,52610000000,142183000000,89573000000,75022000000,11188000000,13112000000,21203000000,14551000000,776000000,-806000000,1072000000,806000000,142989000000,1031000000,None,1439000000,12185000000,2306000000,806000000,9879000000,8556000000,12991000000,14430000000,9879000000,AMZN
2023-06-30,USD,48693000000,133552000000,84859000000,69373000000,7681000000,13947000000,18829000000,15486000000,661000000,-840000000,661000000,840000000,134392000000,61000000,None,1539000000,7554000000,804000000,840000000,6750000000,7043000000,8394000000,9933000000,6750000000,AMZN
2023-03-31,USD,43403000000,126605000000,83202000000,67791000000,4774000000,13215000000,17420000000,15411000000,611000000,-823000000,611000000,823000000,127428000000,-443000000,None,1546000000,4120000000,948000000,823000000,3172000000,3686000000,4943000000,6489000000,3172000000,AMZN
2022-12-31,USD,-1360000000,148376000000,1360000000,85640000000,2737000000,36751000000,3653000000,1360000000,445000000,-694000000,445000000,694000000,149070000000,-3450000000,None,2118000000,-949000000,-1227000000,694000000,-2720000000,2906000000,-255000000,1863000000,278000000,AMZN
2022-09-30,USD,40542000000,126381000000,85839000000,70268000000,2525000000,14075000000,16787000000,15571000000,277000000,-617000000,277000000,617000000,126998000000,759000000,None,1496000000,2941000000,69000000,617000000,2872000000,539000000,3558000000,5054000000,2872000000,AMZN
2022-06-30,USD,39590000000,120533000000,80943000000,66424000000,3317000000,12989000000,15468000000,14519000000,159000000,-584000000,159000000,584000000,121117000000,-5545000000,None,1530000000,-2665000000,-637000000,584000000,-2028000000,-4445000000,-2081000000,-551000000,-2028000000,AMZN
2022-03-31,USD,37013000000,115986000000,78973000000,66499000000,3669000000,10914000000,12270000000,12474000000,108000000,-472000000,108000000,472000000,116458000000,-8570000000,None,1560000000,-5266000000,-1422000000,472000000,-3844000000,-4833000000,-4794000000,-3234000000,-3844000000,AMZN
2021-12-31,USD,20863000000,136903000000,116040000000,82835000000,3460000000,30235000000,2001000000,34205000000,118000000,-482000000,118000000,482000000,137385000000,11838000000,None,2970000000,14935000000,612000000,482000000,14314000000,14022000000,15417000000,18387000000,14323000000,AMZN
