fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2022-03-31,USD,691588000,897658000,206070000,11971000,318929000,189123000,290895000,484650000,None,-4108000,None,4108000,901766000,-4900000,None,4964000,309921000,74586000,4108000,235335000,220727000,314029000,318993000,235335000,CDNS
2021-12-31,USD,533960000,765072000,231112000,11802000,195680000,213811000,288953000,508554000,None,-4251000,None,4251000,770247000,2625000,None,4979000,194054000,17475000,4251000,176579000,170831000,198305000,203284000,176579000,CDNS
2021-09-30,USD,543656000,746699000,203043000,11774000,194034000,186391000,289105000,480374000,None,-4196000,None,4196000,750895000,-1143000,None,5000000,188695000,12388000,4196000,176307000,170536000,192891000,197891000,176307000,CDNS
2021-06-30,USD,530576000,723969000,193393000,12232000,185438000,176300000,285227000,466388000,None,-4316000,None,4316000,728285000,2143000,None,5030000,183265000,27365000,4316000,155900000,161145000,187581000,192611000,155900000,CDNS
2021-03-31,USD,542911000,731811000,188900000,11768000,203937000,172778000,270992000,448201000,None,-4217000,None,4217000,736028000,2701000,None,4631000,202421000,15252000,4217000,187169000,177557000,206638000,211269000,187169000,CDNS
2020-12-31,USD,531181000,754659000,223478000,12393000,184979000,195766000,290309000,501935000,None,-4873000,None,4873000,764338000,6083000,None,4775000,186189000,12451000,4873000,173738000,189933000,191062000,195837000,173738000,CDNS
2020-09-30,USD,485718000,661282000,175564000,11447000,169272000,159666000,250934000,415051000,None,-5325000,None,5325000,666607000,1766000,None,4438000,165713000,4083000,5325000,161630000,173027000,171038000,175476000,161630000,CDNS
2020-06-30,USD,460588000,632504000,171916000,11484000,151950000,156117000,250821000,411253000,None,-5914000,None,5914000,638418000,4630000,None,4590000,150666000,19378000,5914000,131288000,132846000,156580000,161170000,131288000,CDNS
2020-03-31,USD,439985000,613320000,173335000,10860000,139351000,159336000,241668000,404066000,None,-4637000,None,4637000,617957000,-4534000,None,4206000,130180000,6192000,4637000,123988000,114339000,134817000,139023000,123988000,CDNS
2019-12-31,USD,392291000,586420000,194129000,9873000,108899000,169360000,235372000,420618000,None,-4222000,None,4222000,595444000,748000,None,2787000,105425000,-554250000,4222000,659675000,662741000,109647000,112434000,659675000,CDNS
2019-09-30,USD,408178000,575363000,167185000,9925000,120826000,154572000,240542000,397802000,None,-4240000,None,4240000,579603000,122000,None,2874000,116708000,15194000,4240000,101514000,89519000,120948000,123822000,101514000,CDNS
2019-06-30,USD,421982000,575443000,153461000,11299000,133675000,150615000,231814000,385275000,None,-4976000,None,4976000,580419000,-110000,None,3159000,128589000,21354000,4976000,107235000,105313000,133565000,136724000,107235000,CDNS
2019-03-31,USD,421800000,571351000,149551000,9854000,128396000,146932000,228210000,377578000,None,-5391000,None,5391000,576742000,5241000,None,3308000,128246000,7691000,5391000,120555000,119260000,133637000,136945000,120555000,CDNS
2018-12-31,USD,401510000,563275000,161765000,9474000,113690000,144598000,218271000,380348000,None,-4318000,None,4318000,564293000,-735000,None,3468000,108637000,10212000,4318000,98425000,95996000,112955000,116423000,98425000,CDNS
2018-09-30,USD,382138000,527291000,145153000,9505000,103630000,141855000,223231000,368384000,None,-5177000,None,5177000,532468000,1106000,None,3470000,99559000,241000,5177000,99318000,90139000,104736000,108206000,99318000,CDNS
2018-06-30,USD,345643000,511722000,166079000,18833000,93056000,144175000,219129000,366375000,None,-6669000,None,6669000,518391000,3638000,None,3518000,90025000,14876000,6669000,75149000,56037000,96694000,100212000,75149000,CDNS
2018-03-31,USD,344773000,510338000,165565000,21479000,85833000,142447000,224185000,368937000,None,-6975000,None,6975000,517313000,-689000,None,3630000,78169000,5284000,6975000,72885000,85093000,85144000,88774000,72885000,CDNS
2017-12-31,USD,322753000,501024000,178271000,20979000,81278000,140943000,203468000,363383000,None,-6712000,None,6712000,-2920000,2385000,None,3571000,76951000,91393000,6712000,-14442000,-8052000,83663000,87234000,-14442000,CDNS
2017-09-30,USD,315553000,479173000,163620000,19657000,80385000,140565000,206568000,350531000,None,-6225000,None,6225000,485398000,12387000,None,3453000,86547000,5390000,6225000,81157000,85725000,92772000,96225000,81157000,CDNS
2017-06-30,USD,311172000,472753000,161581000,22003000,82690000,136671000,195901000,335479000,None,-6248000,None,6248000,None,924000,None,3836000,77366000,8239000,6248000,69127000,76815000,83614000,87450000,69127000,CDNS
2017-03-31,USD,315126000,470432000,155306000,18075000,79602000,135163000,198286000,335517000,None,-6479000,None,6479000,None,1059000,None,3856000,74182000,5923000,6479000,68259000,71143000,80661000,84517000,68259000,CDNS
2016-12-31,USD,294567000,472604000,178037000,18638000,53117000,128068000,181516000,340474000,None,-6364000,None,6364000,7320000,5481000,None,3889000,52234000,13757000,6364000,38477000,22467000,58598000,62487000,38477000,CDNS
2016-09-30,USD,291076000,440167000,149091000,17867000,66842000,127234000,191547000,322771000,None,-6053000,None,6053000,None,2836000,None,3889000,63625000,-1087000,6053000,64712000,65547000,69678000,73567000,64712000,CDNS
2016-06-30,USD,286341000,447125000,160784000,18823000,66906000,137498000,182371000,324332000,None,-5896000,None,5896000,None,2842000,None,4537000,63852000,14517000,5896000,49335000,46615000,69748000,74285000,49335000,CDNS
2016-03-31,USD,276766000,442505000,165739000,17873000,58036000,127500000,179906000,327772000,None,-5357000,None,5357000,None,4763000,None,5780000,57442000,6880000,5357000,50562000,55722000,62799000,68579000,50562000,CDNS
2015-12-31,USD,287543000,444833000,157290000,20223000,81840000,130341000,161970000,299037000,None,-4200000,None,4200000,5606000,2510000,None,5679000,80150000,-224000,4200000,80374000,74898000,84350000,90029000,80374000,CDNS
2015-09-30,USD,269557000,429586000,160029000,24005000,77901000,130034000,154627000,290651000,None,-4177000,None,4177000,None,1839000,None,5687000,75563000,-2061000,4177000,77624000,71416000,79740000,85427000,77624000,CDNS
2015-06-30,USD,257913000,407703000,149790000,20040000,76404000,124129000,157974000,287724000,None,-8180000,None,8180000,None,1347000,None,6119000,69571000,11411000,8180000,58160000,53606000,77751000,83870000,58160000,CDNS
2015-03-31,USD,242586000,399612000,157026000,18526000,49285000,127910000,162996000,301496000,None,-11754000,None,11754000,None,4781000,None,6231000,42312000,6053000,11754000,36259000,27725000,54066000,60297000,36259000,CDNS
2014-12-31,USD,260452000,414165000,153713000,18640000,74786000,129306000,155124000,290197000,337000,-11961000,None,11961000,None,3879000,None,6912000,66704000,1674000,11961000,65030000,52033000,78665000,85577000,65030000,CDNS
2014-09-30,USD,232680000,393429000,160749000,17125000,54049000,126281000,148744000,292368000,507000,-7523000,None,7523000,None,-417000,None,6316000,46109000,8574000,7523000,37535000,30758000,53632000,59948000,37535000,CDNS
2014-06-30,USD,215845000,371457000,155612000,16706000,35497000,130653000,152672000,298541000,498000,-7369000,None,7369000,None,1635000,None,5579000,29763000,6500000,7369000,23263000,26394000,37132000,42711000,23263000,CDNS
2014-03-31,USD,223451000,372026000,148575000,14902000,42312000,127067000,146466000,283756000,486000,-7268000,None,7268000,None,3382000,None,5210000,38426000,5356000,7268000,33070000,37749000,45694000,50904000,33070000,CDNS
2013-12-31,USD,204156000,366357000,162201000,17274000,37799000,123865000,135465000,288239000,431000,-9208000,None,9208000,None,842000,None,5157000,29433000,-8272000,9208000,37705000,41132000,38641000,43798000,37705000,CDNS
2013-09-30,USD,209466000,357559000,148093000,17190000,47930000,125676000,138078000,277195000,366000,-9583000,None,9583000,None,2535000,None,5141000,40882000,2382000,9583000,38500000,33301000,50465000,55606000,38500000,CDNS
2013-06-30,USD,195527000,353176000,157649000,15148000,45142000,129718000,136395000,288424000,484000,-9528000,None,9528000,None,2018000,None,5327000,37632000,28203000,9528000,9429000,-2310000,47160000,52487000,9429000,CDNS
2013-03-31,USD,204759000,346958000,142199000,18344000,58136000,120212000,124084000,255926000,425000,-9262000,None,9262000,None,2175000,None,3791000,51049000,-27560000,9262000,78609000,72481000,60311000,64102000,78609000,CDNS
2012-12-31,USD,169371000,340313000,170942000,43790000,56261000,123316000,118382000,251636000,947000,-8902000,None,8902000,None,5369000,None,3772000,52728000,-261146000,8902000,313874000,311700000,61630000,65402000,313874000,CDNS
2012-09-30,USD,167166000,331180000,164014000,51270000,59441000,108811000,115078000,236559000,399000,-8737000,None,8737000,None,-131000,None,3876000,50573000,-8011000,8737000,58584000,59554000,59310000,63186000,58584000,CDNS
2012-06-30,USD,155155000,318980000,163825000,49477000,50620000,110662000,112031000,234945000,288000,-8566000,None,8566000,1070000,3669000,None,3643000,45723000,9337000,8566000,36386000,33087000,54289000,57932000,36386000,CDNS
2012-03-31,USD,127471000,307510000,180039000,46586000,45350000,111565000,108594000,250584000,337000,-8537000,None,8537000,100000,2434000,None,21939000,39247000,8143000,8537000,31104000,28605000,47784000,69723000,31104000,CDNS
2011-12-31,USD,59269000,298944000,239675000,48765000,45699000,112649000,97024000,298202000,288000,-10441000,None,10441000,1379000,-2033000,None,22714000,33225000,22333000,10441000,10892000,11647000,43666000,66380000,10892000,CDNS
2011-09-30,USD,131139000,288265000,157126000,49818000,32177000,103955000,103154000,215913000,318000,-10830000,None,10830000,None,7244000,None,22651000,28591000,485000,10830000,28106000,27708000,39421000,62072000,28106000,CDNS
2011-06-30,USD,120306000,279351000,159045000,51406000,24957000,102383000,99268000,217567000,324000,-10768000,None,10768000,None,8394000,None,23376000,22583000,-4325000,10768000,26908000,24969000,33351000,56727000,26908000,CDNS
2011-03-31,USD,91616000,257323000,165707000,45167000,17544000,97674000,101299000,225007000,373000,-10986000,None,10986000,None,4469000,None,22907000,11027000,4704000,10986000,6323000,5802000,22013000,44920000,6323000,CDNS
2011-12-31,USD,60666000,236915000,176249000,38849000,-25782000,104639000,97828000,243116000,348000,-10464000,None,10464000,None,2574000,None,23540000,-33672000,3365000,10848000,-37037000,-26779000,-23208000,332000,-37037000,CDNS
2010-09-30,USD,82560000,226302000,143742000,39819000,-3083000,101146000,97275000,211545000,303000,-10476000,None,10476000,None,-2907000,None,23462000,-16466000,-143219000,10476000,126753000,129391000,-5990000,17472000,126753000,CDNS
2010-06-30,USD,86046000,216011000,129965000,39160000,5219000,88571000,91880000,195736000,302000,-7972000,None,7972000,None,-3100000,None,19868000,-5853000,-54460000,13293000,48607000,43218000,2119000,21987000,48607000,CDNS
2010-03-31,USD,183323000,221938000,38615000,38615000,-5320000,22834000,89430000,189717000,None,None,None,7431000,None,5974000,None,21465000,-6777000,5008000,None,None,None,654000,22119000,-11785000,CDNS
2010-12-31,USD,210169000,249018000,38849000,38849000,-11256000,21421000,97828000,206926000,None,None,None,7280000,None,4723000,None,21805000,-13813000,-15603000,None,10892000,None,-6533000,15272000,1790000,CDNS
2009-09-30,USD,177473000,216122000,38649000,38649000,-10141000,28732000,88049000,187789000,None,None,None,7278000,None,2917000,None,21311000,-14502000,-455000,None,None,None,-7224000,14087000,-14047000,CDNS
2009-06-30,USD,163902000,209929000,46027000,46027000,-53778000,34240000,90653000,199152000,None,None,None,7266000,None,-2533000,None,2828000,-63577000,10780000,None,None,None,-56311000,-32422000,-74357000,CDNS
2023-12-31,USD,1955000000,4261000000,2306000000,2306000000,240000000,730000000,686000000,1715000000,178000000,-6000000,178000000,6000000,158000000,None,None,135000000,230000000,65000000,-8000000,1955000000,241000000,240000000,371000000,165000000,MELI
2023-09-30,USD,1995000000,3760000000,1765000000,1765000000,685000000,637000000,396000000,1310000000,196000000,-2000000,196000000,2000000,3517000000,None,None,135000000,531000000,172000000,10000000,359000000,288000000,685000000,668000000,359000000,MELI
2023-06-30,USD,1720000000,3415000000,1695000000,1695000000,558000000,572000000,368000000,1162000000,188000000,-3000000,188000000,3000000,3236000000,6000000,None,128000000,472000000,210000000,-8000000,262000000,358000000,558000000,603000000,262000000,MELI
2023-03-31,USD,1536000000,3037000000,1501000000,1501000000,340000000,563000000,381000000,1196000000,161000000,-2000000,161000000,2000000,2952000000,74000000,None,126000000,323000000,122000000,2000000,198000000,274000000,340000000,451000000,201000000,MELI
2022-12-31,USD,1458000000,3002000000,1544000000,1544000000,349000000,556000000,325000000,1109000000,123000000,-2000000,123000000,2000000,3002000000,59000000,None,122000000,309000000,144000000,2000000,1458000000,228000000,349000000,433000000,165000000,MELI
2022-09-30,USD,1348000000,2690000000,1342000000,1342000000,296000000,486000000,278000000,1052000000,65000000,-2000000,65000000,2000000,2614000000,-6000000,None,97000000,198000000,69000000,2000000,129000000,91000000,296000000,297000000,129000000,MELI
2022-06-30,USD,1284000000,2234000000,2087000000,1313000000,250000000,469000000,262000000,1034000000,46000000,-2000000,46000000,2000000,2537000000,-14000000,None,100000000,162000000,39000000,2000000,124000000,20000000,250000000,264000000,123000000,MELI
2022-03-31,USD,1073000000,2243000000,1961000000,1175000000,139000000,700000000,234000000,934000000,31000000,-2000000,31000000,2000000,2245000000,28000000,None,84000000,111000000,46000000,2000000,65000000,194000000,139000000,197000000,65000000,MELI
2021-12-31,USD,853000000,2130766000,1995900000,1277000000,24000000,650212000,179000000,829000000,53374000,-1576000,53374000,1576000,2130766000,-3577000,None,67000000,-42000000,4000000,1576000,853165000,-65000000,24000000,26576000,-46000000,MELI
2021-09-30,USD,807000000,1832093000,1561033000,1051000000,160000000,508541000,138000000,647000000,35352000,-1412000,35352000,1412000,1832093000,10150000,None,52000000,126000000,31000000,1412000,95225000,45000000,160000000,179412000,95000000,MELI
2021-06-30,USD,754000000,1690846000,1390920000,949000000,166000000,440770000,147000000,588000000,24165000,-1128000,24165000,1128000,1690846000,12074000,None,47000000,138000000,70000000,1128000,68195000,128000000,166000000,186128000,68000000,MELI
2021-03-31,USD,591000000,1362515000,1199978000,787000000,91000000,374498000,126000000,500000000,25071000,-837000,25071000,837000,1363352000,9982000,None,38000000,10000000,44000000,837000,-34012000,-72000000,91000000,48837000,-34000000,MELI
2020-12-31,USD,489000000,1327304000,1267997000,839015000,-24818000,397171000,117515000,513642000,22648000,-1614000,22648000,1614000,1327304000,12718000,None,32564000,-44457000,6543000,1614000,489034000,-9033000,-24818000,-10279000,-51000000,MELI
2020-09-30,USD,480000000,1085266000,945307000,635511000,83074000,308320000,88796000,397116000,24553000,-303000,24553000,303000,1085266000,-5882000,None,28234000,52635000,37635000,303000,15035000,10885000,83074000,81172000,15000000,MELI
2020-06-30,USD,427000000,876466000,707388000,451197000,99438000,254480000,73254000,327734000,18782000,-388000,18782000,388000,876466000,16879000,None,22652000,89393000,33393000,388000,55947000,47310000,99438000,112433000,56000000,MELI
2020-03-31,USD,313000000,651397000,629900000,339277000,-29694000,269073000,73435000,342508000,36784000,-508000,36784000,508000,651905000,36598000,None,21550000,-16571000,4429000,508000,-21109000,-111162000,-29694000,5487000,-21000000,MELI
2019-12-31,USD,308347000,674271000,705940000,365924000,-68887000,319214000,58020000,377234000,26933000,-688000,26933000,688000,674271000,27100000,None,20802000,-62974000,-8976000,688000,308347000,-46230000,-68887000,-41484000,-53998000,MELI
2019-09-30,USD,284342000,604018000,626357000,318689000,-81925000,306772000,59495000,366267000,28462000,-621000,28462000,621000,604018000,29449000,None,19543000,-66927000,79155000,621000,-146082000,-172072000,-81925000,-46763000,-146082000,MELI
2019-06-30,USD,272430000,546025000,504726000,272812000,-12488000,230995000,53923000,284918000,33684000,-337000,33684000,337000,546025000,34467000,None,17281000,7300000,-8917000,337000,16217000,20356000,-12488000,24918000,16217000,MELI
2019-03-31,USD,237004000,473770000,236766000,236766000,10139000,174496000,52369000,226865000,24444000,-152000,5216000,152000,-3669000,20775000,None,15694000,15355000,3491000,152000,11864000,10853000,10139000,31201000,11864000,MELI
2018-12-31,USD,204783000,428019000,223235000,223235000,-818000,166640000,38962000,205602000,14293000,None,None,16443000,428019000,10431000,None,11931000,-6832000,-4495000,None,204783000,-8133000,-818000,11113000,-2337000,MELI
2018-09-30,USD,169718000,355281000,185563000,185563000,-11003000,145243000,35478000,180721000,8636000,None,None,15869000,3924000,12560000,None,11295000,-14312000,-4234000,None,-10078000,-9736000,-11003000,292000,-10078000,MELI
2018-06-30,USD,159749000,335377000,175628000,175629000,-28242000,154553000,33437000,187990000,9915000,-4764000,None,4764000,12577000,22492000,None,11482000,-18951000,-7700000,4764000,-11251000,-98130000,-28242000,-2705000,-11251000,MELI
2018-03-31,USD,162758000,320976000,158218000,158218000,-29419000,153781000,38396000,192177000,9195000,-4763000,None,4763000,5601000,14796000,None,11084000,-25357000,-12438000,4763000,-12919000,-29312000,-29419000,-9510000,-12919000,MELI
2017-12-31,USD,203363000,358064000,154701000,-286634000,-64609000,148069000,34161000,267971000,8881000,-4649000,None,4649000,358064000,6721000,None,10968000,-64671000,3049000,4649000,117602000,-73740000,-64609000,-49054000,-67720000,MELI
2017-09-30,USD,175827000,304921000,129094000,326477000,27542000,115905000,32380000,148285000,14200000,-4677000,None,4677000,1622000,15822000,None,10870000,36655000,8989000,4677000,27666000,21073000,27542000,52202000,27666000,MELI
2017-06-30,USD,171554000,283882000,112328000,261565000,30025000,108354000,30338000,141529000,10663000,-4593000,None,4593000,-21760000,-11097000,None,10080000,12422000,7106000,4593000,5316000,-16605000,30025000,27095000,5316000,MELI
2017-03-31,USD,168856000,269675000,100819000,195536000,63314000,75240000,30302000,105542000,12157000,-4593000,None,4593000,663000,12820000,None,9003000,69663000,21145000,4593000,48518000,60014000,63314000,83259000,48518000,MELI
2016-12-31,USD,162730000,256275000,93545000,182548000,64672000,71802000,26256000,98058000,10250000,-4510000,None,4510000,119276000,9748000,None,8324000,67621000,16272000,4510000,162730000,40487000,64672000,80455000,51349000,MELI
2016-09-30,USD,145648000,230847000,85199000,163862000,53709000,65873000,26066000,91939000,9892000,-4510000,None,4510000,-4823000,5069000,None,7520000,52286000,13374000,4510000,38912000,37044000,53709000,64316000,38912000,MELI
2016-06-30,USD,126298000,199644000,73346000,144556000,32187000,56178000,24216000,94111000,8049000,-4432000,None,4432000,-5387000,2662000,None,6926000,28218000,12360000,4432000,15858000,18124000,32187000,39576000,15858000,MELI
2016-03-31,USD,102182000,157630000,55448000,120758000,30489000,49752000,21941000,71693000,7251000,-4431000,None,4431000,5147000,12398000,None,6252000,37203000,6956000,4431000,30247000,20176000,30489000,47886000,30247000,MELI
2015-12-31,USD,117570000,180732000,63162000,140759000,33692000,61382000,22497000,83878000,5793000,-4355000,None,4355000,114117000,23566000,None,6253000,53028000,14063000,4355000,117570000,-19527000,33692000,63636000,38965000,MELI
2015-09-30,USD,111828000,168641000,56813000,117047000,45280000,49506000,17042000,66548000,5777000,-4355000,None,4355000,2570000,8347000,None,5986000,47616000,1976000,4355000,45640000,23502000,45280000,57957000,45640000,MELI
2015-06-30,USD,104003000,154314000,50311000,107880000,34637000,49727000,19639000,69366000,4683000,-4279000,None,4279000,-648000,4035000,None,5889000,33471000,14008000,4279000,19463000,17778000,34637000,43639000,19463000,MELI
2015-03-31,USD,103395000,148103000,44708000,97056000,25588000,44336000,17245000,77807000,4308000,-4283000,None,4283000,-8570000,-4262000,None,5081000,16376000,14655000,4283000,1721000,-20169000,25588000,25740000,1721000,MELI
2014-12-31,USD,113704000,161369000,47665000,105471227,45237000,52440987,16027166,68468000,4366406,-4233854,None,4233854,76708638,9665887,None,4601000,49961329,15800000,4233854,113704529,22834000,45237000,58796183,34161329,MELI
2014-09-30,USD,104533000,147935000,43402000,92122386,47147000,43812562,13574467,57386000,4360901,-4209241,None,4209241,5220080,9580981,None,4763000,51828000,18062000,4209241,33751967,13899000,47147000,60800241,33766000,MELI
2014-06-30,USD,95478000,131850000,36372000,82518627,-5913000,40153895,11740808,101390000,3572917,None,None,778155,-15964572,-12391655,None,4064000,-19089000,6506000,None,-25588478,-25024000,-5913000,-1849000,-25595000,MELI
2014-03-31,USD,83843000,115383000,31540000,73817200,34001000,37584369,12257198,49841000,3035630,None,None,1027180,3093471,6129101,None,3519000,39039000,8775000,None,30327953,13658000,34001000,37520000,30264000,MELI
2013-12-31,USD,98425000,134630632,36205632,75061413,52119021,36634640,9670938,46305809,2295481,None,None,976413,52067573,43806,None,3285609,55813940,14977533,None,98424659,25167499,52119021,55404630,40836407,MELI
2013-09-30,USD,88910000,123054989,34144989,76744001,37399063,39436793,12074586,51511379,2776791,None,None,487496,1575592,-42217,None,3137368,41221733,12075486,None,29146247,21818362,37399063,40536431,29146247,MELI
2013-06-30,USD,81106000,112183211,31077211,68630184,35449295,35896634,9760220,45656854,2202314,None,None,531668,3600866,1393,None,2834684,40722200,10701182,None,30021018,15734531,35449295,38283979,30021018,MELI
2013-03-31,USD,74077000,102726167,28649167,66844560,28571184,36123007,9382389,45505396,3394006,None,None,360352,-6249714,-3733,None,2621339,25351391,7828800,None,17522591,16289683,28571184,31192523,17522591,MELI
2012-12-31,USD,76351784,103754646,27402862,57970892,39128520,30299578,6686830,37223264,2880600,None,None,273902,489096,30,None,2547083,42224342,11977954,None,76351784,26765339,39128520,41675603,30246388,MELI
2012-09-30,USD,71573179,97266784,25693605,57738123,33713687,29876191,7983301,37859492,2925913,None,None,312860,-193529,-179707,None,2354739,35953504,9885607,None,26067897,24837775,33713687,36068426,26067897,MELI
2012-06-30,USD,64951178,88844059,23892881,50638643,31884920,26932439,6133819,33066258,2982303,None,None,474300,749008,-7009,None,2090847,35134922,9740098,None,25394824,15316545,31884920,33975767,25394824,MELI
2012-03-31,USD,62639709,83736006,21096297,52761862,24930744,30122891,7586074,37708965,3088560,None,None,77317,1032978,-4252,None,1966624,26904757,7267719,None,19637038,22683254,24930744,26897368,19637038,MELI
2011-12-31,USD,65741114,86465654,20724540,52177380,28965890,30026238,6748985,36775223,2868565,None,None,1086100,272183,-179254,None,2018907,30841285,9219854,None,65741114,18866692,28965890,30984797,21621431,MELI
2011-09-30,USD,61567671,81628145,20060474,46900074,29963723,25678928,5925019,31603947,2913596,-1052865,None,1052865,3284190,-7292,None,1943373,35101354,8804905,1052865,26296447,10334006,36154219,38097592,26296449,MELI
2011-06-30,USD,52439042,69378160,16939118,42922433,21551397,25368753,5518892,30887645,2249898,-880819,None,880819,-702714,240097,None,1764652,22457859,7637033,880819,14820826,18052266,23338678,25103330,14820826,MELI
2011-03-31,USD,47127964,61459667,14331703,5156890,19291156,22679919,5156890,27836809,1873768,-628950,None,628950,500655,20344,None,1541143,20055663,5998029,628950,14057634,14882781,20684613,22225756,14057634,MELI
2010-12-31,USD,48521916,62316230,13794314,4430276,20969024,23122616,4430276,27552892,1857788,None,None,682364,-69722,None,None,1327494,22074726,6135233,None,48521916,15533307,20969024,22296518,15939493,MELI
2010-09-30,USD,44500459,55951378,11450919,4224476,19310706,20965277,4224476,25189753,1361899,-567969,-1,567968,-354219,1361899,None,1406803,19750417,959454,567969,18790963,22447005,19310706,21725188,18790963,MELI
2010-06-30,USD,41098770,52510331,11411561,3976466,18814567,18307737,3976466,22284203,917388,-3355921,None,3355921,-35478,917388,None,1240480,16340555,4666593,3355921,11673963,10420151,18814567,20936956,11673962,MELI
2010-03-31,USD,36044723,45937774,9893051,9893051,15504266,6206881,3224775,20540457,None,None,None,2995418,None,None,None,946873,13699962,4079361,None,None,None,15504266,16451139,9620601,MELI
2009-12-31,USD,38682129,49020045,10337916,10337916,17871602,6166592,3124460,20810527,None,None,None,3639551,None,None,None,934475,14927229,3641659,None,None,None,17871602,18806077,11285570,MELI
2009-09-30,USD,40208605,50599276,10390671,10390671,18982350,6882020,3295436,21226255,None,None,None,3873230,None,None,None,1013895,12389525,2537257,None,None,None,18982350,19996245,9852268,MELI
2009-06-30,USD,32306322,40901799,8595477,8595477,12412223,6729609,3087206,19894099,None,None,None,3334589,None,None,None,988891,8333535,1653756,None,None,None,12412223,14003288,6679779,MELI
2009-03-31,USD,25688515,32322501,6633986,6633986,6767544,6071375,2633419,18920971,None,None,None,2510184,None,None,None,956491,7062509,1671333,None,None,None,7697207,8653698,5391176,MELI
2023-12-31,USD,817702000,1909478000,1091776000,1218877000,346416000,666452000,None,765225000,28225000,-103183000,28225000,103183000,2012661000,-1227000,411599000,86649000,270393000,42825000,103112000,227477000,463461000,373576000,460225000,227568000,EQIX
2023-09-30,USD,970768000,2039759000,1068991000,1068991000,380351000,616396000,None,658116000,23111000,-101385000,23111000,101385000,2141144000,-5972000,410642000,46428000,295779000,19985000,101745000,275760000,38240000,397164000,443592000,275794000,EQIX
2023-06-30,USD,850696000,1911496000,1060800000,1060800000,332386000,621445000,None,667745000,23503000,-99973000,23503000,99973000,2011469000,-11518000,409208000,42523000,244415000,37385000,99973000,207013000,203762000,344388000,386911000,207030000,EQIX
2023-03-31,USD,905598000,1911689000,1006091000,1006091000,384121000,605545000,None,705892000,19388000,-97481000,19388000,97481000,2009170000,7503000,404626000,95004000,313841000,55055000,97227000,258730000,363044000,411322000,506326000,258786000,EQIX
2022-12-31,USD,907842000,1878542000,970700000,970700000,282200000,607416000,None,718083000,18462000,-94200000,18462000,94200000,1736278000,-28895000,385968000,91815000,177570000,48807000,94057000,128903000,495234000,271770000,363585000,128763000,EQIX
2022-09-30,USD,953444000,1888113000,934669000,934669000,333159000,568572000,None,612287000,11192000,-91346000,11192000,91346000,1979459000,-6735000,378319000,39456000,246413000,34606000,91271000,211739000,-125354000,337759000,377215000,211807000,EQIX
2022-06-30,USD,930738000,1860995000,930257000,930257000,317853000,564075000,None,610149000,4508000,-90826000,4508000,90826000,1951821000,-6238000,381395000,41105000,224957000,8635000,91246000,216242000,-149520000,315783000,356888000,216322000,EQIX
2022-03-31,USD,736115000,1651990000,915875000,915875000,267316000,545198000,None,644354000,2106000,-79965000,2106000,79965000,1731955000,-9549000,385771000,89692000,180197000,32744000,79436000,147693000,180290000,260162000,349854000,147453000,EQIX
2021-12-31,USD,856180000,1766615000,910435000,910435000,249725000,533509000,None,647040000,1130000,-80227000,1130000,80227000,1705895000,-5802000,376045000,91892000,165173000,41899000,80013000,123141000,79284000,245400000,337292000,123274000,EQIX
2021-09-30,USD,773093000,1658743000,885650000,885650000,282121000,517622000,None,549388000,411000,-78943000,411000,78943000,1737686000,1482000,368577000,41983000,205440000,53224000,78764000,152026000,51569000,284383000,326366000,152216000,EQIX
2021-06-30,USD,611454000,1476574000,865120000,865120000,278654000,507615000,None,551255000,374000,-87231000,374000,87231000,1563805000,-39377000,364562000,37110000,49812000,-18527000,189691000,68487000,136073000,137043000,174153000,68339000,EQIX
2021-03-31,USD,739190000,1550407000,811217000,811217000,297662000,484283000,None,579448000,729000,-89681000,729000,89681000,1640088000,-6950000,341622000,89523000,188990000,32628000,102739000,156074000,60882000,278671000,368194000,156362000,EQIX
2020-12-31,USD,733380000,1564115000,830735000,830735000,228606000,480199000,None,594887000,1244000,-90912000,1244000,90912000,-4576826000,-2697000,327247000,85179000,92298000,41304000,134913000,733380000,239427000,183210000,268389000,50994000,EQIX
2020-09-30,USD,751788000,1519767000,767979000,767979000,288350000,452077000,None,495338000,1452000,-99736000,1452000,99736000,1376202000,162000,310466000,31900000,96590000,29903000,193230000,66831000,105177000,196326000,228226000,66687000,EQIX
2020-06-30,USD,730777000,1470121000,739344000,739344000,282488000,435014000,None,477186000,1685000,-108480000,1685000,108480000,1354797000,4278000,299231000,28897000,178057000,44753000,110348000,133350000,199682000,286537000,315434000,133304000,EQIX
2020-03-31,USD,708260000,1444542000,736282000,736282000,253484000,442047000,None,532367000,4273000,-107338000,4273000,107338000,1571474000,5170000,287378000,73657000,148983000,30191000,113779000,118957000,-153264000,256321000,329978000,118792000,EQIX
