fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2011-10-31,USD,18771000,36450000,17679000,17679000,-19442000,3594000,16404000,55892000,None,None,None,None,None,-243000,2400000,2522000,-19685000,46000,None,None,-19729000,-19442000,-16677000,-19803000,WDAY
2011-07-31,USD,None,30126000,23631000,23631000,-20093000,35336000,14840000,None,None,None,None,None,None,None,None,None,None,35000,None,None,None,-20093000,None,-20537000,WDAY
2011-04-30,USD,None,24693000,None,None,-15818000,28035000,12483000,None,None,None,None,None,None,None,None,None,None,35000,None,None,None,-15818000,None,-15788000,WDAY
2023-09-30,CNY,16966300000,27270406000,10304106000,10304106000,7557909000,5061339000,4347052000,19712497000,None,1147227000,1147227000,None,None,None,None,None,9101280000,1290398000,None,7810882000,None,7557909000,None,7836888000,NTES
2023-06-30,CNY,14375413000,24011301000,9635888000,9635888000,6062654000,1163216000,3908907000,8312759000,None,935578000,935578000,None,None,None,None,661363000,8871705000,712090000,None,8159615000,None,4310007000,4971370000,8242767000,NTES
2023-03-31,CNY,13244364000,25354129000,12109765000,12109765000,4433447000,1302932000,4090076000,8810917000,None,776030000,776030000,629290000,None,None,None,1400484000,4776269000,966574000,None,6710394000,None,4433447000,5833931000,3952737000,NTES
2022-12-31,CNY,13244364000,25354129000,12109765000,12109765000,4433447000,1302932000,4090076000,8810917000,None,629290000,629290000,629290000,None,None,None,1400484000,4776269000,966574000,None,3809695000,None,4433447000,5833931000,3952737000,NTES
2022-09-30,CNY,13743892000,24426760000,10682868000,10682868000,1996462000,1264342000,3969156000,9002116000,None,556148000,556148000,556148000,None,None,None,713852000,8207673000,1586673000,None,6621000000,None,1996462000,2710314000,6699364000,NTES
2022-06-30,CNY,12941491000,23159078000,10217587000,10217587000,4946331000,1112755000,3581700000,7995160000,None,505991000,505991000,505991000,None,None,None,451242000,5731291000,1259320000,None,4471971000,None,4946331000,5397573000,5291476000,NTES
2022-03-31,CNY,12917780000,24373565000,11455785000,11455785000,4608168000,1161876000,3847704000,8309612000,None,458244000,458244000,395029000,None,None,None,836042000,6596693000,933985000,None,4315760000,None,3311916000,4147958000,5694154000,NTES
2021-12-31,CNY,12917780000,24373565000,11455785000,11455785000,4608168000,1161876000,3847704000,8309612000,None,395029000,395029000,395029000,None,None,None,836042000,6596693000,933985000,None,5662708000,None,3311916000,4147958000,5694154000,NTES
2021-09-30,CNY,11810768000,22190749000,10379981000,10379981000,3775203000,1140296000,3761239000,8035565000,None,349550000,349550000,349550000,None,None,None,805485000,4131088000,807648000,None,3323440000,None,3886504000,4691989000,3181782000,NTES
2021-06-30,CNY,11189614000,20524501000,9334887000,9334887000,3758125000,1011183000,3406859000,7431489000,None,386207000,386207000,386207000,None,None,None,814370000,4589592000,1113228000,None,3476364000,None,3460453000,4274823000,3541754000,NTES
2021-03-31,CNY,9927762000,19761738000,9833976000,9833976000,3011931000,809956000,3029376000,6915831000,None,388928000,388928000,410001000,None,None,None,962526000,1487496000,552661000,None,4513678000,None,5085688000,6048214000,975702000,NTES
2020-12-31,CNY,9927762000,19761738000,9833976000,9833976000,3011931000,809956000,3029376000,6915831000,None,410001000,410001000,410001000,None,None,None,962526000,1487496000,552661000,None,934835000,None,5085688000,6048214000,975702000,NTES
2020-09-30,CNY,9885843000,18658222000,8772379000,8772379000,2870156000,783815000,2789051000,7015687000,None,446914000,446914000,446914000,None,None,None,913049000,3136167000,342700000,None,2793467000,None,3160999000,4074048000,2998240000,NTES
2020-06-30,CNY,9792175000,18184806000,8392631000,8392631000,4169850000,892622000,2408306000,5622325000,None,396519000,396519000,396519000,None,None,None,892150000,5715735000,1064455000,None,4651280000,None,3441683000,4333833000,4537806000,NTES
2020-03-31,CNY,8210428000,15734804000,7524376000,7524376000,2976443000,812754000,2267488000,5233985000,None,345184000,345184000,279546000,None,None,None,695644000,3968299000,876329000,None,3950653000,None,2373518000,3069162000,3053732000,NTES
2019-12-31,CNY,8210428000,15734804000,7524376000,7524376000,2976443000,812754000,2267488000,5233985000,None,279546000,279546000,279546000,None,0,None,695644000,3968299000,876329000,None,3091970000,None,2373518000,3069162000,3053732000,NTES
2019-09-30,CNY,7870350000,14635690000,6765340000,6765340000,3334771000,753794000,2162254000,4535579000,None,184795000,184795000,184795000,None,0,None,703387000,14029743000,1116653000,None,12913090000,None,2819302000,3522689000,12730299000,NTES
2019-06-30,CNY,8125769000,18768999000,10643230000,10643230000,3486216000,809992000,2062245000,4639553000,None,187311000,187311000,187311000,None,0,None,642417000,3803046000,685178000,None,3117868000,None,3437832000,4080249000,3071367000,NTES
2019-03-31,CNY,7657458000,19844275000,12186817000,12186817000,2245127000,851573000,2155409000,5412331000,None,173600000,288510000,167296000,None,0,None,676020000,2708372000,919674000,None,2463274000,None,2225746000,2901766000,1697699000,NTES
2018-12-31,CNY,7657458000,19844275000,12186817000,12186817000,2245127000,851573000,2155409000,5412331000,None,None,None,167296000,None,0,None,676020000,2708372000,919674000,None,5496114.81,None,2225746000,2901766000,1697699000,NTES
2018-09-30,CNY,7547348000,16855303000,9307955000,9307955000,2107278000,822292000,2260768000,5440070000,None,None,None,113118000,None,0,None,570232000,2464656000,843795000,None,235970970.61,None,2076582000,2646814000,1596293000,NTES
2018-06-30,CNY,7245112000,16283885000,9038773000,9038773000,2333591000,720852000,1917426000,4911521000,None,None,None,141645000,None,0,None,470813000,2683575000,420525000,None,339389622.08,None,2224934000,2695747000,2106516000,NTES
2018-03-31,CNY,5744611000,14607636000,8863025000,8863025000,1426814000,678370000,1242213000,4317797000,None,None,None,190733000,None,None,None,274298000,1592285000,290372000,None,128143937.58,None,1489890000,1764188000,1285613000,NTES
2017-12-31,CNY,5744611000,14607636000,8863025000,8863025000,1426814000,678370000,1242213000,4317797000,None,None,None,190733000,None,None,None,274298000,1592285000,290372000,None,10285215000,None,1489890000,1764188000,1285613000,NTES
2017-09-30,CNY,5947575000,12477789000,6530214000,6530214000,2549689000,599116000,1152941000,3397886000,None,None,None,164684000,None,None,None,210791000,2767104000,225494000,None,5591848000,None,2541834000,2752625000,2527449000,NTES
2017-06-30,CNY,6736890000,13376048000,6639158000,6639158000,3405370000,594344000,1051477000,3331520000,None,None,None,162078000,None,None,None,170571000,3697899000,703465000,None,-9039106000,None,3431622000,3602193000,2972111000,NTES
2017-03-31,CNY,6463279000,12099020000,5635741000,5635741000,3866680000,464149000,877119000,2596599000,None,None,None,125335000,None,None,None,96653000,4593624000,882018000,None,4011180000,None,3484259000,3580912000,3683100000,NTES
2016-12-31,CNY,6463279000,12099020000,5635741000,5635741000,3866680000,464149000,877119000,2596599000,None,None,None,125335000,None,None,None,96653000,4593624000,882018000,None,11792863000,None,3484259000,3580912000,3683100000,NTES
2016-09-30,CNY,5333574000,9211645000,3878071000,3878071000,2846600000,391655000,820246000,2486974000,None,None,None,162145000,None,None,None,89905000,3222618000,427177000,None,0,None,2732114000,2822019000,2740018000,NTES
2016-06-30,CNY,5280350000,8952823000,3672473000,3672473000,3047899000,336675000,726253000,2232451000,None,None,None,117858000,None,None,None,76809000,3046825000,262651000,None,0,None,3202256000,3279065000,2720608000,NTES
2016-03-31,CNY,4219686000,7902954000,3683268000,3683268000,2418017000,321855000,586759000,1801669000,None,None,None,132832000,None,None,None,54554000,2672450000,513770000,None,0,None,2319612000,2374166000,2164461000,NTES
2015-12-31,CNY,4219686000,7902954000,3683268000,3683268000,2418017000,321855000,586759000,1801669000,None,None,None,132832000,None,None,None,54554000,2672450000,513770000,None,6836900000,None,2319612000,2374166000,2164461000,NTES
2015-09-30,CNY,3849267000,6671789000,2822522000,2822522000,2088091000,319713000,623523000,1761176000,None,None,None,140399000,None,None,None,46693000,2330101000,399163000,None,0,None,1996613000,2043306000,1881903000,NTES
2015-06-30,CNY,2845574000,4567905000,1722331000,1722331000,1450376000,202228000,496782000,1395198000,None,None,None,156653000,None,None,None,42529000,1587810000,145933000,None,0,None,1470157000,1512686000,1424320000,NTES
2015-03-31,CNY,2485428000,3462993000,977565000,977565000,1245776000,143850000,391591000,1239652000,None,None,None,156747000,None,None,None,64965000,1465189000,187893000,None,0,None,1255392000,1320357000,1271269000,NTES
2014-12-31,CNY,2485428000,3462993000,977565000,977565000,1245776000,143850000,391591000,1239652000,None,None,None,156747000,None,None,None,64965000,1465189000,187893000,None,4795705000,None,1255392000,1320357000,1271269000,NTES
2014-09-30,CNY,2258441000,3116739000,858298000,858298000,1199233000,128928000,396442000,1059208000,None,None,None,156084000,None,None,None,36921000,1368066000,197340000,None,0,None,1188356000,1225277000,1159145000,NTES
2014-06-30,CNY,1999685000,2767590000,767905000,767905000,1176029000,98054000,292108000,823656000,None,None,None,146456000,None,None,None,34131000,1319569000,97936000,None,0,None,1185728000,1219859000,1202349000,NTES
2014-03-31,CNY,1727208000,2422422000,695214000,695214000,1078928000,82168000,237960000,648280000,None,None,None,139082000,None,None,None,40378000,1295673000,49421000,None,0,None,1091606000,1131984000,1237025000,NTES
2013-12-31,CNY,1727208000,2422422000,695214000,695214000,1078928000,82168000,237960000,648280000,None,None,None,139082000,None,None,None,40378000,1295673000,49421000,None,4445218000,None,1091606000,1131984000,1237025000,NTES
2013-09-30,CNY,1746755000,2356639000,609884000,609884000,1111589000,94795000,257345000,635166000,None,None,None,123567000,None,None,None,39890000,1251122000,206503000,None,0,None,1096648000,1136538000,1048294000,NTES
2013-06-30,CNY,1697613000,2264525000,566912000,566912000,1071629000,87639000,223584000,625984000,None,None,None,126067000,None,None,None,39806000,1217235000,131808000,None,0,None,1055193000,1094999000,1095102000,NTES
2013-03-31,CNY,1608274000,2270874000,662600000,662600000,1027893000,69452000,189345000,580381000,None,None,None,115530000,None,None,None,37647000,1197303000,184238000,None,0,None,1026152000,1063799000,1008535000,NTES
2012-12-31,CNY,1608274000,2270874000,662600000,662600000,1027893000,69452000,189345000,580381000,None,None,None,115530000,None,None,None,37647000,1197303000,184238000,None,0,None,1026152000,1063799000,1008535000,NTES
2012-09-30,CNY,1361915000,2001964000,640049000,640049000,824456000,75851000,201661000,537459000,None,None,None,115459000,None,None,None,52310000,978014000,194797000,None,0,None,786357000,838667000,811935000,NTES
2012-06-30,CNY,1321478000,1962489000,641011000,641011000,883815000,70636000,172348000,437663000,None,None,None,106155000,None,None,None,71875000,1008104000,149544000,None,0,None,865681000,937556000,875302000,NTES
2012-03-31,CNY,1453097000,2099183000,646086000,646086000,924116000,105787000,142514000,528981000,None,None,None,78624000,None,None,None,76323000,1038844000,122621000,None,0,None,897966000,974289000,898625000,NTES
2011-12-31,CNY,1453097000,2099183000,646086000,646086000,924116000,105787000,142514000,528981000,None,None,None,78624000,None,None,None,76323000,1038844000,122621000,None,0,None,897966000,974289000,898625000,NTES
2011-09-30,CNY,1327446000,1957902000,630456000,630456000,919239000,61263000,121662000,408207000,None,None,None,68647000,None,None,None,75315000,954757000,140499000,None,0,None,956061000,1031376000,825756000,NTES
2011-06-30,CNY,1152860000,1733616000,580756000,580756000,787109000,49845000,103008000,365751000,None,None,None,59419000,None,None,None,-3819000,850347000,92428000,None,0,None,787109000,783290000,772496000,NTES
2011-03-31,CNY,1090570000,1633739000,543169000,543169000,792669000,8647000,97173000,297901000,None,None,None,41173000,None,None,None,-117642000,803844000,83182000,None,0,None,940309000,822667000,712523000,NTES
2010-12-31,CNY,1090570000,1633739000,543169000,543169000,792669000,8647000,97173000,297901000,None,None,None,41173000,None,None,None,-117642000,803844000,83182000,None,0,None,940309000,822667000,712523000,NTES
2010-09-30,CNY,959176000,1400447000,441271000,441271000,586972000,52996000,81779000,372204000,None,None,None,36248000,None,None,None,-44170000,667390000,91268000,None,0,None,586972000,542802000,585317000,NTES
2010-06-30,CNY,878382000,1308995000,430613000,430613000,609648000,73099000,71981000,268734000,None,None,None,32795000,None,None,None,58803000,561593000,75481000,None,0,None,690498000,749301000,485674000,NTES
2010-03-31,CNY,844121711,1249908580,405786869,405786869,607128366,54159702,63054014,236993345,None,None,None,29746136,None,None,None,7300104,629386682,71194080,None,0,None,607128366,614428470,571766781,NTES
2009-12-31,CNY,844121711,1249908580,405786869,405786869,607128366,54159702,63054014,236993345,None,None,None,29746136,None,None,None,7300104,629386682,71194080,None,0,None,607128366,614428470,571766781,NTES
2009-09-30,CNY,627022644,868026510,241003866,241003866,408137590,53406612,62783771,218885054,None,None,None,29775123,None,None,None,-21427308,459340021,65544656,None,0,None,408137590,386710282,393829554,NTES
2009-06-30,CNY,691879735,863089617,171209882,171209882,517072165,52671504,53812664,174807570,None,None,None,33086968,None,None,None,20464224,583471568,115383256,None,0,None,483844524,504308748,468118827,NTES
2009-03-31,CNY,766491535.85,920286818.17,153795282.32,153795282.32,477288913.58,52295550,56058876.79,170404074.79,None,None,None,35560102,None,None,None,21642687.80,502539508.39,-77907961.07,None,0,None,614085943.16,635728630.96,580466553.84,NTES
2008-12-31,CNY,766491535.85,920286818.17,153795282.32,153795282.32,477288913.58,114345198,56058876.79,170404074.79,None,None,None,0,None,None,None,21642687.80,502539508.39,-77907961.07,None,0,None,614085943.16,635728630.96,580466553.84,NTES
2008-09-30,CNY,647226082.38,813285139.70,166059057.32,166059057.32,470495862.16,112237086.42,53763478,166000564.41,None,None,None,0,None,None,None,22601521.69,442630317.51,126727615.73,None,0,None,549124247.95,571725769.64,315904954.14,NTES
2008-06-30,CNY,722397104.23,852491241.35,130094137.12,130094137.12,572739125.92,97477719.43,52180258.88,149657978.31,None,None,None,0,None,None,None,22627725.41,577860587.75,139927651.23,None,0,None,599040555,621668280.41,437933053.06,NTES
2008-03-31,CNY,423465160.70,532206705.96,108741545.26,108741545.26,336519633.91,81406222.62,48926803.06,153506446.19,None,None,None,0,None,None,None,26863181.62,338313873.55,-52783617.15,None,0,None,361120830.65,387984012.27,391171854.70,NTES
2007-12-31,CNY,423465160.70,532206705.96,108741545.26,108741545.26,336519633.91,104579643.13,48926803.06,153506446.19,None,None,None,0,None,None,None,26863181.62,338313873.55,-52783617.15,None,0,None,361120830.65,387984012.27,391171854.70,NTES
2007-09-30,CNY,465564064.17,571319925.94,105755861.78,105755861.78,263075755.56,131522042.48,47535404.26,179057446.74,None,None,None,0,None,None,None,24311777.42,280229549.49,19955274.01,None,0,None,298559728.18,322871505.60,260274275.48,NTES
2007-06-30,CNY,437290644.35,535448035.20,98157390.85,98157390.85,294687526.49,97543316.99,45059800.87,142603117.86,None,None,None,0,None,None,None,23668385.01,314258669.37,2011232.20,None,0,None,303494554.09,327162939.10,312247437.17,NTES
2007-03-31,CNY,402818120.76,502778945.80,99960825.05,99960825.05,341574585.62,49976139,38169098.86,127345736.72,None,None,None,0,None,None,None,22369484.97,366243537.93,37961732.65,None,0,None,369106104,391475588.97,328681851.28,NTES
2006-12-31,CNY,402818120.76,502778945.80,99960825.05,99960825.05,341574585.62,89176637.86,38169098.86,127345736.72,None,None,None,0,None,None,None,22369484.97,366243537.93,37961732.65,None,0,None,369106104,391475588.97,328681851.28,NTES
2006-09-30,CNY,471042221.55,571418120.73,100375899.18,100375899.18,316386836.92,46650953,38698159.92,131377397.91,None,None,None,0,None,None,None,20240569.34,342689252.61,28176200.17,None,0,None,337973293.05,358213862.39,314513052.45,NTES
2006-06-30,CNY,457427374.56,552711046.38,95283671.81,95283671.81,323096274.75,39445469,46300653.46,134331099.81,None,None,None,0,None,None,None,18898444.36,347049473.59,32893730.21,None,0,None,323409792.73,342308237.09,314155743.38,NTES
