fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome,Symbol
2015-03-31,USD,1340000000,3024300000,1684300000,1688000000,-1395900000,607200000,152900000,2092900000,7200000,-800000,None,800000,None,7900000,None,38500000,739200000,249600000,800000,492000000,467300000,740000000,778500000,489600000,ADP
2014-12-31,USD,1070300000,2653600000,1583300000,1587000000,-1530300000,588500000,147800000,1976200000,18300000,-2200000,None,2200000,None,0,None,38200000,497800000,166300000,2200000,334000000,290900000,500000000,538200000,331500000,ADP
2014-09-30,USD,1007800000,2566100000,1558300000,1561900000,-1745500000,576000000,145600000,2141800000,18300000,-1900000,None,1900000,None,0,None,37600000,449000000,153800000,1900000,298000000,131100000,450900000,488500000,295200000,ADP
2014-06-30,USD,1020700000,2566600000,1545900000,1845600000,1228100000,668400000,140600000,2638200000,13800000,-1400000,None,1400000,None,-200000,None,209200000,411200000,122500000,1400000,288700000,426000000,412600000,621800000,288700000,ADP
2014-03-31,USD,1235600000,2817800000,1582200000,1884400000,-1838400000,585300000,139600000,2558500000,6700000,-900000,None,900000,None,100000,None,42300000,749200000,227600000,900000,510400000,551900000,750100000,792400000,521600000,ADP
2013-12-31,USD,1011500000,2486600000,1475100000,1772400000,-1958400000,578800000,138500000,2450000000,16700000,-2000000,None,2000000,None,0,None,43200000,524800000,147800000,2000000,377000000,317200000,526800000,570000000,377000000,ADP
2013-09-30,USD,917800000,2355400000,1437600000,1724400000,-1929800000,537700000,132500000,1980400000,19000000,-1900000,None,1900000,None,100000,None,41500000,467300000,138700000,1900000,328600000,383700000,469200000,510700000,328600000,ADP
2013-06-30,USD,1112900000,2802800000,1689900000,1692800000,1117700000,312400000,174000000,2463800000,13200000,-1800000,None,1800000,None,-200000,None,191400000,233900000,6900000,1800000,227000000,33100000,235700000,427100000,227000000,ADP
2013-03-31,USD,1366100000,3109300000,1743200000,1745900000,-1729700000,653600000,164100000,2398000000,6000000,-1200000,None,1200000,None,0,None,42200000,724400000,241700000,1200000,482700000,377800000,725600000,767800000,482700000,ADP
2012-12-31,USD,1121200000,2742800000,1621600000,1624300000,-1794600000,624700000,159900000,2252000000,21500000,-3000000,None,3000000,None,0,None,41400000,567700000,176800000,3000000,352000000,355700000,570700000,612100000,390900000,ADP
2012-09-30,USD,1049000000,2632700000,1583700000,1586500000,-1803400000,611400000,156300000,2201000000,23800000,-3100000,None,3100000,None,800000,None,42000000,468400000,163100000,3100000,302500000,424500000,471500000,513500000,305300000,ADP
2012-06-30,USD,1041600000,2623600000,1582000000,1589300000,1047300000,671200000,153900000,2245100000,19900000,-2300000,None,2300000,0,1300000,None,193000000,394300000,135900000,2300000,258400000,128900000,396600000,589600000,258400000,ADP
2012-03-31,USD,1292700000,2910900000,1618200000,1624700000,-1617800000,619900000,143600000,2239300000,8500000,-1200000,None,1200000,0,600000,None,43900000,684300000,231900000,1200000,452400000,472600000,685500000,729400000,452400000,ADP
2011-12-31,USD,1057000000,2570700000,1513700000,1519900000,-1657100000,574900000,147300000,2090700000,27200000,-2100000,None,2100000,66000000,600000,None,43200000,578400000,203400000,2100000,375000000,308000000,580500000,623700000,375000000,ADP
2011-09-30,USD,1010500000,2510900000,1500400000,1506100000,-1713400000,586900000,147900000,2089400000,29600000,-2100000,None,2100000,None,600000,None,43200000,458000000,155300000,2100000,302700000,342100000,460100000,503300000,302700000,ADP
2011-06-30,USD,988400000,2507100000,1518700000,1518700000,988400000,651600000,144300000,2148900000,20000000,-1700000,None,1700000,None,1600000,None,187900000,353200000,111400000,1700000,241800000,410000000,354900000,542800000,241800000,ADP
2011-03-31,USD,1216700000,2737300000,1520600000,1520600000,-1504900000,577300000,155900000,2099300000,10000000,-1400000,None,1400000,None,600000,None,45000000,653000000,229200000,1400000,423800000,425200000,654400000,699400000,423800000,ADP
2010-12-31,USD,1025400000,2405700000,1380300000,1380300000,-1543100000,570100000,142100000,1953200000,27900000,-2800000,None,2800000,None,600000,None,45200000,484600000,174500000,2800000,310100000,125100000,487400000,532600000,310100000,ADP
2010-09-30,USD,917500000,2229400000,1311900000,1311900000,-1477000000,515600000,134900000,1830200000,30700000,-2700000,None,2700000,None,1500000,None,40100000,436400000,157900000,2700000,278500000,451500000,439100000,479200000,278500000,ADP
2010-06-30,USD,908100000,2190300000,1282200000,1282200000,908100000,611900000,137700000,1896000000,-177000000,-1800000,None,1800000,None,600000,None,193500000,305800000,97900000,1800000,207600000,207600000,307600000,501100000,207900000,ADP
2010-03-31,USD,1112500000,2443200000,1330700000,1330700000,1112500000,504900000,130000000,1836800000,10600000,-1200000,None,1200000,None,600000,None,39600000,635000000,231400000,1200000,401600000,359200000,636200000,675800000,403600000,ADP
2009-12-31,USD,970800000,2198000000,1227200000,1227200000,-1300900000,518900000,120500000,1748600000,31200000,-2500000,None,2500000,None,1000000,None,77400000,479800000,164000000,2500000,315800000,287000000,482300000,559700000,315800000,ADP
2009-09-30,USD,906600000,2096100000,1189500000,1189500000,-1355300000,491500000,125700000,1684200000,36300000,-3200000,None,3200000,None,500000,None,77600000,446800000,162700000,3200000,284100000,468000000,450000000,527600000,284100000,ADP
2008-09-30,USD,941600000,2173100000,1231500000,1231500000,418100000,526700000,130400000,1782600000,None,None,None,19200000,None,None,None,77300000,441300000,163300000,None,None,None,421700000,513300000,276900000,ADP
2024-02-03,USD,1473941000,2435563000,1785884000,1038763000,585964000,290078000,391427000,887977000,9169000,-77141000,9169000,77141000,2512704000,-4574000,84348000,440903000,513418000,50691000,77141000,462727000,469744000,590559000,1031462000,462727000,ADI
2023-10-28,USD,1646716000,2657794000,1967538000,1069768000,634415000,288936000,406594000,1012301000,9089000,-71590000,9089000,71590000,2716484000,-128000,82919000,494799000,571786000,73356000,71590000,498430000,480982000,643376000,1138175000,498430000,ADI
2023-07-29,USD,1961615000,3007149000,1472532000,1114880000,929493000,334113000,423751000,1032122000,8794000,-69346000,8794000,69346000,3076495000,5880000,86204000,501488000,874821000,-2198000,69346000,877019000,878528000,944167000,1445655000,877019000,ADI
2023-04-29,USD,2144546000,3199678000,1465771000,1118384000,1128384000,324251000,415754000,1016162000,12575000,-63252000,12575000,63252000,3262930000,10216000,80260000,501536000,1087923000,110267000,63252000,977656000,975027000,1151175000,1652711000,977656000,ADI
2023-01-28,USD,2124341000,3189177000,1953750000,1125289000,1130820000,326284000,414095000,993521000,10829000,-60453000,10829000,60453000,3249630000,-7723000,85321000,502177000,1073473000,111999000,60453000,961474000,989892000,1133926000,1636103000,961474000,ADI
2022-10-29,USD,2142815000,3195657000,1973317000,1104901000,1102476000,336560000,421008000,1040339000,4328000,-47707000,4328000,47707000,3243364000,-11085000,70703000,501950000,1048012000,111786000,47707000,936226000,950708000,1095719000,1597669000,936226000,ADI
2022-07-30,USD,2043142000,3058691000,1531881000,1066738000,893306000,326942000,431829000,1149836000,1797000,-51189000,1797000,51189000,3109880000,4023000,75619000,503350000,847937000,98952000,51189000,748985000,743966000,899126000,1402476000,748985000,ADI
2022-04-30,USD,1944520000,2922516000,1379526000,1027544000,918161000,305308000,420901000,1026359000,563000,-49548000,563000,49548000,2972064000,10069000,71851000,504255000,879245000,95972000,49548000,783273000,764276000,928793000,1433048000,783273000,ADI
2022-01-29,USD,1401997000,2632329000,2144034000,1282296000,364757000,297365000,426780000,1037240000,218000,-51964000,218000,51964000,2684293000,10544000,65165000,504645000,323555000,43478000,51964000,280077000,278024000,375519000,880164000,280077000,ADI
2021-10-30,USD,1121820000,2069797000,3060981000,1217748000,99005000,317455000,399121000,1022815000,421000,-54621000,421000,54621000,2124418000,14178000,72338000,406625000,-156167000,-231854000,269771000,75687000,114065000,-101546000,305079000,75687000,ADI
2021-07-31,USD,1221184000,1758853000,537669000,537669000,609646000,206076000,306617000,611538000,300000,-44659000,300000,44659000,1758853000,6991000,50162000,145989000,572278000,68967000,44659000,503311000,461283000,616937000,762926000,503311000,ADI
2021-05-01,USD,1136637000,1661407000,524770000,524770000,519690000,206612000,302238000,616947000,290000,-43066000,290000,43066000,1661407000,-929000,52466000,145701000,475985000,53080000,43066000,422905000,458491000,519051000,664752000,422905000,ADI
2021-01-30,USD,1045371000,1558458000,513087000,513087000,463860000,185275000,288150000,581511000,209000,-42479000,209000,42479000,1558458000,15028000,56309000,145044000,436618000,48099000,42479000,388519000,419479000,479097000,624141000,388519000,ADI
2020-10-31,USD,1023084000,1477702000,1792619000,503211000,461672000,165115000,280239000,561412000,527000,-48593000,527000,48593000,1526295000,3704000,57053000,145163000,417310000,30784000,48593000,386526000,409994000,465903000,611066000,386526000,ADI
2020-08-01,USD,972578000,1456136000,483558000,483558000,419124000,153753000,260794000,553454000,504000,-45914000,504000,45914000,1456136000,-685000,57598000,143865000,373029000,10364000,45914000,362665000,366738000,418943000,562808000,362665000,ADI
2020-05-02,USD,846674000,1317060000,470386000,470386000,344020000,141775000,252413000,502654000,1334000,-49985000,1334000,49985000,1317060000,-308000,59261000,144051000,295061000,27365000,49985000,267696000,192841000,345046000,489097000,267696000,ADI
2020-02-01,USD,848142000,1303565000,455423000,455423000,273428000,199280000,257073000,574714000,1940000,-48813000,1940000,48813000,1303565000,-338000,59863000,144069000,226217000,22343000,48813000,203874000,191905000,275030000,419099000,203874000,ADI
2019-11-02,USD,942191000,1392444000,1815355000,501028000,338361000,154799000,277018000,603830000,1988000,-50775000,1988000,50775000,1443219000,-1747000,61636000,143528000,287827000,10133000,50775000,277694000,243568000,338602000,482130000,277694000,ADI
2019-08-03,USD,997811000,1480143000,482332000,482332000,446726000,162825000,280102000,551085000,2625000,-59871000,2625000,59871000,1480143000,78000,61606000,142521000,389558000,27184000,59871000,362374000,304722000,449429000,591950000,362374000,ADI
2019-05-04,USD,1034092000,1526602000,492510000,492510000,469695000,163128000,285846000,564397000,2928000,-59701000,2928000,59701000,1526602000,-4525000,59142000,142233000,408397000,40460000,59701000,367937000,349937000,468098000,610331000,367937000,ADI
2019-02-02,USD,1039656000,1541101000,501445000,501445000,455826000,167342000,287382000,583830000,2688000,-58728000,None,58728000,1541101000,160000,58293000,142292000,399946000,44940000,58728000,355006000,335425000,458674000,600966000,355006000,ADI
2018-11-03,USD,1045543000,1596586000,551043000,490585000,465451000,175296000,295609000,580092000,2791000,-59102000,None,59102000,1536128000,196000,58874000,142316000,409336000,4481000,59102000,404855000,411881000,468438000,610754000,404855000,ADI
2018-08-04,USD,1060632000,1572679000,497631000,497557000,489215000,171388000,291551000,571417000,2588000,-61665000,None,61665000,1558189000,368000,56647000,143218000,430506000,21949000,61665000,414464000,396102000,492171000,635389000,408557000,ADI
2018-05-05,USD,1072464000,1513053000,491112000,491038000,502818000,172047000,289381000,569646000,1912000,-64792000,None,64792000,1563502000,187000,56589000,142954000,440125000,39797000,64792000,379831000,391674000,504917000,647871000,400328000,ADI
2018-02-03,USD,1071757000,1518624000,495187000,495113000,442105000,176809000,288506000,629652000,2092000,-68030000,None,68030000,1566870000,-820000,56415000,142050000,375347000,82107000,68030000,268172000,310242000,443377000,585427000,293240000,ADI
2017-10-28,USD,1006025000,1541170000,535145000,535145000,448210000,185721000,273746000,557815000,2388000,-63517000,None,63517000,0,-5417000,56298000,133393000,459784000,34014000,63517000,347650000,423153000,523301000,656694000,425770000,ADI
2017-07-29,USD,766624000,1433902000,667278000,667278000,194821000,183980000,275670000,571803000,5524000,-73073000,None,73073000,0,-474000,55217000,147200000,126798000,57882000,73073000,68916000,76880000,199871000,347071000,68916000,ADI
2017-04-29,USD,640443000,1147982000,507539000,507539000,145835000,190686000,235232000,494608000,12421000,-71636000,None,71636000,0,94000,48772000,88800000,86714000,-6850000,71636000,93564000,103151000,158350000,247150000,93564000,ADI
2017-01-28,USD,648504000,984449000,335945000,335945000,266268000,130659000,183954000,382236000,10000000,-42614000,None,42614000,0,-345000,34379000,19947000,233309000,16180000,42614000,217129000,214650000,275923000,295870000,217129000,ADI
2016-10-29,USD,666687000,1056906000,455817000,336936000,356981000,118881000,172926000,309706000,7114000,-38764000,None,38764000,-10000,-1897000,34116000,19550000,323434000,27277000,38764000,296157000,271899000,362198000,381748000,296157000,ADI
2016-07-30,USD,572290000,851115000,447410000,297301000,268707000,122909000,163227000,303583000,5665000,-18476000,None,18476000,0,504000,33732000,18900000,256400000,25970000,18476000,230430000,224599000,274876000,293776000,230430000,ADI
2016-04-30,USD,510903000,760311000,412133000,267863000,207379000,112186000,160235000,303524000,5243000,-18455000,None,18455000,0,743000,33483000,18400000,194910000,24337000,18455000,170573000,186655000,213365000,231765000,170573000,ADI
2016-01-30,USD,477293000,753077000,417945000,292136000,195045000,107462000,157428000,282248000,3199000,-13062000,None,13062000,-3290000,-3005000,33209000,18347000,182177000,17673000,16352000,164504000,155548000,195239000,213586000,164504000,ADI
2015-10-31,USD,641796000,971983000,458326000,336926000,108630000,121400000,170736000,533166000,2343000,-6739000,None,6739000,0,443000,32688000,18293000,104677000,8372000,6739000,96305000,218215000,111416000,129709000,96305000,ADI
2015-08-01,USD,569037000,856610000,414358000,294328000,265269000,120030000,160784000,303768000,2229000,-6755000,None,6755000,0,-1265000,33650000,23900000,259478000,43000000,6755000,216478000,214572000,266233000,290133000,216478000,ADI
2015-05-02,USD,544822000,814139000,393568000,276197000,249008000,117371000,154233000,295814000,2009000,-6880000,None,6880000,0,1052000,32036000,25200000,245189000,39851000,6880000,205338000,226904000,252069000,277269000,205338000,ADI
2015-01-31,USD,503607000,765330000,413289000,268379000,207934000,120171000,151706000,295673000,2044000,-6656000,None,6656000,0,-2552000,31773000,24739000,200770000,22013000,6656000,178757000,154862000,207426000,232165000,178757000,ADI
2014-11-01,USD,486037000,801086000,484271000,328210000,149929000,121424000,154797000,336108000,2046000,-13161000,None,13161000,None,-116000,30917000,26186000,138698000,30003000,13161000,108695000,108695000,151859000,178045000,108695000,ADI
2014-08-02,USD,476290000,719574000,384451000,251462000,202546000,132989000,140095000,273744000,3442000,-8178000,None,8178000,None,-422000,28353000,1600000,197388000,16782000,8178000,180606000,179801000,205566000,207166000,180606000,ADI
2014-05-03,USD,458743000,687662000,337878000,235793000,220400000,102085000,136203000,238343000,3401000,-6874000,None,6874000,None,441000,27459000,55000,217368000,29935000,6874000,187433000,193922000,224242000,224297000,187433000,ADI
2014-02-01,USD,409118000,621667000,319983000,219120000,179609000,98178000,128591000,229509000,3284000,-6571000,None,6571000,None,-431000,27335000,55000,175891000,23305000,6571000,152586000,150195000,182462000,182517000,152586000,ADI
2013-11-02,USD,444870000,671474000,347237000,233263000,199862000,98197000,130979000,245008000,3351000,-6659000,None,6659000,None,85958000,27515000,55000,282512000,80958000,6659000,201554000,201554000,289171000,289226000,201554000,ADI
2013-08-03,USD,435062000,666500000,336883000,239110000,208342000,97773000,128892000,226720000,3125000,-7672000,None,7672000,None,-8754000,27448000,100000,195041000,18802000,7672000,176239000,179362000,202713000,202813000,176239000,ADI
2013-05-04,USD,422195000,652893000,339758000,237055000,191382000,102703000,128055000,230813000,3044000,-6357000,None,6357000,None,-408000,27478000,100000,187661000,23189000,6357000,164472000,161135000,194018000,194118000,164472000,ADI
2013-02-02,USD,390284000,615720000,343481000,231850000,153489000,97560000,125109000,236795000,3233000,-6414000,None,6414000,None,-199000,27755000,55000,150109000,18887000,6414000,131222000,131921000,156523000,156578000,131222000,ADI
2012-11-03,USD,443282000,688573000,349291000,251682000,215279000,97609000,130394000,228003000,3627000,-6391000,None,6391000,None,9000,27484000,54000,212524000,33337000,6391000,179187000,179187000,218915000,218969000,179187000,ADI
2012-08-04,USD,447874000,676567000,340861000,235152000,212471000,99873000,129694000,235403000,3506000,-6459000,None,6459000,None,-49000,27107000,56000,209469000,39701000,6459000,169768000,168235000,215928000,215984000,169768000,ADI
2012-05-05,USD,440455000,668204000,334631000,234639000,212926000,99992000,127537000,227529000,3967000,-6890000,None,6890000,None,1451000,26871000,26889000,211454000,48555000,6890000,162899000,161096000,218344000,243782000,162899000,ADI
2012-02-04,USD,409390000,641376000,2600000,238668000,183372000,99045000,124378000,226018000,3348000,-6682000,None,6682000,None,48000,28243000,28243000,180086000,40704000,6682000,-5200000,134133000,186768000,217558000,139382000,ADI
2011-10-29,USD,460514000,710055000,356953000,255620000,235292000,99094000,123889000,225222000,2183000,-6079000,None,6079000,None,-396000,28781000,267000,231000000,47473000,6079000,183527000,183527000,237079000,237346000,183527000,ADI
2011-07-30,USD,509640000,751743000,350885000,248262000,278841000,102323000,128476000,230799000,2395000,-6159000,None,6159000,None,-206000,29133000,300000,274871000,54936000,6159000,219935000,215257000,281030000,281330000,219935000,ADI
2011-04-30,USD,534214000,786702000,362134000,256566000,298486000,105268000,130460000,235728000,2197000,-4078000,None,4078000,None,151000,29466000,300000,296756000,54930000,4078000,241826000,492440000,300834000,301134000,241826000,ADI
2011-01-29,USD,482173000,728504000,246331000,246331000,259406000,100000000,122745000,222767000,None,None,None,2830000,None,2244000,29493000,392000,258820000,43214000,None,215606000,None,261691000,291576000,222106000,ADI
2010-10-30,USD,516229000,767281000,356110000,253761000,285740000,102349000,128140000,230489000,2426000,-2709000,None,2709000,None,2600000,29307000,639000,288057000,63063000,2709000,224994000,224994000,290766000,291405000,224994000,ADI
2010-07-31,USD,480202000,717676000,342758000,240088000,251145000,102070000,126987000,229057000,3206000,-2614000,None,2614000,None,-416000,28582000,600000,251321000,51830000,2614000,199491000,395771000,253935000,254535000,199491000,ADI
2010-05-01,USD,434515000,665672000,331385000,233725000,214075000,97660000,122780000,220440000,2025000,-2568000,None,2568000,None,488000,28913000,1800000,214020000,46880000,2568000,167140000,167140000,216588000,218388000,167140000,ADI
2010-01-30,USD,368476000,600445000,341272000,234507000,149114000,88481000,114398000,219362000,2180000,-2538000,None,2538000,None,-489000,29281000,1801000,149126000,28667000,2538000,119600000,120459000,151664000,153465000,120459000,ADI
2009-10-31,USD,321854000,568874000,333102000,249746000,128372000,83356000,110126000,193482000,1740000,-2726000,None,2726000,None,-160000,29998000,2150000,127226000,21617000,2726000,105609000,105609000,128372000,132102000,105609000,ADI
2009-08-01,USD,266229000,490623000,307168000,225762000,78945000,79706000,107578000,187284000,2558000,-1368000,None,1368000,None,-108000,30300000,1700000,80027000,14567000,1368000,65460000,144279000,78945000,83095000,65460000,ADI
2023-12-31,USD,1435778000,2412524000,976746000,976746000,598450000,237244000,320418000,837328000,None,-74202000,None,74202000,2486726000,32154000,None,59366000,691270000,108736000,74202000,582534000,599708000,765472000,824838000,582534000,KLAC
2023-09-30,USD,1365861000,2312752000,946891000,946891000,751098000,239645000,311214000,614763000,None,-74234000,None,74234000,2386986000,26739000,None,63304000,851711000,110336000,74234000,741375000,728278000,925945000,989249000,741375000,KLAC
2023-06-30,USD,1264001000,2226950000,962949000,962949000,623278000,250857000,317110000,640723000,None,-73491000,None,73491000,2319477000,24776000,None,64656000,775506000,90852000,73491000,684654000,683604000,848997000,913653000,684654000,KLAC
