fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2021-09-03,USD,1404000000,50000000,None,-76000000,231000000,193000000,95000000,66000000,47000000,1212000000,-133000000,-899000000,None,1000000000,1000000000,None,None,None,None,None,None,None,-797000000,203000000,1212000000,1000000,1212000000,ADBE
2021-06-04,USD,1988000000,0,None,290000000,-27000000,194000000,95000000,-43000000,-101000000,1116000000,-107000000,-1080000000,None,1000000000,1000000000,None,None,None,None,None,None,None,-1000000000,0,1116000000,-3000000,1116000000,ADBE
2021-03-05,USD,1772000000,50000000,None,-230000000,324000000,196000000,59000000,82000000,141000000,1261000000,-1558000000,-1244000000,None,950000000,950000000,None,None,None,None,None,None,None,-863000000,87000000,-1030000000,4000000,1261000000,ADBE
2020-11-27,USD,1782000000,25000000,None,86000000,88000000,190000000,103000000,81000000,4000000,1197000000,-131000000,-940000000,None,850000000,850000000,None,None,None,None,None,None,None,-850000000,0,1197000000,0,2250000000,ADBE
2020-08-28,USD,1436000000,76000000,None,0,-54000000,191000000,126000000,-32000000,29000000,955000000,-315000000,-414000000,None,500000000,500000000,None,None,None,None,None,0,None,-319000000,181000000,955000000,16000000,955000000,ADBE
2020-05-29,USD,1184000000,24000000,None,57000000,96000000,188000000,96000000,-10000000,-35000000,1100000000,80000000,-901000000,None,850000000,850000000,None,None,None,None,None,0,None,-849000000,1000000,1100000000,-7000000,1100000000,ADBE
2020-02-28,USD,1325000000,62000000,None,-33000000,52000000,188000000,94000000,-145000000,-200000000,955000000,-48000000,-1233000000,None,850000000,850000000,None,3056000000,3056000000,None,None,3144000000,None,-762000000,88000000,38000000,-6000000,955000000,ADBE
2019-11-29,USD,1377000000,27476000,None,184454000,414873000,191000000,94095000,174000000,151276000,957147000,-169000000,-766000000,None,750000000,750000000,None,2527000,2527000,None,None,None,None,-749308000,1000000,441174000,-1000000,852000000,ADBE
2019-08-30,USD,922000000,46593000,None,-97122000,247170000,193000000,89624000,100000000,81835000,792763000,-165000000,-624000000,None,750000000,750000000,None,None,None,None,None,0,None,-591672000,158000000,126137000,-7000000,793000000,ADBE
2019-05-31,USD,1110000000,27006000,None,166654000,-26163000,187000000,145760000,-21000000,-44948000,632593000,10000000,-772000000,None,750000000,750000000,None,2318000,2318000,None,None,0,None,-748088000,2000000,344135000,-4000000,633000000,ADBE
2019-03-01,USD,1013000000,51000000,None,-55000000,83000000,186000000,65000000,-65000000,-23466000,702334000,-132000000,-784000000,None,500000000,500000000,None,71594000,71594000,None,None,0,None,-428000000,72000000,96000000,-1000000,674000000,ADBE
2018-11-30,USD,1107689000,19504000,None,-58329000,188387000,106228000,62563000,201002000,171427000,699217000,-3138583000,1925299000,None,300000000,300000000,None,2247095000,2247095000,None,None,0,None,-298753000,1257000,-104369000,1523000,678240000,ADBE
2018-08-31,USD,955304000,24251000,None,126136000,-75110000,86890000,63558000,-58321000,-80027000,666291000,-1520334000,-671661000,None,750000000,750000000,None,46405000,46405000,None,None,0,None,-624939000,125061000,-1240842000,-4151000,666291000,ADBE
2018-06-01,USD,976406000,11093000,None,51798000,55376000,76360000,45316000,13717000,27613000,690799000,67679000,-717365000,None,700000000,700000000,None,298000,298000,None,None,None,None,-699702000,298000,321005000,-5715000,663167000,ADBE
2018-03-02,USD,989601000,26410000,None,458336000,-89445000,76522000,95142000,-154398000,-171950000,702502000,-93762000,-541273000,None,300000000,300000000,None,64384000,64384000,None,None,None,None,-235616000,64384000,360909000,6343000,583076000,ADBE
2017-12-01,USD,833220000,9661000,None,-130805000,217418000,81234000,37684000,213634000,190423000,643012000,20366000,-319509000,None,300000000,300000000,None,669000,669000,None,None,None,None,-299331000,669000,531522000,-2555000,501549000,ADBE
2017-09-01,USD,704436000,25811000,None,174868000,88755000,82319000,54238000,105814000,93392000,541379000,-36814000,-218299000,None,300000000,300000000,None,22735000,22735000,None,None,None,None,-195148000,104852000,457600000,8277000,419569000,ADBE
2017-06-02,USD,644827000,9070000,None,107458000,26452000,81635000,55297000,51975000,165610000,492618000,-87547000,-314432000,None,300000000,300000000,None,1043000,1043000,None,None,None,None,-298957000,1043000,248054000,5206000,374390000,ADBE
2017-03-03,USD,730370000,24888000,None,-80096000,-173492000,80809000,30903000,-184250000,-217066000,460632000,-338882000,-331495000,None,200000000,200000000,None,51787000,51787000,None,None,None,None,-148213000,51787000,57581000,-2412000,398446000,ADBE
2016-12-02,USD,695601000,13847000,None,239055000,88054000,81860000,48633000,103383000,98803000,456700000,-143098000,-300469000,None,300000000,300000000,None,5874000,5874000,None,None,None,None,-294126000,5874000,243643000,-8391000,399613000,ADBE
2016-09-02,USD,517885000,28216000,None,138930000,48961000,84014000,55213000,65655000,57793000,356301000,-306588000,-324957000,None,400000000,400000000,None,None,None,None,None,None,None,-312462000,87538000,-118707000,-5047000,270788000,ADBE
2016-06-03,USD,488715000,58299000,None,211073000,83864000,84461000,53759000,65652000,62774000,329830000,-251505000,-180888000,None,225000000,225000000,None,6741000,6741000,None,None,None,None,-218259000,6741000,55683000,-639000,244074000,ADBE
2016-03-04,USD,497527000,40936000,None,37594000,10558000,81200000,46200000,-74274000,-52673000,292307000,-258842000,-284392000,None,150000000,150000000,None,None,None,None,None,None,None,-104456000,45544000,-45864000,-157000,254307000,ADBE
2015-11-27,USD,454515000,17219000,None,170084000,62646000,86359000,64676000,79398000,55914000,296940000,-285987000,-115150000,None,100000000,125000000,None,602189000,602189000,None,None,0,None,-115489000,9511000,47268000,-6110000,222705000,ADBE
2015-08-28,USD,360488000,39192000,None,120976000,88517000,87550000,48984000,91371000,78222000,174465000,-465091000,-18710000,None,100000000,100000000,None,None,None,None,None,0,None,-16410000,83590000,-126855000,-3542000,174465000,ADBE
2015-05-29,USD,471484000,19157000,None,157646000,-25814000,85929000,35730000,-29209000,-14078000,147493000,-38909000,-186102000,None,200000000,200000000,None,None,None,None,None,0,None,-185151000,14849000,243263000,-3210000,147493000,ADBE
2015-02-27,USD,183015000,66778000,None,-97798000,-38146000,79635000,35546000,-62058000,-63426000,84888000,-698371000,119275000,None,200000000,200000000,None,932960000,932960000,None,None,989280000,None,-143680000,56320000,-404516000,-8435000,84888000,ADBE
2014-11-28,USD,399753000,33493000,None,245073000,79315000,78147000,36775000,64045000,49529000,112275000,-77959000,-103353000,None,125000000,125000000,None,None,None,None,None,None,None,-111000000,14000000,214071000,-4370000,88136000,ADBE
2014-08-29,USD,268520000,58256000,None,32563000,-39965000,80154000,54966000,-2636000,-1569000,44686000,-170394000,-9794000,None,125000000,125000000,None,None,None,None,None,None,None,-20302000,104698000,86309000,-2023000,44686000,ADBE
2014-05-30,USD,367536000,8452000,None,112079000,1573000,77653000,27198000,21155000,30805000,88527000,-147932000,-135927000,None,150000000,150000000,None,None,None,None,None,None,None,-40857000,-80661000,83104000,-573000,88527000,ADBE
2014-02-28,USD,251673000,32931000,None,355000,-46933000,77636000,29393000,-90492000,-92904000,47046000,-94422000,-258209000,None,200000000,200000000,None,53776000,53776000,None,None,None,None,-200000000,189804000,-100640000,318000,47046000,ADBE
2013-11-29,USD,314982000,42599000,None,212121000,120206000,81350000,35121000,78366000,87340000,88270000,-15000,-300530000,None,400000000,400000000,None,None,None,None,None,None,None,-335108000,71954000,15471000,1034000,65320000,ADBE
2013-08-30,USD,215525000,40472000,None,-19977000,30842000,82175000,46798000,35824000,23155000,83002000,-397235000,-247371000,None,400000000,400000000,None,None,None,None,None,None,None,-237337000,169469000,-427325000,1756000,83002000,ADBE
2013-05-31,USD,299148000,716000,None,2567000,-33124000,80950000,46249000,-16328000,2712000,76546000,-334439000,-22642000,None,200000000,200000000,None,None,None,None,None,None,None,73221000,268205000,-59972000,-2039000,76546000,ADBE
2013-03-01,USD,322031000,31960000,None,-10209000,-96064000,76752000,60190000,-131511000,-153988000,83484000,-446114000,11405000,None,100000000,100000000,None,25703000,25703000,None,None,None,None,-100000000,88566000,-118670000,-5992000,65117000,ADBE
2012-11-30,USD,473659000,3964000,None,111559000,28387000,78621000,81789000,50569000,59256000,290631000,-129475000,-80419000,None,100000000,100000000,None,None,None,None,None,None,None,-80911000,85066000,262672000,-1093000,222333000,ADBE
2012-08-31,USD,263340000,32778000,None,-80889000,23597000,74110000,77432000,38923000,-22134000,201357000,-119220000,62956000,None,0,0,None,None,None,None,None,None,None,60948000,60948000,211142000,4066000,201357000,ADBE
2012-06-01,USD,448218000,2973000,None,130839000,35939000,77174000,60767000,18063000,69810000,294574000,-148260000,-148735000,None,225000000,225000000,None,None,None,None,None,None,None,-149129000,75871000,149975000,-1248000,223876000,ADBE
2012-03-02,USD,314363000,36553000,None,-200819000,-137641000,69861000,51088000,-152721000,-110179000,270377000,-437707000,-68525000,None,80000000,80000000,None,None,None,None,None,None,None,-66634000,13366000,-188237000,3632000,185209000,ADBE
2011-12-02,USD,496753000,1232000,None,232095000,73743000,73290000,74897000,72743000,163840000,233180000,-259680000,-199000,None,0,0,None,695015000,695015000,None,None,None,None,1191000,1191000,220288000,-16586000,173719000,ADBE
2011-09-02,USD,325128000,31934000,None,-48316000,-19190000,64009000,65475000,-7710000,-42442000,256719000,-300122000,-97681000,None,150000000,150000000,None,None,None,None,None,None,None,-93820000,56180000,-58263000,14412000,195101000,ADBE
2011-06-03,USD,389331000,9127000,None,67770000,49501000,66620000,37501000,36637000,10486000,259244000,-102475000,-365960000,None,420015000,420015000,None,None,None,None,None,None,None,-373283000,46732000,-72681000,6423000,229436000,ADBE
2011-03-04,USD,332102000,31623000,None,-87674000,-17889000,66286000,32421000,-20605000,-88794000,286087000,-95125000,-86518000,None,125000000,125000000,None,2169000,2169000,None,None,None,None,-84349000,40651000,150265000,-194000,234591000,ADBE
2010-12-03,USD,310621000,497000,None,21023000,87564000,76097000,55427000,59554000,-4914000,286011000,-203004000,-186262000,None,200000000,200000000,None,None,None,None,None,None,None,-190370000,9630000,-64258000,14387000,268850000,ADBE
2010-09-03,USD,291423000,31393000,None,-7725000,49868000,73154000,39040000,46723000,-13610000,296752000,-266668000,-354244000,None,400000000,400000000,None,None,None,None,None,None,None,-354420000,45580000,-323457000,6032000,230065000,ADBE
2010-06-04,USD,251090000,125000,None,57987000,100588000,106590000,49628000,87600000,-2288000,194173000,-480903000,-214857000,None,250000000,250000000,None,None,None,None,None,None,None,-215764000,34236000,-451836000,-7166000,148611000,ADBE
2010-03-05,USD,259861000,2617000,None,80318000,-63781000,101358000,25547000,-59601000,-161351000,166215000,-208719000,540101000,None,20000,20000,None,1493439000,1493439000,None,None,None,None,49804000,49824000,589955000,-1288000,127154000,ADBE
2009-11-27,USD,253841000,1635000,None,93839000,-3939000,172669000,34933000,10090000,113264000,160212000,-1091888000,705346000,None,0,None,None,None,None,None,None,None,None,57347000,57347000,-132657000,44000,-32043000,ADBE
2009-08-28,USD,236681000,None,None,None,None,34378000,58431000,-383731000,3312000,136045000,-55894000,-276600000,None,350000000,None,None,None,None,None,None,None,None,-350000000,73400000,-94636000,1177000,136045000,ADBE
2024-01-27,USD,808000000,290000000,None,-2797000000,74000000,66000000,170000000,96000000,-135000000,2634000000,2213000000,1079000000,1398000000,1204000000,1204000000,None,1583000000,1583000000,None,0,None,None,-855000000,None,None,None,2634000000,CSCO
2023-10-28,USD,2371000000,321000000,None,-2930000000,-1021000000,67000000,134000000,-1004000000,-307000000,3638000000,952000000,-3800000000,0,1300000000,1300000000,None,1580000000,1580000000,None,0,0,None,-1300000000,None,None,None,3638000000,CSCO
2023-07-29,USD,5966000000,209000000,None,2238000000,526000000,488000000,233000000,784000000,175000000,3958000000,-1220000000,-2650000000,0,1264000000,1264000000,None,1589000000,1589000000,None,384000000,0,None,-880000000,None,None,None,3958000000,CSCO
2023-04-29,USD,5219000000,446000000,None,1442000000,150000000,70000000,270000000,-393000000,325000000,3212000000,-2594000000,-3495000000,0,1269000000,1269000000,None,1593000000,1593000000,None,0,0,None,-1269000000,None,-870000000,None,3212000000,CSCO
2023-01-28,USD,4739000000,211000000,None,1232000000,-197000000,71000000,170000000,-552000000,461000000,2773000000,-494000000,-2626000000,0,1204000000,1204000000,None,1560000000,1560000000,None,0,0,None,-888000000,None,1619000000,None,2773000000,CSCO
2022-10-29,USD,3962000000,211000000,None,-642000000,-1251000000,71000000,176000000,-1675000000,108000000,2670000000,-799000000,-2855000000,-602000000,556000000,556000000,None,1560000000,1560000000,None,None,None,None,-556000000,None,308000000,None,2670000000,CSCO
2022-07-30,USD,3677000000,167000000,None,1804000000,1732000000,560000000,139000000,1065000000,347000000,2815000000,869000000,-3618000000,597000000,2342000000,2342000000,None,1567000000,1567000000,None,354000000,0,None,-1988000000,None,1050000000,None,2815000000,CSCO
2022-04-30,USD,3661000000,218000000,None,125000000,328000000,77000000,106000000,-364000000,177000000,3044000000,653000000,-4000000000,-950000000,242000000,242000000,None,1600000000,1555000000,None,0,0,None,-242000000,None,1444000000,None,3044000000,CSCO
2022-01-29,USD,2461000000,172000000,None,-353000000,1007000000,79000000,110000000,166000000,231000000,2973000000,1051000000,-4374000000,959000000,4832000000,4832000000,None,1500000000,1541000000,None,306000000,0,None,-4526000000,None,1473000000,None,2973000000,CSCO
2021-10-30,USD,3427000000,231000000,None,-885000000,-654000000,84000000,122000000,-1099000000,275000000,2980000000,-1020000000,-3970000000,0,273000000,273000000,None,1561000000,1561000000,None,0,None,None,-273000000,None,-1563000000,None,2980000000,CSCO
2021-07-31,USD,4504000000,184000000,None,2520000000,1488000000,664000000,162000000,940000000,-16000000,3009000000,348000000,-2327000000,-5000000,781000000,781000000,None,1562000000,1562000000,None,336000000,0,None,-445000000,None,2583000000,None,3009000000,CSCO
2021-05-01,USD,3880000000,363000000,None,-106000000,-281000000,61000000,172000000,-417000000,115000000,2863000000,-3105000000,-5219000000,0,527000000,527000000,None,1600000000,1560000000,None,1000000,0,None,-526000000,None,1263000000,None,2863000000,CSCO
2021-01-23,USD,2974000000,593000000,None,-645000000,-223000000,39000000,187000000,-300000000,124000000,2545000000,182000000,-2178000000,0,769000000,769000000,None,1500000000,1521000000,None,305000000,0,None,-464000000,None,1045000000,None,2545000000,CSCO
2020-10-24,USD,4096000000,595000000,None,-214000000,-1413000000,36000000,171000000,-1693000000,21000000,2174000000,-2710000000,-2373000000,0,800000000,800000000,None,1520000000,1520000000,None,1000000,None,None,-799000000,None,-987000000,None,2174000000,CSCO
2020-07-25,USD,3802000000,255000000,None,2550000000,2166000000,792000000,208000000,2058000000,59000000,3247000000,499000000,-2829000000,0,0,0,None,1500000000,1525000000,None,320000000,None,None,320000000,None,3247000000,None,2636000000,CSCO
2020-04-25,USD,4237000000,330000000,None,865000000,205000000,34000000,171000000,338000000,-118000000,2774000000,236000000,-2602000000,0,1011000000,1011000000,None,1500000000,1519000000,None,1000000,None,None,-1010000000,None,1274000000,None,2774000000,CSCO
2020-01-25,USD,3800000000,295000000,None,-701000000,-893000000,38000000,189000000,-831000000,9000000,2878000000,843000000,-4757000000,0,864000000,864000000,None,1500000000,1486000000,None,332000000,None,None,-532000000,None,1378000000,None,2878000000,CSCO
2019-10-26,USD,3587000000,463000000,None,-1072000000,-754000000,36000000,202000000,-661000000,-34000000,2926000000,1922000000,-8668000000,-3470000000,784000000,784000000,None,1486000000,1486000000,None,2000000,None,None,-782000000,None,-3159000000,None,2926000000,CSCO
2019-07-27,USD,3942000000,173000000,None,2742000000,1868000000,888000000,208000000,1781000000,-132000000,3690000000,2689000000,-5132000000,1723000000,4675000000,4675000000,None,1479000000,1490000000,None,319000000,None,None,-4356000000,None,3690000000,None,2206000000,CSCO
2019-04-27,USD,4329000000,307000000,None,662000000,208000000,39000000,228000000,326000000,-202000000,3044000000,5606000000,-9541000000,1723000000,5980000000,5980000000,None,1500000000,1519000000,None,9000000,None,None,-5971000000,None,1544000000,None,3044000000,CSCO
2019-01-26,USD,3797000000,325000000,None,263000000,-83000000,39000000,261000000,-609000000,169000000,2822000000,3867000000,-6271000000,0,4986000000,4986000000,None,1500000000,1470000000,None,304000000,None,None,-4682000000,None,1322000000,None,2822000000,CSCO
2018-10-27,USD,3763000000,333000000,None,-1433000000,-836000000,34000000,212000000,-1165000000,34000000,3549000000,2675000000,-6945000000,0,5076000000,5076000000,None,1500000000,1500000000,None,8000000,None,None,-5068000000,None,-507000000,None,3549000000,CSCO
2018-07-28,USD,4100000000,-692000000,None,-369000000,1141000000,912000000,214000000,1387000000,-45000000,3346000000,8076000000,-9954000000,0,5985000000,5985000000,None,1567000000,1535000000,None,305000000,None,None,-5680000000,None,2215000000,None,3803000000,CSCO
2018-04-28,USD,2416000000,370000000,None,-870000000,314000000,67000000,241000000,181000000,13000000,2691000000,5757000000,-19081000000,-7597000000,6105000000,6105000000,None,1600000000,1572000000,None,16000000,None,None,-6089000000,None,-10905000000,None,2691000000,CSCO
2018-01-27,USD,4070000000,316000000,None,10973000000,-237000000,60000000,211000000,-456000000,196000000,-8778000000,3990000000,-1479000000,7593000000,3771000000,3771000000,None,1400000000,1425000000,None,293000000,None,None,-3478000000,None,6581000000,None,-8778000000,CSCO
2017-10-28,USD,3080000000,378000000,None,-929000000,-552000000,61000000,168000000,-624000000,80000000,2394000000,-2505000000,-1250000000,-2498000000,1686000000,1686000000,None,1400000000,1436000000,None,9000000,None,None,-1677000000,None,-665000000,None,2394000000,CSCO
2017-07-29,USD,4001000000,315000000,None,1786000000,1132000000,899000000,208000000,762000000,245000000,3034000000,652000000,-1104000000,497000000,1169000000,1169000000,None,1400000000,1448000000,None,290000000,None,None,-879000000,None,3592000000,None,2424000000,CSCO
2017-04-29,USD,3373000000,433000000,None,193000000,265000000,59000000,230000000,152000000,98000000,2515000000,-1710000000,-4445000000,1700000000,525000000,525000000,None,1488000000,1451000000,None,32000000,None,None,-493000000,None,-2782000000,None,2515000000,CSCO
2017-01-28,USD,3772000000,299000000,None,329000000,-352000000,64000000,251000000,-483000000,95000000,2348000000,418000000,-1875000000,300000000,968000000,968000000,None,1312000000,1304000000,None,298000000,None,None,-670000000,None,2315000000,None,2348000000,CSCO
2016-10-29,USD,2730000000,609000000,None,-1061000000,-384000000,78000000,275000000,-149000000,-44000000,2322000000,-5396000000,3618000000,0,1023000000,1023000000,None,1300000000,1308000000,None,88000000,None,None,-935000000,None,952000000,None,2322000000,CSCO
2016-07-30,USD,3818000000,222000000,None,2000000000,1487000000,779000000,266000000,1670000000,-126000000,3303000000,-3366000000,-1716000000,0,755000000,755000000,None,1400000000,1309000000,None,356000000,None,None,-399000000,None,-1264000000,None,2813000000,CSCO
2016-04-30,USD,3064000000,340000000,None,-500000000,-422000000,81000000,304000000,-299000000,-36000000,2349000000,-2364000000,1881000000,0,810000000,810000000,None,1300000000,1308000000,None,70000000,0,None,-740000000,None,2581000000,None,2349000000,CSCO
2016-01-23,USD,1722000000,239000000,None,2000000,-105000000,71000000,314000000,-392000000,-23000000,3147000000,-1437000000,-1929000000,0,1134000000,1134000000,None,1032000000,1065000000,None,316000000,None,None,-818000000,None,556000000,None,3147000000,CSCO
2015-10-24,USD,3541000000,466000000,None,-1354000000,-684000000,69000000,262000000,-425000000,-130000000,2430000000,-950000000,-2935000000,-4000000,1210000000,1210000000,None,1068000000,1068000000,None,385000000,None,None,-825000000,None,-1119000000,None,2430000000,CSCO
2015-07-25,USD,8687000000,179000000,None,2324000000,1090000000,887000000,320000000,1180000000,-119000000,2319000000,-3860000000,2729000000,-500000000,999000000,999000000,None,1069000000,1069000000,None,432000000,None,None,-567000000,None,3007000000,None,2319000000,CSCO
2015-04-25,USD,2437000000,334000000,None,124000000,460000000,70000000,357000000,442000000,-105000000,2437000000,-2592000000,-415000000,500000000,1129000000,1129000000,None,1117000000,1070000000,None,422000000,None,None,-707000000,None,-927000000,None,2437000000,CSCO
2015-01-24,USD,2397000000,655000000,None,207000000,602000000,72000000,265000000,146000000,233000000,2397000000,-759000000,-369000000,0,1108000000,1108000000,None,927000000,974000000,None,809000000,None,None,-299000000,None,410000000,None,2397000000,CSCO
2014-10-25,USD,4540000000,179000000,None,-1158000000,-619000000,71000000,285000000,-721000000,107000000,1828000000,-2877000000,-1953000000,-4000000,1088000000,1088000000,None,973000000,973000000,None,353000000,None,None,-735000000,None,-2339000000,None,1828000000,CSCO
2014-07-26,USD,14698000000,507000000,None,2357000000,1381000000,993000000,325000000,1175000000,59000000,2247000000,-1505000000,-1622000000,0,1448000000,1448000000,None,974000000,974000000,None,854000000,None,None,-594000000,None,485000000,None,2247000000,CSCO
2014-04-26,USD,2181000000,232000000,None,250000000,-45000000,71000000,373000000,-17000000,-27000000,2181000000,-2948000000,-345000000,-1000000000,2285000000,2285000000,None,974000000,974000000,None,216000000,None,None,-2069000000,None,902000000,None,2181000000,CSCO
2014-01-25,USD,1429000000,137000000,None,-426000000,-1107000000,71000000,262000000,-1055000000,99000000,1429000000,565000000,-309000000,1000000000,3782000000,3782000000,None,896000000,896000000,None,393000000,None,None,-3389000000,None,85000000,None,1429000000,CSCO
2013-10-26,USD,2649000000,276000000,None,-611000000,-374000000,65000000,315000000,-324000000,-22000000,1996000000,-2755000000,-2565000000,-2000000,1898000000,1898000000,None,914000000,914000000,None,444000000,None,None,-1454000000,None,-2671000000,None,1996000000,CSCO
2013-07-27,USD,3986000000,348000000,None,1873000000,843000000,871000000,317000000,837000000,20000000,-6086000000,-1115000000,-68000000,0,1219000000,1219000000,None,918000000,918000000,None,2145000000,None,None,926000000,None,2803000000,None,2270000000,CSCO
2013-04-27,USD,3094000000,237000000,None,398000000,518000000,89000000,291000000,584000000,-44000000,5423000000,-3457000000,-1362000000,-24000000,909000000,909000000,None,905000000,905000000,None,541000000,None,None,-368000000,None,-1725000000,None,2478000000,CSCO
2013-01-26,USD,3349000000,152000000,None,111000000,-733000000,118000000,287000000,-733000000,-152000000,5923000000,-666000000,-609000000,-19000000,462000000,462000000,None,743000000,743000000,None,535000000,None,None,73000000,None,2074000000,None,3143000000,CSCO
2012-10-27,USD,2465000000,221000000,None,-1333000000,-624000000,122000000,265000000,-483000000,-42000000,4723000000,-6530000000,-961000000,23000000,183000000,183000000,None,744000000,744000000,None,117000000,None,None,-66000000,None,-5026000000,None,2092000000,CSCO
2012-07-28,USD,3088000000,120000000,None,1372000000,850000000,808000000,296000000,497000000,174000000,11916000000,2429000000,-2179000000,-52000000,1852000000,1892000000,None,425000000,425000000,None,257000000,None,None,-1635000000,None,3338000000,None,1917000000,CSCO
2012-04-28,USD,2969000000,221000000,None,56000000,209000000,96000000,281000000,300000000,-81000000,2165000000,-4159000000,-910000000,-522000000,498000000,513000000,None,432000000,432000000,None,462000000,None,None,-51000000,None,-2100000000,None,2165000000,CSCO
2012-01-28,USD,3101000000,120000000,None,187000000,333000000,97000000,284000000,176000000,26000000,2182000000,1106000000,-393000000,17000000,466000000,474000000,None,322000000,322000000,None,450000000,None,None,-24000000,None,3814000000,None,2182000000,CSCO
2011-10-29,USD,2333000000,220000000,None,-278000000,143000000,99000000,265000000,-399000000,168000000,1777000000,-3191000000,-2057000000,0,1744000000,1881000000,None,322000000,322000000,None,203000000,None,None,-1678000000,None,-2915000000,None,1777000000,CSCO
2011-07-30,USD,2824000000,119000000,None,1389000000,707000000,101000000,244000000,1507000000,42000000,6647000000,-473000000,-1324000000,120000000,1149000000,1332000000,None,329000000,329000000,None,315000000,None,None,-1017000000,None,1027000000,None,1232000000,CSCO
2011-04-30,USD,2979000000,270000000,None,186000000,-166000000,103000000,278000000,-175000000,-165000000,1807000000,-1812000000,544000000,369000000,1014000000,1014000000,None,4172000000,4172000000,None,358000000,None,None,-656000000,None,1711000000,None,1807000000,CSCO
2011-01-29,USD,2609000000,118000000,None,1058000000,772000000,203000000,326000000,310000000,77000000,1521000000,-482000000,-999000000,39000000,1849000000,1849000000,None,78000000,78000000,None,784000000,None,None,-1065000000,None,1128000000,None,1521000000,CSCO
2010-10-30,USD,1667000000,270000000,None,-1608000000,-205000000,113000000,326000000,-406000000,193000000,1930000000,-167000000,-2285000000,-16000000,2701000000,2701000000,None,None,None,None,374000000,None,None,-2327000000,None,-785000000,None,1930000000,CSCO
