fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2022-03-31,USD,336608000,158000,None,-59463000,-60587000,34825000,18880000,-28426000,-4580000,235335000,-19880000,-260686000,None,250016000,250016000,None,None,None,None,45673000,None,None,-204343000,None,56042000,None,235335000,CDNS
2021-12-31,USD,215857000,65519000,None,62637000,99653000,35346000,16904000,-13118000,13419000,176579000,-23079000,-115653000,None,109996000,109996000,None,None,None,None,4140000,None,None,-82012000,None,75121000,-2004000,176579000,CDNS
2021-09-30,USD,296283000,197000,None,29050000,-18997000,35163000,18838000,63148000,11081000,176307000,-18076000,-108763000,None,110011000,110011000,None,None,None,None,31380000,None,None,-78631000,None,166659000,-2785000,176307000,CDNS
2021-06-30,USD,380376000,7789000,None,75009000,2423000,35581000,14171000,-2089000,13858000,155900000,-45569000,-237108000,None,220023000,220023000,None,None,None,None,5868000,None,None,-214155000,None,206418000,6480000,155900000,CDNS
2021-03-31,USD,208442000,131000,None,-83141000,-2577000,36218000,16968000,-45927000,669000,187169000,-206230000,-182268000,None,172267000,172267000,None,None,None,None,46384000,None,None,-125883000,None,-180056000,-5395000,187169000,CDNS
2020-12-31,USD,135522000,46561000,None,54827000,136316000,38634000,31068000,-35879000,32061000,173738000,-30851000,-501178000,-350000000,130017000,130017000,None,24513000,24513000,None,3352000,None,None,-100191000,None,-378132000,18375000,173738000,CDNS
2020-09-30,USD,206557000,1066000,None,-15388000,-4615000,37117000,20210000,12442000,4644000,161630000,-22654000,-79085000,0,75011000,75011000,None,None,None,None,27784000,None,None,-47227000,None,206964000,12560000,161630000,CDNS
2020-06-30,USD,345124000,12009000,None,78441000,-21811000,36581000,21356000,-28972000,-16280000,131288000,-22654000,-80788000,0,75014000,75014000,None,None,None,None,10355000,None,None,-64659000,None,178195000,1219000,131288000,CDNS
2020-03-31,USD,217719000,5062000,None,-89078000,18568000,33321000,22179000,26475000,5260000,123988000,-215999000,245762000,350000000,100022000,100022000,None,None,None,None,33312000,None,None,-66710000,None,241075000,-6407000,123988000,CDNS
2019-12-31,USD,159296000,21265000,None,35434000,50542000,31389000,27078000,-31271000,-10757000,659675000,-27078000,-86866000,0,75017000,75017000,None,None,None,None,3715000,None,None,-56749000,None,49994000,4642000,659675000,CDNS
2019-09-30,USD,138530000,8174000,None,32256000,11437000,30203000,16965000,-37323000,18092000,101514000,-16965000,-88057000,0,75011000,75011000,None,None,None,None,16272000,None,None,-58739000,None,21801000,-11707000,101514000,CDNS
2019-06-30,USD,246360000,1696000,None,14573000,5816000,31457000,15287000,28195000,15071000,107235000,-15678000,-134885000,-50000000,75006000,75006000,None,112876000,112876000,None,2997000,None,None,-72009000,None,94517000,-1280000,107235000,CDNS
2019-03-31,USD,185414000,8248000,None,-46667000,-15729000,29740000,15275000,35681000,10618000,120555000,-45987000,-134078000,-50000000,81114000,81114000,None,82822000,82822000,None,29858000,None,None,-51256000,None,5600000,251000,120555000,CDNS
2018-12-31,USD,131884000,2660000,None,42508000,39081000,29718000,19742000,-58612000,-2207000,98425000,-132084000,-7607000,100000000,100023000,100023000,None,None,None,None,2718000,None,None,-85557000,None,-11287000,-3480000,98425000,CDNS
2018-09-30,USD,109954000,-12191000,None,-100040000,16714000,29721000,10656000,-25865000,3387000,99318000,-10656000,-366971000,0,50011000,50011000,None,29494000,29494000,None,12534000,None,None,-37477000,None,-274955000,-7282000,99318000,CDNS
2018-06-30,USD,205266000,12676000,None,48251000,-2199000,29893000,17977000,8382000,173000,75149000,-17977000,-96305000,-45000000,50012000,50012000,None,3610000,3610000,None,2317000,0,None,-47695000,None,72572000,-18412000,75149000,CDNS
2018-03-31,USD,157647000,9735000,None,8656000,-18649000,29389000,13128000,-10988000,-2105000,72885000,-13128000,-97056000,-43867000,50013000,50013000,None,26515000,26515000,None,23339000,0,None,-26674000,None,58881000,11418000,72885000,CDNS
2017-12-31,USD,126856000,12055000,None,43063000,26281000,28919000,18225000,-20369000,-2752000,-14442000,-160512000,39370000,88867000,50012000,50012000,None,None,None,None,3546000,None,None,-24211000,None,9803000,4089000,-14442000,CDNS
2017-09-30,USD,89314000,20349000,None,-19723000,9002000,28301000,12188000,-14382000,253000,81157000,-3398000,-62872000,0,50013000,50013000,None,None,None,None,15452000,0,None,-34561000,None,22286000,-758000,81157000,CDNS
2017-06-30,USD,162140000,9893000,None,7633000,6378000,29410000,12645000,28817000,3465000,69127000,-12563000,-46097000,-50000000,0,0,None,None,None,None,7252000,None,None,7252000,None,111870000,8390000,69127000,CDNS
2017-03-31,USD,92430000,2219000,None,-10721000,1434000,28894000,14843000,-22475000,-6000000,68259000,-14736000,-548000,0,0,0,None,50000000,50000000,None,22715000,None,None,22715000,None,78896000,1750000,68259000,CDNS
2016-12-31,USD,196862000,27355000,None,93890000,-23761000,29862000,11260000,-6172000,-21273000,38477000,-5214000,-236640000,0,240093000,240093000,None,None,None,None,5147000,0,None,-234946000,None,-59101000,-14109000,38477000,CDNS
2016-09-30,USD,84460000,1815000,None,-37523000,4601000,26967000,14165000,6405000,6043000,64712000,13144000,-244141000,0,240096000,240096000,None,None,None,None,13997000,0,None,-226099000,None,-145240000,1297000,64712000,CDNS
2016-06-30,USD,80366000,9314000,None,-9243000,10254000,31528000,16171000,-15150000,6582000,49335000,7338000,-230349000,0,240100000,240100000,None,None,None,None,12096000,0,None,-228004000,None,-140827000,1818000,49335000,CDNS
2016-03-31,USD,83191000,109000,None,-16881000,17441000,31231000,12116000,11618000,3714000,50562000,-13911000,118433000,50000000,240000000,240000000,None,None,None,None,24200000,300000000,None,-215800000,None,193714000,6001000,50562000,CDNS
2015-12-31,USD,122851000,17165000,None,26955000,-9954000,30159000,10715000,-34632000,-741000,80374000,-9977000,-107769000,0,120054000,120054000,None,None,None,None,15490000,None,None,-104564000,None,595000,-4510000,80374000,CDNS
2015-09-30,USD,86907000,128000,None,-34780000,850000,29043000,10026000,-2022000,-4382000,77624000,-6423000,-107916000,None,120059000,120059000,None,None,None,None,21281000,None,None,-98778000,None,-31760000,-4328000,77624000,CDNS
2015-06-30,USD,121754000,11881000,None,8304000,8467000,29530000,16547000,4372000,7925000,58160000,-19688000,-336943000,None,56279000,56279000,None,None,None,None,13558000,None,None,-42721000,None,-239885000,-5008000,58160000,CDNS
2015-03-31,USD,46688000,125000,None,-31188000,4695000,29433000,7520000,-12450000,-1682000,36259000,-8416000,-73682000,None,36797000,36797000,None,None,None,None,24609000,None,None,-12188000,None,-44425000,-9015000,36259000,CDNS
2014-12-31,USD,132067000,9031000,None,32828000,2345000,31338000,11852000,-16067000,-4088000,65030000,-6731000,316843000,0,37542000,37542000,None,None,None,None,11196000,None,None,-26346000,None,431678000,-10501000,65030000,CDNS
2014-09-30,USD,87692000,1551000,None,7004000,32240000,30687000,10243000,-7194000,3530000,37535000,-10794000,-127843000,-100000000,37543000,37543000,None,None,None,None,18235000,None,None,-37543000,None,-56933000,-5988000,37535000,CDNS
2014-06-30,USD,68865000,7109000,None,-2677000,5728000,27592000,11463000,-5444000,2893000,23263000,-146302000,100094000,0,12515000,12515000,None,None,None,None,13105000,None,None,590000,None,24655000,1998000,23263000,CDNS
2014-03-31,USD,28098000,7557000,None,-39596000,16077000,26017000,6252000,108000,9373000,33070000,-34188000,-129000,None,12517000,12517000,None,None,None,None,23377000,None,None,10860000,None,-3499000,2720000,33070000,CDNS
2013-12-31,USD,119164000,13786000,None,-10952000,-37172000,25627000,8979000,5801000,4589000,37705000,-9840000,-193734000,None,0,0,None,None,None,None,1966000,None,None,1966000,None,-84143000,267000,37705000,CDNS
2013-09-30,USD,98210000,244000,None,25609000,14826000,25704000,12211000,6527000,7333000,38500000,-6147000,-45218000,None,0,0,None,None,None,None,10464000,None,None,10464000,None,43170000,-3675000,38500000,CDNS
2013-06-30,USD,74895000,6111000,None,70288000,38433000,25295000,17170000,14933000,1693000,9429000,-409087000,107467000,None,0,0,None,None,None,None,8426000,None,None,8426000,None,-232919000,-6194000,9429000,CDNS
2013-03-31,USD,75336000,183000,None,-77450000,-25722000,21682000,6569000,-23652000,979000,78609000,-1821000,15194000,None,0,0,None,None,None,None,21801000,None,None,21801000,None,83795000,-4914000,78609000,CDNS
2012-12-31,USD,95876000,5677000,None,-32779000,-3889000,22046000,10034000,-21354000,1691000,313874000,-14858000,-2309000,None,0,None,None,5814000,5814000,None,3932000,None,None,3932000,None,77258000,-1451000,313874000,CDNS
2012-09-30,USD,91930000,0,None,-8235000,-12401000,23435000,7663000,-7763000,-6437000,58584000,-117919000,13847000,None,None,None,None,None,None,None,15692000,None,None,15692000,None,-12559000,-417000,58584000,CDNS
2012-06-30,USD,67479000,5677000,None,28945000,36639000,21797000,10068000,43659000,-653000,36386000,-59015000,-5096000,None,0,None,None,None,None,None,302000,None,None,302000,None,1971000,-1397000,36386000,CDNS
2012-03-31,USD,60709000,0,None,-62509000,-53896000,21939000,8201000,-60172000,154000,31104000,-9448000,9391000,None,0,None,None,None,None,None,12761000,None,None,12761000,None,58085000,-2567000,31104000,CDNS
2011-12-31,USD,62137000,6709000,None,-9510000,-10400000,22714000,13718000,-13056000,-2947000,10892000,-8546000,-151940000,None,0,None,None,None,None,None,2720000,None,None,2720000,None,-94499000,3850000,10892000,CDNS
2011-09-30,USD,52427000,0,None,-29156000,-16402000,22651000,6391000,806000,2780000,28106000,-25539000,6085000,None,0,None,None,None,None,None,6692000,None,None,6692000,None,30784000,-2189000,28106000,CDNS
2011-06-30,USD,69413000,None,None,-17008000,-31164000,34561000,6131000,-26893000,2971000,26908000,-18259000,-2323000,None,0,None,None,None,None,None,1405000,None,None,1405000,None,53109000,4278000,26908000,CDNS
2011-03-31,USD,56365000,None,None,-10291000,-29832000,41778000,5181000,-37642000,4016000,6323000,-4153000,3374000,None,None,None,None,None,None,None,8897000,None,None,8897000,None,54799000,-787000,6323000,CDNS
2011-12-31,USD,57014000,6385000,None,36487000,-12100000,60303000,5842000,-17979000,10523000,-37037000,-5525000,-7821000,None,None,None,None,None,None,None,374000,None,None,374000,None,48374000,4706000,-37037000,CDNS
2010-09-30,USD,46428000,None,None,-118301000,2832000,4459000,10175000,-8301000,5082000,126753000,-13987000,-8734000,None,None,None,None,37730000,37730000,None,5150000,None,None,5150000,None,33432000,9725000,126753000,CDNS
2010-06-30,USD,48998000,None,None,None,None,2551000,10896000,None,4876000,48607000,-264178000,72217000,None,None,None,None,350000000,350000000,None,75000,None,None,-42032000,None,-143700000,-737000,48607000,CDNS
2023-12-31,USD,1928000000,1298000000,42000000,617000000,-7000000,413000000,180000000,46000000,-16000000,1955000000,-914000000,73000000,None,0,0,None,None,None,None,None,5573000000,None,0,None,None,None,165000000,MELI
2023-09-30,USD,941000000,49000000,89000000,259000000,72000000,1000000,126000000,8000000,19000000,359000000,-1330000000,132000000,0,149000000,149000000,None,None,None,None,0,7073000000,None,-149000000,None,None,None,359000000,MELI
2023-06-30,USD,1412000000,39000000,69000000,115000000,84000000,1000000,114000000,26000000,27000000,262000000,-668000000,-360000000,0,146000000,146000000,None,None,None,None,0,6340000000,None,-146000000,None,384000000,None,262000000,MELI
2023-03-31,USD,859000000,41000000,55000000,146000000,67000000,7000000,89000000,12000000,39000000,198000000,-538000000,-112000000,0,61000000,61000000,None,None,None,None,0,5977000000,None,-61000000,None,209000000,None,201000000,MELI
2022-12-31,USD,1542000000,716000000,39000000,304000000,37000000,319000000,112000000,44000000,-12000000,1458000000,-646000000,-12000000,0,33000000,33000000,None,None,None,None,0,4539000000,None,-33000000,None,884000000,None,165000000,MELI
2022-09-30,USD,724000000,31000000,30000000,86000000,-61000000,1000000,106000000,-5000000,-21000000,129000000,-664000000,342000000,0,41000000,41000000,None,None,None,None,0,5163000000,None,-41000000,None,402000000,None,129000000,MELI
2022-06-30,USD,907000000,27000000,28000000,125000000,-30000000,2000000,100000000,-39000000,-43000000,124000000,-1337000000,434000000,0,35000000,35000000,None,None,None,None,0,3991000000,None,-35000000,None,4000000,None,123000000,MELI
2022-03-31,USD,-233000000,27000000,26000000,-148000000,98000000,9000000,137000000,71000000,-38000000,65000000,-1224000000,152000000,0,39000000,39000000,None,None,None,None,0,3324000000,None,-39000000,None,-1305000000,None,65000000,MELI
2021-12-31,USD,701000000,359553000,12569000,237089000,63003000,148279000,155639000,19125000,28000000,853165000,-710000000,2259000000,0,46000000,45881000,None,1519545000,1519545000,0,0,3205613000,None,1473664000,None,853165000,None,-46000000,MELI
2021-09-30,USD,265000000,19771000,7696000,117379000,94987000,1630000,171534000,-22804000,67000000,95225000,-631000000,422000000,0,298000000,298042000,None,None,None,0,0,2554081000,None,-298042000,None,95225000,None,95000000,MELI
2021-06-30,USD,264000000,16853000,5369000,152823000,150126000,1320000,161846000,51074000,28000000,68195000,-158000000,103000000,0,117000000,116642000,None,82035000,82035000,0,0,1662392000,None,-116642000,None,68195000,None,68000000,MELI
2021-03-31,USD,-265000000,14779000,9478000,-206531000,47994000,2642000,120477000,-21064000,19000000,-34012000,-98000000,-859000000,0,25000000,25321000,None,82035000,82035000,0,0,1839617000,None,-25321000,None,-1220649000,None,-34000000,MELI
2020-12-31,USD,256005000,205270000,15948000,261720000,200842000,83504000,87251000,39181000,66678000,489034000,586130000,-364000,0,14329000,14414000,None,356000,356000,0,0,506561000,None,-14414000,None,489034000,None,-51000000,MELI
2020-09-30,USD,361310000,11165000,8312000,191009000,14404000,1476000,64969000,-28103000,26052000,15035000,-290102000,-77139000,0,38951000,38951000,None,1000000,1000000,1000000,0,109116000,None,-38951000,None,15035000,None,15000000,MELI
2020-06-30,USD,650336000,8950000,12792000,172273000,-5479000,1711000,49653000,-3399000,8998000,55947000,-397946000,164947000,0,720000,720000,None,1000000,1000000,1000000,0,1031423000,None,-720000,None,55947000,None,56000000,MELI
2020-03-31,USD,-85651000,8590000,14805000,-75307000,-17240000,1320000,45268000,-19748000,5272000,-21109000,-150082000,154556000,0,0,0,None,1000000,1000000,1000000,0,749617000,None,1965903000,None,-81177000,None,-21000000,MELI
2019-12-31,USD,78274000,143543000,14250000,81916000,52605000,59229000,36088000,1971000,-1791000,308347000,-174397000,79935000,0,0,0,None,1000000,1000000,1000000,0,458288000,None,0,None,308347000,None,-53998000,MELI
2019-09-30,USD,206892000,7096000,18083000,61646000,7511000,896000,29387000,-8364000,4748000,-146082000,141553000,24902000,0,720000,720000,None,1000000,1000000,1000000,0,76000000,None,-720000,None,-146082000,None,-146082000,MELI
2019-06-30,USD,27554000,6095000,13756000,33141000,12105000,919000,38433000,7237000,2843000,16217000,-154861000,-58512000,0,0,0,None,844000,844000,844000,715000,61626000,None,715000,None,16217000,None,16217000,MELI
2019-03-31,USD,138371000,4124000,3536000,12244000,-220000,1230000,32962000,-337000,-1652000,11864000,-1260085000,1974687000,0,0,0,None,None,None,0,1866500000,33977000,None,1965188000,None,852973000,None,11864000,MELI
2018-12-31,USD,34806000,None,5747000,61269000,25900000,1406000,27978000,12214000,-3000000,-2337000,-694606000,38296000,0,0,0,None,0,0,None,None,80798000,None,0,None,-2337000,None,-2337000,MELI
2018-09-30,USD,88947000,None,2920000,-5928000,-17511000,1368000,23016000,-6916000,-284000,-10078000,-6725000,491129000,0,0,0,None,0,0,None,None,9409000,None,0,None,-10078000,None,-10078000,MELI
2018-06-30,USD,144160000,None,4154000,37170000,23298000,4563000,22695000,12460000,5427000,-11251000,52969000,55431000,0,0,0,None,0,0,None,None,65741000,None,0,None,-11251000,None,-11251000,MELI
2018-03-31,USD,-37006000,None,3912000,25814000,39392000,4579000,19639000,9347000,872000,-12919000,-24097000,24026000,0,0,0,None,6624000,6624000,None,None,80925000,None,0,None,-37849000,-772000,-12919000,MELI
2017-12-31,USD,26621000,None,4058000,82398000,30196000,3948000,15825000,8437000,377000,-67720000,-114459000,27427000,0,0,0,None,6625000,6625000,None,None,34752000,None,0,None,-72938000,-12527000,-67720000,MELI
2017-09-30,USD,16075000,None,7702000,42362000,17605000,4003000,13143000,8215000,1274000,27666000,132889000,-69914000,0,0,0,None,6624000,6624000,None,None,5353000,None,0,None,78407000,-643000,27666000,MELI
2017-06-30,USD,121557000,None,6773000,19648000,16972000,3771000,15936000,3860000,625000,5316000,-1924000,-3207000,0,0,0,None,6623000,6623000,None,None,3510000,None,0,None,81403000,-35023000,5316000,MELI
2017-03-31,USD,104757000,None,4015000,13487000,4703000,4078000,10285000,1305000,-727000,48518000,-39147000,-5209000,0,0,0,None,6624000,6624000,None,None,4290000,None,0,None,67248000,6847000,48518000,MELI
2016-12-31,USD,-50190000,None,4371000,33947000,30179000,3821000,13399000,13019000,-261000,51349000,7671000,727000,0,0,0,None,6624000,6624000,None,None,7543000,None,0,None,46145000,-4830000,51349000,MELI
2016-09-30,USD,38912000,None,3698000,29687000,8429000,3798000,22920000,-424000,411000,38912000,-53269000,-2924000,0,0,0,None,6623000,6623000,None,None,0,None,0,None,43979000,-2655000,38912000,MELI
2016-06-30,USD,15858000,None,3264000,-31227000,-20038000,3480000,18076000,-20087000,479000,15858000,-39422000,-12262000,0,0,0,None,6624000,6624000,None,None,0,None,0,None,-869000,-5842000,15858000,MELI
2016-03-31,USD,4064000,None,4386000,15528000,31203000,3389000,14563000,22920000,158000,30247000,777000,-5209000,0,0,0,None,4548000,4548000,None,None,0,None,0,None,-21996000,-5762000,30247000,MELI
2015-12-31,USD,34396000,None,1786000,-3691000,-25325000,3373000,20331000,-13629000,68000,38965000,-88680000,-8967000,0,0,0,None,4548000,4548000,None,None,18000,None,0,None,-6143000,-18587000,38965000,MELI
2015-09-30,USD,45640000,None,3287000,28802000,42494000,3408000,2893000,30763000,-169000,45640000,-126000,283000,0,0,0,None,4548000,4548000,None,None,0,None,0,None,2633000,-11972000,45640000,MELI
2015-06-30,USD,19463000,None,1789000,9746000,-7889000,3275000,9415000,-8581000,None,19463000,-98041000,-11561000,0,0,0,None,4548000,4548000,None,None,0,None,0,None,-49377000,1573000,19463000,MELI
2015-03-31,USD,40123000,None,2824000,30576000,33680000,2937000,8257000,27923000,None,1721000,3309000,-7469000,0,0,0,None,7330000,7330000,None,None,0,None,0,None,-3376000,-37395000,1721000,MELI
2014-12-31,USD,113704529,None,2712591,-6090337,-5870607,5224105,10294141,-3356986,-237000,34161000,-50757723,-11760612,0,0,0,None,7365044,7366000,None,None,0,None,0,None,-14360000,-10196000,34161329,MELI
2014-09-30,USD,33751967,None,2719270,41425143,25299907,3182293,8404169,16687795,None,33752000,-194616847,-8535482,0,0,0,None,7294048,7294000,None,None,0,None,0,None,-148017000,4604000,33766000,MELI
2014-06-30,USD,-25588478,None,2004162,23048105,13382401,189351,9473989,13379227,None,-25588000,-62870961,291489045,0,0,0,None,7329546,7329000,None,None,0,None,0,None,254381000,-34516000,-25595000,MELI
2014-03-31,USD,27626577,None,2245543,12072933,9447152,158742,7110606,9409832,None,30328000,-14145723,-6896026,0,0,0,None,6313869,6314000,None,None,0,None,0,None,-9145000,-15732000,30264000,MELI
2013-12-31,USD,19664909,None,2780094,8580094,22296240,3382757,64286220,5625209,None,40836000,-412497,-4319975,0,-216,9,None,6313870,6313865,None,None,17930455,None,-9,None,12188008,-2743963,40836407,MELI
2013-09-30,USD,63686688,None,2301259,5734976,14085053,194114,11822170,8920170,None,29146000,-74458524,7209288,0,None,None,None,6313870,6313870,None,None,None,None,0,None,-3094353,468195,29146247,MELI
2013-06-30,USD,29070267,None,2905989,10167988,4925515,216587,35244685,7224795,None,30021000,-7724073,-7326085,0,None,None,None,6313869,6313869,None,None,None,None,-1012216,None,9023966,-4996143,30021018,MELI
2013-03-31,USD,30091497,None,3485861,4540882,6659405,1175419,2861295,994003,None,17523000,3806347,-4809376,0,None,None,None,4812396,4812396,None,None,None,None,3020,None,20678379,-8410089,17522591,MELI
2012-12-31,USD,56183251,None,1699748,7415463,8420857,4705,5113772,4827936,-18061676005356,30246390,-47294349,-4812566,0,None,None,None,4812566,4812566,None,None,None,None,0,None,3317150,-759186,30246388,MELI
2012-09-30,USD,25219348,None,-217689,5569038,2720025,207374,3309985,789099,-5187205,26067897,-9077053,-4808740,0,None,None,None,4812040,4812040,None,None,None,None,3300,None,10576122,-757433,26067897,MELI
2012-06-30,USD,39502608,9035636,None,12448614,5842931,194313,5986854,4838438,-12058586,25394824,-21447862,-4809636,0,None,None,None,4812036,4812036,None,None,None,None,0,None,11720792,-1524318,25394824,MELI
2012-03-31,USD,18986182,10036358,None,-6217822,-1623685,-548380,3727789,-1803522,6375953674785,19637038,-6802918,-3531362,0,None,None,None,3531362,3531362,None,None,None,None,0,None,8493261,-158641,19637038,MELI
2011-12-31,USD,27131959,8708396,None,4738560,4448337,1591531,2001208,2984293,-8686329121838,21621430,-15170017,-3531359,0,None,None,None,3531359,3531359,None,None,None,None,0,None,8298260,-132323,21621431,MELI
2011-09-30,USD,28561358,7567072,None,11896645,12305208,252293,3847420,6125804,None,26296447,-8454432,-3530868,0,None,None,None,3531337,3531337,None,None,None,None,469,None,14833285,-1742773,26296449,MELI
2011-06-30,USD,18563337,6921125,None,-819463,-886678,242401,10396680,-214064,None,14820826,-22052213,-3520689,0,None,None,None,3530510,3530510,None,None,None,None,9821,None,-6718126,291439,14820826,MELI
2011-03-31,USD,15168977,7912172,None,-4516116,377074,-339492,2959559,378620,4736227886839,14057634,-21205754,885,0,None,None,None,None,None,None,None,None,None,885,None,-5862208,173684,14057634,MELI
2010-12-31,USD,25906793,5666160,None,4029182,2279383,-17996,3062723,1015655,-9051131407535,48521916,-14073387,-101298,-101298,None,None,None,None,None,None,None,None,None,0,None,12378566,646458,15939493,MELI
2010-09-30,USD,15897890,6237777,None,1463012,2499421,236637,6648750,1469731,None,18790963,-3449576,108033,95283,None,None,None,None,None,None,None,None,None,12750,None,12883180,326833,18790963,MELI
2010-06-30,USD,14637222,None,None,None,None,207486,2509483,None,None,11673963,-18270620,223372,None,None,None,None,None,None,None,None,None,None,None,None,-3065579,344447,11673962,MELI
2023-12-31,USD,998714000,389429000,None,119055000,-8730000,463463000,995720000,-26902000,-6323000,227477000,-1281362000,-21506000,None,None,None,None,403176000,403176000,None,432876000,0,None,432761000,None,None,None,227568000,EQIX
2023-09-30,USD,785175000,90500000,None,37691000,110100000,462939000,617539000,24578000,6323000,275760000,-752417000,17942000,None,0,0,None,324587000,324587000,None,0,336853000,None,42420000,None,None,None,275794000,EQIX
2023-06-30,USD,741298000,127800000,None,42733000,134747000,461636000,638159000,92703000,-88632000,207013000,-668449000,-327227000,None,0,0,None,320243000,320243000,None,0,0,None,0,None,-254378000,None,207030000,EQIX
2023-03-31,USD,691408000,178079000,None,-121401000,58162000,457100000,529600000,58033000,None,258730000,-522136000,542237000,None,0,0,None,326162000,326162000,None,300775000,565239000,None,345318000,None,711509000,None,258786000,EQIX
2022-12-31,USD,760189000,344087000,None,-19376000,-16578000,437406000,827927000,76522000,None,128903000,-1071526000,-325681000,None,0,0,None,287573000,287573000,None,0,0,None,0,None,-637018000,None,128763000,EQIX
2022-09-30,USD,820289000,85900000,None,115278000,121724000,430192000,552729000,-33911000,None,211739000,-663546000,489069000,None,0,0,None,291169000,291169000,None,796018000,0,None,833685000,None,645812000,None,211807000,EQIX
2022-06-30,USD,801581000,101900000,None,54117000,28221000,433270000,484830000,32365000,None,216242000,-1369122000,862293000,None,0,0,None,283048000,283048000,None,0,1193688000,None,0,None,294752000,None,216322000,EQIX
2022-03-31,USD,581123000,175867000,None,-59120000,92480000,435340000,412518000,98595000,None,147693000,-258759000,-168915000,None,0,0,None,289669000,289669000,None,0,676850000,None,43876000,None,153449000,None,147453000,EQIX
2021-12-31,USD,892105000,323699000,None,45062000,-120597000,426101000,817405000,-110292000,-1920000,123141000,-820696000,92822000,None,0,0,None,259455000,259455000,None,398271000,0,None,398271000,None,164231000,None,123274000,EQIX
2021-09-30,USD,664746000,80000000,None,62186000,133012000,418931000,678277000,65719000,None,152026000,-821631000,-266387000,None,0,0,None,262362000,262362000,None,0,0,None,37594000,None,-187320000,None,152216000,EQIX
2021-06-30,USD,599197000,122000000,None,-77133000,25765000,416241000,692232000,41740000,-42914000,68487000,-728727000,174676000,None,0,0,None,258053000,258053000,None,99599000,2587910000,None,99599000,None,-329504000,None,68339000,EQIX
2021-03-31,USD,391158000,175391000,None,-170696000,81159000,395017000,563598000,7904000,4361000,156074000,-635684000,412654000,None,0,0,None,263039000,263039000,None,0,1290752000,None,40034000,None,168128000,None,156362000,EQIX
2020-12-31,USD,686148000,348915000,None,67218000,-26489000,378219000,834330000,-28771000,-279000,50936000,-1339776000,-421830000,None,0,0,None,237756000,237756000,None,0,1845891000,None,0,None,733380000,None,50994000,EQIX
2020-09-30,USD,532162000,108100000,None,47838000,81436000,360688000,565285000,13920000,None,66831000,-603211000,-2088517000,None,0,0,None,240690000,240690000,None,196477000,0,None,228204000,None,-245866000,None,66687000,EQIX
2020-06-30,USD,574686000,115800000,None,-23888000,-37427000,348593000,481948000,4436000,None,133350000,-529444000,3562977000,None,0,0,None,236008000,236008000,None,1683106000,3086526000,None,1683106000,None,-115805000,None,133304000,EQIX
2020-03-31,USD,516830000,198852000,None,57262000,99901000,335869000,400941000,-1981000,3604000,118957000,-954541000,-237104000,None,0,0,None,233479000,233479000,None,101792000,250000000,None,132183000,None,-674815000,None,118792000,EQIX
2019-12-31,USD,529670000,351285000,None,-20204000,-19329000,330544000,714561000,-57437000,773000,124835000,-466546000,381473000,None,0,0,None,210360000,210360000,None,0,2797906000,None,0,None,691499000,None,124995000,EQIX
2019-09-30,USD,498994000,144800000,None,5149000,50203000,321891000,556822000,-6109000,-8511000,120811000,-576462000,-126163000,None,0,0,None,212752000,212752000,None,99421000,0,None,123846000,None,-258920000,None,120850000,EQIX
2019-06-30,USD,542923000,107400000,None,31757000,46736000,319224000,444171000,48845000,2300000,143852000,-523092000,-40160000,None,0,0,None,208449000,208449000,None,348121000,0,None,348121000,None,-88495000,None,143527000,EQIX
2019-03-31,USD,421141000,136300000,None,-12403000,81549000,313178000,363967000,73716000,2378000,117747000,-378467000,986932000,None,0,0,None,204603000,204603000,None,1213434000,0,None,1241027000,None,1029606000,None,118078000,EQIX
2018-12-31,USD,558629000,208290000,None,47559000,-7056000,306864000,680665000,-32282000,None,110022000,-725571000,-100895000,None,0,0,None,183858000,183858000,None,114299000,0,None,114332000,None,639148000,None,110022000,EQIX
2018-09-30,USD,417162000,146700000,None,19698000,71874000,305726000,545541000,45929000,None,124825000,-619957000,104064000,None,0,0,None,186000000,185983000,None,266251000,424650000,None,290494000,None,-447690000,None,124825000,EQIX
2018-06-30,USD,538728000,111600000,None,52079000,-39226000,307331000,520239000,-28996000,51491000,67618000,-1365074000,-206282000,None,0,0,None,181800000,181760000,None,7622000,0,None,7635000,None,-438690000,None,67618000,EQIX
2018-03-31,USD,300907000,103700000,None,-52116000,75849000,307568000,349729000,69155000,None,62894000,-364926000,674025000,None,0,0,None,186999000,186999000,None,0,0,None,25847000,None,610006000,None,62894000,EQIX
