fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2013-12-31,USD,9324000,-776000,None,2174000,3838000,3524000,8287000,5286000,-1731000,-2069000,-3343000,282386000,None,306000,306000,None,None,None,None,266825000,None,None,282033000,None,288550000,183000,-2069000,YELP
2013-09-30,USD,6994000,45000,None,2369000,3855000,2816000,5707000,3153000,None,-2322000,-7764000,4923000,None,175000,175000,None,None,None,None,5098000,None,None,4923000,None,4419000,266000,-2322000,YELP
2013-06-30,USD,5288000,1362000,None,1025000,4003000,2637000,5193000,3200000,None,-878000,-5808000,2835000,None,112000,112000,None,None,None,None,2947000,None,None,2835000,None,2297000,-18000,-878000,YELP
2013-03-31,USD,-174000,13000,None,-895000,2719000,2478000,1912000,1204000,-737000,-4799000,-1912000,1576000,None,81000,81000,None,None,None,None,1657000,None,None,1576000,None,-626000,-116000,-4799000,YELP
2012-12-31,USD,1629000,830000,None,1763000,2253000,2421000,4636000,1461000,-1464000,-1600000,-28726000,-908000,None,0,0,None,None,None,None,851000,None,None,2600000,None,-27959000,46000,-5318000,YELP
2012-09-30,USD,712000,32000,None,62000,1526000,1780000,2301000,684000,None,-2011000,-2341000,2062000,None,0,0,None,None,None,None,2062000,None,None,2062000,None,470000,37000,-2011000,YELP
2012-06-30,USD,333000,31000,None,2071000,3429000,1661000,2538000,3063000,None,-1982000,-7434000,-899000,None,0,0,None,None,None,None,251000,None,None,-899000,None,-8124000,-124000,-1982000,YELP
2012-03-31,USD,-2773000,17000,None,-2290000,-538000,1361000,979000,-1090000,-552000,-9802000,-2091000,113918000,None,0,0,None,None,None,None,511000,None,None,113918000,None,109001000,-53000,-9802000,YELP
2024-02-04,USD,4815000000,750000000,None,-734000000,-1742000000,241000000,122000000,-1756000000,14000000,1325000000,-25477000000,18337000000,None,7176000000,7176000000,None,2435000000,2435000000,None,0,30010000000,None,-7176000000,None,None,None,1325000000,AVGO
2023-10-29,USD,4828000000,487000000,None,318000000,287000000,174000000,105000000,231000000,56000000,3524000000,-124000000,-2570000000,None,123000000,123000000,None,1904000000,1904000000,0,59000000,0,None,-64000000,None,None,None,3524000000,AVGO
2023-07-30,USD,4719000000,348000000,None,372000000,-179000000,155000000,122000000,-135000000,-44000000,3303000000,-144000000,-4073000000,None,1707000000,1707000000,None,1901000000,1901000000,0,0,0,None,-1707000000,None,502000000,None,3303000000,AVGO
2023-04-30,USD,4502000000,397000000,None,-23000000,-198000000,162000000,122000000,-185000000,-13000000,3481000000,-318000000,-5278000000,None,2806000000,2806000000,None,1914000000,1914000000,0,0,0,None,-2806000000,None,-1094000000,None,3481000000,AVGO
2023-01-29,USD,4036000000,361000000,None,-737000000,250000000,159000000,103000000,276000000,-26000000,3774000000,-103000000,-3702000000,None,1188000000,1188000000,None,1926000000,1926000000,0,None,0,None,-1188000000,None,231000000,None,3774000000,AVGO
2022-10-30,USD,4583000000,500000000,None,432000000,328000000,179000000,122000000,241000000,87000000,3359000000,-128000000,-2016000000,None,0,0,None,1782000000,1707000000,75000000,54000000,0,None,54000000,None,2439000000,None,3359000000,AVGO
2022-07-31,USD,4424000000,290000000,None,-31000000,-205000000,161000000,116000000,-375000000,170000000,3074000000,80000000,-3532000000,None,1500000000,1500000000,None,1736000000,1661000000,75000000,0,0,None,-1500000000,None,972000000,None,3074000000,AVGO
2022-05-01,USD,4243000000,459000000,None,184000000,683000000,168000000,85000000,536000000,147000000,2590000000,-310000000,-5147000000,None,2776000000,2776000000,None,1750000000,1676000000,74000000,59000000,1935000000,None,-2776000000,None,-1214000000,None,2590000000,AVGO
2022-01-30,USD,3486000000,240000000,None,-528000000,691000000,168000000,101000000,468000000,223000000,2472000000,-309000000,-5121000000,None,2724000000,2724000000,None,1764000000,1689000000,75000000,1000000,0,None,-2723000000,None,-1944000000,None,2472000000,AVGO
2021-10-31,USD,3541000000,711000000,None,273000000,-23000000,179000000,88000000,-160000000,137000000,1989000000,50000000,-2533000000,None,0,0,None,1561000000,1486000000,75000000,57000000,0,None,57000000,None,1058000000,None,1989000000,AVGO
2021-08-01,USD,3541000000,253000000,None,410000000,-35000000,158000000,115000000,-191000000,156000000,1876000000,-47000000,-1907000000,None,0,0,None,1556000000,1482000000,74000000,7000000,0,None,7000000,None,1587000000,None,1876000000,AVGO
2021-05-02,USD,3569000000,369000000,None,77000000,-54000000,154000000,126000000,-106000000,52000000,1493000000,-126000000,-3477000000,None,0,0,None,1552000000,1477000000,75000000,71000000,0,None,71000000,None,1470000000,None,1493000000,AVGO
2021-01-31,USD,3113000000,372000000,None,-331000000,196000000,160000000,114000000,247000000,-51000000,1378000000,-122000000,-1057000000,None,0,0,None,1543000000,1468000000,75000000,35000000,9904000000,None,35000000,None,1934000000,None,1378000000,AVGO
2020-11-01,USD,3348000000,508000000,None,-88000000,-458000000,178000000,102000000,-391000000,-67000000,1324000000,-100000000,-4487000000,None,0,0,None,1395000000,1320000000,75000000,102000000,0,None,102000000,None,-1239000000,None,1324000000,AVGO
2020-08-02,USD,3178000000,269000000,None,108000000,-414000000,160000000,105000000,-542000000,128000000,688000000,-46000000,-3482000000,None,0,None,None,1386000000,1312000000,74000000,46000000,7953000000,None,46000000,None,688000000,None,688000000,AVGO
2020-05-03,USD,3213000000,375000000,None,294000000,-430000000,178000000,148000000,-440000000,10000000,563000000,24000000,-474000000,None,0,None,None,1381000000,1306000000,75000000,91000000,4468000000,None,91000000,None,485000000,None,563000000,AVGO
2020-02-02,USD,2322000000,381000000,None,-100000000,352000000,176000000,108000000,392000000,-40000000,385000000,-10987000000,10054000000,None,0,None,None,1372000000,1297000000,75000000,37000000,15381000000,None,37000000,None,385000000,None,385000000,AVGO
2019-11-03,USD,2479000000,307000000,None,-81000000,-502000000,162000000,96000000,-285000000,-217000000,847000000,-88000000,-2798000000,None,433000000,433000000,None,1054000000,1054000000,0,59000000,0,None,3679000000,None,3679000000,None,847000000,AVGO
2019-08-04,USD,2419000000,368000000,None,348000000,117000000,164000000,112000000,60000000,57000000,715000000,-35000000,-2250000000,None,736000000,736000000,None,1057000000,1057000000,0,11000000,0,None,-725000000,None,134000000,None,715000000,AVGO
2019-05-05,USD,2667000000,189000000,None,24000000,-233000000,156000000,125000000,-193000000,-40000000,691000000,-106000000,-2326000000,None,830000000,830000000,None,1057000000,1057000000,0,121000000,10897000000,None,-709000000,None,235000000,None,691000000,AVGO
2019-02-03,USD,2132000000,423000000,None,-627000000,-118000000,156000000,99000000,-68000000,-50000000,471000000,-15193000000,13862000000,None,3436000000,3436000000,None,1067000000,1067000000,0,62000000,17896000000,None,-3374000000,None,801000000,None,471000000,AVGO
2018-11-04,USD,2635000000,-178000000,None,121000000,220000000,974000000,106000000,312000000,-92000000,1115000000,-118000000,-2361000000,None,1533000000,1533000000,None,723000000,723000000,None,59000000,None,None,-1474000000,None,156000000,None,1115000000,AVGO
2018-08-05,USD,2247000000,337000000,None,164000000,243000000,983000000,120000000,262000000,-19000000,1196000000,-174000000,-6124000000,None,5378000000,5378000000,None,754000000,754000000,None,39000000,None,None,-5378000000,None,-4051000000,None,1196000000,AVGO
2018-05-06,USD,2313000000,128000000,None,None,None,964000000,189000000,None,-56000000,3733000000,-155000000,-1047000000,None,347000000,347000000,None,766000000,727000000,None,80000000,None,None,-347000000,None,1111000000,None,3718000000,AVGO
2018-02-04,USD,1685000000,None,None,None,None,1184000000,220000000,None,-250000000,6566000000,-4227000000,-1586000000,None,0,None,None,755000000,717000000,None,34000000,None,None,34000000,None,-4128000000,None,6230000000,AVGO
2017-10-29,USD,1959000000,None,None,None,None,1219000000,233000000,None,16000000,561000000,396000000,3600000000,None,None,None,None,439000000,416000000,None,None,None,None,3980000000,None,5955000000,None,532000000,AVGO
2017-07-30,USD,1656000000,None,None,None,None,1211000000,255000000,None,119000000,507000000,-258000000,-403000000,None,None,None,None,438000000,415000000,None,None,None,None,41000000,None,995000000,None,481000000,AVGO
2017-04-30,USD,1583000000,None,None,None,None,1193000000,256000000,None,31000000,464000000,-493000000,-372000000,None,None,None,None,437000000,414000000,None,None,None,None,89000000,None,None,None,440000000,AVGO
2017-01-29,USD,1353000000,None,None,None,None,1114000000,325000000,None,65000000,252000000,-319000000,-595000000,None,None,None,None,431000000,431000000,None,None,None,None,13550000000,None,None,None,239000000,AVGO
