fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2017-05-05,USD,285000000,None,None,-175000000,170000000,2212000000,245000000,-386000000,-15000000,-1203000000,51000000,-187000000,None,None,None,None,3442000000,3442000000,None,None,3421000000,None,-496000000,None,80000000,-6000000,-1171000000,DELL
2017-02-03,USD,798000000,None,None,1938000000,-86000000,2041000000,282000000,1118000000,-924000000,290000000,6823000000,-7002000000,None,None,None,None,907000000,907000000,None,18000000,907000000,None,-569000000,None,570000000,-7000000,-236000000,DELL
2016-10-28,USD,-246000000,None,None,469000000,1166000000,1576000000,182000000,955000000,19000000,-2075000000,-37838000000,39636000000,None,None,None,None,None,None,None,None,43838000000,None,-751000000,None,1531000000,-21000000,-2064000000,DELL
2016-07-29,USD,1878000000,None,None,None,None,629000000,143000000,None,-191000000,572000000,-161000000,-462000000,None,None,None,None,None,None,None,None,None,None,-1000000,None,1234000000,-21000000,573000000,DELL
2016-04-29,USD,-63000000,None,None,None,None,692000000,92000000,None,20000000,55000000,-60000000,-387000000,None,None,None,None,552000000,552000000,None,None,None,None,-1000000,None,-437000000,73000000,55000000,DELL
2016-01-29,USD,971000000,None,None,None,None,716000000,142000000,None,164000000,-155000000,-123000000,-175000000,None,None,None,None,None,None,None,None,None,None,-2000000,None,594000000,-79000000,-155000000,DELL
2015-10-30,USD,459000000,None,None,None,None,719000000,110000000,None,-9000000,-180000000,-85000000,-648000000,None,None,None,None,None,None,None,None,None,None,None,None,-312000000,-38000000,-180000000,DELL
2015-07-31,USD,1627000000,None,None,None,None,719000000,116000000,None,20000000,-265000000,-30000000,-31000000,None,None,None,None,None,None,None,None,None,None,None,None,1520000000,-46000000,-265000000,DELL
2023-12-31,USD,164574000,25585000,None,135616000,143250000,52324000,53719000,153899000,146334000,-248247000,623123000,-204648000,None,189394000,189394000,None,None,None,None,None,None,None,-188772000,None,None,None,-248247000,SNAP
2023-09-30,USD,12781000,28806000,None,94146000,132576000,41209000,73435000,128972000,None,-368256000,-31608000,-10436000,None,0,0,None,None,None,None,None,None,0,5000,None,None,None,-368256000,SNAP
2023-06-30,USD,-81936000,24932000,None,62620000,106002000,39688000,36943000,103629000,None,-377308000,-26399000,-241706000,None,0,0,None,None,None,None,None,None,0,382000,None,-350041000,None,-377308000,SNAP
2023-03-31,USD,151102000,28621000,None,-126109000,-276019000,35220000,47630000,-288373000,None,-328674000,5838000,-1999000,None,0,0,None,None,None,None,None,None,0,29000,None,154941000,None,-328674000,SNAP
2022-12-31,USD,125291000,28782000,None,75420000,178890000,48491000,46925000,182216000,None,-288460000,-121114000,-500138000,None,500539000,500539000,None,None,None,None,None,None,0,-500138000,None,-495961000,None,-288460000,SNAP
2022-09-30,USD,55945000,24786000,None,72842000,-19359000,36291000,37836000,-17410000,None,-359502000,65065000,-500296000,None,500513000,500513000,None,None,None,None,None,None,0,-500296000,None,-379286000,None,-359502000,SNAP
2022-06-30,USD,-124081000,23251000,None,-18773000,100211000,79291000,23370000,81001000,None,-422067000,11439000,-1618000,None,None,None,None,None,None,None,None,None,0,1388000,None,-114260000,None,-422067000,SNAP
2022-03-31,USD,127459000,26954000,None,-5835000,-98541000,38100000,21175000,-126027000,None,-359624000,-1017665000,1308766000,None,None,None,None,None,None,None,None,None,0,2266000,None,418560000,None,-359624000,SNAP
2021-12-31,USD,185528000,20438000,None,63874000,171444000,34863000,24565000,154923000,None,22550000,-166995000,2916000,None,None,None,None,None,None,None,None,None,0,2916000,None,21449000,None,22550000,SNAP
2021-09-30,USD,71552000,22608000,None,69941000,141303000,32510000,19836000,132908000,-3615512000,-71959000,-155202000,4045000,None,None,None,None,None,None,None,None,None,0,4045000,None,-79605000,None,-71959000,SNAP
2021-06-30,USD,-101086000,19614000,None,-21121000,173725000,28270000,14623000,174452000,-3554557000,-151664000,131869000,1053659000,None,None,None,None,None,None,None,None,None,0,3257000,None,1084442000,None,-151664000,SNAP
2021-03-31,USD,136886000,22127000,None,63950000,-115982000,23498000,10851000,-129316000,-2494757000,-286882000,280555000,4453000,None,None,None,None,None,None,None,None,None,0,4453000,None,421894000,None,-286882000,SNAP
2020-12-31,USD,-52545000,50941000,None,31782000,221528000,22811000,16447000,212508000,10007000,-113099000,-234067000,8168000,None,None,None,None,None,None,None,None,None,0,8168000,None,-278444000,None,-113099000,SNAP
2020-09-30,USD,-54828000,5113000,None,65352000,159074000,21804000,14727000,151856000,35227000,-199853000,-375250000,2434000,None,None,None,None,None,None,None,None,None,0,2434000,None,-427644000,None,-199853000,SNAP
2020-06-30,USD,-66554000,17566000,None,17877000,-19885000,20925000,15767000,-15654000,8001000,-325951000,-492124000,909059000,None,None,None,None,None,None,None,None,None,0,20477000,None,350381000,None,-325951000,SNAP
2020-03-31,USD,6283000,25999000,None,23781000,-78870000,21204000,10891000,-92892000,-8951000,-305936000,371577000,3130000,None,None,None,None,None,None,None,None,None,0,3130000,None,380990000,None,-305936000,SNAP
2019-12-31,USD,-66842000,16900000,None,121908000,125366000,20620000,9093000,117126000,126954000,-240704000,-144076000,1364000,None,None,None,None,None,None,None,None,None,0,1801000,None,-209554000,None,-240704000,SNAP
2019-09-30,USD,-76149000,16200000,None,25596000,61206000,20646000,7938000,62855000,-13255000,-227375000,-688319000,1157550000,None,None,None,None,None,None,None,None,None,0,7788000,None,393082000,None,-227375000,SNAP
2019-06-30,USD,-95789000,17138000,None,28857000,41743000,22660000,7633000,39751000,-13807000,-255174000,184715000,1342000,None,None,None,None,None,None,None,None,None,0,1342000,None,90268000,None,-255174000,SNAP
2019-03-31,USD,-66178000,16758000,None,-10578000,-71773000,23319000,11814000,-71870000,-24522000,-310407000,-80928000,5596000,None,None,None,None,None,None,None,None,None,0,5596000,None,-141510000,None,-310407000,SNAP
2018-12-31,USD,-126054000,None,None,9450000,87319000,22682000,22741000,93443000,4992000,-191668000,162438000,123000,None,None,None,None,None,None,None,None,None,0,123000,None,36507000,None,-191668000,SNAP
2018-09-30,USD,-132543000,None,None,15254000,12180000,24898000,26285000,18834000,14406000,-325148000,89561000,142000,None,None,None,None,None,None,None,None,None,0,142000,None,-42840000,None,-325148000,SNAP
2018-06-30,USD,-199346000,1406000,None,-21955000,-2910000,22514000,37406000,13926000,-11541000,-353310000,123208000,1914000,None,None,None,None,None,None,None,None,None,0,1914000,None,-74224000,None,-353310000,SNAP
2018-03-31,USD,-231981000,991000,None,-40313000,-42462000,21553000,36375000,-48697000,-20588000,-385785000,319247000,45258000,None,None,None,None,None,None,None,None,None,0,45809000,None,-99693000,None,-385785000,SNAP
2017-12-31,USD,-176083000,789000,None,46687000,66888000,18786000,21294000,79844000,6721000,-349977000,214618000,-22398000,None,None,None,None,None,None,None,None,None,0,4524000,None,16509000,None,-349977000,SNAP
2017-09-30,USD,-194013000,-53000,None,18525000,15871000,17467000,26253000,16304000,20129000,-443159000,162952000,-153062000,None,None,None,None,None,None,None,None,None,0,6072000,None,-184123000,None,-443159000,SNAP
2017-06-30,USD,-209574000,1945000,None,18622000,38875000,12585000,27085000,21653000,8587000,-443093000,-719782000,-5980000,None,None,None,None,None,None,None,None,None,0,189000,None,-925437000,None,-443093000,SNAP
2017-03-31,USD,-154997000,3545000,None,76142000,27277000,12450000,17993000,-13444000,25768000,-2208837000,-1014798000,2446788000,None,None,None,None,None,None,None,None,None,0,2658391000,None,1276993000,None,-2208837000,SNAP
2023-12-31,USD,1184000,None,None,2083000,7890000,5122000,1214687000,-3680000,5937000,89126000,-1214687000,1213861000,None,None,None,None,2723000,2723000,None,1205269000,0,None,1221570000,None,None,None,89126000,MSTR
2023-09-30,USD,-7397000,None,None,-15225000,17580000,2744000,161681000,11110000,115000,-143441000,-163134000,150114000,None,0,0,None,665000,665000,None,147877000,0,None,149990000,None,None,None,-143441000,MSTR
2023-06-30,USD,-18472000,None,None,-20201000,-13129000,3230000,347003000,-7496000,-6052000,22243000,-347642000,338289000,None,0,0,None,229000,229000,None,335006000,0,None,340360000,None,-27825000,None,22243000,MSTR
2023-03-31,USD,37397000,None,None,37525000,-10658000,3431000,179774000,-10241000,None,461193000,-179774000,187622000,None,0,0,None,497000,497000,None,341062000,0,None,347812000,None,45245000,None,461193000,MSTR
2022-12-31,USD,-18198000,None,None,-13549000,8524000,3957000,57078000,10878000,None,-249669000,-45261000,45137000,None,0,0,None,977000,977000,None,46592000,0,None,46653000,None,-18322000,None,-249669000,MSTR
2022-09-30,USD,-1454000,None,None,-10090000,6191000,2150000,5978000,3695000,None,-27079000,-6310000,1564000,None,0,0,None,1725000,1725000,None,0,0,None,621000,None,-6200000,None,-27079000,MSTR
2022-06-30,USD,-20819000,None,None,-20068000,3918000,2076000,10000000,-1098000,None,-1062298000,-10878000,11196000,None,0,0,None,None,None,None,0,0,None,423000,None,-20501000,None,-1062298000,MSTR
2022-03-31,USD,43682000,None,None,46829000,456000,2691000,216141000,-8183000,None,-130751000,-216141000,207291000,None,0,0,None,None,None,None,0,204693000,None,288000,None,34832000,None,-130751000,MSTR
2021-12-31,USD,3247000,None,None,-6129000,7467000,2719000,592353000,8016000,-940000,-89977000,-591882000,595516000,None,0,0,None,None,None,None,596030000,-1050000000,None,9271000,None,6881000,None,-89977000,MSTR
2021-09-30,USD,13911000,None,None,-6973000,-2301000,2642000,419865000,563000,None,-36136000,-420405000,408082000,None,0,0,None,None,None,None,None,0,None,7282000,None,-36136000,None,-36136000,MSTR
2021-06-30,USD,13972000,None,None,-14344000,-2253000,3215000,529231000,-4423000,None,-299347000,-530126000,488829000,None,0,0,None,None,None,None,None,500000000,None,244000,None,-299347000,None,-299347000,MSTR
2021-03-31,USD,62703000,None,None,44283000,-3793000,2782000,1086822000,-6774000,-5349000,-110020000,-1086822000,1049258000,None,0,0,None,None,0,None,None,1050000000,None,23854000,None,25139000,None,-110020000,MSTR
2020-12-31,USD,25322000,None,None,3087000,4667000,3990000,700000000,7213000,-3124000,2661000,-700000000,682097000,None,744000,744000,None,None,None,None,None,None,None,46722000,None,84034000,None,2661000,MSTR
2020-09-30,USD,1776000,None,None,-8468000,14069000,3514000,425000000,14583000,None,-14229000,-315114000,-58891000,None,60605000,60605000,None,None,0,None,None,None,None,-58891000,None,-439229000,None,-14229000,MSTR
2020-06-30,USD,-2548000,None,None,-24171000,-9529000,3072000,501000,-6616000,None,3387000,-501000,-9566000,None,11128000,11128000,None,None,0,None,None,None,None,-9566000,None,3387000,None,3387000,MSTR
2020-03-31,USD,29069000,None,None,22781000,-11195000,2756000,661000,-14406000,-4515000,657000,-589000,-50407000,None,50747000,50747000,None,None,0,None,None,None,None,-50407000,None,-21927000,None,657000,MSTR
2019-12-31,USD,8544000,3871000,None,1344000,13139000,3138000,800000,15453000,2898000,12167000,94199000,-23348000,None,24475000,24475000,None,None,None,None,None,None,None,-23348000,None,108895000,None,12167000,MSTR
2019-09-30,USD,3121000,3854000,None,-13264000,-3473000,1833000,950000,-5796000,None,9700000,110565000,3606000,None,0,0,None,None,0,None,None,None,None,3606000,None,5846000,None,9700000,MSTR
2019-06-30,USD,22746000,None,None,-11130000,-6108000,1966000,2421000,4281000,7318000,20394000,-21370000,329000,None,0,0,None,None,0,None,None,None,None,329000,None,20394000,None,20394000,MSTR
2019-03-31,USD,26456000,None,None,35714000,-7062000,1657000,6011000,-10266000,-4958000,-7906000,170293000,-46737000,None,48244000,48244000,None,None,0,None,None,None,None,-46737000,None,150012000,None,-7906000,MSTR
2018-12-31,USD,-12621000,None,None,-8710000,23388000,218000,2389000,17657000,-1509000,3301000,120941000,-110977000,None,110977000,110977000,None,None,None,None,None,None,None,-110977000,None,106032000,None,3301000,MSTR
2018-09-30,USD,-79000,None,None,-1294000,-2116000,-387000,1813000,-4256000,-5393000,12699000,23335000,0,None,0,0,None,None,0,None,None,None,None,0,None,12699000,None,12699000,MSTR
2018-06-30,USD,4610000,None,None,-25713000,-8286000,572000,1350000,-4622000,-720000,4828000,-64426000,2469000,None,0,0,None,None,0,None,None,None,None,0,None,4828000,None,4828000,MSTR
2018-03-31,USD,18717000,None,None,22718000,3133000,3298000,1294000,-422000,5609000,1673000,-288914000,-7000,None,0,0,None,None,0,None,None,None,None,0,None,-243567000,None,1673000,MSTR
2017-12-31,USD,29039000,0,None,38431000,-480000,3523000,1700000,3456000,39757000,-25499000,3298000,-4000,None,None,None,None,None,None,None,None,None,None,0,None,109692000,None,-25499000,MSTR
2017-09-30,USD,12170000,0,None,-9169000,1490000,3469000,815000,-2771000,-4518000,18184000,-6819000,-5000,None,None,None,None,None,None,None,None,None,None,0,None,17924000,None,18184000,MSTR
2017-06-30,USD,-25680000,0,None,-12730000,-5459000,4049000,647000,-6449000,-1804000,10643000,6892000,576000,None,None,None,None,None,None,None,None,None,None,582000,None,11076000,None,9953000,MSTR
2017-03-31,USD,26037000,0,None,6683000,-9601000,4491000,820000,-9584000,-816000,14434000,-73101000,1089000,None,None,None,None,None,None,None,None,None,None,1095000,None,-9219000,None,15557000,MSTR
2016-12-31,USD,-77149000,141000,None,2673000,26238000,6855000,777000,25861000,-1156000,32455000,25240000,536000,None,None,None,None,None,None,None,None,None,None,506000,None,36420000,-5774000,31124000,MSTR
2016-09-30,USD,26628000,0,None,-3081000,2930000,4257000,625000,3893000,110000,26628000,-10954000,1054000,None,None,None,None,None,None,None,None,None,None,0,None,18166000,578000,26628000,MSTR
2016-06-30,USD,18884000,-58000,None,-10756000,1017000,4279000,742000,-961000,-2757000,18884000,24224000,-240000,None,None,None,None,None,None,None,None,None,None,916000,None,38502000,-1203000,18884000,MSTR
2016-03-31,USD,50827000,1266000,None,26260000,-8368000,4553000,193000,-11915000,-4259000,14272000,-34166000,-2354000,None,None,None,None,None,None,None,None,None,None,241000,None,16546000,2239000,14272000,MSTR
2015-12-31,USD,-106569000,2368000,None,-9083000,13370000,5042000,132000,14508000,547000,120108000,33189000,4206000,None,None,None,None,None,None,None,None,None,None,4090000,None,62153000,-1498000,39111000,MSTR
2015-09-30,USD,23893000,0,None,388000,-3128000,5856000,98000,147000,2444000,23893000,139000,-1214000,None,None,None,None,None,None,None,None,None,None,0,None,29042000,-1293000,23893000,MSTR
2015-06-30,USD,22467000,495000,None,-17853000,-4591000,5213000,1719000,-3494000,-298000,22467000,-5885000,4415000,None,None,None,None,None,None,None,None,None,None,3972000,None,36052000,1335000,22467000,MSTR
2015-03-31,USD,55846000,468000,None,19330000,-16731000,5103000,1535000,-16164000,-1562000,20460000,-35124000,1771000,None,None,None,None,None,None,None,None,None,None,1467000,None,18175000,-4318000,20460000,MSTR
2014-12-31,USD,-1721000,74000,None,-16139000,19891000,5990000,544000,23764000,-2364000,22699000,14278000,565000,None,None,None,None,None,None,None,None,None,None,0,None,10913000,-2209000,22699000,MSTR
2014-09-30,USD,1951000,0,None,-1556000,4644000,6045000,7672000,2955000,4536000,-845000,26289000,-1694000,None,None,None,None,None,None,None,None,None,None,0,None,24147000,-2399000,-845000,MSTR
2014-06-30,USD,3590000,0,None,-2725000,-5782000,6558000,2508000,-9880000,-1184000,-10337000,-106616000,-85000,None,None,None,None,None,None,None,None,None,None,0,None,-102892000,219000,-10337000,MSTR
2014-03-31,USD,10780000,0,None,21899000,-16673000,6702000,1676000,-16563000,-343000,-6482000,-16061000,-256000,None,None,None,None,None,None,None,None,None,None,0,None,-5420000,117000,-6482000,MSTR
2013-12-31,USD,15345000,78000,None,-1358000,22366000,6815000,1024000,21713000,-684000,16148000,41579000,-247000,None,None,None,None,None,None,None,None,None,None,0,None,56394000,-283000,16148000,MSTR
2013-09-30,USD,31203000,0,None,3130000,-10071000,6482000,1098000,-11697000,-263000,17146000,-55861000,-1713000,None,None,None,None,None,None,None,None,None,None,0,None,-24911000,1460000,17146000,MSTR
2013-06-30,USD,-6455000,1000,None,-13585000,4954000,6646000,3424000,6249000,-632000,-1553000,-134660000,-178000,None,None,None,None,None,None,None,None,None,None,2000,None,-141507000,-214000,-1553000,MSTR
2013-03-31,USD,-10159000,23579000,None,17564000,-17360000,6456000,5497000,-16941000,-1120000,14434000,94012000,23775000,None,None,None,None,None,None,None,None,None,None,339000,None,105802000,-1826000,51591000,MSTR
2012-12-31,USD,8697000,31000,None,-1473000,15672000,6817000,3105000,17992000,4447000,124771000,-2954000,1058000,None,None,None,None,None,None,None,None,None,None,1293000,None,7784000,983000,8240000,MSTR
2012-09-30,USD,21338000,0,None,2800000,-4629000,5890000,4069000,-2483000,None,4763000,-7135000,5754000,None,None,None,None,None,None,None,None,None,None,6010000,None,21069000,1112000,4763000,MSTR
2012-06-30,USD,-925000,0,None,-19087000,11121000,5384000,10490000,5829000,None,7271000,-14078000,1967000,None,None,None,None,None,None,None,None,None,None,1967000,None,-15592000,-2556000,7271000,MSTR
2012-03-31,USD,20774000,0,None,14592000,-18732000,6428000,13452000,-17900000,-16867000,272000,-11666000,980000,None,None,None,None,None,None,None,None,None,None,980000,None,11498000,1410000,272000,MSTR
2011-12-31,USD,28438000,-3759000,None,14803000,17375000,5621000,11532000,19530000,17239000,122614000,-10032000,-3535000,None,None,None,None,None,None,None,None,None,None,256000,None,13334000,-1537000,9000000,MSTR
2011-09-30,USD,910000,1937000,None,133000,8843000,5054000,10322000,8760000,None,4921000,-7420000,2590000,None,None,None,None,None,None,None,None,None,None,653000,None,-6725000,-2805000,4921000,MSTR
2011-06-30,USD,3258000,None,None,None,None,4233000,16136000,None,None,2885000,-14230000,66000,None,None,None,None,None,None,None,None,None,None,None,None,-10118000,788000,2885000,MSTR
2023-12-31,USD,150650000,13958000,None,-7295000,-26758000,76824000,128665000,-903000,-39411000,37708000,575797000,-872621000,0,0,0,None,15019000,15019000,None,None,0,None,13159000,None,None,None,37977000,ENTG
2023-09-30,USD,200023000,32134000,None,6736000,-53291000,51239000,78139000,18236000,-68349000,40151000,-76586000,-91425000,0,0,0,None,15052000,15052000,None,None,100279000,None,866000,None,None,None,33212000,ENTG
2023-06-30,USD,127018000,None,None,None,None,54680000,116051000,9562000,-29843000,204585000,54217000,-312101000,0,0,0,None,14980000,14980000,None,None,0,None,0,None,-130866000,None,197646000,ENTG
2023-03-31,USD,151871000,None,None,None,None,104349000,133992000,8379000,34852000,-177800000,-357000,-6482000,None,None,None,None,15170000,15170000,None,None,None,None,18393000,None,145032000,None,-88166000,ENTG
2022-12-31,USD,32053000,156182000,None,-28869000,57658000,86133000,147356000,25265000,23000000,-1133215000,-153072000,-79806000,-70000000,0,0,None,14896000,14896000,None,None,0,None,5404000,None,-200825000,None,57427000,ENTG
2022-09-30,USD,145532000,7218000,None,44073000,34119000,65346000,126739000,-22931000,55394000,371671000,-4601663000,2478685000,197000000,0,None,None,14929000,14929000,None,None,2535439000,None,1787000,None,-1977446000,None,-73703000,ENTG
2022-06-30,USD,110910000,14697000,None,29160000,78824000,12494000,107692000,26138000,47465000,310397000,-107692000,2394919000,8000000,0,None,None,13589000,13589000,None,None,2405314000,None,5598000,None,2398137000,None,99491000,ENTG
2022-03-31,USD,63788000,1002000,None,-5563000,106018000,36556000,84405000,31171000,77476000,309820000,-83282000,-27595000,0,0,None,None,13895000,13895000,None,None,0,None,3379000,None,-47089000,None,125705000,ENTG
2021-12-31,USD,115980000,28041000,None,47983000,94298000,35041000,76640000,33408000,53185000,118219000,-166298000,-21984000,150000000,17109000,17109000,None,10895000,10895000,None,None,400000000,None,-10237000,None,295090000,-885000,118219000,ENTG
2021-09-30,USD,149504000,981000,None,44091000,50898000,11843000,48885000,5127000,45464000,264204000,-44559000,-30559000,-150000000,20000000,20000000,None,10853000,10853000,None,None,-400000000,None,-18945000,None,264204000,333000,117461000,ENTG
2021-06-30,USD,81855000,15263000,None,-9610000,55571000,11902000,41771000,26667000,30386000,265384000,-44003000,-184579000,0,15000000,15000000,None,10889000,10889000,None,None,0,None,245000,None,265384000,-760000,88770000,ENTG
2021-03-31,USD,53115000,13515000,None,-32179000,51501000,33966000,43330000,21564000,39337000,234986000,-43258000,-39375000,0,15000000,15000000,None,10908000,10908000,None,None,None,None,-13428000,None,234986000,-2855000,84676000,ENTG
2020-12-31,USD,204018000,12168000,None,70571000,-27271000,33282000,52192000,-37906000,-3506000,86624000,-52886000,-22203000,0,14999000,14999000,None,10799000,10799000,None,None,0,None,-11160000,None,230872000,3992000,86624000,ENTG
2020-09-30,USD,101232000,16512000,None,-11974000,24878000,11749000,32687000,23280000,-1084000,79303000,-68133000,-119481000,0,0,0,None,10794000,10794000,None,None,-217000000,None,3150000,None,79303000,1687000,79303000,ENTG
2020-06-30,USD,130021000,6688000,None,48300000,36203000,13216000,24288000,-1908000,37157000,68036000,-24097000,92148000,-142000000,0,0,None,10805000,10805000,None,None,400000000,None,1198000,None,68036000,-482000,68036000,ENTG
2020-03-31,USD,11403000,18013000,None,-38245000,56375000,36859000,22585000,43995000,18205000,61006000,-98210000,71685000,142000000,29564000,29564000,None,10847000,10847000,None,None,217000000,None,-29013000,None,-16834000,-1712000,61006000,ENTG
2019-12-31,USD,128644000,7375000,None,26344000,-8076000,36380000,25932000,-27241000,15665000,57438000,-35859000,-24992000,None,15000000,15000000,None,10787000,10787000,None,None,0,None,-12060000,None,69163000,1370000,57438000,ENTG
2019-09-30,USD,25291000,40453000,None,-15169000,46983000,15152000,26322000,35841000,9398000,40767000,-240810000,-22662000,None,15000000,15000000,None,10815000,10815000,None,None,0,None,-11566000,None,-238634000,-453000,40767000,ENTG
2019-06-30,USD,230901000,-14699000,None,50576000,-15635000,16591000,25636000,-14545000,-5840000,123997000,-25114000,-26315000,None,15000000,15000000,None,9494000,9494000,None,None,0,None,-15000000,None,179022000,-450000,123997000,ENTG
2019-03-31,USD,-2538000,19719000,None,-87892000,-6538000,35378000,34465000,9109000,2131000,32658000,-84057000,-52851000,None,35321000,35321000,None,9470000,9470000,None,None,0,None,-34404000,None,-139702000,-256000,32658000,ENTG
2018-12-31,USD,91327000,3178000,None,8202000,33139000,33930000,34816000,8760000,9312000,80784000,-35353000,131381000,None,143781000,143781000,None,9890000,9890000,None,None,None,None,-141233000,None,187169000,-186000,80784000,ENTG
2018-09-30,USD,84143000,None,None,3848000,18302000,21419000,27900000,11400000,6316000,48060000,-24834000,-20286000,None,10000000,10000000,None,9899000,9899000,None,None,None,None,-9998000,None,37787000,-1236000,48060000,ENTG
2018-06-30,USD,98289000,None,None,4812000,-3839000,12014000,26390000,-8698000,7517000,54349000,-367200000,-17905000,None,10000000,10000000,None,9919000,9919000,None,None,None,None,-7446000,None,-293130000,-6314000,54349000,ENTG
2018-03-31,USD,38817000,8000000,None,-27293000,21648000,27566000,21047000,6011000,14955000,57562000,-58557000,-58779000,None,10000000,10000000,None,9883000,9883000,None,None,None,None,-9527000,None,-75172000,3347000,57562000,ENTG
2017-12-31,USD,85741000,14225000,None,71229000,12599000,26055000,25658000,56000,5330000,-28341000,-25590000,123346000,None,10000000,10000000,None,9896000,9896000,None,None,None,None,-8016000,None,190211000,6714000,-28341000,ENTG
2017-09-30,USD,89041000,None,None,19618000,13491000,11051000,25447000,12313000,1047000,40902000,-24584000,-34491000,None,10000000,10000000,None,0,None,None,None,None,None,-9323000,None,29562000,-404000,40902000,ENTG
2017-06-30,USD,85159000,None,None,14386000,4955000,11007000,20302000,-4514000,8422000,150303000,-40277000,-28800000,None,4000000,4000000,None,0,None,None,None,None,None,-2136000,None,14476000,-1606000,39991000,ENTG
2017-03-31,USD,33432000,None,None,-24742000,7900000,24922000,22190000,7546000,5415000,139596000,-22004000,-32804000,None,4000000,4000000,None,0,None,None,None,None,None,-2959000,None,-15230000,6146000,32514000,ENTG
2016-12-31,USD,57079000,13090000,None,19549000,12823000,25241000,19992000,3046000,2575000,26098000,-19898000,-28243000,None,4000000,4000000,None,1108000,1108000,None,None,None,None,-2048000,None,-5388000,-14326000,26098000,ENTG
2016-09-30,USD,71938000,None,None,1191000,-9634000,10974000,13124000,-13847000,5907000,122980000,-12986000,-25199000,None,0,0,None,None,None,None,None,None,None,512000,None,38034000,4281000,21947000,ENTG
2016-06-30,USD,61199000,None,None,24198000,23794000,11062000,14325000,29300000,-1609000,139205000,-13488000,-22714000,None,0,0,None,None,None,None,None,None,None,2380000,None,29340000,4343000,32890000,ENTG
2016-03-31,USD,17339000,None,None,-10236000,18001000,24989000,17819000,6799000,12998000,114706000,-20314000,-5591000,None,3573000,3573000,None,None,None,None,None,None,None,-3573000,None,-5422000,3144000,16212000,ENTG
2015-12-31,USD,52218000,None,None,-32660000,-51921000,25666000,16281000,-43232000,-12880000,17573000,-10400000,6398000,None,0,0,None,9896000,9896000,None,None,None,None,1656000,None,48764000,548000,17573000,ENTG
2015-09-30,USD,32586000,None,None,18419000,20080000,11673000,21466000,9426000,11050000,23403000,-20933000,-23108000,None,0,0,None,None,None,None,None,None,None,1634000,None,-12681000,-1226000,23403000,ENTG
2015-06-30,USD,36246000,None,None,-6769000,15987000,11928000,13742000,-3652000,20988000,24448000,-12877000,-49679000,None,0,0,None,None,None,None,None,None,None,454000,None,-27645000,-1335000,24448000,ENTG
2015-03-31,USD,-132000,None,None,-2721000,36658000,25626000,20488000,32246000,7512000,14872000,-19428000,-26398000,None,0,0,None,None,None,None,None,None,None,520000,None,-48312000,-2354000,14872000,ENTG
2014-12-31,USD,35203000,None,None,547000,-11180000,20728000,13720000,-16454000,3530000,9312000,-8823000,-24483000,None,0,0,None,9896000,9896000,None,None,None,None,1854000,None,-794000,-2691000,9312000,ENTG
2014-09-30,USD,67751000,None,None,10677000,-1687000,13897000,15068000,-2970000,1075000,-1068000,-12379000,-24121000,None,0,0,None,None,None,None,None,None,None,1202000,None,23510000,-7741000,-1068000,ENTG
2014-06-30,USD,11057000,None,None,15641000,17084000,9390000,22682000,17052000,-542000,-14669000,-825708000,797997000,None,0,0,None,None,None,None,None,None,None,0,None,-14678000,1976000,-14669000,ENTG
2014-03-31,USD,12412000,None,None,-1542000,13935000,10168000,13780000,7217000,7545000,14312000,-13385000,-1745000,None,0,0,None,None,None,None,None,None,None,None,None,-2765000,-47000,14312000,ENTG
2013-12-31,USD,34709000,None,None,-5946000,-4668000,10014000,11330000,-3359000,-2114000,20541000,-11329000,3139000,None,668000,668000,None,None,None,None,None,None,None,350000,None,25644000,-875000,20541000,ENTG
2013-09-30,USD,32438000,None,None,2104000,-1381000,2343000,14899000,-2763000,-580000,17807000,-14758000,-4915000,None,5444000,5444000,None,None,None,None,None,None,None,-5099000,None,15371000,2606000,17807000,ENTG
2013-06-30,USD,34820000,None,None,8862000,5586000,2359000,17991000,6592000,-623000,19781000,-24814000,-3956000,None,5605000,5605000,None,None,None,None,None,None,None,-4156000,None,4565000,-1485000,19781000,ENTG
2013-03-31,USD,7435000,None,None,-6697000,14681000,9583000,16140000,12893000,3758000,16397000,3872000,1837000,None,3777000,3777000,None,None,None,None,None,None,None,1096000,None,8427000,-4717000,16397000,ENTG
2012-12-31,USD,38341000,None,None,-5732000,-16924000,9486000,10813000,-14916000,-3505000,11256000,-22578000,5292000,None,None,None,None,None,None,None,None,None,None,2742000,None,22589000,1534000,11256000,ENTG
