fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2013-03-31,USD,102457000,None,None,None,None,45000000,34766000,None,None,18996000,-47273000,-221330000,None,86400000,86400000,None,None,None,None,15132000,None,None,-86400000,0,-171080000,-4934000,18996000,LRCX
2012-12-23,USD,193226000,None,None,None,None,44700000,38924000,None,None,6408000,-70197000,-348542000,None,355010000,355010000,None,None,None,None,6583000,None,None,-348427000,None,-221277000,4236000,6408000,LRCX
2012-09-23,USD,249262000,None,None,None,None,52352000,43965000,None,None,2768000,-60457000,-344868000,None,355079000,355079000,None,286000,286000,None,951000,None,None,-344203000,None,-153286000,2777000,2768000,LRCX
2012-06-30,USD,96715000,None,-1167000,None,None,107914000,36880000,66064000,73987000,-25200000,711461000,-653001000,None,661059000,661059000,None,None,None,None,0,None,None,-652294000,None,154485000,-690000,18069000,LRCX
2012-03-31,USD,146397000,None,0,None,None,4500000,27978000,None,None,45604000,-310200000,67596000,None,18909000,18909000,None,None,None,None,301000,None,None,-10706000,None,-96661000,-454000,45604000,LRCX
2011-12-31,USD,169016000,None,2018000,None,-348000,4500000,26682000,None,None,33212000,-30561000,30302000,None,20642000,20642000,None,None,None,None,1311000,None,None,-19331000,None,167610000,-1147000,33212000,LRCX
2011-09-30,USD,86900000,None,659000,None,-1865000,6593000,15732000,None,None,71838000,-100974000,-137644000,None,72053000,72053000,None,None,None,None,164000,None,None,-63031000,None,-152814000,-1096000,71838000,LRCX
2011-06-30,USD,198108000,None,27231000,None,None,19972000,34571000,-89716000,-77461000,125928000,-351368000,699994000,None,53753000,53753000,None,1016661000,1016661000,None,2179000,None,None,89774000,None,549422000,2688000,125928000,LRCX
2011-03-31,USD,241593000,None,None,None,None,18176000,35769000,None,None,182240000,-47258000,14724000,None,8617000,8617000,None,None,None,None,5980000,None,None,3884000,None,213650000,4591000,182240000,LRCX
2010-12-31,USD,185583000,None,None,None,1913000,18663000,38025000,None,None,221856000,-37641000,-51533000,None,4151000,None,None,None,None,None,3407000,None,None,-54151000,None,100779000,4370000,221856000,LRCX
2023-12-31,USD,1346000000,457000000,None,98000000,-235000000,134000000,94000000,-176000000,None,-1476000000,-39000000,-2490000000,None,2488000000,2488000000,None,3093000000,3093000000,None,None,0,None,-2476000000,None,None,None,-1476000000,BKNG
2023-09-30,USD,1372000000,201000000,None,-485000000,648000000,129000000,71000000,834000000,None,2511000000,-22000000,-2632000000,0,2640000000,2640000000,None,None,None,None,None,0,None,-2627000000,None,None,None,2511000000,BKNG
2023-06-30,USD,1737000000,214000000,None,1091000000,1038000000,121000000,92000000,830000000,None,1290000000,-39000000,-1225000000,0,3099000000,3099000000,None,1897000000,1897000000,None,None,0,None,-3095000000,None,473000000,None,1290000000,BKNG
2023-03-31,USD,2889000000,142000000,None,2038000000,-276000000,120000000,88000000,-158000000,None,266000000,1586000000,-2562000000,0,2150000000,2150000000,None,None,None,None,None,0,None,-2045000000,None,1913000000,None,266000000,BKNG
2022-12-31,USD,2173000000,315000000,None,127000000,-337000000,124000000,75000000,-130000000,None,1235000000,510000000,479000000,0,2343000000,2343000000,None,None,None,None,None,3621000000,None,-2343000000,None,3162000000,None,1235000000,BKNG
2022-09-30,USD,2000000,95000000,None,-1270000000,485000000,109000000,98000000,242000000,None,1666000000,-785000000,-1999000000,0,1990000000,1990000000,None,61000000,61000000,None,None,0,None,-1990000000,None,-2782000000,None,1666000000,BKNG
2022-06-30,USD,2684000000,73000000,None,2993000000,915000000,107000000,86000000,790000000,None,857000000,-122000000,-1238000000,0,1239000000,1239000000,None,None,None,None,None,0,None,-1239000000,None,857000000,None,857000000,BKNG
2022-03-31,USD,1695000000,72000000,None,1868000000,382000000,111000000,109000000,326000000,None,-700000000,-121000000,-2139000000,0,1049000000,1049000000,None,None,None,None,None,0,None,-1049000000,None,-565000000,None,-700000000,BKNG
2021-12-31,USD,279000000,274000000,None,-544000000,-211000000,98000000,101000000,-170000000,None,618000000,-783000000,-5000000,0,4000000,4000000,None,None,None,None,None,0,None,-4000000,None,-509000000,None,618000000,BKNG
2021-09-30,USD,1596000000,68000000,None,110000000,214000000,102000000,79000000,352000000,None,769000000,-79000000,-1096000000,0,9000000,9000000,None,None,None,None,None,0,None,-9000000,None,769000000,None,769000000,BKNG
2021-06-30,USD,1152000000,104000000,None,1859000000,663000000,108000000,59000000,748000000,None,-167000000,-71000000,-2007000000,0,13000000,13000000,None,None,None,None,None,0,None,-13000000,None,-167000000,None,-167000000,BKNG
2021-03-31,USD,-207000000,96000000,None,114000000,330000000,113000000,65000000,72000000,None,-55000000,-65000000,1869000000,0,137000000,137000000,None,None,None,None,None,2015000000,None,-137000000,None,1597000000,None,-55000000,BKNG
2020-12-31,USD,-577000000,270000000,None,-673000000,-268000000,114000000,64000000,-337000000,None,-165000000,-66000000,-4000000,0,4000000,4000000,None,None,None,None,None,0,None,-4000000,None,-647000000,None,-165000000,BKNG
2020-09-30,USD,920000000,91000000,None,-26000000,269000000,115000000,72000000,251000000,None,801000000,-72000000,-61000000,-56000000,5000000,5000000,None,5000000,5000000,None,None,0,None,-5000000,None,801000000,None,801000000,BKNG
2020-06-30,USD,122000000,49000000,17000000,-432000000,-738000000,112000000,70000000,-45000000,None,122000000,1042000000,2874000000,56000000,13000000,13000000,None,None,None,None,None,4108000000,None,-13000000,None,122000000,None,122000000,BKNG
2020-03-31,USD,-380000000,68000000,120000000,-1135000000,-315000000,117000000,80000000,-760000000,None,-699000000,1733000000,-1281000000,0,1281000000,1281000000,None,None,None,None,None,0,None,-1281000000,None,72000000,None,-699000000,BKNG
2019-12-31,USD,1077000000,102000000,3000000,-314000000,-103000000,294000000,87000000,-119000000,-810000000,3339000000,96000000,-1344000000,0,1347000000,1347000000,None,None,None,None,None,0,None,-1347000000,None,3339000000,None,3339000000,BKNG
2019-09-30,USD,1851000000,207000000,-112000000,-719000000,-418000000,43000000,82000000,-81000000,None,1950000000,765000000,-1389000000,-37000000,1349000000,1349000000,None,None,None,None,None,0,None,-1349000000,None,1950000000,None,1950000000,BKNG
2019-06-30,USD,1787000000,33000000,125000000,952000000,414000000,44000000,88000000,499000000,None,979000000,4080000000,-2939000000,-213000000,2718000000,2718000000,None,None,None,None,None,0,None,-2718000000,None,979000000,None,979000000,BKNG
2019-03-31,USD,150000000,68000000,204000000,561000000,693000000,59000000,111000000,24000000,-669000000,765000000,2109000000,-2548000000,225000000,2773000000,2773000000,None,None,None,None,None,0,None,-2773000000,None,-289000000,None,765000000,BKNG
2018-12-31,USD,1084000000,63944000,-36500000,-370000000,-130736000,68949000,85989000,-131071000,-1005083000,3213000000,409000000,-1839000000,21088000,1861000000,1860696000,None,2000000,2000000,None,None,0,None,-1860325000,None,3213000000,None,3213000000,BKNG
2018-09-30,USD,1964000000,54394000,-101800000,-324000000,-315217000,43000000,120976000,58269000,None,1767578000,43000000,-2204000000,879000,2205000000,2205024000,None,None,None,None,None,0,None,-2204724000,None,1758678000,None,1767578000,BKNG
2018-06-30,USD,1650000000,26387000,95100000,697000000,160994000,45700000,103048000,295768000,None,977372000,127000000,-1183000000,3033000,1187000000,1186339000,None,None,None,None,None,0,None,-1186171000,None,977372000,None,977372000,BKNG
2018-03-31,USD,640000000,74275000,192200000,632000000,804959000,118217000,131987000,96034000,-708925000,607210000,1636000000,-2205000000,0,718000000,718941000,None,None,None,None,None,0,None,-717780000,None,536728000,None,607210000,BKNG
2017-12-31,USD,1173575000,44108000,None,46040000,-221487000,44879000,64113000,-209452000,-861670000,2769943000,-558942000,-900460000,0,704898000,704817000,None,5140000,5140000,None,None,0,None,-703980000,None,2769943000,None,2769943000,BKNG
2017-09-30,USD,1886591000,50437000,None,-232745000,-156698000,45300000,76423000,145639000,302337000,1720391000,-2105632000,401072000,-4599000,567852000,567852000,None,None,None,None,None,993230000,None,-566339000,None,1720391000,None,1720391000,BKNG
2017-06-30,USD,991868000,21812000,None,567947000,250115000,41200000,76710000,255117000,None,720209000,-644612000,-423012000,0,345453000,345453000,None,None,None,None,None,0,None,-344142000,None,720209000,None,720209000,BKNG
2017-03-31,USD,881625000,38496000,None,305758000,522071000,101055000,70559000,78428000,-443643000,455623000,-892814000,843400000,0,209797000,209797000,None,None,None,None,None,1051722000,None,-208318000,None,560552000,None,455623000,BKNG
2016-12-31,USD,-226321000,38485000,None,-9279000,-295666000,97269000,51813000,-186074000,-416822000,2276361000,-1130424000,-323606000,0,257658000,256049000,None,None,None,None,None,0,None,-253739000,None,2276361000,None,2276361000,BKNG
2016-09-30,USD,506017000,43700000,None,-160116000,-56731000,42000000,54377000,126148000,None,506017000,-1563282000,-218191000,0,233776000,232333000,None,None,None,None,None,0,None,-228837000,None,-271449000,2170000,506017000,BKNG
2016-06-30,USD,580638000,3608000,None,389046000,98934000,43000000,60443000,152443000,None,580638000,-786568000,674770000,-100000000,278847000,265783000,None,None,None,None,None,992205000,None,-260832000,None,836553000,-17656000,580638000,BKNG
2016-03-31,USD,499422000,40119000,None,294349000,532189000,89880000,53256000,191704000,-340485000,374424000,147274000,-133973000,100000000,241719000,259361000,None,None,None,None,None,2500000,None,-254546000,None,379900000,22272000,374424000,BKNG
2015-12-31,USD,504269000,3899000,None,-25896000,-226107000,87583000,47278000,-220910000,-186684000,504269000,-1220479000,-20801000,None,821455000,821671000,None,984944000,984944000,None,None,779083000,None,-819959000,None,-364393000,-4185000,504269000,BKNG
2015-09-30,USD,1196732000,36863000,None,-213937000,-212010000,42200000,42286000,1664000,None,1196732000,-94123000,-1262730000,None,1280803000,1280803000,None,None,None,None,None,0,None,-1274489000,None,-47291000,-238000,1196732000,BKNG
2015-06-30,USD,517032000,2696000,None,204603000,175161000,42700000,53088000,167347000,None,517032000,-1439096000,-660713000,None,677963000,677963000,None,None,None,None,None,0,None,-674208000,None,-1366865000,30568000,517032000,BKNG
2015-03-31,USD,306345000,10841000,None,201215000,413261000,81693000,31263000,120593000,-292668000,333327000,-1140820000,1214248000,None,308618000,308618000,None,None,None,None,None,1619951000,None,-299548000,None,107163000,-175248000,333327000,BKNG
2014-12-31,USD,451831000,2419000,None,-5687000,-157557000,87210000,40779000,-171148000,-223148000,451831000,-2066134000,-496174000,None,504922000,504922000,None,12434000,12434000,None,None,0,None,-500967000,None,-1895073000,-88045000,451831000,BKNG
2014-09-30,USD,1062253000,6451000,None,-103368000,-188224000,35800000,28739000,40398000,None,1062253000,-1817721000,2118416000,None,148130000,148130000,None,None,None,None,None,2282217000,None,-145382000,None,1539825000,-53002000,1062253000,BKNG
2014-06-30,USD,576451000,2259000,None,165317000,164954000,23000000,32255000,218803000,None,576451000,1576166000,-51331000,None,666000,666000,None,None,None,None,None,0,None,1327000,None,2215749000,933000,576451000,BKNG
2014-03-31,USD,177004000,5821000,None,147608000,411968000,50788000,29731000,94156000,-317812000,331218000,-40855000,-141917000,None,96660000,96660000,None,None,None,None,None,0,None,-88967000,None,-1844000,3924000,331218000,BKNG
2013-12-31,USD,378077000,2340000,None,-98782000,-173994000,51614000,27487000,-172389000,1605000,378077000,39126000,-405492000,None,507000,507000,None,86310000,86310000,None,None,0,None,4790000,None,193900000,5793000,378077000,BKNG
2013-09-30,USD,832989000,9074000,None,-47065000,-83566000,22900000,20477000,40978000,None,832989000,-1215426000,-451561000,None,459723000,459723000,None,None,None,None,None,0,None,-446223000,None,-666120000,30403000,832989000,BKNG
2013-06-30,USD,437440000,468000,None,139898000,52886000,14800000,21430000,127821000,None,437440000,-969965000,524514000,None,346905000,346905000,None,None,None,None,None,980000000,None,-275060000,None,151004000,3073000,437326000,BKNG
2013-03-31,USD,183117000,9072000,None,188112000,323155000,30200000,15051000,115162000,-207993000,244292000,-16002000,-70972000,None,76380000,76380000,None,None,None,None,None,0,None,-75415000,None,74861000,-21282000,244271000,BKNG
2012-12-31,USD,289595000,470000,None,-62033000,-183647000,12989000,16208000,-127383000,-261790000,289595000,137840000,-9318000,None,1624000,1624000,None,None,None,None,None,0,None,-1596000,None,637879000,12538000,288663000,BKNG
2012-09-30,USD,599973000,9114000,None,73370000,57604000,7800000,10527000,55939000,None,599973000,-598279000,635000,None,229000,229000,None,None,None,None,None,0,None,733000,None,85684000,8383000,596586000,BKNG
2012-06-30,USD,352654000,437000,None,91445000,68533000,8200000,14726000,118486000,None,352654000,-730773000,-52995000,None,943000,943000,None,None,None,None,None,0,None,-295000,None,-379289000,-27127000,352347000,BKNG
2012-03-31,USD,182380000,3912000,None,153239000,203580000,14926000,13697000,58235000,-145345000,181816000,-371501000,730533000,None,254225000,254225000,None,None,None,None,None,1000000000,None,-253180000,None,559239000,17827000,181970000,BKNG
2011-12-31,USD,225955000,130000,None,-81835000,-82526000,11317000,17063000,-76294000,-285928000,225955000,-66615000,5554000,None,802000,802000,None,3991000,3991000,None,None,0,None,-491000,None,211670000,-9110000,225715000,BKNG
2011-09-30,USD,560469000,3726000,None,87853000,50979000,-5938000,11693000,47871000,None,472886000,-738023000,-734000,None,3678000,3678000,None,None,None,None,None,0,None,-3557000,None,-190083000,-11795000,469499000,BKNG
2011-06-30,USD,223283000,116000,None,26544000,91947000,27278000,9798000,97729000,None,256277000,-155181000,-8649000,None,1429000,1429000,None,None,None,None,None,0,None,1897000,None,60175000,722000,256368000,BKNG
2011-03-31,USD,276219000,3601000,None,177763000,53180000,9405000,8279000,56487000,3307000,104013000,55051000,-147198000,None,157262000,157262000,None,None,None,None,None,0,None,-156718000,None,192107000,8035000,104790000,BKNG
2010-12-31,USD,179917000,262000,None,-85148000,-69141000,3007000,8122000,-83480000,-184237000,135111000,-392006000,38433000,None,3792000,3792000,None,24623000,24623000,None,None,None,None,-2664000,None,-174154000,-498000,135729000,BKNG
2010-09-30,USD,305364000,3863000,None,46055000,25637000,12775000,4238000,27239000,None,224560000,-29519000,-118439000,None,230000,230000,None,None,None,None,None,None,None,944000,None,177086000,19680000,222980000,BKNG
2010-06-30,USD,187319000,None,None,100132000,None,10758000,5402000,None,None,114596000,-108099000,-66032000,None,6491000,None,None,None,None,None,None,None,None,-6491000,None,7260000,-5928000,114957000,BKNG
2010-03-31,USD,104697000,None,None,23711000,None,9779000,4831000,None,1893000,53875000,-311474000,358995000,None,118932000,None,None,None,None,None,None,None,None,-118932000,None,146634000,-5584000,53875000,BKNG
2009-12-31,USD,146265000,None,None,-3035000,None,10011000,5204000,None,-99727000,78455000,-262057000,-43728000,None,3246000,None,None,9404000,9404000,None,None,None,None,-3246000,None,-160332000,-812000,78455000,BKNG
2009-09-30,USD,195179000,None,None,30159000,None,10098000,1788000,None,None,318982000,-83784000,-83329000,None,931000,None,None,None,None,None,None,None,None,-931000,None,29024000,958000,318982000,BKNG
2009-06-30,USD,94057000,None,None,None,None,9723000,5023000,None,None,67011000,None,-10770000,None,None,None,None,None,None,None,None,None,None,-131000,None,None,None,67011000,BKNG
2009-03-31,USD,74164000,None,None,None,None,9361000,3091000,None,-167000,25023000,None,-31133000,None,None,None,None,None,None,None,None,None,None,-13107000,None,None,None,25023000,BKNG
2023-12-31,JPY,852599000000,None,None,None,None,281564000000,143943000000,None,405946000000,None,None,-99627000000,None,None,None,None,49091000000,49091000000,None,None,None,None,-36041000000,None,None,None,363918000000,SONY
2023-09-30,JPY,127700000000,None,None,None,None,318699000000,175573000000,None,-211311000000,None,-136421000000,87953000000,None,None,None,None,378000000,378000000,None,None,None,None,-28514000000,None,None,None,257595000000,SONY
2023-06-30,JPY,-12669000000,None,None,None,None,251767000000,130501000000,None,-283152000000,None,-198647000000,213867000000,None,None,None,None,48955000000,48955000000,None,None,None,None,-10150000000,None,None,None,276034000000,SONY
2023-03-31,JPY,396314000000,None,None,None,None,268948000000,178887000000,None,12159000000,None,-195141000000,-15048000000,None,None,None,None,185000000,185000000,None,None,None,None,-7941000000,None,None,None,144602000000,SONY
2022-12-31,JPY,301633000000,None,None,None,None,248029000000,205643000000,None,-102101000000,None,-217851000000,42991000000,None,None,None,None,43147000000,43147000000,None,None,None,None,-39227000000,None,None,None,398579000000,SONY
2022-09-30,JPY,46762000000,None,None,None,None,242142000000,122137000000,None,-294183000000,None,-324615000000,86334000000,None,None,None,None,304000000,304000000,None,None,None,None,-39275000000,None,None,None,345756000000,SONY
2022-06-30,JPY,-430018000000,None,None,None,None,245471000000,106968000000,None,-176257000000,None,-315057000000,-29977000000,None,None,None,None,42932000000,42932000000,None,None,None,None,-12805000000,None,None,None,291376000000,SONY
2022-03-31,JPY,425042000000,None,None,None,None,215118000000,102543000000,None,-59627000000,None,-205556000000,-57883000000,None,None,None,None,134000000,134000000,None,None,None,None,-38126000000,None,None,None,89625000000,SONY
2021-12-31,JPY,491643000000,None,None,None,None,236201000000,108236000000,None,72107000000,None,-75672000000,-91570000000,None,None,None,None,37060000000,37060000000,None,None,None,None,-29002000000,None,None,None,461569000000,SONY
2021-09-30,JPY,118224000000,None,None,None,None,205992000000,136796000000,None,-86562000000,None,-256315000000,-119683000000,None,None,None,None,299000000,299000000,None,None,None,None,-13948000000,None,None,None,283099000000,SONY
2021-06-30,JPY,198734000000,None,None,None,None,177922000000,93521000000,None,-120542000000,None,-191237000000,-67442000000,None,None,None,None,36849000000,36849000000,None,None,None,None,-7548000000,None,None,None,283210000000,SONY
