fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,Symbol
2021-06-30,EUR,686000000,None,None,None,None,435000000,191000000,None,None,None,239000000,-3390000000,None,None,None,None,2182000000,2182000000,None,None,None,None,1847000000,None,None,None,1449000000,SAP
2021-03-31,EUR,3085000000,None,None,None,None,436000000,153000000,None,None,None,-967000000,2661000000,None,None,None,None,2000000,2000000,None,None,None,None,1847000000,None,None,None,1070000000,SAP
2020-12-31,EUR,2099000000,None,None,None,None,462000000,164000000,None,None,None,-1967000000,-2093000000,None,None,None,None,1864000000,1864000000,None,None,None,None,-750000000,None,None,None,1932000000,SAP
2020-09-30,EUR,1322000000,None,None,None,None,444000000,155000000,None,None,None,628000000,-623000000,None,None,None,None,1864000000,1864000000,None,None,None,None,-300000000,None,None,None,1651000000,SAP
2020-06-30,EUR,788000000,None,None,None,None,461000000,164000000,None,None,None,-1274000000,-1058000000,None,None,None,None,1864000000,1864000000,None,None,None,None,-292000000,None,None,None,886000000,SAP
2020-03-31,EUR,2984000000,None,None,None,None,464000000,333000000,0,0,None,-373000000,-223000000,None,None,None,None,1864000000,1864000000,None,None,None,None,-150000000,None,0,0,811000000,SAP
2019-12-31,EUR,180000000,None,None,None,None,501000000,95000000,0,0,None,-36000000,-292000000,None,None,None,None,1790000000,1790000000,None,None,None,None,-150000000,None,0,0,1654000000,SAP
2019-09-30,EUR,638000000,None,None,None,None,474000000,164000000,0,0,None,-6985000000,-124000000,None,None,None,None,1790000000,1790000000,None,None,None,None,0,None,0,0,1258000000,SAP
2019-06-30,EUR,-123000000,None,None,None,None,455000000,180000000,0,0,None,-6700000000,-1916000000,None,None,None,None,1790000000,1790000000,None,None,None,None,0,None,0,0,583000000,SAP
2019-03-31,EUR,2802000000,None,None,None,None,442000000,359000000,0,0,None,-8175456820.94,2433000000,None,None,None,None,5625723082,5625723082,None,None,None,None,0,None,0,0,-108000000,SAP
2018-12-31,EUR,819000000,None,None,None,None,376000000,312000000,0,0,None,-689708544.06,3753000000,None,None,None,None,4077104499.24,4077104499.24,None,None,None,None,0,None,0,0,1687000000,SAP
2018-09-30,EUR,499000000,None,None,None,None,351000000,328000000,0,0,None,-441074322.76,-147000000,None,None,None,None,2398980023.39,2398980023.39,None,None,None,None,0,None,0,0,973000000,SAP
2018-06-30,EUR,407000000,None,None,None,None,332000000,391000000,0,0,None,-2163640595.90,-1805000000,None,None,None,None,1944832402.23,1944832402.23,None,None,None,None,0,None,0,0,720000000,SAP
2018-03-31,EUR,2578000000,None,None,None,None,303000000,427000000,None,None,None,-369000000,1482000000,None,None,None,None,1671000000,1671000000,None,None,None,None,None,None,None,None,708000000,SAP
2017-12-31,EUR,920000000,None,None,None,None,311000000,311000000,None,None,None,-1112000000,-600000000,None,None,None,None,1802098000,1802098000,None,None,None,None,-212000000,None,None,None,1867000000,SAP
2017-09-30,EUR,611000000,None,None,None,None,319000000,354000000,None,None,None,-271000000,-300000000,None,None,None,None,1770769000,1770769000,None,None,None,None,None,None,None,None,992000000,SAP
2017-06-30,EUR,642000000,None,None,None,None,322000000,319000000,None,None,None,279000000,-2507000000,None,None,None,None,1710509000,1710509000,None,None,None,None,None,None,None,None,667000000,SAP
2017-03-31,EUR,2872000000,None,None,None,None,320000000,291000000,None,None,None,-644000000,1000000,None,None,None,None,1499000000,1499000000,None,None,None,None,None,None,None,None,530000000,SAP
2016-12-31,EUR,1000000000,None,None,None,None,336000000,335000000,None,None,None,-1799000000,-360000000,None,None,None,None,1454066000,1454066000,None,None,None,None,27000000,None,None,None,1526000000,SAP
2016-09-30,EUR,707000000,None,None,None,None,317000000,260000000,None,None,None,-372000000,-443000000,None,None,None,None,1548596000,1548596000,None,None,None,None,None,None,None,None,726000000,SAP
2016-06-30,EUR,439000000,None,None,None,None,306000000,238000000,None,None,None,-269000000,-1909000000,None,None,None,None,1519106000,1519106000,None,None,None,None,None,None,None,None,812000000,SAP
2016-03-31,EUR,2482000000,None,None,None,None,309000000,168000000,None,None,None,None,7000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,570000000,SAP
2015-12-31,EUR,397000000,None,None,None,None,324000000,212000000,None,None,None,-334000000,-1323000000,None,None,None,None,1429044000,1429044000,None,None,None,None,64000000,None,None,None,1278000000,SAP
2015-09-30,EUR,466000000,None,None,None,None,319000000,148000000,None,None,None,None,34000000,None,None,None,None,1468919000,1468919000,None,None,None,None,None,None,None,None,896000000,SAP
2015-06-30,EUR,409000000,None,None,None,None,325000000,137000000,None,None,None,None,-1305000000,None,None,None,None,1467866000,1467866000,None,None,None,None,None,None,None,None,469000000,SAP
2015-03-31,EUR,2366000000,None,None,None,None,321000000,139000000,None,None,None,None,-762000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,413000000,SAP
2014-12-31,EUR,417000000,None,None,None,None,277000000,265000000,None,None,None,-7240000000,5532000000,None,None,None,None,1444859000,1444859000,None,None,None,None,51000000,None,None,None,1309000000,SAP
2014-09-30,EUR,507000000,None,None,None,None,255000000,168000000,None,None,None,None,19000000,None,None,None,None,1507783000,1507783000,None,None,None,None,None,None,None,None,881000000,SAP
2014-06-30,EUR,223000000,None,None,None,None,243000000,174000000,None,None,None,None,-1258000000,None,None,None,None,1634586000,1634586000,None,None,None,None,None,None,None,None,556000000,SAP
2014-03-31,EUR,2352000000,None,None,None,None,235000000,130000000,None,None,None,None,5000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,534000000,SAP
2013-12-31,EUR,792000000,None,None,None,None,237000000,165000000,None,None,None,-1781000000,-988000000,None,None,None,None,1395813000,1395813000,None,None,None,None,None,None,None,None,1319000000,SAP
2013-09-30,EUR,558000000,None,None,None,None,236000000,136000000,None,None,None,None,403000000,None,None,None,None,1371096000,1371096000,None,None,None,None,None,None,None,None,762000000,SAP
2013-06-30,EUR,320000000,None,None,None,None,245000000,152000000,None,None,None,None,-1008000000,None,None,None,None,1317913000,1317913000,None,None,None,None,None,None,None,None,724000000,SAP
2013-03-31,EUR,2162000000,None,None,None,None,233000000,113000000,None,None,None,None,4000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,520000000,SAP
2012-12-31,EUR,765000000,None,None,None,None,241000000,171000000,None,None,None,None,1384000000,None,None,None,None,1727366000,1727366000,None,None,None,None,None,None,None,None,1100000000,SAP
2012-09-30,EUR,657000000,None,None,None,None,220000000,2636000000,None,None,None,None,-277000000,None,None,None,None,1684136000,1684136000,None,None,None,None,None,None,None,None,619000000,SAP
2012-06-30,EUR,329000000,None,None,None,None,210000000,278000000,None,None,None,None,-1706000000,None,None,None,None,1659509000,1659509000,None,None,None,None,None,None,None,None,660000000,SAP
2012-03-31,EUR,2071000000,None,None,None,None,192000000,2728000000,None,None,None,None,405000000,None,None,None,None,None,None,None,None,None,None,-53000000,None,None,None,444000000,SAP
2011-12-31,EUR,809000000,None,None,None,None,188000000,116000000,None,None,None,None,1000000,None,None,None,None,924975000,924975000,None,None,None,None,-88000000,None,None,None,1197000000,SAP
2011-09-30,EUR,696000000,None,None,None,None,179000000,81000000,None,None,None,None,11000000,None,None,None,None,958914000,958914000,None,None,None,None,None,None,None,None,1251000000,SAP
2011-06-30,EUR,678000000,None,None,None,None,179000000,107000000,None,None,None,None,-677000000,None,None,None,None,1035490000,1035490000,None,None,None,None,None,None,None,None,588000000,SAP
2011-03-31,EUR,1592000000,None,None,None,None,178000000,141000000,None,None,None,None,-511000000,None,None,None,None,2000000,2000000,None,None,None,None,-158000000,None,None,None,403000000,SAP
2010-12-31,EUR,870000000,None,None,None,None,164000000,134000000,None,None,None,None,-99000000,None,None,None,None,2000000,2000000,None,None,None,None,-158000000,None,None,None,434000000,SAP
2010-09-30,EUR,780000000,None,None,None,None,145000000,75000000,None,None,None,None,2170000000,None,None,None,None,807899000,807899000,None,None,None,None,-100000000,None,None,None,501000000,SAP
2010-06-30,EUR,510000000,None,None,None,None,114000000,68000000,None,None,None,None,467000000,None,None,None,None,730085000,730085000,None,None,None,None,None,None,None,None,491000000,SAP
2010-03-31,EUR,772000000,None,None,None,None,111000000,57000000,None,None,None,None,-28000000,None,None,None,None,None,None,None,None,None,None,-120000000,None,None,None,387000000,SAP
2009-12-31,EUR,639000000,None,None,None,None,126000000,56000000,None,None,None,None,-1395000000,None,None,None,None,851321000,851321000,None,None,None,None,None,None,None,None,673000000,SAP
2009-09-30,EUR,553000000,None,None,None,None,120000000,63000000,None,None,None,None,-892000000,None,None,None,None,869022000,869022000,None,None,None,None,None,None,None,None,455000000,SAP
2009-06-30,EUR,438000000,None,None,None,None,125000000,56000000,None,None,None,None,108000000,None,None,None,None,832788000,832788000,None,None,None,None,None,None,None,None,426000000,SAP
2009-03-31,EUR,1385000000,None,None,None,None,128000000,50000000,None,None,None,None,13000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,196000000,SAP
2008-12-31,EUR,211656480,None,None,None,None,136716820,95067600,None,None,None,None,-59010810,None,None,None,None,408190,408190,None,None,None,None,-475300,None,None,None,830731260,SAP
2008-09-30,EUR,585738430,None,None,None,None,146393950,71781930,None,None,None,None,-355569570,None,None,None,None,1122210,1122210,None,None,None,None,-103382870,None,None,None,406586340,SAP
2008-06-30,EUR,292306920,None,None,None,None,123781280,111420710,None,None,None,None,-1068493750,None,None,None,None,935431000,935431000,None,None,None,None,-125468020,None,None,None,383422300,SAP
2008-03-31,EUR,597621110,None,None,None,None,73510110,108997960,None,None,None,None,-220776250,None,None,None,None,515060,515060,None,None,None,None,-250726330,None,None,None,755010790,SAP
2007-12-31,EUR,597621110,None,None,None,None,73510110,108997960,None,None,None,None,-220776250,None,None,None,None,515060,515060,None,None,None,None,-250726330,None,None,None,755010790,SAP
2007-09-30,EUR,326051800,None,None,None,None,66648080,97147810,None,None,None,None,-140817130,None,None,None,None,117570,117570,None,None,None,None,-250073380,None,None,None,408766030,SAP
2007-06-30,EUR,169906580,None,None,None,None,65016280,116426690,None,None,None,None,-685371470,None,None,None,None,751712000,751712000,None,None,None,None,-166959770,None,None,None,448812950,SAP
2007-03-31,EUR,581210130,None,None,None,None,56634239,134258606.2,None,None,None,None,-151096317.40,None,None,None,None,411529.55,411529.55,None,None,None,None,-232369951.09,None,None,None,788576614,SAP
2006-12-31,EUR,581210130.98,None,None,None,None,56634239.84,134258606.2,None,None,None,None,-151096317.40,None,None,None,None,411529.55,411529.55,None,None,None,None,-232369951.09,None,None,None,788576614.64,SAP
2006-09-30,EUR,302083160,None,None,None,None,49593200,100971400,None,None,None,None,-9889280,None,None,None,None,873880,873880,None,None,None,None,-22250160,None,None,None,386143040,SAP
2006-06-30,EUR,107845230,None,None,None,None,54373150,118276640,None,None,None,288805000,-943209320,None,None,None,None,571221000,571221000,None,None,None,None,-519548410,None,None,None,414360580,SAP
2006-03-31,EUR,855535370,None,None,None,None,53625650,13200160,None,None,None,None,-270603280,None,None,None,None,None,None,None,None,None,None,-428180190,None,None,None,282153420,SAP
2005-12-31,EUR,592627914,None,None,None,None,48789561,2231736.45,None,None,None,None,-79026140.10,None,None,None,None,209878.83,209878.83,None,None,None,None,-262838804.92,None,None,None,619197061,SAP
2005-09-30,EUR,238503530,None,None,None,None,53837880,126356550,None,None,None,368975000,-11268020,None,None,None,None,499480,499480,None,None,None,None,-29291420,None,None,None,334264180,SAP
2005-06-30,EUR,-99253350,None,None,None,None,52163370,69717470,None,None,None,None,-393201100,None,None,None,None,411332000,411332000,None,None,None,None,-76253550,None,None,None,288009610,SAP
2005-03-31,EUR,874801620,None,None,None,None,48600090,63257260,None,None,None,None,-70971560,None,None,None,None,None,None,None,None,None,None,-85628730,None,None,None,253800470,SAP
2004-12-31,EUR,487440190,None,None,None,None,56720198,42024803.2,None,None,None,None,-51833305.92,None,None,None,None,763293.52,763293.52,None,None,None,None,304487,None,None,None,540757061,SAP
2004-09-30,EUR,175622400,None,None,None,None,52773720,13912380,None,None,None,None,-37218840,None,None,None,None,884280,884280,None,None,None,None,-88083960,None,None,None,291649200,SAP
2004-06-30,EUR,304608500,None,None,None,None,51320880,117621580,None,None,None,None,-270669900,None,None,None,None,303258000,303258000,None,None,None,None,None,None,None,None,248258760,SAP
2004-03-31,EUR,857924620,None,None,None,None,48699600,38148020,None,None,None,None,-12174900,None,None,None,None,None,None,None,None,None,None,None,None,None,None,228888120,SAP
2003-12-31,EUR,461716829,None,None,None,None,62443540,117012260.62,None,None,None,None,-21795581.19,None,None,None,None,132865.78,132865.78,None,None,None,None,358587,None,None,None,418928068,SAP
2023-12-31,USD,4463000000,None,None,None,None,1152000000,300000000,None,None,3294000000,2836000000,-1615000000,-13000000,None,None,None,1518000000,1518000000,None,None,0,None,-64000000,None,None,None,3288000000,IBM
2023-09-30,USD,3056000000,None,None,None,None,1093000000,281000000,None,None,1714000000,-1953000000,-3132000000,9000000,0,0,None,1515000000,1515000000,None,None,154000000,None,0,None,None,None,1704000000,IBM
2023-06-30,USD,2638000000,None,None,None,None,1077000000,364000000,None,None,1581000000,7000000,-2730000000,0,0,0,None,1510000000,1510000000,None,None,0,None,0,None,-85000000,None,1583000000,IBM
2023-03-31,USD,3774000000,None,None,None,None,1074000000,300000000,None,None,927000000,-7960000000,5708000000,-3000000,0,0,None,1497000000,1497000000,None,None,9432000000,None,0,None,1522000000,None,927000000,IBM
2022-12-31,USD,3965000000,None,None,None,None,1137000000,409000000,None,71000000,2710000000,-1319000000,-2852000000,-4000000,0,0,None,1494000000,1494000000,None,None,7000000,None,0,None,None,None,2710000000,IBM
2022-09-30,USD,1901000000,None,None,None,None,1163000000,317000000,None,71000000,-3196000000,-1697000000,713000000,230000000,0,0,None,1491000000,1491000000,None,None,3395000000,None,0,None,917000000,None,-3196000000,IBM
2022-06-30,USD,1321000000,None,None,None,None,1246000000,339000000,None,None,1392000000,172000000,-4196000000,-1000000,0,0,None,1488000000,1488000000,None,None,318000000,None,0,None,-2703000000,None,1392000000,IBM
2022-03-31,USD,3248000000,None,None,None,None,1256000000,281000000,None,None,733000000,-1358000000,1377000000,-8000000,0,0,None,1475000000,1475000000,None,None,4084000000,None,0,None,3267000000,None,733000000,IBM
2021-12-31,USD,2544000000,None,None,None,None,1381000000,450000000,1372000000,138000000,2333000000,-675000000,-2692000000,-880000000,0,0,None,1474000000,1474000000,None,None,128000000,None,0,None,-823000000,None,2333000000,IBM
2021-09-30,USD,2713000000,None,None,None,None,1684000000,558000000,None,138000000,1130000000,-629000000,-1748000000,908000000,0,0,None,1471000000,1471000000,None,None,151000000,None,0,None,1130000000,None,1130000000,IBM
2021-06-30,USD,2625000000,None,None,None,None,1680000000,560000000,None,138000000,1325000000,-2671000000,-3131000000,21000000,0,0,None,1467000000,1467000000,None,None,192000000,None,0,None,1325000000,None,1325000000,IBM
2021-03-31,USD,4914000000,None,None,None,None,1672000000,494000000,None,138000000,955000000,-2000000000,-5783000000,-89000000,0,0,None,1457000000,1457000000,None,None,51000000,None,0,None,-2869000000,None,955000000,IBM
2020-12-31,USD,5860000000,None,None,None,None,1699000000,678000000,5297000000,-209000000,1356000000,-558000000,-6293000000,-386000000,0,0,None,1454000000,1454000000,None,None,167000000,None,0,None,-4000000000,None,1356000000,IBM
2020-09-30,USD,4285000000,None,None,None,None,1683000000,725000000,None,-209000000,1698000000,-332000000,-1689000000,-18000000,0,0,None,1453000000,1453000000,None,None,147000000,None,0,None,1698000000,None,1698000000,IBM
2020-06-30,USD,3576000000,None,None,None,None,1679000000,585000000,None,-209000000,1361000000,-1236000000,-1624000000,-1035000000,0,0,None,1450000000,1450000000,None,None,4135000000,None,0,None,1361000000,None,1361000000,IBM
2020-03-31,USD,4476000000,None,None,None,None,1634000000,630000000,None,-209000000,1175000000,-902000000,-115000000,586000000,0,0,None,1440000000,1440000000,None,None,6055000000,None,0,None,3459000000,None,1175000000,IBM
2019-12-31,USD,3451000000,2073000000,None,None,None,1650000000,576000000,None,67000000,3670000000,128000000,-5675000000,-457000000,0,0,None,1438000000,1438000000,None,None,329000000,None,0,None,-2096000000,None,3670000000,IBM
2019-09-30,USD,3619000000,395000000,None,None,None,1669000000,588000000,None,67000000,1672000000,-30373000000,-8177000000,-6733000000,125000000,125000000,None,1436000000,1436000000,None,None,247000000,None,-125000000,None,1672000000,None,1672000000,IBM
2019-06-30,USD,2941000000,None,None,None,None,307000000,583000000,None,67000000,2498000000,4162000000,21031000000,4572000000,316000000,316000000,None,1436000000,1436000000,None,None,25270000000,None,-316000000,None,2498000000,None,2498000000,IBM
2019-03-31,USD,4759000000,None,None,None,None,1446000000,539000000,None,67000000,1591000000,-853000000,1863000000,21000000,920000000,920000000,None,1397000000,1397000000,None,None,5979000000,None,-920000000,None,5769000000,None,1591000000,IBM
2018-12-31,USD,4119000000,None,None,None,None,1112000000,782000000,1006000000,-127000000,1951000000,455000000,-4605000000,965000000,2050000000,2050000000,None,1416000000,1416000000,None,None,2177000000,None,-2050000000,None,-31000000,None,1951000000,IBM
2018-09-30,USD,4232000000,None,None,None,None,348000000,812000000,None,-127000000,2694000000,-2969000000,-436000000,-21000000,626000000,626000000,None,1431000000,1431000000,None,None,2208000000,None,-626000000,None,2692000000,None,2694000000,IBM
2018-06-30,USD,2294000000,None,None,None,None,342000000,931000000,None,-127000000,2404000000,-635000000,-2519000000,-15000000,990000000,990000000,None,1437000000,1437000000,None,None,336000000,None,-990000000,None,2403000000,None,2404000000,IBM
2018-03-31,USD,4602000000,None,None,None,None,1114000000,870000000,None,-127000000,1679000000,-1764000000,-2909000000,412000000,777000000,777000000,None,1382000000,1382000000,None,None,2170000000,None,-777000000,None,-71000000,None,1679000000,IBM
2017-12-31,USD,5733000000,None,None,None,None,653000000,956000000,1297000000,18000000,-1054000000,-3810000000,-919000000,1414000000,666000000,666000000,None,1387000000,1387000000,None,None,288000000,None,-628000000,None,1057000000,62000000,-1054000000,IBM
2017-09-30,USD,3570000000,None,None,None,None,383000000,848000000,None,None,2725000000,-1906000000,-2756000000,179000000,949000000,949000000,None,1395000000,1395000000,None,None,3520000000,None,-909000000,None,-781000000,328000000,2726000000,IBM
2017-06-30,USD,3466000000,None,None,None,None,388000000,685000000,None,None,2332000000,-1668000000,-609000000,-93000000,1432000000,1432000000,None,1403000000,1403000000,None,None,2948000000,None,-1389000000,None,1600000000,447000000,2331000000,IBM
2017-03-31,USD,3955000000,None,None,None,None,1257000000,740000000,None,None,1750000000,303000000,-2134000000,-880000000,1293000000,1293000000,None,1321000000,1321000000,None,None,2887000000,None,-1239000000,None,2270000000,100000000,1750000000,IBM
2016-12-31,USD,3979000000,None,None,None,None,1271000000,973000000,712000000,-14000000,4501000000,-3639000000,-1298000000,890000000,870000000,870000000,None,1329000000,1329000000,None,None,764000000,None,-832000000,None,-1212000000,-206000000,4501000000,IBM
2016-09-30,USD,4117000000,None,None,None,None,403000000,768000000,None,None,2853000000,-951000000,-4185000000,45000000,857000000,857000000,None,1337000000,1337000000,None,None,105000000,None,-806000000,None,-978000000,41000000,2853000000,IBM
2016-06-30,USD,3458000000,None,None,None,None,398000000,726000000,None,None,2504000000,-4452000000,-3240000000,1000000,836000000,836000000,None,1340000000,1340000000,None,None,178000000,None,-780000000,None,-4338000000,-103000000,2504000000,IBM
2016-03-31,USD,5530000000,None,None,None,None,1162000000,1100000000,None,None,2014000000,-1886000000,2806000000,-910000000,939000000,939000000,None,1250000000,1250000000,None,None,8085000000,None,-880000000,None,6668000000,217000000,2014000000,IBM
2015-12-31,USD,5526000000,None,None,None,None,1123000000,1074000000,812000000,133000000,4463000000,-5445000000,-1595000000,-979000000,763000000,763000000,None,1261000000,1261000000,None,None,1839000000,None,-712000000,None,-1794000000,-279000000,4468900000,IBM
2015-09-30,USD,4235000000,None,None,None,None,290000000,1065000000,None,None,2950000000,-1343000000,-1848000000,903000000,1543000000,1543000000,None,1270000000,1270000000,None,None,936000000,None,-1493000000,None,1087000000,42000000,2947600000,IBM
2015-06-30,USD,924000000,None,None,None,None,296000000,1042000000,None,None,3449000000,-1931000000,-2568000000,953000000,1138000000,1138000000,None,1278000000,1278000000,None,None,475000000,None,-1078000000,None,-402000000,213000000,3446600000,IBM
2015-03-31,USD,4045000000,None,None,None,None,1108000000,970000000,None,None,2328000000,560000000,-3402000000,-776000000,1165000000,1165000000,None,1088000000,1088000000,None,None,2290000000,None,-1004000000,None,319000000,-449000000,2326800000,IBM
2014-12-31,USD,-649000000,None,None,None,None,1181000000,1054000000,1270000000,-39000000,5483000000,-1236000000,-5699000000,-5641000000,132000000,132000000,None,1089000000,1089000000,None,None,2538000000,None,28000000,None,-1085000000,-208000000,5481200000,IBM
2014-09-30,USD,18000000,None,None,None,None,339000000,1150000000,None,None,18000000,-800000000,-2820000000,-103000000,1719000000,1719000000,None,1090000000,1090000000,None,None,245000000,None,-1571000000,None,-155000000,-439000000,15600000,IBM
2014-06-30,USD,4605000000,None,None,None,None,340000000,1018000000,None,None,4137000000,-1000000000,-2260000000,3146000000,3662000000,3662000000,None,1096000000,1096000000,None,None,522000000,None,-3531000000,None,307000000,-13000000,4134600000,IBM
2014-03-31,USD,3326000000,None,None,None,None,1141000000,961000000,None,None,2384000000,35000000,-4673000000,845000000,8166000000,8166000000,None,990000000,990000000,None,None,4875000000,None,-7896000000,None,-1307000000,5000000,2384500000,IBM
2013-12-31,USD,6528000000,None,None,None,None,1801000000,1175000000,-1407000000,-57000000,6184000000,-2903000000,-3013000000,-453000000,5797000000,5797000000,None,1025000000,1025000000,None,None,6287000000,None,-5549000000,None,644000000,32000000,6181200000,IBM
2013-09-30,USD,4746000000,None,None,None,None,350000000,1116000000,None,None,4041000000,-2547000000,-827000000,1450000000,1917000000,1917000000,None,1037000000,1037000000,None,None,3372000000,None,-1748000000,None,514000000,129000000,4039200000,IBM
2013-06-30,USD,3932000000,None,None,None,None,326000000,996000000,None,None,3226000000,-864000000,-3327000000,983000000,3552000000,3552000000,None,1048000000,1048000000,None,None,4009000000,None,-3251000000,None,-1027000000,-12000000,3225100000,IBM
2013-03-31,USD,4023000000,None,None,None,None,1153000000,853000000,None,None,3032000000,-1012000000,-2716000000,-1359000000,2593000000,2593000000,None,948000000,948000000,None,None,2685000000,None,-2237000000,None,173000000,-121000000,3030600000,IBM
2012-12-31,USD,6346000000,None,None,None,None,1697000000,1159000000,-2230000000,280000000,5833000000,-4092000000,-3791000000,1736000000,3007000000,3007000000,None,957000000,957000000,None,None,2653000000,None,-2665000000,None,-1485000000,40000000,5830600000,IBM
2012-09-30,USD,3824000000,None,None,None,None,324000000,1103000000,None,None,3824000000,-999000000,-2507000000,59000000,2986000000,2986000000,None,968000000,968000000,None,None,2030000000,None,-2706000000,None,3824000000,37000000,3821000000,IBM
2012-06-30,USD,3881000000,None,None,None,None,318000000,1358000000,None,None,3881000000,-1683000000,-3362000000,-129000000,2987000000,2987000000,None,978000000,978000000,None,None,3653000000,None,-2688000000,None,3881000000,-360000000,3879000000,IBM
2012-03-31,USD,4291000000,None,None,None,None,1157000000,1097000000,None,None,3066000000,-2230000000,-2316000000,-2107000000,3015000000,3015000000,None,870000000,870000000,None,None,3906000000,None,-2396000000,None,-175000000,167000000,3062400000,IBM
2011-12-31,USD,7096000000,None,None,None,None,1741000000,1186000000,-1279000000,-163000000,5490000000,-3505000000,-2810000000,1205000000,3581000000,3581000000,None,880000000,880000000,None,None,3344000000,None,-3157000000,None,1237000000,-163000000,5489700000,IBM
2011-09-30,USD,3839000000,None,None,None,None,307000000,1472000000,None,None,3839000000,-805000000,-3669000000,-767000000,3444000000,3444000000,None,893000000,893000000,None,None,2996000000,None,-2966000000,None,3839000000,-615000000,3838100000,IBM
2011-06-30,USD,4279000000,None,None,None,None,309000000,951000000,None,None,3664000000,-584000000,-4903000000,-1252000000,3976000000,3976000000,None,905000000,905000000,None,None,2602000000,None,-3302000000,None,-1048000000,159000000,3661900000,IBM
2011-03-31,USD,3792000000,None,None,None,None,1228000000,1058000000,None,None,2863000000,498000000,-2314000000,2135000000,4045000000,4045000000,None,795000000,795000000,None,None,1054000000,None,-3168000000,None,2102000000,126000000,2860400000,IBM
2010-12-31,USD,6795000000,None,None,None,None,1790000000,4321000000,-489000000,92000000,5257000000,-4082000000,-1860000000,-588000000,3601000000,3601000000,None,808000000,808000000,None,None,3390000000,None,-2452000000,None,802000000,-52000000,5253400000,IBM
