fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2020-08-28,USD,22414000000,7387000000,3767000000,5264000000,None,1318000000,15027000000,1467000000,None,12184000000,1445000000,10739000000,1497000000,None,1497000000,805000000,650000000,10701000000,5130000000,229000000,3450000000,0,90000000,1455000000,610000000,4116000000,90000000,None,4116000000,1494000000,221000000,11713000000,12712000000,17383000000,0,480000000,ADBE
2020-05-29,USD,21603000000,6649000000,3044000000,4351000000,None,1370000000,14954000000,1387000000,None,12230000000,1535000000,10695000000,1307000000,None,1307000000,932000000,617000000,10722000000,5164000000,289000000,3460000000,0,85000000,1444000000,583000000,4114000000,85000000,None,4114000000,1469000000,196000000,10881000000,12244000000,16428000000,0,480000000,ADBE
2020-02-28,USD,21214000000,6455000000,2688000000,4171000000,None,1390000000,14759000000,1340000000,None,12317000000,1626000000,10691000000,1483000000,None,1483000000,895000000,598000000,10749000000,5228000000,265000000,3610000000,0,84000000,1360000000,598000000,4113000000,84000000,None,4113000000,1390000000,191000000,10465000000,11401000000,15390000000,0,483000000,ADBE
2019-11-29,USD,20762000000,6495000000,2650000000,4177000000,None,1530000000,14582175000,1293000000,1569000000,12411764000,1720565000,10691000000,929616000,None,1527000000,783140000,562000000,10232000000,8191000000,209000000,3500000000,3149000000,3149267000,2041307000,None,989000000,3149343000,None,4138267000,1454110000,173000000,10530000000,10615000000,14829000000,0,482339000,ADBE
2019-08-30,USD,20054880000,5750096000,2209000000,3650788000,None,1370000000,14620484000,1244011000,None,12503693000,1815625000,10688068000,1441741000,None,1441741000,727611000,557080000,9812107000,7802966000,186999000,3260000000,3148587000,3148587000,891311000,None,988429000,3148587000,None,988429000,1347194000,169787000,10243000000,9874652000,13976701000,61000,484903000,ADBE
2019-05-31,USD,19665909000,5342645000,2083000000,3478979000,None,1272668000,14625764000,1205020000,None,12615023000,1917149000,10697874000,1396069000,None,1396069000,590998000,503221000,9734216000,7687097000,169101000,3130000000,3145668000,3145668000,936659000,None,987938000,3145668000,None,987938000,1360776000,165040000,9932000000,9158742000,13183938000,61000,486273000,ADBE
2019-03-01,USD,19505536000,5133715000,1739000000,3226257000,None,None,14371821000,1104065000,None,2017103000,2017103000,10707715000,None,None,1487411000,565115000,542938000,9634051000,5313736000,145292000,3220000000,892754000,892754000,4320315000,None,3236833000,892754000,None,4129587000,1154304000,168433000,9871000000,8414895000,12579311000,61000,488504000,ADBE
2018-11-30,USD,18768682000,4857039000,1643000000,3228962000,None,1315578000,13911643000,1075072000,1405836000,12650049000,2069001000,10581000000,612104000,None,1586187000,312499000,None,9406568000,4301126000,186258000,None,0,93234000,4921110000,None,4124800000,None,None,4124800000,1105660000,152209000,9362000000,7990751000,11815597000,61000,487663000,ADBE
2018-08-31,USD,15395620000,6300913000,1747144000,4944470000,None,1044507000,9009410000,1019260000,None,7806329000,669476000,7136853000,3197326000,None,3197326000,311936000,183821000,6533695000,3792027000,145566000,2707374000,None,61371000,867014000,None,1874654000,1884966000,None,1874654000,969898000,152421000,8861925000,7696767000,11137357000,61000,489007000,ADBE
2018-06-01,USD,15163404000,7741444000,2987986000,6334064000,None,None,7421960000,993486000,None,320478000,320478000,5823792000,None,None,3346078000,332503000,166234000,6457821000,3728956000,117194000,None,None,84283000,2728865000,None,1874057000,1884133000,None,1874057000,984017000,152494000,8705583000,6990489000,10471066000,61000,490435000,ADBE
2018-03-02,USD,14973485000,7480814000,2666981000,6147970000,None,None,7492671000,991674000,None,353740000,353740000,5843899000,None,None,3480989000,270154000,153648000,6339457000,3536469000,131090000,None,None,58827000,2802988000,None,1874794000,1883311000,None,1874794000,862808000,149266000,8634028000,6295081000,9830399000,61000,492880000,ADBE
2017-12-01,USD,14535556000,7247813000,2306000000,5819774000,None,1217968000,7287743000,936976000,1266518000,6207219000,385658000,5821561000,None,None,3513702000,210071000,143548000,6075687000,3527457000,113538000,2494542000,None,63746000,666809000,None,1881421000,1882479000,None,1881421000,944223000,125188000,8459000000,6084436000,9573870000,61000,491262000,ADBE
2017-09-01,USD,13906815000,6581057000,1774550000,5368486000,None,None,7325758000,939809000,None,420667000,420667000,5820656000,None,None,3593936000,206384000,144626000,5736381000,3216144000,90327000,None,None,99833000,2520237000,None,1889218000,1889218000,None,1889218000,889213000,113632000,8170434000,5791809000,9072321000,61000,492874000,ADBE
2017-06-02,USD,13364900000,6052197000,1316950000,4931513000,None,None,7312703000,924108000,None,453834000,453834000,5788703000,None,None,3614563000,219232000,146058000,5560902000,3047896000,77905000,None,None,138001000,2513006000,None,1890000000,1888398000,None,1888398000,826037000,112296000,7803998000,5538849000,8652752000,61000,493324000,ADBE
2017-03-03,USD,13044783000,5755562000,1068896000,4647617000,None,None,7289221000,821730000,None,489202000,489202000,5753575000,None,80439000,3578721000,257105000,144275000,5456093000,2954069000,191484000,None,None,52671000,2502024000,None,1880000000,None,None,1884074000,721906000,110509000,7588690000,5245290000,8299362000,61000,495130000,ADBE
2016-12-02,USD,12697246000,5839774000,1011315000,4761300000,None,None,6867340000,816264000,1109948000,414405000,414405000,5406474000,None,80439000,3749985000,245441000,139890000,5272411000,2811635000,88024000,2014750000,None,81475000,2470644000,None,1892200000,1892200000,None,1902068000,696517000,97404000,7424835000,5132472000,8114517000,61000,494254000,ADBE
2016-09-02,USD,12367441000,5418710000,767672000,4446398000,None,None,6948731000,811524000,None,454230000,454230000,5433180000,None,80439000,3678726000,241146000,169358000,5089495000,2505666000,83444000,None,None,48123000,2583829000,None,1916591000,None,None,1916591000,628817000,99945000,7277946000,-4844706000,7714904000,61000,497025000,ADBE
2016-06-03,USD,12216783000,5238564000,886379000,4318408000,None,None,6978219000,796077000,None,494193000,494193000,5444556000,None,80439000,3432029000,253420000,162954000,4968172000,2385590000,75582000,None,None,50151000,2582582000,None,1918389000,None,None,1918389000,626636000,96950000,7248611000,4490788000,7444115000,61000,498972000,ADBE
2016-03-04,USD,11896682000,4935390000,830696000,4097888000,None,None,6961292000,794876000,None,518686000,518686000,5389000000,None,80439000,3267192000,238295000,178291000,4815480000,2231806000,71706000,None,None,33863000,2583674000,None,1916831000,None,None,1916831000,562416000,94951000,7081202000,4280749000,7221083000,61000,500693000,ADBE
2015-11-27,USD,11726472000,4821892000,876560000,3988084000,None,None,6904580000,787421000,971195000,510007000,510007000,5366881000,3111524000,80439000,3111524000,161802000,159832000,4724892000,2213556000,93307000,None,0,34161000,2511336000,None,1907231000,1907231000,None,1907231000,651888000,88673000,7001580000,4267715000,7253431000,61000,497809000,ADBE
2015-08-28,USD,11508395000,4525888000,829292000,3668733000,82438000,None,6982507000,797464000,None,556810000,556810000,5402159000,2874941000,80439000,2839441000,181163000,145635000,4667063000,2060814000,69823000,None,0,91312000,2606249000,None,1906094000,None,1900000000,1906094000,639967000,83985000,6841332000,4161660000,7049629000,61000,498705000,ADBE
2015-05-29,USD,11165383000,4178397000,956147000,3413248000,71218000,None,6986986000,785199000,None,583198000,583198000,5388971000,2492601000,80439000,2457101000,191314000,149179000,4555280000,1937033000,56539000,None,0,76320000,2618247000,None,0,None,1904376000,1904376000,628632000,85190000,6610103000,4134581000,6879444000,61000,498276000,ADBE
2015-02-27,USD,11008422000,3972159000,712884000,3176820000,60470000,None,7036263000,784314000,None,629317000,629317000,5396174000,2463936000,80439000,2463936000,202442000,146019000,4419402000,1788160000,71670000,None,64000,64000,2631242000,None,0,None,1901554000,1901618000,586725000,77918000,6589020000,3961872000,6756803000,61000,500048000,ADBE
2014-11-28,USD,10785829000,4602328000,1117400000,3739491000,95586000,None,6183501000,785123000,914034000,469662000,469662000,4721962000,2621600000,80439000,2622091000,175758000,126315000,4009924000,2494435000,68377000,None,603229000,603229000,1514785000,None,911086000,603229000,911086000,1514315000,740941000,73747000,6775905000,3918851000,6924294000,61000,497484000,ADBE
2014-08-29,USD,10493680000,4279468000,903329000,3520197000,79713000,None,6214212000,785856000,None,490839000,490839000,4746781000,2616241000,80439000,2616868000,151227000,110297000,3762420000,2245248000,53791000,None,606426000,606426000,1517172000,None,0,None,None,1508256000,637468000,74403000,6731260000,3815287000,6850790000,61000,498599000,ADBE
2014-05-30,USD,10372199000,4114343000,817020000,3330211000,72489000,None,6257856000,642450000,None,532317000,532317000,4773798000,2512767000,207239000,2513191000,180086000,102052000,3735311000,2217972000,54858000,None,609742000,609742000,1517339000,None,896551000,None,None,1506293000,674263000,73712000,6636888000,3778601000,6806104000,61000,497247000,ADBE
2014-02-28,USD,10245882000,3942391000,733916000,3132092000,91149000,None,6303491000,651083000,None,570171000,570171000,4782448000,2397720000,207239000,2398176000,208643000,92550000,3634999000,2112347000,64508000,None,613310000,613310000,1522652000,None,896418000,None,None,1509728000,603452000,71171000,6610883000,3655657000,6734701000,61000,498501000,ADBE
2013-11-29,USD,10380298000,4045929000,834556000,3173752000,102247000,None,6334369000,659774000,787964000,605254000,605254000,4771981000,2338476000,207239000,2339196000,170110000,90121000,3655664000,1525648000,62096000,None,14676000,14676000,2130016000,None,1496028000,14676000,1496028000,1513973000,673332000,61555000,6724634000,3643190000,6928964000,61000,496261000,ADBE
2013-08-30,USD,10234156000,3886124000,819085000,3163937000,71283000,None,6348032000,659747000,None,637957000,637957000,4752315000,2344042000,207239000,2344852000,128495000,90774000,3399397000,1329117000,71070000,None,17462000,17462000,2070280000,None,1502369000,None,None,1519831000,557442000,60902000,6834759000,3322654000,6878216000,61000,501806000,ADBE
2013-05-31,USD,10280369000,4557657000,1246410000,3865708000,78098000,None,5722712000,645865000,None,551265000,551265000,4225169000,2666359000,207239000,2619298000,143799000,93174000,3353067000,1264855000,53685000,None,20083000,20083000,2088212000,None,1505560000,None,None,1525643000,552202000,73445000,6927302000,3145566000,6855463000,61000,503052000,ADBE
2013-03-01,USD,10165711000,4373083000,1306382000,3660689000,64930000,None,5792628000,686014000,None,580568000,580568000,4221487000,None,207239000,2354307000,161663000,97320000,3360373000,1264323000,72725000,None,None,22406000,2096050000,None,1509003000,None,None,1531409000,523358000,70168000,6805338000,3159793000,6808489000,61000,501045000,ADBE
2012-11-30,USD,10040229000,4397066000,1425052000,3538353000,59537000,None,5643163000,664302000,734373000,545036000,545036000,4133259000,None,207239000,2113301000,116237000,93327000,3375047000,1271752000,49759000,None,None,11217000,2037589000,None,1495312000,None,1495312000,1508155000,649313000,50084000,6665182000,3407259000,7003003000,61000,494132000,ADBE
2012-08-31,USD,9630013000,4010173000,1162380000,3247363000,None,None,5619840000,619392000,None,576948000,576948000,4126548000,None,207239000,2084983000,196139000,89713000,3191320000,1169710000,58446000,None,None,11093000,2021610000,None,1499881000,None,None,1510974000,594525000,48764000,6438693000,3361053000,6815375000,61000,494732000,ADBE
2012-06-01,USD,9365832000,3770807000,951238000,2998117000,None,None,5595025000,573566000,None,600332000,600332000,4122813000,None,207239000,2046879000,243299000,91075000,3266186000,1245644000,69416000,None,None,9426000,2020542000,None,1500668000,None,None,1510094000,631687000,47636000,6099646000,3479213000,6671230000,61000,493987000,ADBE
2012-03-02,USD,9132708000,3505655000,801263000,2766118000,None,None,5627053000,549780000,None,637825000,637825000,4138077000,None,207239000,1964855000,227326000,94132000,3146406000,1115022000,70100000,None,None,9318000,2031384000,None,1502893000,None,None,1512211000,543059000,54939000,5986302000,3379289000,6497070000,61000,495928000,ADBE
2011-12-02,USD,8991183000,3771451000,989500000,2911692000,None,None,5219732000,527828000,625930000,545526000,545526000,3849217000,None,21000000,1922192000,225386000,89922000,3208070000,1250779000,86660000,None,None,9212000,1957291000,None,1505096000,None,None,1514308000,678505000,50883000,5783113000,3529529000,6528735000,61000,491540000,ADBE
2011-09-02,USD,8492758000,3469196000,769212000,2719276000,None,None,5023562000,499059000,None,419824000,419824000,3740199000,None,207239000,1950064000,190600000,157241000,2928800000,1032259000,65236000,None,None,9107000,1896541000,None,1507278000,None,None,1516385000,518226000,42782000,5563958000,3557234000,6381530000,61000,492806000,ADBE
2011-06-03,USD,8339716000,3389318000,827475000,2625520000,None,None,4950398000,463415000,None,424199000,424199000,3693505000,None,207239000,1798045000,195228000,162040000,2950301000,1050379000,60533000,None,None,9003000,1899922000,None,1509428000,None,None,1518431000,542765000,44323000,5389415000,3505559000,6228574000,61000,493763000,ADBE
2011-03-04,USD,8310024000,3350798000,900156000,2636835000,None,None,4959226000,453497000,None,447616000,447616000,3686073000,None,207239000,1736679000,180610000,164801000,2884617000,985532000,54742000,None,None,8900000,1899085000,None,1511553000,None,None,1520453000,522318000,44922000,5425407000,3178769000,6045631000,61000,504987000,ADBE
2010-12-03,USD,8141148000,3216050000,749891000,2468015000,None,None,4925098000,448881000,525087000,457263000,457263000,3641844000,None,25018000,1718124000,193707000,98350000,2948761000,1068088000,52432000,None,None,8799000,1880673000,None,1513662000,None,None,1522461000,626109000,42017000,5192387000,3264294000,5980914000,61000,501897000,ADBE
2010-09-03,USD,7947029000,3236415000,814149000,2578274000,None,None,4710614000,422920000,None,413091000,413091000,3489938000,None,207239000,1764125000,173591000,177426000,2862171000,967202000,56465000,None,None,8698000,1894969000,None,1515752000,None,None,1524450000,526112000,31554000,5084858000,3100721000,5738864000,61000,513057000,ADBE
2010-06-04,USD,8006931000,3276071000,1137606000,2644722000,None,None,4730860000,407621000,None,447372000,447372000,3488252000,None,207239000,1507116000,192198000,180376000,2828176000,969908000,50273000,None,None,71978000,1858268000,None,1493651000,None,1493651000,1493651000,485091000,30816000,5178755000,2807600000,5570097000,61000,525068000,ADBE
2010-03-05,USD,7945069000,3177219000,1589442000,2672384000,None,None,4767850000,386205000,None,487605000,487605000,3494073000,None,207239000,1082942000,154258000,192728000,2773649000,900774000,44188000,None,None,151841000,1872875000,None,1493546000,None,1493546000,1757027000,384210000,30074000,5171420000,2624783000,5427068000,61000,525782000,ADBE
2009-11-27,USD,7282237000,2473624000,999487000,1904473000,None,None,4808613000,388132000,442718000,527388000,527388000,3494589000,None,63526000,904986000,158272000,191265000,2391669000,844553000,58904000,None,None,46634000,1547116000,None,1000000000,None,1000000000,1000000000,457439000,27464000,4890568000,2823914000,5299914000,61000,522657000,ADBE
2009-08-28,USD,5961960000,2990934000,1132144000,2556461000,None,None,2971026000,335752000,None,117384000,117384000,2125946000,None,207239000,1424317000,152666000,184705000,1267402000,614383000,48416000,None,None,20332000,653019000,None,350000000,None,350000000,350000000,357307000,25293000,4694558000,2962530000,5331957000,61000,524665000,ADBE
2009-05-29,USD,6063745000,3087769000,1226780000,2664185000,None,None,2975976000,291720000,None,148507000,148507000,2134997000,None,None,1437405000,160986000,193513000,1262704000,613632000,None,None,None,11024000,649072000,None,350000000,None,350000000,350000000,375159000,22659000,4801041000,2783465000,5195912000,61000,524530000,ADBE
2024-01-27,USD,101174000000,42127000000,13715000000,25671000000,3209000000,8360000000,62563000000,2005000000,7830000000,40765000000,1678000000,39087000000,19969000000,1600000000,11956000000,4887000000,5575000000,54923000000,30851000000,1848000000,51542000000,4936000000,3939000000,24775000000,None,7700000000,997000000,6669000000,11639000000,4964000000,2253000000,46251000000,None,2761000000,45002000000,4050000000,CSCO
2023-10-28,USD,98782000000,39659000000,9602000000,23523000000,3342000000,8247000000,63045000000,2004000000,7798000000,40814000000,1914000000,38900000000,22056000000,1800000000,13921000000,4547000000,5879000000,53572000000,27035000000,2084000000,51359000000,990000000,990000000,27278000000,None,7700000000,990000000,6660000000,7700000000,4730000000,2240000000,45210000000,None,2689000000,44546000000,4049000000,CSCO
2023-07-29,USD,101852000000,43348000000,10123000000,26146000000,3644000000,9252000000,62588000000,2085000000,7973000000,40353000000,1818000000,38535000000,24229000000,1800000000,16023000000,4352000000,6007000000,57499000000,31309000000,2313000000,51150000000,1733000000,1733000000,26959000000,None,8400000000,1733000000,6658000000,8391000000,5136000000,2134000000,44353000000,None,1639000000,44289000000,4066000000,CSCO
2023-04-29,USD,97529000000,39950000000,8044000000,23288000000,3474000000,8502000000,61896000000,2047000000,8037000000,40335000000,1966000000,38369000000,23497000000,1800000000,15244000000,4682000000,5987000000,55234000000,28719000000,2442000000,48520000000,1731000000,1731000000,27257000000,None,8394000000,1731000000,6663000000,8394000000,4813000000,2116000000,42295000000,None,262000000,43639000000,4075000000,CSCO
2023-01-28,USD,95840000000,38515000000,9009000000,22061000000,3140000000,8757000000,61603000000,1964000000,8128000000,40522000000,2134000000,38388000000,21729000000,1800000000,13052000000,4520000000,5964000000,54366000000,27252000000,2329000000,47827000000,1250000000,1250000000,27805000000,None,8900000000,1250000000,7637000000,8900000000,5177000000,2050000000,41474000000,None,-364000000,43424000000,4095000000,CSCO
2022-10-29,USD,93054000000,36141000000,7292000000,19784000000,2664000000,9122000000,61142000000,1972000000,8055000000,40520000000,2360000000,38160000000,21398000000,1800000000,12492000000,4571000000,5912000000,52782000000,24896000000,2316000000,46019000000,1249000000,1249000000,28553000000,None,8878000000,1249000000,7629000000,8878000000,4956000000,1981000000,40272000000,None,-594000000,42984000000,4103000000,CSCO
2022-07-30,USD,94002000000,36717000000,7079000000,19267000000,2568000000,10505000000,61688000000,1997000000,8168000000,40873000000,2569000000,38304000000,21811000000,1900000000,12188000000,4355000000,5957000000,54229000000,25640000000,2281000000,46564000000,1099000000,600000000,29368000000,None,8900000000,499000000,8416000000,9500000000,5199000000,1968000000,39773000000,None,-1319000000,42714000000,4110000000,CSCO
2022-04-30,USD,92797000000,35981000000,6952000000,20108000000,2231000000,9587000000,60490000000,2046000000,8314000000,41263000000,2811000000,38452000000,22619000000,1900000000,13156000000,4055000000,5272000000,52397000000,24150000000,2289000000,44593000000,1000000000,1000000000,28986000000,None,9400000000,1000000000,8418000000,9400000000,4728000000,2096000000,40400000000,None,-724000000,42587000000,4149000000,CSCO
2022-01-29,USD,94262000000,36799000000,6731000000,21113000000,2059000000,9997000000,61091000000,2140000000,8482000000,41758000000,3079000000,38679000000,23991000000,1800000000,14382000000,3627000000,5272000000,54766000000,25915000000,2101000000,44613000000,2502000000,2000000000,29614000000,None,9500000000,502000000,8969000000,11500000000,4843000000,2209000000,39496000000,None,-2006000000,42291000000,4151000000,CSCO
2021-10-30,USD,95981000000,37588000000,7619000000,23346000000,1832000000,9376000000,61961000000,2238000000,8583000000,42152000000,3350000000,38802000000,25841000000,1700000000,15727000000,3034000000,5259000000,53280000000,23238000000,2261000000,44172000000,506000000,506000000,30876000000,None,9502000000,506000000,8996000000,9502000000,4407000000,2438000000,42701000000,None,553000000,42621000000,4217000000,CSCO
2021-07-31,USD,97497000000,39112000000,9175000000,24518000000,1559000000,10146000000,61733000000,2338000000,8580000000,41787000000,3619000000,38168000000,25994000000,1500000000,15343000000,2889000000,5016000000,56222000000,26257000000,2362000000,44328000000,2508000000,2508000000,30930000000,None,11500000000,2508000000,9018000000,11500000000,4620000000,2393000000,41275000000,None,-654000000,42346000000,4217000000,CSCO
2021-05-01,USD,93896000000,37060000000,7350000000,23579000000,1579000000,-110000000,56836000000,2367000000,8642000000,41406000000,3716000000,37690000000,None,5068000000,16229000000,2829000000,3925000000,53691000000,24262000000,2440000000,None,None,2000000000,29429000000,None,11500000000,2000000000,9532000000,11532000000,4250000000,2253000000,40205000000,None,-1456000000,41949000000,4215000000,CSCO
2021-01-23,USD,95601000000,43911000000,11793000000,30588000000,1436000000,9334000000,51690000000,2386000000,8680000000,36195000000,1462000000,34733000000,None,5100000000,18795000000,2553000000,3900000000,56480000000,27268000000,1867000000,None,None,5000000000,29212000000,None,14600000000,5000000000,9554000000,14554000000,4791000000,2280000000,39121000000,None,-2351000000,41690000000,4221000000,CSCO
2020-10-24,USD,95003000000,42989000000,10822000000,30012000000,1303000000,9085000000,54367000000,2412000000,8613000000,36116000000,1581000000,34535000000,31246000000,1400000000,19190000000,2589000000,3832000000,56846000000,26991000000,2294000000,40973000000,5002000000,5002000000,30550000000,None,14566000000,5002000000,9564000000,14566000000,4636000000,2303000000,38157000000,None,-2756000000,41360000000,4222000000,CSCO
2020-07-25,USD,94853000000,43573000000,11809000000,29419000000,1282000000,10523000000,53504000000,2453000000,8561000000,35382000000,1576000000,33806000000,18888000000,1300000000,17610000000,2349000000,3741000000,56933000000,25331000000,2218000000,40846000000,3005000000,3005000000,32344000000,None,14600000000,3005000000,11578000000,14600000000,4741000000,2147000000,37920000000,None,-2763000000,41202000000,4237000000,CSCO
2020-04-25,USD,91394000000,41307000000,10366000000,28574000000,1212000000,9272000000,52320000000,2535000000,8602000000,35197000000,1744000000,33453000000,19462000000,1300000000,18208000000,2249000000,3676000000,55686000000,25937000000,2393000000,37248000000,4506000000,4506000000,30403000000,None,16100000000,4506000000,11578000000,16100000000,4341000000,1948000000,35708000000,None,-3874000000,40691000000,4220000000,CSCO
2020-01-25,USD,90426000000,40053000000,8475000000,27062000000,1353000000,9157000000,52576000000,2621000000,8716000000,35518000000,1906000000,33612000000,19803000000,1200000000,18587000000,2481000000,3581000000,54893000000,22088000000,1935000000,37372000000,1499000000,1499000000,33503000000,None,16000000000,1499000000,14494000000,16000000000,4507000000,2036000000,35533000000,None,-4384000000,40617000000,4241000000,CSCO
2019-10-26,USD,92492000000,41716000000,8587000000,28035000000,1344000000,9904000000,53079000000,2669000000,9142000000,35685000000,2107000000,33578000000,20665000000,1200000000,19448000000,2433000000,3628000000,58069000000,24597000000,2016000000,37202000000,4000000000,4000000000,34252000000,None,18500000000,4000000000,14497000000,18500000000,4406000000,2100000000,34423000000,None,-5083000000,40321000000,4241000000,CSCO
2019-07-27,USD,97793000000,47755000000,11750000000,33413000000,1383000000,10586000000,52054000000,2789000000,9250000000,35730000000,2201000000,33529000000,22863000000,1200000000,21663000000,2373000000,2496000000,64222000000,31712000000,2059000000,36967000000,10191000000,4193000000,32605000000,None,20500000000,5998000000,14475000000,24693000000,4424000000,1309000000,33571000000,None,-5903000000,40266000000,4250000000,CSCO
