fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2016-12-31,USD,12608371000,1467526000,748476000,751885000,148395000,443054000,11278533000,7199210000,3451687000,3705295000,719231000,2986064000,83430000,10042000,3409000,319396000,226298000,8242542000,1028695000,60211000,None,168974000,168974000,7721535000,1410742000,5309826000,67928000,5179857000,5309826000,133140000,623248000,4365829000,147559000,18584000,72000,71409015,EQIX
2016-09-30,USD,13097557000,1660484000,987915000,988358000,122228000,378965000,11457696000,7251399000,None,3921946000,803260000,3118686000,29304000,15036000,443000,172370000,248692000,8473847000,1495566000,None,None,611105000,611105000,6981332000,1446455000,5441418000,518985000,4867750000,5441418000,149516000,664076000,4623710000,147617000,-1886000000,72000,71190000,EQIX
2016-06-30,USD,13269045000,2095429000,483160000,486488000,1028077000,346994000,11173616000,6958794000,None,3979152000,788955000,3190197000,91684000,7694000,3328000,233870000,227976000,8563580000,1559779000,None,None,603942000,603942000,7003801000,1514804000,5450636000,511331000,4882479000,5450636000,142113000,606518000,4705465000,148246000,-1810149000,71000,69729000,EQIX
2016-03-31,USD,13495835000,2168341000,633758000,646111000,959324000,326440000,11327494000,6888232000,None,4204504000,867536000,3336968000,23010000,3969000,12353000,236466000,230789000,8676730000,1580195000,None,None,683672000,683672000,7096535000,1552145000,5642849000,635347000,4945974000,5642849000,171925000,598416000,4819105000,6635000,-1731235000,69000,68132000,EQIX
2015-12-31,USD,10356695000,3259280000,2228838000,2241713000,512674000,293889000,7213363000,5606436000,2789180000,1287765000,224565000,1063200000,86359000,4584000,12875000,212929000,198630000,7611309000,1656354000,49892000,None,956478000,954650000,6238626000,1287139000,5245768000,916357000,4277403000,5245768000,192286000,390413000,2745386000,7373000,-1576688000,62000,62100159,EQIX
2015-09-30,USD,7705666000,1242023000,335469000,335469000,493425000,293125000,6463643000,5218595000,None,1106984000,123454000,983530000,40541000,4077000,493425000,120004000,123523000,6217013000,1464114000,None,None,233334000,233334000,4752899000,1198581000,3449849000,206559000,3204497000,3449849000,118744000,349821000,1488653000,9913000,-1480622000,57000,57082000,EQIX
2015-06-30,USD,7826018000,1330118000,336133000,431530000,523003000,293855000,6495900000,5184800000,None,1139122000,131383000,1007739000,18501000,4039000,95397000,81730000,157415000,5623428000,817732000,None,None,235653000,235653000,4805696000,1217746000,3474948000,208821000,3256631000,3474948000,138332000,331319000,2202590000,10646000,-781871000,57000,56935000,EQIX
2015-03-31,USD,7727694000,1439544000,536709000,1059052000,None,277900000,6288150000,4990883000,None,1120446000,136010000,984436000,38735000,10691000,522343000,102592000,166130000,5565965000,666355000,None,None,78758000,78758000,4899610000,1177638000,3476757000,54939000,3410254000,3476757000,141996000,311718000,2161729000,10687000,-742684000,57000,56661000,EQIX
2014-12-31,USD,7781978000,1490943000,610917000,1140312000,None,264894000,6453108000,4998270000,2390335000,1149656000,147527000,1002129000,552573000,439000,529395000,85004000,128610000,5511847000,643757000,30221000,None,80828000,80828000,5119427000,1168042000,3503637000,59466000,3430539000,3503637000,162664000,304964000,2270131000,11411000,-720377000,57000,56451255,EQIX
2014-09-30,USD,7462000000,857711000,354181000,485040000,None,277377000,6719448000,4983376000,None,1182030000,157475000,1024555000,163549000,16075000,130859000,97407000,422808000,4864320000,668200000,42304000,None,77899000,77899000,4406836000,1172356000,2805072000,57767000,2733400000,2805072000,147676000,290364000,2597680000,94759000,59113000,54000,53137000,EQIX
2014-06-30,USD,7639611000,954534000,408334000,615659000,-1850000,237831000,6822171000,4924162000,2245246000,1228493000,170130000,1058363000,307501000,88690000,207325000,101044000,443732000,4729396000,563315000,21019000,None,72847000,1365261000,4374656000,1116230000,2817330000,54470000,2747098000,3936175000,146551000,302753000,2683059000,52938000,16272000,53000,51332000,EQIX
2014-03-31,USD,7730598000,1086018000,495174000,817548000,None,213560000,6789925000,4766297000,2130820000,1224492000,176914000,1047578000,557360000,224176000,322374000,54910000,429615000,5086633000,595156000,34363000,None,72002000,72002000,4696940000,1037247000,974244000,54122000,3170122000,4279371000,149343000,284108000,2517006000,131408000,4944000,51000,49598000,EQIX
2013-12-31,USD,7492359000,888660000,261894000,631702000,None,184840000,6752424000,4591650000,2026290000,1226335000,184182000,1042153000,774494000,398390000,369808000,72118000,387324000,4909393000,546504000,30291000,None,70722000,70722000,4563053000,914032000,3272918000,53508000,3173902000,3181902000,147958000,274955000,2459064000,84663000,-36443000,50000,49589008,EQIX
2013-09-30,USD,7389044000,1004774000,399742000,745780000,None,199644000,6508242000,4381020000,1924161000,1218524000,182345000,1036179000,794256000,442195000,346038000,59350000,342531000,4834989000,582225000,28483000,None,57164000,57164000,4446791000,862410000,3167187000,40185000,3127002000,4046576000,134458000,263352000,2452996000,35903000,-66629000,50000,49555000,EQIX
2013-06-30,USD,7077849000,1097609000,517496000,840956000,None,201336000,6100329000,4103344000,1812451000,1196842000,184740000,1012102000,705571000,375971000,323460000,55317000,304083000,4669360000,607535000,34223000,None,125622000,125622000,4257201000,684873000,3171544000,40360000,3131184000,3941679000,122871000,245768000,2311875000,36284000,-103205000,50000,49379000,EQIX
2013-03-31,USD,7612933000,2005857000,685019000,918308000,843478000,185163000,5724639000,3890190000,1720890000,1210712000,191935000,1018777000,629141000,293751000,233289000,58908000,212423000,5173781000,1265710000,28812000,None,813654000,813654000,4075502000,568067000,3265592000,797350000,3142038000,3939388000,139018000,197966000,2342261000,36309000,-74547000,50000,49029000,EQIX
2012-12-31,USD,6135797000,640092000,252213000,418705000,None,163840000,5535822000,3915738000,1631207000,1244126000,201562000,1042564000,395523000,127819000,166492000,57547000,208022000,3738178000,549072000,27659000,None,67366000,67366000,4084582000,545853000,2449688000,52160000,3106254000,2449688000,149344000,245725000,2313441000,36676000,-110429000,49000,48776108,EQIX
2012-09-30,USD,5990970000,725186000,239687000,404474000,68991000,181973000,5361382000,3791063000,1505456000,1243932000,200648000,1043284000,377491000,115362000,164787000,69748000,115427000,3679130000,612459000,26387000,None,59938000,64185000,3627423000,None,2453808000,49332000,3109603000,2453808000,69488000,174327000,2233649000,36706000,-155287000,49000,48361000,EQIX
2012-06-30,USD,5724688000,1009592000,654096000,769561000,None,169812000,4759532000,3525839000,1485579000,1001386000,138199000,863187000,263653000,53460000,115465000,70219000,134411000,3581213000,491159000,27517000,None,63772000,85769000,3766767000,None,2415873000,72791000,3044660000,2415873000,60698000,282350000,2067621000,37166000,-184125000,49000,48016000,EQIX
2012-03-31,USD,5884345000,1174023000,632944000,916854000,None,158561000,4774676000,3387369000,1414878000,1025264000,145350000,879914000,546389000,166437000,283910000,98608000,131252000,3754795000,718083000,26423000,None,582397000,336796000,3725111000,None,2667576000,574309000,3040900000,2667576000,61521000,291060000,2060479000,99031000,-220572000,48000,46955000,EQIX
2011-12-31,USD,5785324000,1235757000,278823000,914544000,None,139057000,4625047000,3225912000,1327756000,1015130000,148635000,866495000,888836000,161801000,635721000,182156000,146724000,3765511000,725254000,23268000,None,588048000,345297000,3735134000,None,2697319000,580070000,3058333000,2697319000,57690000,286424000,1936151000,86666000,-255095000,48000,46671199,EQIX
2011-09-30,USD,5730687000,1330298000,370523000,1070769000,None,144185000,4477423000,3122094000,1236179000,1020785000,153505000,867280000,891757000,99419000,700246000,115344000,158091000,3639808000,656156000,21521000,None,561004000,329195000,3520108000,None,2671332000,561004000,3045024000,2671332000,55687000,253300000,2024507000,None,-272905000,47000,47202000,EQIX
2011-06-30,USD,4969191000,649088000,297872000,392118000,None,140316000,4403577000,3085202000,1165584000,1061232000,163771000,897461000,221412000,30960000,94246000,116654000,142709000,2835942000,620451000,21202000,None,511727000,281054000,2771833000,None,1911126000,511727000,2327833000,1911126000,59006000,238684000,2064199000,None,-293224000,47000,46924000,EQIX
2011-03-31,USD,4652513000,694990000,304466000,454506000,None,114207000,3957523000,2881126000,None,938750000,148874000,789876000,None,2145000,150040000,126277000,135502000,2665116000,343274000,None,None,20204000,28585000,2024929000,None,2095855000,20204000,1798942000,2124440000,55574000,225987000,1987397000,None,-323954000,47000,46451000,EQIX
2010-12-31,USD,4448009000,778048000,442841000,590033000,38696000,116358000,3669961000,2650953000,1014913000,925310000,150945000,774365000,239310000,2806000,147192000,71657000,90892000,2567494000,318115000,12585000,None,19978000,27966000,1995434000,None,3515927000,19978000,1766674000,2048585000,52628000,228760000,1863682000,None,-349099000,46000,46166689,EQIX
2010-09-30,USD,4480891000,891811000,389149000,712128000,None,115616000,3589080000,2582890000,None,933859000,155601000,778258000,None,3223000,322979000,64067000,69108000,2626918000,311025000,None,None,22480000,30104000,2053964000,None,2101451000,22480000,1839522000,2131555000,49818000,214442000,1853973000,None,-362859000,46000,45745000,EQIX
2010-06-30,USD,4282208000,888235000,511342000,717453000,None,106255000,3393973000,2400809000,None,917427000,157340000,760087000,None,4497000,206111000,64527000,71240000,2532011000,299569000,None,None,21968000,29963000,2025137000,None,2029425000,21968000,1822120000,2059388000,45531000,203017000,1750197000,None,-374055000,46000,43507000,EQIX
