fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2019-09-30,USD,6075988000,3458803000,1791918000,2398601000,879353000,77674000,3231927000,154251000,170948000,2182434000,197527000,1984907000,531679000,10000000,606683000,66413000,15889000,2624110000,907606000,9717000,None,728396000,30116000,1478719000,241926000,693850000,698280000,1478719000,723966000,109601000,223989000,3451878000,None,-875930000,21000,207002000,ZG
2019-06-30,USD,4825920000,2219408000,766698000,1483609000,552823000,82261000,2902984000,145932000,179511000,2187731000,202824000,1984907000,673029000,10000000,716911000,62062000,16498000,1547814000,604279000,8028000,None,439856000,30057000,716819000,230387000,409799000,409799000,716819000,439856000,100521000,211593000,3278106000,None,-811281000,21000,206513636,ZG
2019-03-31,USD,4539566000,2039585000,736507000,1545065000,325154000,70605000,2676903000,142146000,173403000,2192840000,207933000,1984907000,780963000,10000000,808558000,69292000,16763000,1256434000,430905000,7708000,None,274019000,27991000,707860000,121966000,246028000,246028000,707860000,274019000,93512000,102405000,3283132000,None,-739304000,21000,205130332,ZG
2018-12-31,USD,4291116000,1892698000,651058000,1567310000,162829000,75870000,2561247000,135172000,170755000,2200811000,215904000,1984907000,903867000,10000000,916252000,61067000,16616000,1023937000,287498000,7471000,None,149718000,33018000,718965000,None,114653000,116700000,699020000,848737000,94489000,None,3267179000,None,-671779000,21000,203904265,ZG
2018-09-30,USD,4202457000,1794734000,643792000,1646236000,43257000,66337000,2405742000,124281000,164756000,2221963000,290887000,1931076000,999241000,10000000,1002444000,38904000,16241000,883438000,153190000,5846000,None,24674000,24674000,708387000,None,24674000000,24674000,690338000,24674000,84145000,None,3319019000,None,-574097000,20000,202416000,ZG
2018-06-30,USD,3426173000,1007504000,431045000,899586000,5666000,64083000,2380951000,118242000,158924000,2230304000,299228000,1931076000,468541000,10000000,468541000,38169000,26739000,572492000,123248000,5928000,None,None,394420000,412683000,None,394420000,394420000,394420000,394420000,78778000,None,2853681000,None,-573605000,20000,195449104,ZG
2018-03-31,USD,3344137000,922247000,397393000,822986000,None,54558000,2379425000,114828000,152194000,2238995000,307919000,1931076000,822986000,10000000,425593000,44703000,25602000,575696000,120697000,5194000,None,None,389624000,407838000,None,389624000,389624000,389624000,389624000,77780000,None,2768441000,None,-570512000,20000,192944326,ZG
2017-12-31,USD,3230517000,841525000,352095000,762539000,None,62799000,2388992000,112271000,146230000,2250787000,319711000,1931076000,762539000,20000000,410444000,24590000,25934000,569694000,118387000,3587000,31918000,None,0,406746000,None,385416000,0,385416000,385416000,80482000,None,2660823000,None,-592243000,20000,190115148,ZG
2017-09-30,USD,3340701000,764945000,319942000,680980000,None,53951000,2575756000,110741000,134889000,2436956000,505696000,1931260000,682033000,None,361038000,30014000,27006000,651709000,118755000,4915000,31060000,None,380795000,398582000,None,380795000,380795000,380795000,380795000,80850000,None,2688992000,None,-515066000,20000,187692000,ZG
2017-06-30,USD,3260085000,686623000,276465000,598928000,None,47716000,2573462000,103004000,127119000,2441963000,514513000,1927450000,599981000,None,322463000,39979000,27442000,629582000,102530000,2037000,30912000,None,376259000,392906000,None,376259000,376259000,376259000,376259000,67833000,None,2630503000,None,-524274000,19000,187016140,ZG
2017-03-31,USD,3197094000,630471000,261524000,559044000,None,41868000,2566623000,94945000,117908000,2453221000,525771000,1927450000,560097000,None,297520000,29559000,17404000,628108000,106821000,4157000,30875000,None,None,387141000,None,371757000,None,371757000,371757000,70338000,None,2568986000,None,-502429000,18000,183830148,ZG
2016-12-31,USD,3149677000,582859000,243592000,506462000,None,50133000,2567871000,98288000,108664000,2450944000,527464000,1923480000,507515000,10000000,262870000,34817000,17586000,616090000,97242000,4257000,29154000,None,367404000,382702000,None,367404000,367404000,367404000,-2494000,62484000,None,2533587000,None,-497043000,18000,182458718,ZG
2016-09-30,USD,3064504000,501782000,190760000,444605000,None,39939000,2562722000,94045000,97738000,2460657000,537177000,1923480000,445658000,None,253845000,17238000,6967000,472798000,94294000,6697000,27005000,None,None,243991000,None,230000000,None,230000000,230000000,59356000,None,2591706000,None,-473552000,18000,181207732,ZG
2016-06-30,USD,3037101000,471365000,155210000,420143000,None,35494000,2565736000,98799000,90378000,2459742000,539965000,1919777000,421196000,None,264933000,15728000,6142000,494329000,116788000,17144000,25651000,None,None,245020000,None,230000000,None,230000000,230000000,72778000,None,2542772000,None,-480359000,18000,179972138,ZG
2016-03-31,USD,3135253000,566937000,232443000,513661000,None,32270000,2568316000,92839000,80738000,2469044000,549267000,1919777000,514714000,None,281218000,21006000,5380000,473798000,97566000,4995000,24749000,None,None,243704000,None,230000000,None,230000000,230000000,66619000,None,2661455000,None,-324210000,18000,179039284,ZG
2015-12-31,USD,3135700000,574094000,229138000,520289000,None,32216000,2561606000,85523000,72235000,2468048000,558881000,1909167000,523304000,None,291151000,24016000,5020000,456647000,80422000,3361000,21450000,None,230000000,243743000,None,230000000,230000000,230000000,230000000,54439000,None,2679053000,None,-276605000,18000,178474917,ZG
2015-09-30,USD,3162449000,595532000,233539000,536759000,None,33568000,2566917000,85745000,66290000,2473360000,563540000,1909820000,543498000,None,303220000,25205000,1073000,489008000,106983000,6124000,19820000,None,None,243836000,None,230000000,None,230000000,230000000,79879000,None,2673441000,None,-250885000,18000,177683263,ZG
2015-06-30,USD,3169862000,682053000,302272000,624967000,None,35198000,2487809000,81416000,69383000,2398306000,565345000,1832961000,631602000,None,322695000,21888000,1452000,499420000,112375000,11908000,23199000,None,None,243524000,None,126400000,None,230000000,126400000,76120000,None,2670442000,None,-224836000,6000,58955938,ZG
2015-03-31,USD,3168194000,684735000,307852000,628433000,None,31267000,2483459000,72936000,61754000,2402552000,569125000,1833427000,955814000,None,320581000,25035000,1171000,500224000,115020000,13661000,23768000,None,None,241774000,None,126400000,None,230000000,126400000,76623000,None,2667970000,None,-186115000,6000,58466378,ZG
2023-12-31,USD,4507886000,1271311000,862440000,868640000,None,298648000,3332235000,194525000,249223000,2648358000,305746000,2342612000,None,None,6200000,104023000,133889000,4527434000,531768000,13187000,211282000,None,16389000,4093666000,None,3842242000,None,3842242000,3842242000,290910000,101787000,-19548000,1032538000,-7131029000,290000,268890470,MTCH
2023-09-30,USD,4248895000,1118275000,706881000,712817000,None,288084000,3130620000,190672000,230789000,2578557000,310705000,2267852000,None,None,5936000,117374000,133410000,4548333000,570135000,11329000,227002000,None,11385000,3977772000,None,3840589000,None,3840589000,3840589000,320419000,99183000,-299438000,930563000,-7360687000,289000,271745947,MTCH
2023-06-30,USD,4339027000,1128930000,732567000,740916000,None,272308000,3210097000,191125000,217537000,2629413000,326232000,2303181000,None,None,8349000,115706000,141745000,4516954000,534158000,8004000,243933000,None,None,3982385000,None,3838943000,None,3838943000,3838943000,282221000,103056000,-177927000,627814000,-7524414000,289000,277849197,MTCH
2023-03-31,USD,4203909000,950929000,569879000,578327000,1,256876000,3252980000,187295000,208568000,2657061000,340078000,2316983000,None,None,8448000,115726000,144691000,4538427000,552366000,14393000,255700000,None,None,3986061000,None,3837322000,None,3837322000,3837322000,282261000,106864000,-334518000,595055000,-7661759000,288000,278398408,MTCH
2022-12-31,USD,4182764000,882385000,572395000,581118000,None,191940000,3394040000,176136000,198409000,2706113000,357747000,2348366000,None,None,8723000,109327000,141183000,4542639000,556354000,13699000,252718000,None,None,4082701000,None,3835726000,0,3835726000,3835726000,289937000,103652000,-359875000,482049000,-7782568000,287000,279625364,MTCH
2022-09-30,USD,3914549000,705547000,390641000,398319000,None,174446000,3209002000,172192000,186797000,2629156000,439068000,2190088000,None,None,7678000,132782000,138779000,4613891000,601736000,14774000,256200000,44273000,44273000,4011281000,None,3834125000,44273000,3834125000,3834125000,286509000,108171000,-699342000,482049000,-7867143000,286000,279277239,MTCH
2022-06-30,USD,4193778000,804813000,463686000,472926000,None,182320000,3388965000,168761000,181831000,2760995000,479389000,2281606000,None,None,9240000,149567000,149136000,4646723000,627686000,15200000,259100000,58896000,58782000,4018193000,None,3832534000,58896000,3832534000,3832534000,294555000,109814000,-452945000,215538000,-7995839000,286000,283161791,MTCH
2022-03-31,USD,5043393000,1233810000,912434000,921097000,None,180577000,3809583000,167676000,184723000,3127648000,746109000,2381539000,None,None,8663000,132136000,168666000,5165842000,1074027000,22022000,262668000,84906000,84588000,4091140000,None,3830965000,84906000,3830965000,3830965000,704749000,123399000,-122449000,None,-7963981000,286000,285505836,MTCH
2021-12-31,USD,5063288000,1218252000,815384000,827202000,120696000,188482000,3958618000,163256000,181742000,3183693000,771697000,2411996000,None,None,11818000,202568000,163150000,5267057000,1168295000,37871000,262131000,100500000,1650979000,4203108000,None,3829421000,100500000,3829421000,5480400000,768366000,116051000,-203769000,0,-8144514000,283000,283470334,MTCH
2021-09-30,USD,4893626000,1052059000,511311000,523185000,None,182083000,3841567000,145652000,186254000,3220452000,793002000,2427450000,None,None,11874000,145977000,165429000,4961978000,747954000,30256000,267085000,121027000,329586000,4205148000,None,3847896000,121027000,3847896000,3847896000,121027000,120199000,-68352000,None,-7975882000,277000,277279133,MTCH
2021-06-30,USD,4433933000,634476000,236460000,248913000,None,259325000,3799457000,129916000,182592000,3200166000,227045000,2973121000,None,None,12453000,126238000,155346000,4576178000,577967000,57937000,262968000,None,None,3989814000,None,3845555000,None,3845555000,3845555000,257062000,114783000,-142245000,None,-8107092000,277000,276652519,MTCH
2021-03-31,USD,3214668000,1204238000,845696000,845696000,None,210679000,2010430000,106957000,175459000,1480921000,226673000,1254248000,None,None,None,147863000,119864000,4429259000,469924000,13152000,248200000,None,None,3957278000,None,3843244000,None,3843244000,3843244000,208571000,84372000,-1214591000,None,-8248654000,270000,270082027,MTCH
2020-12-31,USD,3046454000,1020212000,739164000,739164000,105332000,137023000,2041777000,107799000,169321000,1501432000,230900000,1270532000,None,None,0,144025000,123524000,4460871000,500036000,29200000,239088000,None,184165000,3736418000,None,3534706000,0,3840930000,3534706000,47583000,86428000,-1414417000,0,-8422237000,267000,267329284,MTCH
2020-09-30,USD,2670092000,738159000,398884000,398884000,None,199682000,1931933000,106006000,161232000,1478841000,226126000,1252715000,None,None,347976000,139593000,110586000,4113026000,488195000,16347000,240954000,None,3753038000,3622218000,None,3521100000,None,3521092000,3521100000,230894000,70258000,-1442934000,0,-8631705000,264000,260744000,MTCH
2020-06-30,USD,2334732000,451748000,129294000,129294000,None,186447000,1882984000,101647000,151393000,1463094000,222792000,1240302000,None,None,None,136007000,66222000,4042907000,459042000,11959000,232100000,None,None,3583684000,None,3527700000,None,3527660000,3527700000,214975000,25579000,-1708175000,0,-8764286000,242000,183477000,MTCH
2020-03-31,USD,8434749000,3536309000,791321000,2892641000,None,375854000,4946338000,373561000,335766000,3713606000,671467000,3042139000,69912000,301592000,69912000,267814000,318832000,6010339000,1064416000,102367000,435000000,13750000,13750000,3874978000,None,4036563000,13750000,3625008000,4036563000,514571000,210274000,2424410000,10309612000,1478885000,280000,84839000,MTCH
2019-12-31,USD,8364803000,3708064000,465676000,3159288000,None,307642000,4632445000,101065000,147669000,1468163000,228324000,1239839000,19993000,353052000,19993000,97850000,64232000,5436761000,1010180000,94356000,797590000,46868000,650374000,3581353000,14003000,2889626000,13750000,2889626000,3540000000,502003000,26158000,2928042000,10309612000,1689925000,279000,84603000,MTCH
2019-09-30,USD,8304791000,3684294000,366447000,3260528000,None,355924000,4664100000,361664000,308987000,3456688000,603702000,2852986000,157174000,333980000,314348000,225016000,120069000,5407517000,1036281000,100858000,415725000,46779000,13750000,3597509000,None,3543438000,13750000,3111882000,3543438000,507348000,215611000,2897274000,10309612000,1589500000,279000,84393000,MTCH
2019-06-30,USD,8299105000,3914087000,266374000,3475457000,None,365495000,4426238000,361550000,298113000,3521380000,628418000,2892962000,161749000,101958000,323498000,234884000,103852000,5315644000,953462000,104392000,403600000,46385000,13750000,3641852000,None,3581364000,13750000,3138531000,3581364000,835320000,223470000,2983461000,10309612000,1460956000,279000,84139000,MTCH
2019-03-31,USD,7159902000,2829898000,2217337000,2258185000,None,345686000,4070858000,325888000,295917000,3353897000,608109000,2745788000,40401000,234596000,40848000,226474000,113761000,4380041000,907820000,83535000,None,13750000,13750000,2615629000,None,1601656000,13750000,2332234000,-88800000,810535000,217519000,2779861000,10309612000,1347489000,279000,83905000,MTCH
2018-12-31,USD,6874585000,2762739000,186947000,2255297000,None,289321000,4116766000,318800000,286798000,3358281000,631422000,1245012000,123665000,235055000,123665000,228253000,134924000,4031460000,883558000,74907000,361700000,13750000,13750000,2378239000,None,2348239000,13750000,2245548000,2348239000,794901000,66807000,2843125000,10309612000,1258794000,278000,83602000,MTCH
2018-09-30,USD,6372347000,2472894000,1670984000,1880089000,None,347158000,3820669000,308465000,283129000,3196323000,624102000,2572221000,208555000,217615000,209105000,246197000,92233000,3771865000,893505000,76193000,None,13750000,13750000,2047659000,None,1255088000,13750000,1983993000,-93900000,803562000,36625000,2600482000,10309612000,1067042000,278000,83433000,MTCH
2018-06-30,USD,6235284000,2346772000,1644829000,1765903000,None,343576000,3826267000,306602000,285482000,3214647000,636351000,2578296000,120410000,217357000,121074000,237957000,87661000,3659205000,845680000,79107000,None,13750000,13750000,2043387000,None,1254265000,13750000,1982271000,1996021000,752823000,35174000,2576079000,10241434000,921268000,278000,83604000,MTCH
2018-03-31,USD,6030974000,2222932000,1657537000,1663167000,None,325263000,3808042000,301865000,287526000,3254415000,653205000,2601210000,85990000,81912000,5630000,234502000,85742000,3536447000,829493000,79588000,374339000,14120000,14120000,2036053000,None,1253442000,14120000,1980579000,1994699000,735785000,31398000,2494527000,10226721000,702915000,277000,82983000,MTCH
2017-12-31,USD,5867810000,2125205000,272624000,1635804000,None,337266000,3742605000,315170000,271811000,3222803000,663737000,2559066000,68395000,64977000,4995000,185374000,73334000,3437782000,799728000,76571000,342483000,13750000,13750000,2078392000,None,2102359000,13750000,1979469000,2102359000,709407000,38229000,2430028000,10226721000,595038000,277000,82249000,MTCH
2017-09-30,USD,5540955000,1726903000,1255317000,1255317000,None,271209000,3814052000,320277000,314703000,3161692000,660103000,2501589000,116200000,120806000,None,200377000,81398000,3112034000,835526000,104806000,343413000,None,1253998000,1720922000,None,1253998000,0,1649267000,1649267000,730720000,37165000,2428921000,10226721000,562234000,16000,80817000,MTCH
2017-06-30,USD,4786067000,2013181000,1522300000,1537284000,None,219946000,2772886000,306144000,305172000,2263270000,339029000,1924241000,115200000,122055000,14984000,255951000,81417000,2820890000,683815000,66194000,279099000,None,1177989000,1642065000,None,1177989000,0,1572994000,1572994000,617621000,34087000,1965177000,10226721000,382591000,273000,79067000,MTCH
2017-03-31,USD,4619327000,1886322000,1397038000,1431030000,None,218504000,2733005000,291721000,314422000,2240837000,326704000,1914133000,112700000,119525000,33992000,236788000,80922000,2771268000,679395000,83003000,272371000,5000000,5000000,1653707000,None,1177241000,5000000,1571982000,1576982000,591392000,48607000,1848059000,10226721000,316323000,273000,78193000,MTCH
2016-12-31,USD,4645873000,1842735000,1329187000,1418529000,None,261490000,2803138000,306248000,329490000,2279503000,355451000,1924052000,116100000,122810000,89342000,204068000,92066000,2776651000,713388000,62863000,285615000,20000000,20000000,1888988000,None,1623495000,20000000,1582484000,1623495000,630525000,44178000,1869222000,10176600000,290114000,272000,79109000,MTCH
2016-09-30,USD,4671160000,1799530000,1189784000,1367646000,None,199328000,2871630000,317277000,319804000,2324852000,382296000,1942556000,472024000,126855000,177862000,232556000,102646000,2807294000,702589000,72268000,284227000,None,None,1716329000,None,1215546000,0,1641285000,1641285000,630321000,39244000,1863866000,10108606000,188063000,271000,79532000,MTCH
2016-06-30,USD,4660022000,1792868000,1245984000,1325192000,None,189491000,2867154000,306999000,312916000,2332937000,395262000,1937675000,265732000,127318000,79208000,278185000,99900000,2845572000,692206000,61749000,285733000,None,50000000,1770724000,None,1214788000,50000000,1655259000,1705259000,580457000,82382000,1814450000,10075985000,144901000,271000,79523000,MTCH
2016-03-31,USD,5052343000,1884329000,1238664000,1344980000,None,234546000,3168014000,304963000,298534000,2625382000,426824000,2198558000,301688000,129695000,193816000,217303000,107974000,2986905000,776942000,96503000,273123000,None,65000000,2120758000,None,1167897000,65000000,1660872000,1725872000,342316000,75485000,2065438000,10004880000,339676000,271000,82027000,MTCH
2015-12-31,USD,5188691000,1945010000,1481447000,1520647000,None,276870000,3264940000,302817000,284494000,2686192000,440828000,2245364000,55156000,137386000,39200000,174286000,117286000,3384165000,768546000,86883000,258412000,None,40000000,2195188000,None,1799904000,40000000,1726954000,1788213000,641663000,64510000,1804526000,9861350000,331394000,270000,83004000,MTCH
2015-09-30,USD,4027318000,1246246000,766448000,820385000,None,246978000,2781072000,299078000,305226000,2229062000,459921000,1769141000,221115000,138825000,53937000,178883000,114107000,2182127000,653457000,68448000,237947000,None,None,1503443000,None,1000000000,None,1000000000,1000000000,347062000,62476000,1845191000,9861350000,391492000,270000,82910000,MTCH
2015-06-30,USD,4075058000,1322762000,656409000,889932000,None,223106000,2752296000,297158000,294400000,2250912000,472082000,1778830000,569740000,131385000,233523000,209724000,72841000,2259672000,714857000,79434000,232673000,None,80000000,1516638000,None,1000000000,80000000,1000000000,1080000000,322750000,59182000,1815386000,9861350000,354099000,270000,82416000,MTCH
2015-03-31,USD,3958105000,1293943000,671597000,877218000,None,232464000,2664162000,297956000,291091000,2190453000,469552000,1720901000,508700000,123679000,205621000,184261000,52074000,2205391000,625752000,83446000,214476000,None,None,471344000,None,1080000000,None,1100002000,1080000000,327830000,34260000,1752714000,9861350000,322848000,269000,83453000,MTCH
2014-12-31,USD,4256885000,1535888000,990405000,1151053000,None,240591000,2722475000,302459000,279534000,2246862000,491936000,1754926000,318394000,114983000,160648000,148749000,56693000,2264932000,673700000,81163000,194988000,None,281096000,487355000,None,1080000000,0,1080000000,1080000000,592537000,45191000,1991953000,9661350000,325118000,268000,83904000,MTCH
2014-09-30,USD,4238410000,1455279000,931712000,1050761000,None,235035000,2783131000,300955000,267550000,2310695000,511255000,1799440000,322282000,117235000,119049000,169483000,54246000,2263382000,653693000,74908000,208973000,None,None,493982000,None,1080000000,None,None,1080000000,369812000,36651000,1975028000,9661350000,283523000,268000,83591000,MTCH
2014-06-30,USD,4167478000,1477432000,987326000,1068937000,None,223436000,2690046000,291289000,277966000,2191011000,470361000,1720650000,85700000,119487000,81611000,185059000,88259000,2494550000,587730000,None,None,None,None,800784000,None,1080000000,None,None,1080000000,344738000,52419000,1672928000,9661350000,-14846000,267000,83178000,MTCH
2014-03-31,USD,4224056000,1471076000,1003311000,1042854000,None,241017000,2752980000,291111000,277498000,2187838000,472237000,1715601000,144800000,184282000,39543000,187205000,89749000,2514562000,600643000,None,None,None,None,806304000,None,1080000000,None,None,1080000000,357230000,61706000,1709494000,9661350000,3150000000,267000,82484000,MTCH
2013-12-31,USD,4234684000,1475386000,1100444000,1106448000,None,207408000,2830810000,293964000,265298000,2120659000,445336000,1675323000,137300000,179990000,6004000,161530000,164685000,2547948000,586897000,77653000,None,None,236845000,1875525000,None,1080000000,0,1080000000,1080000000,114193000,58393000,1686736000,9830317000,-32735000,267000,83012000,MTCH
2013-09-30,USD,3804782000,1129921000,741652000,767992000,None,209949000,2674861000,290470000,257338000,2131076000,458371000,1672705000,119200000,164170000,26340000,151980000,89145000,2069726000,601551000,None,None,None,None,1382456000,None,580000000,0,580000000,580000000,366635000,65175000,1735056000,9734479000,-109652000,267000,83094000,MTCH
2013-06-30,USD,3812491000,1070735000,678725000,686500000,None,235950000,2741756000,289493000,245456000,2130476000,466161000,1664315000,7775000,196811000,7775000,148285000,124976000,2181186000,610656000,83294000,None,None,None,1455154000,None,580000000,0,580000000,580000000,362695000,66081000,1631305000,9734479000,-206592000,267000,83609000,MTCH
2013-03-31,USD,3780246000,1055682000,673757000,679571000,None,235181000,2724564000,293282000,245459000,2153004000,478784000,1674220000,5814000,157750000,5814000,140930000,120528000,2143727000,591439000,78168000,None,None,None,1443063000,None,580000000,0,580000000,580000000,343791000,66405000,1636519000,9661355000,-264882000,267000,84218000,MTCH
2012-12-31,USD,3805828000,1156750000,749977000,770581000,43220000,229830000,2649078000,270512000,232911000,2099058000,482904000,1616154000,20604000,161278000,20604000,156339000,118230000,2150100000,624889000,98314000,None,None,15844000,1415178000,None,595844000,15844000,580000000,595844000,355232000,31830000,1655728000,9601218000,-318519000,11700,87690000,MTCH
