fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2019-09-30,USD,8522300000,3073000000,928700000,928700000,1240700000,716600000,5564900000,2602100000,None,2281800000,622600000,1659200000,None,None,None,187000000,273900000,5282700000,2001600000,534100000,None,660400000,736600000,3281100000,None,3764600000,736600000,2878800000,3615400000,730900000,342500000,3215300000,1648600000,1134800000,5600000,410171176,ON
2019-06-30,USD,8524500000,3064200000,885200000,885200000,1273800000,713200000,5570600000,2620000000,2566400000,2330500000,778000000,1552500000,None,None,None,192000000,267800000,5226600000,1266800000,542900000,None,None,105700000,3959800000,None,3805800000,105700000,3550800000,3656500000,618200000,350100000,3274300000,1631000000,1195500000,5600000,410050898,ON
2019-03-31,USD,7564300000,3046700000,939600000,939600000,1225200000,704000000,4279400000,2585000000,2466700000,1472000000,539500000,932500000,None,None,None,177900000,222400000,4343600000,1317500000,583300000,None,None,130800000,3026100000,None,2931100000,130800000,2639000000,2769800000,603400000,333000000,3198200000,1579900000,1093700000,5600000,411814580,ON
2018-12-31,USD,7587600000,3167800000,1069600000,1069600000,1225200000,686000000,4153900000,2549600000,2376500000,1498900000,566400000,932500000,None,None,None,187000000,105100000,4393500000,1469300000,671700000,None,None,138500000,2924200000,None,2939000000,138500000,2627600000,2766100000,659100000,241800000,3171600000,1478000000,979600000,5600000,413834227,ON
2018-09-30,USD,7409800000,3097000000,951000000,951000000,1200600000,733000000,4053200000,2401100000,2294000000,1528400000,595900000,932500000,None,None,17500000,212400000,123700000,4206400000,1314700000,588300000,None,None,99200000,2891700000,None,2900100000,99200000,2615700000,2714900000,627200000,215300000,3179100000,1275300000,814000000,5600000,423884865,ON
2018-06-30,USD,7297300000,2927000000,850200000,850200000,1204400000,698800000,4071400000,2387200000,2218400000,1556700000,627900000,928800000,None,None,17500000,173600000,127500000,4200500000,1895000000,584700000,None,None,746400000,2305500000,None,2964100000,746400000,2020400000,2766800000,563900000,221500000,3072700000,1191000000,646900000,5600000,426359988,ON
2018-03-31,USD,7263100000,2967000000,924900000,924900000,1160000000,696900000,3962800000,2336400000,2146500000,1517800000,600900000,916900000,None,None,17400000,185200000,108600000,4311600000,1945000000,612000000,None,None,747200000,2366600000,None,3043500000,747200000,2084400000,2831600000,585800000,225100000,2928400000,1149900000,491700000,5500000,427459255,ON
2017-12-31,USD,7195100000,2933200000,949200000,949200000,1089500000,701500000,3922900000,2279100000,2067900000,1545200000,628300000,916900000,None,None,17400000,193000000,98500000,4394100000,1408900000,548000000,0,None,248100000,2985200000,None,3175000000,248100000,2703700000,2951800000,612800000,226400000,2778800000,1131100000,351500000,5500000,425118194,ON
2017-09-30,USD,6861300000,2815400000,901200000,901200000,1029000000,695600000,3897100000,2238200000,2010900000,1579400000,662500000,916900000,None,None,None,189600000,79500000,4625900000,1429300000,590300000,0,None,258500000,3196600000,None,3191100000,258500000,2684400000,2942900000,580500000,203100000,2212400000,1128000000,-178400000,5500000,422898064,ON
2017-06-30,USD,6834300000,2764300000,871600000,871600000,1002000000,696400000,4070000000,2215000000,1980900000,1633300000,708600000,924700000,None,None,None,194300000,73300000,4715000000,1363200000,546300000,0,None,268200000,3351800000,None,3407300000,268200000,2872300000,3140500000,548700000,208200000,2096500000,1116600000,-287100000,5500000,421525799,ON
2017-03-31,USD,6637400000,2609100000,728900000,728900000,1011400000,678200000,4028300000,2156100000,1907700000,1655200000,730500000,924700000,None,None,None,190600000,73100000,4639100000,1212000000,464000000,0,None,272800000,3427100000,None,3538400000,272800000,2986800000,3259600000,475200000,194300000,1976000000,1116000000,-381000000,5500000,420668560,ON
2016-12-31,USD,6924400000,2869100000,1028100000,1028100000,1030200000,629800000,4055300000,2159100000,1832000000,1686800000,762100000,924700000,None,None,17800000,181000000,70500000,5046500000,1502600000,434000000,109800000,None,553800000,3576800000,None,3806800000,553800000,3068500000,3622300000,405000000,186500000,1823200000,1078000000,-527300000,5400000,418941713,ON
2016-09-30,USD,6790900000,2802400000,880500000,880500000,1083100000,675100000,3988500000,2074600000,1764700000,1778900000,778100000,1000800000,None,None,None,163700000,84200000,5036900000,1497900000,407500000,120600000,None,540600000,3539000000,None,3831300000,540600000,3095700000,3636300000,429200000,195100000,1730600000,1076100000,-638200000,5400000,416863599,ON
2016-06-30,USD,6097800000,1921800000,588100000,588100000,750200000,487400000,4176000000,1277200000,1714700000,547400000,276800000,270600000,None,None,None,96100000,115600000,4372100000,1260500000,302500000,None,None,536700000,3111600000,None,3652200000,536700000,2935100000,3471800000,302600000,176500000,1700900000,1073900000,-648300000,5400000,415510288,ON
2016-03-31,USD,3855100000,1901700000,619500000,619500000,759700000,428200000,1953400000,1270400000,1662500000,572900000,302300000,270600000,None,None,None,94300000,110100000,2177000000,1189400000,305900000,None,None,525400000,987600000,None,1475200000,525400000,835100000,1360500000,245200000,152500000,1654000000,1073700000,-673400000,5400000,414719273,ON
2015-12-31,USD,3869600000,1891500000,617600000,617600000,750400000,426400000,1978100000,1274100000,1613200000,596400000,325800000,270600000,None,None,0,97100000,63100000,2237700000,1239300000,337700000,112000000,None,543400000,998400000,None,1515800000,543400000,850500000,1393900000,246200000,130600000,1608200000,1065700000,-709400000,5300000,412039805,ON
2015-09-30,USD,3950100000,1952700000,556800000,557600000,754000000,505900000,1997400000,1256100000,1609900000,631400000,360100000,271300000,None,None,800000,135200000,109900000,2369000000,1338000000,361900000,None,None,539300000,1031000000,None,1521600000,539300000,868400000,1407700000,306400000,162600000,1558300000,1043400000,-763500000,5300000,412573664,ON
2015-06-30,USD,3915400000,1932100000,576600000,577900000,743000000,489900000,1983300000,1225500000,1565300000,651100000,387300000,263800000,None,None,1300000,121300000,106700000,2295700000,1320300000,335500000,None,None,555900000,975400000,None,1378200000,555900000,822300000,1378200000,273800000,153100000,1597400000,942300000,-809800000,5300000,421044853,ON
2015-03-31,USD,3746300000,1758900000,428100000,429400000,746900000,454500000,1987400000,1208400000,1537800000,688400000,424600000,263800000,None,None,1300000,128100000,90600000,2119100000,1013700000,362500000,None,None,212600000,1105400000,None,1162800000,212600000,950200000,1162800000,282600000,155200000,1605600000,811000000,-860500000,5300000,430638928,ON
2014-12-31,USD,3822100000,1805800000,511700000,517800000,729900000,417500000,2041100000,1203900000,1491500000,722300000,458500000,263800000,None,None,6100000,140600000,90100000,2174700000,1040800000,378200000,None,None,209600000,1153100000,None,1207300000,209600000,982100000,1192600000,287900000,151800000,1626500000,702800000,-910100000,5200000,434100017,ON
2014-09-30,USD,3882200000,1813200000,492100000,494900000,724300000,488700000,2069000000,1211900000,1473000000,755700000,480400000,275300000,52000000,None,2800000,105300000,101400000,2207900000,1013000000,398700000,None,None,203300000,1194900000,None,1183600000,203300000,980300000,1183600000,244000000,214600000,1642600000,632900000,-954100000,5200000,439791222,ON
2014-06-30,USD,3418400000,1761600000,598900000,601200000,632600000,437300000,1656800000,1141700000,1430200000,457100000,245500000,211600000,53200000,None,2300000,90500000,58000000,1778900000,869300000,305400000,None,None,169400000,909600000,None,904900000,169400000,735500000,904900000,231900000,174100000,1606700000,608100000,-995700000,5200000,441195380,ON
2014-03-31,USD,3286700000,1737300000,562000000,617000000,613900000,417100000,1549400000,1081400000,1402700000,399900000,215300000,184600000,52700000,None,55000000,89300000,68100000,1746800000,824200000,276700000,None,None,173700000,922600000,None,920200000,173700000,746500000,920200000,222100000,176100000,1506900000,597100000,-1083700000,5200000,440647392,ON
2013-12-31,USD,3293800000,1707200000,509500000,625700000,608800000,383400000,1546800000,1074200000,1364200000,408000000,223400000,184600000,52300000,None,116200000,89300000,104400000,1770200000,819200000,276800000,None,None,181600000,937800000,None,942200000,181600000,760600000,942200000,220300000,190400000,1490800000,572500000,-1128900000,5200000,440250288,ON
2013-09-30,USD,3248700000,1645700000,369500000,553600000,585300000,419200000,1603000000,1092900000,1384000000,416400000,231800000,184600000,59000000,None,184100000,77700000,55800000,1747000000,878100000,259200000,None,None,249000000,868900000,None,908400000,249000000,659400000,908400000,224700000,186000000,1469400000,511500000,-1170800000,5100000,446697412,ON
2013-06-30,USD,3241400000,1621800000,396100000,579000000,559700000,407600000,1619600000,1101500000,1381400000,424700000,240100000,184600000,59200000,None,182900000,67200000,54500000,1776100000,876600000,276600000,None,None,231300000,899500000,None,917600000,231300000,686300000,917600000,215800000,191900000,1434000000,480700000,-1222600000,5100000,449812626,ON
2013-03-31,USD,3232700000,1617500000,537000000,614300000,561400000,367200000,1615200000,1094200000,1350400000,433100000,248500000,184600000,60500000,None,77300000,65400000,56300000,1818800000,874000000,263000000,None,None,242800000,944800000,None,949600000,242800000,706800000,949600000,234400000,215200000,1383600000,468600000,-1270300000,5100000,450302333000000,ON
2012-12-31,USD,3328400000,1693400000,486900000,631700000,581700000,357800000,1635000000,1103300000,1515900000,441600000,257000000,184600000,67400000,None,144800000,122200000,90100000,1937700000,1024300000,279500000,None,None,353600000,913400000,None,1011900000,353600000,658300000,1011900000,256700000,255100000,1361100000,466400000,-1292900000,5100000,448824345,ON
