fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2021-06-30,USD,20622000000,5291000000,2910000000,2910000000,1116000000,None,15331000000,2375000000,4461000000,1891000000,1891000000,9971000000,111000000,None,None,274000000,1094000000,12953000000,2336000000,1167000000,None,None,None,10617000000,None,9591000000,None,None,9591000000,1133000000,924000000,7442000000,3102000000,-3897000000,59000000,272686000,NXPI
2021-03-31,USD,19392000000,4024000000,1842000000,1842000000,1056000000,None,15368000000,2304000000,4344000000,2057000000,2057000000,9968000000,114000000,None,None,293000000,1039000000,10871000000,2265000000,1033000000,None,None,None,8606000000,None,7611000000,None,None,7611000000,1190000000,896000000,8303000000,1905000000,-4136000000,59000000,277526000,NXPI
2020-12-31,USD,19847000000,4324000000,2275000000,2275000000,1030000000,765000000,15523000000,2284000000,4237000000,2242000000,2242000000,9984000000,120000000,None,None,254000000,1013000000,10696000000,2017000000,991000000,None,0,1749000000,8679000000,None,7650000000,None,None,7609000000,966000000,971000000,8944000000,1037000000,-4328000000,59000000,280519000,NXPI
2020-09-30,USD,21122000000,5604000000,3566000000,3566000000,1064000000,None,15518000000,2255000000,4110000000,2380000000,2380000000,9959000000,None,None,None,219000000,924000000,12049000000,3411000000,697000000,None,0,1749000000,8638000000,None,7607000000,1749000000,None,9356000000,940000000,880000000,8876000000,3279000000,-3313000000,64000000,279467000,NXPI
2020-06-30,USD,21057000000,5215000000,3266000000,3266000000,1228000000,None,15842000000,2312000000,3977000000,2824000000,2824000000,9946000000,None,None,None,240000000,760000000,12002000000,2992000000,729000000,None,1349000000,1349000000,9010000000,None,8004000000,1349000000,None,9353000000,889000000,870000000,8862000000,3325000000,-3155000000,64000000,279142000,NXPI
2020-03-31,USD,19511000000,3249000000,1079000000,1079000000,1227000000,None,16262000000,2397000000,3842000000,3218000000,3218000000,9935000000,8000000,None,None,327000000,712000000,10253000000,1831000000,895000000,None,59000000,None,8422000000,None,7366000000,59000000,None,7366000000,910000000,857000000,9036000000,3345000000,-2933000000,64000000,279933000,NXPI
2019-12-31,USD,20016000000,3267000000,1045000000,1045000000,1192000000,667000000,16749000000,2448000000,3742000000,3620000000,3620000000,9949000000,37000000,None,None,313000000,732000000,10361000000,1791000000,944000000,None,0,0,8570000000,None,7400000000,None,0,7365000000,815000000,923000000,9441000000,3037000000,-2845000000,63000000,280736000,NXPI
2019-09-30,USD,21254000000,5944000000,3537000000,3537000000,1134000000,None,15310000000,2401000000,3632000000,3406000000,3406000000,8791000000,3000000,None,None,426000000,712000000,11659000000,3126000000,862000000,None,1142000000,1142000000,8533000000,None,7363000000,1142000000,0,8505000000,1081000000,885000000,9390000000,4429000000,-2037000000,67000000,279074000,NXPI
2018-12-31,USD,21530000000,5225000000,2789000000,2789000000,1279000000,792000000,16305000000,2436000000,3299000000,4467000000,9183000000,8857000000,19000000,None,None,365000000,545000000,10840000000,3385000000,999000000,None,1107000000,0,7455000000,None,6222000000,1105000000,25000000,7354000000,1219000000,753000000,10505000000,3238000000,-1907000000,66000000,292811000,NXPI
2017-12-31,USD,24049000000,6044000000,3547000000,3547000000,1236000000,879000000,18005000000,2295000000,2875000000,5863000000,9335000000,8866000000,None,None,None,382000000,981000000,10522000000,2718000000,1146000000,None,751000000,0,7615000000,None,5814000000,749000000,27000000,6565000000,74000000,1085000000,13527000000,342000000,-2339000000,71000000,347176000,NXPI
2016-12-31,USD,24898000000,5398000000,1894000000,1894000000,1113000000,1033000000,19500000000,2352000000,2314000000,7343000000,9512000000,8843000000,None,None,None,254000000,962000000,13803000000,2433000000,973000000,None,421000000,0,11309000000,None,9316000000,421000000,None,9187000000,327000000,862000000,10935000000,915000000,-3934000000,69000000,343546000,NXPI
2015-12-31,USD,26354000000,4812000000,1614000000,1614000000,1879000000,1047000000,21542000000,2922000000,2583000000,8790000000,9978000000,9228000000,None,None,None,257000000,602000000,14551000000,2548000000,1014000000,None,556000000,6000000,12003000000,None,9201000000,534000000,None,9212000000,197000000,1011000000,11515000000,342000000,-3542000000,69000000,271749000,NXPI
2014-12-31,USD,6850000000,2630000000,1185000000,1185000000,755000000,593000000,4220000000,1123000000,2560000000,573000000,1866000000,2121000000,None,None,None,97000000,403000000,6092000000,1320000000,729000000,None,20000000,8000000,4729000000,None,3994000000,11000000,None,3999000000,37000000,714000000,538000000,1219000000,-4804000000,51000000,242901000,NXPI
2013-12-31,USD,6449000000,2092000000,670000000,670000000,740000000,542000000,4357000000,1048000000,2544000000,755000000,755000000,2358000000,None,52000000,None,116000000,144000000,4903000000,1193000000,544000000,None,40000000,24000000,3710000000,None,173000000,3321000000,None,3321000000,1000000,168000000,1301000000,167000000,-5105000000,51000000,256162000,NXPI
2012-12-31,USD,6439000000,1954000000,617000000,617000000,715000000,510000000,4485000000,1070000000,1033000000,965000000,965000000,2277000000,None,None,None,90000000,128000000,5155000000,1496000000,562000000,None,307000000,307000000,3659000000,None,3456000000,None,None,3492000000,140000000,173000000,1049000000,58000000,-5334000000,51000000,248505000,NXPI
2011-12-31,USD,6612000000,1966000000,743000000,743000000,618000000,479000000,4646000000,1063000000,1002000000,1171000000,1171000000,2231000000,None,None,None,82000000,144000000,5255000000,1049000000,455000000,None,52000000,52000000,4206000000,None,3747000000,None,3747000000,3799000000,59000000,189000000,1145000000,57000000,-5219000000,51000000,246646000,NXPI
2023-12-31,USD,7149000000,2628000000,787000000,787000000,1053000000,593000000,4547000000,1642000000,8628000000,1237000000,None,1237000000,132000000,26000000,2000000,317000000,568000000,8963000000,2529000000,1619000000,None,60000000,60000000,6434000000,None,5669000000,0,5669000000,5729000000,910000000,679000000,-1814000000,None,-9194000000,7377000000,209504857,STX
2023-09-30,USD,7196000000,2636000000,795000000,795000000,1052000000,630000000,4615000000,1652000000,8608000000,1237000000,None,1237000000,192000000,55000000,2000000,268000000,584000000,8898000000,2473000000,1511000000,None,63000000,63000000,6425000000,None,5666000000,0,5666000000,5729000000,962000000,667000000,-1702000000,None,-9025000000,7338000000,209181031,STX
2023-06-30,USD,7556000000,2905000000,786000000,786000000,1140000000,788000000,5102000000,1706000000,8561000000,1237000000,0,1237000000,145000000,55000000,2000000,358000000,591000000,8755000000,2592000000,1603000000,None,63000000,67000000,6496000000,384000000,5451000000,63000000,5388000000,5518000000,926000000,685000000,-1199000000,None,-8670000000,0,207389381,STX
2023-03-31,USD,7967000000,3597000000,766000000,766000000,1200000000,994000000,4426000000,1753000000,8514000000,1238000000,1000000,1237000000,308000000,56000000,2000000,637000000,252000000,8971000000,3639000000,1697000000,None,1118000000,5061000000,5332000000,None,964000000,1118000000,4840000000,6025000000,824000000,404000000,-1004000000,None,-8283000000,7342000000,207053113,STX
2022-12-31,USD,7867000000,3081000000,770000000,770000000,1194000000,840000000,4843000000,2122000000,8621000000,1240000000,3000000,1237000000,247000000,57000000,2000000,277000000,289000000,8337000000,2725000000,1085000000,None,636000000,5136000000,5612000000,None,964000000,636000000,5393000000,6100000000,-131000000,134000000,-470000000,None,-7850000000,7281000000,206477388,STX
2022-09-30,USD,8611000000,3740000000,761000000,761000000,1606000000,1098000000,4929000000,2196000000,8503000000,1242000000,5000000,1237000000,234000000,58000000,2000000,275000000,296000000,8962000000,3138000000,1712000000,None,636000000,66000000,5824000000,None,6249000000,636000000,5613000000,6315000000,-347000000,128000000,-351000000,None,-7672000000,7248000000,206434139,STX
2022-06-30,USD,8944000000,4033000000,615000000,615000000,1565000000,1532000000,4972000000,2239000000,8420000000,1246000000,9000000,1237000000,145000000,61000000,59000000,321000000,294000000,8835000000,3555000000,2058000000,None,584000000,4751000000,5280000000,50000000,964000000,584000000,5062000000,5715000000,-219000000,135000000,109000000,None,-7117000000,0,209850169,STX
2022-03-31,USD,9145000000,4259000000,1138000000,1138000000,1479000000,None,4886000000,2197000000,8374000000,1251000000,14000000,1237000000,None,None,None,298000000,317000000,8724000000,2881000000,1948000000,None,None,71000000,5843000000,50000000,5644000000,30000000,5614000000,5715000000,903000000,145000000,421000000,None,-6767000000,7151000000,215565360,STX
2021-12-31,USD,9375000000,4450000000,1535000000,1535000000,1287000000,1399000000,5006000000,2216000000,8305000000,1256000000,19000000,1237000000,553000000,81000000,None,229000000,327000000,8849000000,2992000000,1812000000,None,235000000,74000000,5857000000,None,5861000000,235000000,5626000000,5935000000,945000000,149000000,526000000,None,-6533000000,7084000000,219463688,STX
2021-09-30,USD,8613000000,3668000000,991000000,991000000,1188000000,None,4945000000,2213000000,8256000000,1261000000,24000000,1237000000,None,None,None,188000000,343000000,8012000000,2889000000,1766000000,None,None,74000000,5123000000,None,5136000000,245000000,4891000000,5210000000,878000000,154000000,601000000,None,-6398000000,7044000000,224504643,STX
2021-06-30,USD,8675000000,3779000000,1209000000,1209000000,1204000000,1158000000,4974000000,2181000000,8197000000,1266000000,29000000,1237000000,649000000,78000000,None,208000000,332000000,8044000000,2921000000,1725000000,None,245000000,77000000,5123000000,None,5139000000,245000000,4894000000,5216000000,-166000000,154000000,631000000,None,-6305000000,0,227382980,STX
2021-03-31,USD,8604000000,3692000000,1212000000,1212000000,1281000000,None,4912000000,2215000000,8169000000,1272000000,35000000,1237000000,None,None,None,221000000,307000000,8120000000,2993000000,1861000000,None,None,80000000,5127000000,54000000,5142000000,245000000,4897000000,5222000000,887000000,156000000,484000000,None,-6417000000,6939000000,229556907,STX
2020-12-31,USD,8986000000,4081000000,1799000000,1799000000,1318000000,None,4905000000,2218000000,8127000000,1277000000,40000000,1237000000,None,None,None,163000000,290000000,7996000000,2621000000,1730000000,None,None,84000000,5375000000,None,5145000000,25000000,5120000000,5229000000,866000000,179000000,990000000,None,-5829000000,6855000000,239750208,STX
2020-09-30,USD,8862000000,3994000000,1664000000,1664000000,1323000000,None,4868000000,2167000000,8113000000,1282000000,45000000,1237000000,None,None,None,141000000,294000000,7041000000,2644000000,1795000000,None,None,72000000,4397000000,None,4163000000,25000000,4138000000,4235000000,824000000,181000000,1821000000,None,-4947000000,6814000000,257604703,STX
2020-06-30,USD,8930000000,4114000000,1722000000,1722000000,1142000000,None,4816000000,2129000000,8083000000,1295000000,58000000,1237000000,None,None,None,135000000,272000000,7143000000,2722000000,1808000000,None,None,74000000,4421000000,None,4175000000,19000000,4156000000,4249000000,881000000,183000000,1787000000,None,-4904000000,0,256718840,STX
2020-03-31,USD,8829000000,4015000000,1612000000,1612000000,1102000000,None,4814000000,2093000000,8076000000,1307000000,70000000,1237000000,None,None,2000000,141000000,302000000,7037000000,2690000000,1830000000,None,None,28000000,4347000000,63000000,4103000000,12000000,4091000000,4131000000,848000000,166000000,1792000000,None,-4866000000,6725000000,257352218,STX
2019-12-31,USD,8932000000,4152000000,1744000000,1744000000,1148000000,None,4780000000,2049000000,8046000000,1320000000,83000000,1237000000,None,18000000,2000000,148000000,292000000,7102000000,2700000000,1870000000,None,None,30000000,4402000000,51000000,4141000000,6000000,4135000000,4171000000,824000000,175000000,1830000000,None,-4804000000,6667000000,260923948,STX
2019-09-30,USD,8738000000,4031000000,1784000000,1784000000,1041000000,None,4707000000,1991000000,8003000000,1334000000,97000000,1237000000,None,14000000,2000000,141000000,254000000,6968000000,2549000000,1750000000,None,None,31000000,4419000000,None,4140000000,6000000,4140000000,4171000000,799000000,178000000,1770000000,None,-4800000000,6610000000,262624650,STX
2019-06-30,USD,8885000000,4363000000,2220000000,2220000000,970000000,None,4522000000,1869000000,7966000000,1348000000,111000000,1237000000,None,10000000,2000000,184000000,191000000,6723000000,2232000000,1420000000,None,None,38000000,4491000000,None,4253000000,0,4253000000,4291000000,812000000,130000000,2162000000,None,-4349000000,0,269097971,STX
2019-03-31,USD,8596000000,3487000000,1388000000,1388000000,1001000000,None,5109000000,1822000000,7914000000,1366000000,129000000,1237000000,None,7000000,2000000,201000000,187000000,6907000000,2146000000,1310000000,None,None,41000000,4761000000,None,4522000000,0,4522000000,4563000000,836000000,122000000,1689000000,None,-4808000000,6518000000,276834237,STX
2018-12-31,USD,8789000000,3676000000,1357000000,1357000000,1097000000,None,5113000000,1823000000,7866000000,1386000000,149000000,1237000000,None,1318000000,None,164000000,188000000,6855000000,2300000000,1442000000,None,None,39000000,4555000000,None,4324000000,0,4324000000,4363000000,858000000,108000000,1934000000,None,-4502000000,6457000000,283130419,STX
2018-09-30,USD,9578000000,4523000000,1942000000,1942000000,1116000000,None,5055000000,1789000000,7797000000,1406000000,169000000,1237000000,None,1411000000,3000000,263000000,185000000,7732000000,3175000000,1776000000,None,None,41000000,4557000000,None,4821000000,499000000,4322000000,4862000000,900000000,102000000,1846000000,None,-4569000000,6427000000,286127032,STX
2018-06-30,USD,9410000000,4310000000,1853000000,1853000000,1053000000,None,5100000000,1792000000,7733000000,1425000000,188000000,1237000000,None,1366000000,3000000,220000000,191000000,7745000000,3190000000,1728000000,None,None,43000000,4555000000,None,4819000000,499000000,4320000000,4862000000,546000000,100000000,1665000000,None,-4696000000,0,287170363,STX
2018-03-31,USD,9012000000,5247000000,2926000000,2926000000,1002000000,None,3765000000,1720000000,7716000000,1442000000,204000000,1238000000,None,1393000000,4000000,243000000,205000000,7648000000,3055000000,1645000000,None,None,45000000,4593000000,None,4822000000,503000000,4319000000,4867000000,907000000,139000000,1364000000,None,-4975000000,6347000000,287026396,STX
2017-12-31,USD,8750000000,4910000000,2556000000,2556000000,1014000000,None,3840000000,1762000000,7660000000,1460000000,222000000,1238000000,None,125000000,4000000,285000000,216000000,7689000000,3113000000,1620000000,None,None,47000000,4576000000,None,4876000000,560000000,4316000000,4923000000,933000000,123000000,1061000000,None,-5174000000,6246000000,284573784,STX
2017-09-30,USD,8956000000,4824000000,2285000000,2285000000,1014000000,None,4132000000,1817000000,7712000000,1492000000,255000000,1237000000,None,None,None,316000000,214000000,7714000000,2458000000,1539000000,None,None,None,5256000000,None,10053000000,None,5002000000,5051000000,919000000,120000000,1242000000,None,-4958000000,6213000000,289261062,STX
2017-06-30,USD,9268000000,5041000000,2539000000,2539000000,982000000,None,4227000000,1875000000,7758000000,1519000000,281000000,1238000000,None,None,4000000,321000000,224000000,7904000000,2626000000,1626000000,None,None,52000000,5278000000,None,5021000000,0,5021000000,5073000000,1000000000,122000000,1364000000,None,-4771000000,0,291799561,STX
2017-03-31,USD,9739000000,5460000000,3026000000,3026000000,1038000000,None,4279000000,1911000000,7798000000,1560000000,323000000,1237000000,None,125000000,4000000,240000000,203000000,8131000000,2789000000,1591000000,None,None,205000000,5342000000,None,5081000000,158000000,5073000000,5286000000,1040000000,142000000,1608000000,None,-4487000000,6122000000,296600790,STX
2016-12-31,USD,8561000000,4140000000,1716000000,1716000000,1008000000,None,4421000000,2012000000,7787000000,1601000000,364000000,1237000000,None,None,5000000,205000000,194000000,7038000000,2681000000,1631000000,None,None,37000000,4357000000,None,4096000000,4093000000,None,4133000000,1050000000,143000000,1523000000,None,-4493000000,6049000000,295151580,STX
2016-09-30,USD,8495000000,3928000000,1489000000,1494000000,914000000,None,4567000000,2093000000,7805000000,1643000000,406000000,1237000000,None,None,5000000,213000000,216000000,6971000000,2608000000,1568000000,None,None,38000000,4363000000,None,4095000000,None,None,4133000000,1040000000,155000000,1524000000,None,-4456000000,6004000000,298607364,STX
2016-06-30,USD,8213000000,3533000000,1125000000,1131000000,868000000,None,4719000000,2160000000,7724000000,1685000000,448000000,1237000000,None,None,6000000,216000000,219000000,6620000000,2249000000,1517000000,None,None,4092000000,4410000000,None,4092000000,4092000000,4091000000,4133000000,732000000,164000000,1593000000,None,-4311000000,0,298572217,STX
2016-03-31,USD,8374000000,3600000000,1193000000,1193000000,928000000,None,4774000000,2165000000,7643000000,1730000000,492000000,1238000000,None,None,6000000,223000000,260000000,6691000000,2259000000,1504000000,None,None,None,4432000000,None,4130000000,None,None,4133000000,755000000,177000000,1683000000,None,-4192000000,5903000000,298459787,STX
2015-12-31,USD,8796000000,3931000000,1258000000,1258000000,1046000000,None,4865000000,2230000000,7615000000,1773000000,535000000,1238000000,None,None,6000000,223000000,245000000,6975000000,2539000000,1759000000,None,None,None,4436000000,None,4140000000,None,None,4143000000,780000000,165000000,1821000000,None,-3983000000,5836000000,296258168,STX
2015-09-30,USD,9079000000,4882000000,1915000000,1915000000,1098000000,None,4197000000,2247000000,7499000000,1203000000,329000000,874000000,None,None,6000000,221000000,250000000,7157000000,2718000000,1890000000,None,None,None,4439000000,None,None,None,None,4143000000,828000000,172000000,1922000000,None,-3851000000,5803000000,298985219,STX
2015-06-30,USD,9845000000,5568000000,2479000000,2485000000,993000000,None,4277000000,2278000000,7352000000,1244000000,370000000,874000000,None,120000000,6000000,233000000,259000000,6827000000,2343000000,1540000000,None,None,4155000000,4484000000,None,4155000000,4155000000,None,4158000000,803000000,183000000,3018000000,None,-2686000000,0,315445536,STX
2015-03-31,USD,10036000000,5831000000,2604000000,2604000000,1083000000,None,4205000000,2182000000,7221000000,1281000000,410000000,871000000,None,None,6000000,244000000,243000000,6845000000,3043000000,1683000000,None,None,474000000,3802000000,None,3457000000,None,None,3933000000,886000000,185000000,3191000000,None,-2472000000,5696000000,318076549000000,STX
2014-12-31,USD,10814000000,6632000000,3296000000,3296000000,1129000000,None,4182000000,2155000000,7108000000,1321000000,449000000,872000000,None,None,6000000,245000000,208000000,7099000000,2819000000,1736000000,None,None,None,4280000000,None,None,None,None,3934000000,1083000000,186000000,3715000000,None,-1881000000,5621000000,328835128,STX
2014-09-30,USD,9765000000,5583000000,2190000000,2190000000,1071000000,None,4182000000,2156000000,6979000000,1341000000,468000000,873000000,None,None,11000000,273000000,186000000,6819000000,2596000000,1740000000,None,None,None,4223000000,None,3809000000,None,None,3809000000,856000000,199000000,2946000000,None,-2619000000,5580000000,327176198,STX
2014-06-30,USD,9492000000,5777000000,2634000000,2654000000,985000000,None,3715000000,2136000000,6843000000,896000000,359000000,537000000,None,None,20000000,279000000,184000000,6660000000,2398000000,1549000000,None,None,None,4262000000,None,3920000000,None,None,3920000000,849000000,127000000,2832000000,None,-2677000000,0,326539322,STX
2014-03-31,USD,8659000000,5151000000,2259000000,2310000000,846000000,None,3508000000,2065000000,6742000000,781000000,304000000,477000000,None,None,47000000,246000000,195000000,6021000000,2162000000,1345000000,None,None,3920000000,3859000000,None,3920000000,3920000000,None,3514000000,817000000,121000000,2638000000,None,-2831000000,5471000000,326478939,STX
2013-12-31,USD,8890000000,5289000000,2293000000,2297000000,948000000,None,3601000000,2128000000,6599000000,806000000,329000000,477000000,None,None,4000000,267000000,202000000,6395000000,2457000000,1577000000,None,None,None,3938000000,None,3572000000,None,None,3572000000,880000000,122000000,2495000000,None,-2902000000,5404000000,328474485,STX
2013-09-30,USD,9345000000,5625000000,1924000000,2032000000,871000000,None,3720000000,2187000000,6437000000,846000000,369000000,477000000,None,None,108000000,501000000,230000000,5656000000,2514000000,1683000000,None,None,1000000,3142000000,None,None,None,None,2773000000,830000000,130000000,3678000000,None,-1668000000,5352000000,358765346,STX
2013-06-30,USD,9243000000,5412000000,1708000000,2289000000,854000000,None,3831000000,2269000000,6275000000,881000000,405000000,476000000,None,None,480000000,484000000,225000000,5737000000,2611000000,1690000000,None,None,3000000,3126000000,None,2777000000,None,None,2777000000,918000000,121000000,3495000000,None,-1778000000,0,359437036,STX
2013-03-31,USD,8743000000,4987000000,1433000000,1534000000,833000000,None,3756000000,2256000000,6133000000,918000000,442000000,476000000,None,None,476000000,471000000,169000000,5431000000,2601000000,1698000000,None,None,4000000,2830000000,None,2478000000,2777000000,None,2478000000,899000000,131000000,3299000000,None,-1947000000,5239000000,358283992,STX
2012-12-31,USD,8742000000,5017000000,1383000000,1481000000,800000000,None,3725000000,2228000000,6013000000,956000000,480000000,476000000,None,None,489000000,487000000,132000000,5817000000,2643000000,1685000000,None,None,3000000,3174000000,None,2823000000,3000000,2815000000,2823000000,955000000,140000000,2925000000,None,-2261000000,5154000000,357504821,STX
2012-09-30,USD,9522000000,5749000000,1894000000,1994000000,845000000,None,3773000000,2243000000,5858000000,992000000,517000000,475000000,None,None,476000000,638000000,135000000,5987000000,2753000000,1808000000,None,None,3000000,3234000000,None,2876000000,3000000,2867000000,2876000000,942000000,152000000,3483000000,None,-1658000000,5124000000,385961717,STX
2012-06-30,USD,10106000000,6310000000,1707000000,2211000000,909000000,None,3796000000,2284000000,5736000000,969000000,506000000,463000000,None,None,411000000,767000000,147000000,6609000000,3396000000,2286000000,None,None,None,3213000000,None,5732000000,0,2863000000,2869000000,1110000000,138000000,3497000000,None,-1444000000,None,396032905,STX
2012-03-31,USD,10064000000,6368000000,1638000000,2144000000,841000000,None,3696000000,2179000000,5620000000,1005000000,541000000,464000000,None,None,408000000,808000000,134000000,6390000000,3154000000,2172000000,None,None,None,3236000000,None,2869000000,None,2862000000,2869000000,982000000,140000000,3674000000,None,-1121000000,4804000000,433259918,STX
2011-12-31,USD,9171000000,5400000000,1825000000,1918000000,827000000,None,3771000000,2210000000,5462000000,1044000000,576000000,468000000,None,None,407000000,522000000,141000000,5706000000,2372000000,1461000000,None,None,None,3334000000,None,2935000000,None,2925000000,2935000000,911000000,151000000,3465000000,None,-1150000000,4628000000,464862182,STX
2011-09-30,USD,8732000000,5998000000,2474000000,2988000000,825000000,None,2734000000,2190000000,5289000000,576000000,576000000,468000000,None,None,426000000,639000000,170000000,6307000000,3039000000,1674000000,None,None,560000000,3268000000,None,3495000000,560000000,2924000000,3495000000,793000000,119000000,2425000000,None,-1574000000,4019000000,419780586,STX
2011-06-30,USD,9225000000,6425000000,2677000000,3253000000,872000000,None,2800000000,2245000000,5138000000,31001000000,1000000,31000000000,None,None,474000000,706000000,149000000,6762000000,3463000000,2063000000,None,None,13000000,3299000000,None,3512000000,560000000,2952000000,3525000000,826000000,121000000,2463000000,None,-1511000000,4019000000,424611591,STX
2011-03-31,USD,8280000000,5504000000,2201000000,2201000000,834000000,None,2776000000,2208000000,5059000000,31000000,31000000,31000000,None,None,279000000,586000000,195000000,5793000000,3105000000,1778000000,None,None,560000000,2688000000,None,2352000000,560000000,2352000000,2912000000,753000000,105000000,2487000000,None,-1441000000,3930000000,426407528,STX
2010-12-31,USD,8658000000,5826000000,2528000000,2911000000,808000000,None,2832000000,2262000000,4908000000,None,None,None,None,None,286000000,603000000,194000000,5882000000,3178000000,1832000000,None,None,560000000,2704000000,None,2352000000,560000000,2365000000,2925000000,776000000,109000000,2776000000,None,-1129000000,3894000000,452842628,STX
2010-09-30,USD,7988000000,5156000000,1783000000,1783000000,743000000,None,2832000000,2275000000,4757000000,None,None,None,None,None,283000000,609000000,178000000,5065000000,3116000000,1776000000,None,None,560000000,1949000000,None,2365000000,560000000,1614000000,2174000000,774000000,101000000,2923000000,None,-974000000,3873000000,472174943,STX
