fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2019-09-30,USD,37714700000,29508500000,1403900000,4949000000,21393200000,2490400000,6380800000,767100000,None,3382200000,1078900000,2303300000,5525000000,576000000,3545100000,675900000,1129400000,32354000000,29200900000,108800000,922900000,1001300000,1001300000,2444900000,355400000,2177400000,103300000,1003400000,4013900000,24341000000,707900000,5360700000,13412600000,17729600000,63900000,433400000,ADP
2019-06-30,USD,41887700000,34342300000,1949200000,1959700000,29434200000,2439300000,5486300000,764200000,1417600000,3394500000,1071500000,2323000000,2221100000,261400000,10500000,509100000,934400000,36487800000,32627700000,125500000,962700000,2500000,0,3343000000,None,4013100000,2500000,2002200000,4013100000,32019500000,798700000,5399900000,13090500000,17500600000,63900000,434200000,ADP
2019-03-31,USD,48196300000,40924000000,1826200000,1833500000,36078200000,2485200000,24050600000,765800000,None,3379000000,1062900000,2316100000,1836700000,3200000,7300000,534400000,740300000,42950100000,39166000000,156300000,406200000,2500000,0,3784100000,None,4013800000,2500000,2002300000,4013800000,36055600000,759800000,5246200000,12914600000,17368600000,63900000,435500000,ADP
2018-12-31,USD,38806300000,31682600000,2785600000,2789000000,25605900000,2638100000,23926900000,772700000,None,3248100000,926700000,2321400000,2796200000,7200000,3400000,653000000,739700000,34042400000,30296900000,151300000,410200000,2600000,0,3745500000,None,4014300000,2600000,2002300000,4014300000,28715600000,752500000,4763900000,12720200000,16959100000,63900000,436200000,ADP
2018-09-30,USD,37416700000,29955900000,1490300000,1617400000,25402700000,2216400000,24438000000,787700000,None,3242200000,917200000,2325000000,1953200000,335800000,127100000,846500000,1053400000,32737900000,29037300000,131800000,428600000,2500000,0,3700600000,None,4014900000,2500000,2002400000,4014900000,28223500000,736400000,4678800000,12421200000,16741100000,63900000,438200000,ADP
2018-06-30,USD,38849100000,31823300000,2170000000,2173300000,27137800000,1984200000,25471000000,793700000,1342600000,3129900000,886400000,2243500000,2180500000,7200000,3300000,531300000,699300000,34113200000,30412700000,135400000,377800000,2500000,0,3348200000,None,4015400000,2500000,2002400000,4015400000,27493500000,728000000,4735900000,12209600000,16546600000,63900000,438800000,ADP
2018-03-31,USD,44065500000,38714000000,2293600000,2293600000,33646700000,2043400000,25433700000,794600000,None,3138600000,875300000,2263300000,2300900000,7300000,0,730300000,1391000000,40036300000,36741200000,105700000,391400000,2500000,0,3295100000,None,4016000000,2500000,2002400000,4016000000,33943700000,795800000,4029200000,11826100000,15466100000,63900000,441700000,ADP
2017-12-31,USD,44545500000,39350000000,1773400000,1776600000,32405800000,2045500000,25282500000,799900000,None,2997000000,832700000,2164300000,1784000000,7400000,3200000,1079800000,1371200000,40614300000,37250900000,136800000,387600000,2500000,0,3363400000,None,4016400000,2500000,2002400000,4016400000,37250900000,824800000,3931200000,11663700000,15060100000,63900000,442700000,ADP
2017-09-30,USD,35661100000,31002600000,2363600000,2476800000,25686200000,1788700000,24334800000,800400000,None,2444600000,687300000,1757300000,2503600000,26800000,113200000,1164100000,1386200000,31707700000,28286600000,112600000,387500000,7800000,0,3421100000,None,4021600000,7800000,2002100000,4021600000,27814100000,835500000,3953400000,11508100000,14872400000,63900000,444000000,ADP
2017-06-30,USD,38886900000,32658700000,2780400000,2783600000,25587900000,1703600000,23914500000,779900000,1251500000,2361200000,620200000,1741000000,2791200000,7600000,3200000,883200000,1352200000,33203000000,29815900000,149700000,391400000,7800000,0,3524200000,None,4022700000,7800000,2002400000,4022700000,29815900000,830200000,3977000000,11303700000,14728200000,63900000,445000000,ADP
2017-03-31,USD,43855900000,39514400000,2995500000,2998700000,32075600000,1811500000,23123400000,750600000,None,2321500000,594800000,1726700000,3006300000,7600000,3200000,820300000,1242400000,39752800000,36418500000,126500000,386800000,7800000,0,3334300000,None,4023400000,7800000,2002500000,4023400000,36418500000,836100000,4103100000,10998800000,14717700000,63900000,447900000,ADP
2016-12-31,USD,39999400000,35808100000,2705200000,2746200000,30426400000,1839500000,22631700000,733200000,None,2205300000,552400000,1652900000,2753800000,7600000,41000000,837000000,1228200000,36184300000,32956300000,137400000,369800000,7800000,0,3228000000,None,4023900000,7800000,2002500000,4023900000,30402600000,770600000,3815100000,10851000000,14384700000,63900000,448900000,ADP
2016-09-30,USD,34337400000,30124200000,2776600000,2817600000,None,1620600000,22778200000,701000000,None,2252300000,553800000,1698500000,2825400000,7800000,41000000,898800000,1225500000,30087300000,26719300000,117800000,381800000,2500000,0,3368000000,None,4029500000,2500000,2007700000,4029500000,26279200000,734000000,4250100000,10448000000,14130200000,63900000,453100000,ADP
2016-06-30,USD,43670000000,39500400000,3191100000,3214600000,None,1742800000,23017700000,685000000,1155800000,2216200000,534200000,1682000000,3222400000,7800000,23500000,725300000,1241300000,39188400000,35847400000,152300000,381100000,2500000,0,3478200000,None,4030000000,2500000,2007700000,4030000000,35433700000,701100000,4481600000,10138600000,14003300000,63900000,455700000,ADP
2016-03-31,USD,51125600000,46819000000,2941400000,2965100000,None,2074400000,22020400000,668800000,None,2203200000,513900000,1689300000,2972900000,7800000,23700000,728000000,1399300000,46622400000,43250400000,158400000,375200000,2500000,0,3372000000,None,4030500000,2500000,2007700000,4030500000,42779500000,707500000,4503200000,10093700000,13957200000,63900000,456100000,ADP
2015-12-31,USD,39899500000,35659200000,2794900000,2821800000,30336000000,1634200000,20881000000,679600000,None,2166500000,495300000,1671200000,2842800000,21000000,26900000,867200000,1341900000,35693300000,32468100000,138700000,362900000,2800000,0,3225200000,None,4005500000,2800000,1994800000,4005500000,30237700000,675500000,4206200000,9839600000,13666300000,63900000,458700000,ADP
2015-09-30,USD,34380300000,30176100000,3184700000,3211900000,None,3130400000,20420000000,680300000,None,2160800000,476200000,1684600000,3233200000,21300000,27200000,890300000,1309200000,29750100000,26587300000,146500000,357700000,2800000,0,3162800000,None,4006800000,2800000,1995200000,4006800000,26123700000,648000000,4630200000,9414500000,13568600000,63900000,463400000,ADP
2015-06-30,USD,33110500000,28809200000,1639300000,1665900000,None,1565300000,21131000000,672700000,1103700000,2296700000,503200000,1793500000,1694800000,28900000,26600000,731100000,1270800000,28302000000,27113700000,194500000,363700000,None,0,1309300000,None,9200000,9200000,9200000,9200000,26663400000,644300000,4808500000,9118400000,13460300000,63900000,466400000,ADP
2015-03-31,USD,37107300000,32792800000,1805700000,1835500000,None,3161400000,20289000000,646000000,None,2283800000,498300000,1785500000,1864700000,29200000,26900000,674100000,1324200000,31929200000,30714700000,130800000,356100000,None,0,1214500000,None,9700000,None,9700000,9700000,30285600000,621500000,5178100000,8711300000,13348300000,63900000,471100000,ADP
2014-12-31,USD,43503100000,39116000000,1848000000,1952700000,None,3191200000,20003400000,650300000,None,2332700000,499300000,1833400000,1999000000,46300000,101900000,860700000,1325800000,38010900000,36770200000,136400000,363400000,None,0,1240700000,None,10300000,None,10300000,10300000,36359800000,629600000,5492200000,8131300000,13090200000,63900000,477100000,ADP
2014-09-30,USD,30208100000,25793400000,2173500000,4435100000,None,2780600000,20732700000,650700000,None,2358000000,500400000,1857600000,4483900000,46600000,2261600000,827100000,1326700000,24380800000,23159300000,146900000,364600000,1937000000,1937000000,1221500000,None,10900000,None,10900000,1947900000,20842700000,616700000,5827300000,7717900000,12990000000,63900000,481800000,ADP
2014-06-30,USD,32059800000,27493000000,1983600000,4015800000,None,3600800000,23682800000,667100000,1051600000,2374500000,491000000,1883500000,3670300000,54100000,2032200000,689800000,1315700000,25389600000,24167600000,152100000,519200000,2173000000,2173000000,1593900000,None,11500000,2184500000,11500000,2184500000,21232700000,619400000,6670200000,7750000000,13632900000,63900000,480200000,ADP
2014-03-31,USD,36596500000,30532600000,1311000000,1333900000,None,3670400000,6212800000,767500000,None,3738200000,636200000,3102000000,1748200000,54300000,22900000,759700000,1355000000,29980400000,28578200000,145600000,None,None,95900000,1402200000,None,12100000,None,12100000,12100000,28000500000,627600000,6616100000,7577500000,13575100000,63900000,481900000,ADP
2013-12-31,USD,38321800000,32301100000,951500000,974000000,28414300000,3460800000,6168200000,739300000,None,3753100000,644500000,3108600000,1349500000,59900000,22500000,866800000,1320900000,32063300000,30645000000,140600000,None,None,1996800000,1418300000,None,12600000,None,12600000,12600000,28205600000,623600000,6258500000,7575600000,13285000000,63900000,481400000,ADP
2013-09-30,USD,29481300000,21035800000,840000000,1381900000,None,3171600000,8585500000,735200000,None,3734800000,639100000,3095700000,4239900000,2549000000,541900000,823200000,1286500000,23288500000,21899400000,148900000,None,2477000000,2477000000,1389100000,None,14200000,None,14200000,2832100000,18629700000,612700000,6192800000,7517700000,13139300000,63900000,481800000,ADP
2013-06-30,USD,32268100000,26214500000,1404200000,1432200000,None,3196600000,23657400000,728600000,1312100000,2509600000,643200000,1866400000,2041100000,314000000,28000000,646600000,1189900000,26078200000,24732800000,156500000,499800000,None,0,1455000000,None,14700000,None,14700000,14700000,24013200000,603100000,6189900000,7366600000,13020300000,63900000,482600000,ADP
2013-03-31,USD,40166300000,34433200000,1647700000,1680300000,None,3447200000,23173700000,716700000,None,3712900000,644400000,3068500000,1757300000,77000000,32600000,693000000,1089800000,33605200000,32118500000,149700000,495900000,None,85200000,1486700000,None,15300000,None,15300000,15300000,31559100000,599000000,6561100000,7166900000,13003600000,63900000,485100000,ADP
2012-12-31,USD,33330000000,27552400000,1390900000,1434800000,None,3208200000,22172200000,712900000,None,3771300000,670600000,3100700000,1517200000,82400000,43900000,754500000,1075400000,26934700000,25438500000,141400000,491700000,None,13500000,1496200000,None,15800000,None,15800000,15800000,24985200000,610100000,6395300000,7154600000,12732000000,63900000,484700000,ADP
2012-09-30,USD,30144100000,23972600000,1117400000,1153100000,None,2926800000,21389600000,703900000,None,3772600000,683800000,3088800000,1675500000,522400000,35700000,756300000,1041900000,23851400000,22351100000,138800000,472900000,None,442700000,1503700000,None,16300000,None,16300000,16300000,21470700000,606800000,6292700000,7149400000,12552000000,63900000,484200000,ADP
2012-06-30,USD,30817400000,25272600000,1548100000,1578500000,None,2798600000,20982000000,706300000,1250200000,3736900000,688300000,3048600000,1665400000,86900000,30400000,631600000,871500000,24703400000,23252700000,167400000,475100000,None,39300000,1570700000,None,16800000,None,16800000,16800000,22698300000,585900000,6114000000,7104800000,12438300000,63900000,484200000,ADP
2012-03-31,USD,39376100000,33553500000,1665100000,1693100000,None,2745400000,20389400000,710200000,None,3886800000,723100000,3163700000,1789900000,96800000,28000000,643900000,1001700000,32919500000,31423900000,137700000,481900000,None,97200000,1495600000,None,35500000,18200000,17300000,35500000,30845500000,585100000,6456600000,6822700000,12371500000,63900000,489300000,ADP
2011-12-31,USD,32484400000,26727100000,1331300000,1355200000,None,2707800000,20009800000,707900000,None,3861500000,731500000,3130000000,1453900000,98700000,23900000,659400000,964000000,26302000000,24797500000,137300000,471800000,None,45100000,1504500000,None,36000000,10500000,25500000,36000000,24289800000,605300000,6182400000,6812800000,12112600000,63900000,489100000,ADP
2011-09-30,USD,28020200000,22454000000,1248900000,1268000000,19281200000,2473800000,19996800000,708300000,None,3684200000,686700000,2997500000,1367700000,99700000,19100000,667900000,949200000,22001000000,20511800000,123000000,473600000,None,1510700000,1489200000,None,36500000,None,26000000,36500000,18552600000,582100000,6019200000,6848600000,11930700000,63900000,488200000,ADP
2011-06-30,USD,34112300000,28583500000,1389400000,1425700000,25144700000,2729600000,19588200000,716200000,1235500000,3696000000,715700000,2980300000,1523700000,98000000,36300000,648300000,922600000,28227900000,26786800000,153300000,485600000,None,1691500000,1441100000,None,37000000,2800000,34200000,37000000,24591100000,556200000,6010400000,6714000000,11803900000,63900000,490800000,ADP
2011-03-31,USD,41596400000,36083300000,1600900000,1644500000,32464200000,2587600000,5638400000,685400000,None,3790700000,718700000,3072000000,1741100000,96600000,43600000,680800000,815100000,35401900000,33974100000,131800000,None,None,0,1427800000,None,37400000,2800000,34600000,37400000,32015400000,551600000,6194500000,6287100000,11739500000,63900000,498200000,ADP
2010-12-31,USD,32660300000,27371500000,1305700000,1342000000,24230800000,2273200000,5416500000,676900000,None,3561600000,682800000,2878800000,1441300000,99300000,36300000,662100000,823300000,26884700000,25492900000,116200000,None,None,0,1391800000,None,37900000,2800000,35100000,37900000,23682100000,530300000,5775600000,6445600000,11495000000,63900000,494200000,ADP
2010-09-30,USD,30878900000,25679200000,1176700000,1217100000,None,1243700000,5326600000,664900000,None,3473200000,684100000,2789100000,1316200000,99100000,40400000,638000000,835600000,25122200000,23677300000,132300000,None,None,0,1444900000,None,38400000,None,35600000,38400000,23071300000,512500000,5756700000,6513200000,11362900000,63900000,492500000,ADP
2010-06-30,USD,26862200000,22316700000,1643300000,1671200000,None,1218700000,4771200000,673800000,1155000000,2925700000,542400000,2383300000,1775500000,104300000,27900000,673400000,712300000,21383300000,20052200000,150000000,466800000,None,1444000000,1331100000,None,42600000,2800000,39800000,42600000,18136700000,528000000,5478900000,6539500000,11252000000,63900000,492000000,ADP
2009-12-31,USD,29598900000,24926400000,1741100000,1781700000,None,1089400000,4672500000,707400000,None,2971500000,558300000,2413200000,None,90600000,40600000,673300000,761000000,23851000000,22560500000,101400000,None,None,-428200000,1290500000,None,41800000,None,41800000,41800000,22560500000,444900000,5747900000,6075000000,10979200000,63900000,502900000,ADP
2009-09-30,USD,24436100000,19718400000,1582800000,1619400000,None,994300000,4717700000,723500000,None,2967200000,557400000,2409800000,None,99200000,36600000,825500000,780100000,18782100000,17444000000,94600000,None,None,1392300000,1338100000,None,42200000,None,42200000,42200000,15633700000,461900000,5654000000,6054800000,10835000000,63900000,503400000,ADP
2024-02-03,USD,48388464000,4415877000,1303560000,1303560000,1553221000,1196721000,43972587000,3281937000,None,37784188000,10871054000,26913134000,None,None,None,362375000,734288000,12840391000,2923366000,398107000,None,1043766000,544444000,9917025000,None,5946673000,499322000,5946673000,544444000,1071480000,579002000,35548073000,None,10393449000,82653000,495908150,ADI
2023-10-28,USD,48794478000,4384022000,958061000,958061000,1642214000,1469734000,44410456000,3219157000,3424775000,38225091000,11311957000,26913134000,315980000,None,315980000,314013000,742936000,13229356000,3200971000,493041000,None,1046276000,547224000,10028385000,64745000,5902457000,499052000,5902457000,431656000,81602000,581000000,35565122000,None,10356798000,82712000,496261678,ADI
2023-07-29,USD,49346739000,4835185000,1149246000,1149246000,1709313000,1616243000,44511554000,2922781000,None,38675789000,11762655000,26913134000,None,None,None,360383000,688104000,13442993000,2831018000,585570000,None,544710000,544710000,10611975000,None,6517077000,544710000,6437650000,7061787000,1277300000,582216000,35903746000,None,10286353000,83054000,498313956,ADI
2023-04-29,USD,49544739000,4744920000,1177609000,1177609000,1648136000,1616256000,44799819000,2742016000,None,39174827000,12261693000,26913134000,None,None,None,302919000,634118000,13531515000,2646410000,569002000,None,253635000,253635000,10885105000,None,6517077000,253635000,6475646000,6770712000,1823773000,560456000,36013224000,None,9839790000,83571000,501418304,ADI
2023-01-28,USD,50234520000,5161500000,1670462000,1670462000,1522942000,1629870000,45073020000,2524655000,None,39676363000,12763229000,26913134000,None,None,None,338226000,604824000,13703035000,2433677000,534659000,None,None,None,11269358000,None,6576865000,None,6543250000,6576865000,-1578026000,536688000,36531485000,None,9297347000,84306000,505852499,ADI
2022-10-29,USD,50302350000,4937992000,1470572000,1470572000,1399914000,1800462000,45364358000,2401304000,3148203000,40178540000,13265406000,26913134000,454545000,122285000,454545000,267044000,519626000,13837027000,2442655000,582160000,None,0,0,11394372000,53628000,6576865000,0,6548625000,6520385000,1806867000,515363000,36465323000,None,8721325000,84880000,509295941,ADI
2022-07-30,USD,50346170000,4689708000,1524960000,1524960000,1203394000,1742646000,45656462000,2180048000,None,40684779000,13764444000,26920335000,None,None,None,218708000,494513000,13707579000,2441201000,545068000,None,0,None,11266378000,None,6276865000,None,6252839000,6276865000,-1868237000,536187000,36638591000,None,8175444000,85725000,514341531,ADI
2022-04-30,USD,50800652000,4634189000,1737733000,1737733000,1075297000,1608254000,46166463000,2094148000,None,41182484000,14258728000,26923756000,None,None,None,212905000,564514000,13700870000,2326212000,451443000,None,0,None,11374658000,None,6276865000,None,6253215000,6276865000,1874769000,549834000,37099782000,None,7820477000,86636000,519806028,ADI
2022-01-29,USD,51215614000,4636695000,1790399000,1790399000,972571000,1636928000,46578919000,2037290000,None,41703316000,14762722000,26940594000,None,None,None,236797000,521012000,13788302000,2221906000,436227000,None,0,None,11566396000,None,6276865000,None,6253575000,6276865000,1785679000,528432000,37427312000,None,7434748000,87221000,523315130,ADI
2021-10-30,USD,52322071000,5378317000,1977964000,1977964000,1200610000,1459056000,46943754000,1979051000,2956246000,42185640000,15267170000,26918470000,None,127856000,None,740687000,383938000,14329529000,2770312000,443434000,None,516663000,516663000,11559217000,52576000,6776865000,516663000,6253212000,6762885000,2253649000,555838000,37992542000,None,7517316000,87554000,525330672,ADI
2021-07-31,USD,21641190000,3090455000,1480701000,1480701000,657520000,823163000,35609290000,1173674000,2856531000,15527700000,3248802000,12278898000,None,105562000,105562000,129071000,17377061000,9377227000,2793342000,265933000,None,1324677000,1324677000,6583885000,None,3824819000,1324677000,3824819000,3824819000,1202732000,453701000,12263963000,None,7812859000,61370000,368214341,ADI
2021-05-01,USD,21588217000,2902800000,1305216000,1305216000,641202000,None,18685417000,1160586000,2853829000,15676011000,3393546000,12282465000,None,94033000,94033000,142247000,17524831000,9421113000,2776829000,279222000,None,1324451000,1324451000,6644284000,None,3823595000,1324451000,None,5148046000,1173156000,458285000,12167104000,None,7564054000,61472000,368826918,ADI
2021-01-30,USD,21440110000,2624741000,1048063000,1048063000,618640000,826964000,36191804000,1129214000,2815730000,15818226000,3535475000,12282751000,7386000,91720000,91720000,131074000,17686155000,9352364000,1676757000,227423000,None,399220000,399220000,7675607000,None,4747347000,399220000,4747347000,4747347000,1050114000,473911000,12087746000,None,7395578000,61484000,368893742,ADI
2020-10-31,USD,21468603000,2517688000,1055860000,1055860000,608260000,737536000,18895684000,1120561000,2765095000,15928705000,3650280000,12278425000,5427000,86729000,86729000,116032000,17830354000,9470658000,1364986000,227273000,None,0,None,8105672000,None,5115204000,0,5145102000,5115204000,1137713000,449195000,11997945000,None,7236238000,61582000,369484899,ADI
2020-08-01,USD,21599568000,2485237000,1090264000,1090264000,612646000,None,19114331000,1134236000,2718628000,16070731000,3796932000,12273799000,None,82953000,82953000,100599000,17980095000,9822008000,1687776000,215894000,None,449324000,449324000,8134232000,None,5143653000,449324000,None,5592977000,1022558000,438061000,11777560000,None,7079309000,61529000,369166257,ADI
2020-05-02,USD,21350938000,2051293000,784937000,784937000,590268000,None,19299645000,1189332000,2688800000,16182572000,3928902000,12253670000,None,76025000,None,87844000,18110313000,9760080000,1582002000,194211000,None,448945000,448945000,8178078000,None,5142223000,448945000,None,5591168000,938846000,438045000,11590858000,None,6945442000,61405000,368424615,ADI
2020-02-01,USD,21376827000,1911179000,654408000,654408000,588503000,None,19465648000,1206769000,2635873000,16330142000,4073078000,12257064000,None,30232000,None,83902000,18258879000,9687310000,1770542000,211670000,None,748460000,748460000,7916768000,None,4745302000,748460000,None,5493762000,810412000,412267000,11689517000,None,6906346000,61371000,368220091,ADI
2019-11-02,USD,21392641000,1985126000,648322000,648322000,609886000,635136000,18187526000,1219989000,2591268000,16474104000,4217224000,12256880000,0,77324000,-47154000,91782000,18187526000,9683453000,1508632000,225270000,None,299667000,299667000,8174821000,None,5192252000,299667000,5192252000,5192252000,1208965000,239937000,11709188000,None,6899253000,61385000,368302369,ADI
2019-08-03,USD,21566650000,2007058000,612164000,612164000,638305000,None,18338400000,1221192000,2538555000,16594265000,4346377000,12247888000,None,32290000,None,66613000,59800000,9776413000,1483680000,220230000,None,411434000,411434000,8292733000,None,5278643000,411434000,None,5690077000,852016000,148055000,11790237000,None,6821755000,61569000,369406136,ADI
2019-05-04,USD,21776325000,2080489000,713601000,713601000,608085000,None,18484369000,1211467000,2482443000,16739552000,4489182000,12250370000,None,31616000,None,72825000,60431000,10034067000,1365035000,208243000,None,374165000,374165000,8669032000,None,5612365000,374165000,None,5986530000,782627000,137470000,11742258000,None,6659449000,61628000,369761227,ADI
2019-02-02,USD,21828278000,1985180000,605864000,605864000,593211000,None,18661363000,1181735000,2432188000,16885588000,4631697000,12253891000,None,34757000,-43370000,72375000,62929000,10242841000,849955000,222552000,None,0,None,9392886000,None,6234517000,None,None,6234517000,627403000,119764000,11585437000,None,6491013000,61387000,368314314,ADI
