fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2021-06-30,USD,15892152000,11652387000,4418263000,4418263000,2689294000,3026430000,4421038000,1259425000,1271356000,1622499000,132365000,1490134000,1310872000,None,1310872000,207528000,1061300000,9864964000,3527867000,829710000,967325000,11349000,11349000,6982782000,29398000,4960935000,0,4960935000,4960935000,1719483000,398727000,6027188000,15646701000,14684912000,143000,142501000,LRCX
2021-03-31,USD,15284913000,11322270000,3673366000,3673366000,2552032000,2809068000,2690456000,1279836000,None,1633254000,143264000,1489990000,2116101000,None,2116101000,171703000,796093000,9910080000,3612333000,760942000,733783000,825434000,825434000,6297747000,None,5774263000,813786000,4960477000,5774263000,1292174000,381505000,5371616000,15212934000,13725681000,143000,142607000,LRCX
2020-12-31,USD,15370374000,11467952000,3687165000,3687165000,2348955000,2900362000,2702005000,1208285000,None,1641168000,156090000,1485078000,2355067000,None,2355067000,176403000,800162000,9861826000,3591053000,722490000,556474000,832847000,832847000,6270773000,44539000,5780804000,820702000,4960102000,5780804000,1479242000,376230000,5503033000,14135555000,12839890000,143000,143205000,LRCX
2020-09-30,USD,15057008000,11274883000,4129067000,4129067000,2138050000,2317922000,2656681000,1133529000,None,1646343000,161714000,1484629000,2528841000,None,2528841000,161003000,748795000,9631516000,3406868000,662674000,576488000,834138000,834138000,6224648000,None,5782784000,823051000,4959733000,5782784000,1333568000,351283000,5419185000,13416986000,12157153000,145000,144593000,LRCX
2020-06-30,USD,14559047000,10853535000,4915172000,4915172000,1900024000,2097099000,3888387000,1053090000,1082827000,1668532000,168532000,1500000000,1795080000,None,1795080000,146160000,727134000,9375558000,3162442000,592387000,457523000,839877000,839877000,6652616000,11477000,5795478000,836107000,4959371000,5795478000,1272655000,332559000,5172494000,12949889000,11520591000,145000,145331000,LRCX
2020-03-31,USD,12938635000,9408785000,3961586000,3961586000,1674740000,2191070000,2661090000,1205591000,None,1666732000,182682000,1484050000,1431550000,None,1431550000,149839000,560344000,8389482000,2105661000,498860000,539601000,42407000,42407000,6283821000,11153000,5071741000,38963000,5032778000,5071741000,1024793000,350603000,4537607000,12918730000,10991046000,145000,145156000,LRCX
2019-12-31,USD,11914122000,8454965000,3035887000,3035887000,1528620000,2030490000,2537288000,1148859000,None,1677940000,193116000,1484824000,1647867000,3605000,1647867000,212101000,480056000,7496389000,2565501000,452779000,366417000,632292000,632292000,4930888000,11719000,4402963000,628614000,3774349000,4402963000,1114013000,272043000,4379429000,12673292000,10584005000,142000,142462000,LRCX
2019-09-30,USD,12343502000,8834615000,4607182000,4607182000,1483385000,1635643000,3636953000,1030168000,None,1690648000,206256000,1484392000,983650000,1411000,983650000,124755000,533417000,7364556000,2457682000,415808000,406681000,645158000,645158000,4906874000,12133000,4417309000,641353000,3775956000,4417309000,990035000,261890000,4936393000,11680689000,10233005000,145000,144871000,LRCX
2019-06-30,USD,12001333000,8560409000,3658219000,3658219000,1540140000,1455522000,3446459000,1059077000,963682000,1701547000,216950000,1484597000,1772984000,1537000,1772984000,133544000,425123000,7278029000,2371650000,376561000,381317000,667131000,667131000,5279379000,None,4430011000,662308000,3767703000,4430011000,946641000,190821000,4673865000,11602573000,9930919000,144000,144433000,LRCX
2019-03-31,USD,12895262000,9442241000,4931611000,4931611000,1622242000,1522273000,3459014000,1040329000,None,1707930000,223022000,1484908000,1209315000,None,1209315000,156800000,448988000,7554283000,2805628000,416187000,None,964107000,964107000,4748655000,None,4716455000,961154000,3755301000,4716455000,1046938000,83986000,5291196000,10509750000,9547961000,150000,149886000,LRCX
2018-12-23,USD,10768458000,7355845000,3359793000,3359793000,1703307000,1868842000,3414167000,1013306000,None,1736468000,251898000,1484570000,275670000,None,275670000,148233000,407547000,4927086000,2166837000,343942000,None,187102000,187102000,2760249000,None,1951879000,184523000,1767356000,1951879000,1203577000,87827000,5784363000,9573486000,9165445000,154000,153961000,LRCX
2018-09-23,USD,10957577000,7515873000,2568085000,2568085000,1874194000,1846845000,3443392000,951376000,None,1767562000,282689000,1484873000,1050863000,None,1050863000,175886000,466842000,5575940000,2824965000,384403000,None,550369000,550369000,2750975000,None,2306959000,548400000,1758559000,2306959000,1347872000,100144000,5322825000,9582409000,8767786000,153000,153384000,LRCX
2018-06-30,USD,12492433000,9149911000,4512257000,4512257000,1876162000,None,3329567000,902547000,None,317836000,317836000,1802740000,None,None,437338000,147218000,None,5773035000,3150308000,None,559391000,None,610030000,2749127000,None,1806562000,None,None,2416592000,1309209000,942565000,6580043000,-7846476000,8261194000,157000,175432000,LRCX
2018-03-31,USD,13663499000,10425797000,4698995000,4698995000,1693128000,2082632000,3239771000,826500000,None,1825891000,340238000,1485653000,1785976000,None,1785976000,165066000,328724000,6779471000,3948420000,630912000,None,1423265000,1423265000,2831051000,None,3184467000,1422594000,1761873000,3184467000,1145341000,230620000,6803055000,6551630000,7414395000,164000,164100000,LRCX
2017-12-31,USD,12912265000,9666122000,1745173000,1745173000,1507435000,2279044000,3248577000,807340000,None,1866159000,380929000,1485230000,3954526000,None,3954526000,179944000,316660000,6638710000,3911695000,421788000,None,1401660000,1401660000,2727015000,None,3171993000,1401015000,1770978000,3171993000,1339612000,118177000,6143131000,6470434000,6717621000,159000,159451000,LRCX
2017-09-30,USD,12398626000,9228780000,2406462000,2406462000,1328297000,1530762000,3172644000,745600000,None,1904389000,420359000,1484030000,3775925000,None,3775925000,187334000,263812000,4990452000,2788631000,471805000,None,639907000,639907000,2201821000,None,2416035000,639252000,1776783000,2416035000,1078998000,278733000,7271178000,5375920000,6808174000,162000,162144000,LRCX
2017-06-30,USD,12122765000,9142498000,2377534000,2377534000,1232916000,1673398000,2980267000,685595000,757280000,1796668000,410995000,1385673000,3663628000,None,3663628000,195022000,241799000,5135453000,2950115000,464643000,None,908439000,908439000,2305538000,None,2686658000,907827000,1778831000,2686658000,969361000,280186000,6817451000,5216187000,6249691000,162000,161723000,LRCX
2017-03-31,USD,11875186000,8875948000,2128570000,2128570000,1133196000,1636090000,3017216000,675707000,None,1849605000,449605000,1400000000,3755036000,None,3755036000,223056000,232224000,4953824000,2756739000,473415000,None,905288000,905288000,2197085000,None,2675879000,904693000,1771186000,2675879000,850762000,282615000,6746254000,4701388000,5795760000,164000,163969000,LRCX
2016-12-31,USD,11521059000,8503874000,2503960000,2503960000,1018891000,1426307000,3035386000,672553000,None,1887897000,487897000,1400000000,3329425000,None,3329425000,225291000,215876000,4928050000,2658018000,445113000,None,957895000,957895000,2270032000,None,2719599000,951052000,1768547000,2719599000,847167000,262351000,6395696000,4497714000,5295000000,162000,162357000,LRCX
2016-09-30,USD,12636362000,9599002000,5861701000,5861701000,931581000,1290317000,3044141000,649587000,None,1912431000,526593000,1385838000,1352775000,None,1352775000,162628000,219702000,6249012000,2486252000,349743000,None,952999000,952999000,3762760000,None,4323830000,945836000,3377994000,4323830000,765655000,142910000,6184883000,4421665000,5035547000,162000,161706000,LRCX
2016-06-30,USD,12264315000,9213150000,5039322000,5039322000,971911000,1262145000,3056617000,639608000,721718000,1964921000,564921000,1400000000,1788612000,None,1788612000,152921000,209939000,6162246000,2418041000,348199000,None,949494000,1761000,3981157000,None,4318461000,940537000,3377924000,4320222000,772910000,134562000,5894517000,4429317000,4820109000,160000,160201000,LRCX
2016-03-31,USD,10024262000,6941565000,2232021000,2232021000,934932000,1236617000,3082697000,664424000,None,1999338000,612779000,1386559000,2306718000,None,2306718000,231277000,191097000,4153134000,2342186000,373164000,None,978982000,978982000,1810948000,None,1407250000,978982000,None,2386232000,655945000,137017000,5692339000,4420356000,4609221000,159000,159319000,LRCX
2015-12-31,USD,9750421000,6670197000,1967873000,1967873000,879821000,1089850000,3080224000,643746000,None,2039213000,652131000,1387082000,2507607000,None,2507607000,225046000,189697000,4020468000,2222980000,230974000,None,973697000,973697000,1797488000,None,1404683000,973697000,None,2378380000,757260000,135303000,5552291000,4408777000,4513561000,159000,158568000,LRCX
2015-09-30,USD,9594431000,6515981000,1744325000,1744325000,916683000,1088942000,3078450000,636769000,None,2076164000,688951000,1387213000,2587474000,None,2587474000,178557000,182062000,4057611000,2281941000,254331000,None,969392000,969392000,1775670000,None,1400615000,969392000,None,2370007000,733233000,127607000,5358155000,4395980000,4337697000,158000,158101000,LRCX
2015-06-30,USD,9364648000,6270849000,1501539000,4076486000,943346000,1093582000,3093799000,621418000,629543000,2115649000,728140000,1387509000,2574947000,None,2574947000,157435000,185763000,4019696000,2631361000,300203000,None,1359650000,1359650000,1591235000,None,2352086000,1358126000,993960000,2352086000,649438000,184023000,5103144000,4302847000,4096855000,159000,158531000,LRCX
2015-03-31,USD,9238541000,6060967000,1635636000,3949131000,919679000,1046800000,3177574000,579824000,None,2242977000,776658000,1466319000,3686705000,None,2313495000,145357000,190473000,3960917000,1734996000,322160000,None,520686000,520686000,2225921000,None,1831094000,520686000,None,1831094000,531561000,189291000,5097055000,4233394000,4013222000,158000,158485000,LRCX
2014-12-31,USD,8110689000,4914812000,981275000,2883677000,913390000,944014000,3195877000,585372000,None,2282006000,815057000,1466949000,2725725000,None,1902402000,173731000,173044000,2928749000,1708656000,296423000,None,519963000,519963000,1220093000,None,830880000,519963000,None,830880000,637505000,183678000,5000435000,4118752000,3835652000,159000,159294000,LRCX
2014-09-30,USD,7893828000,4690976000,1293678000,2887346000,815612000,864403000,3202852000,555658000,None,2322153000,854834000,1467319000,2452809000,None,1593668000,123615000,175558000,2820723000,1599625000,249779000,None,519099000,519099000,1221098000,None,824269000,519099000,None,824269000,578968000,179711000,4890673000,4050035000,3687437000,159000,159384000,LRCX
2014-06-30,USD,7993306000,4783662000,1452677000,3065644000,740503000,800616000,3292244000,543496000,553299000,2360303000,894078000,1466225000,54376000,None,1612967000,176899000,159353000,2780222000,1582001000,223515000,None,518267000,518267000,1456621000,None,1323500000,516600000,806900000,817202000,604296000,122662000,5029735000,3757076000,3575737000,162000,162350000,LRCX
2014-03-31,USD,7707367000,4447349000,1292301000,2754472000,717356000,818390000,3329018000,552591000,534131000,2408913000,951593000,1457320000,58438000,None,1462171000,157131000,154600000,2715819000,1542705000,252517000,None,517401000,517401000,1173114000,None,1315100000,515700000,799400000,810688000,515504000,111346000,4807292000,3724434000,3371582000,162000,161988000,LRCX
2013-12-31,USD,7555798000,4249036000,1132555000,2522290000,661572000,909720000,3375762000,546193000,507916000,2453066000,995746000,1457320000,62146000,None,1389735000,138359000,141108000,2704554000,1522572000,252586000,None,516481000,516481000,1181982000,None,1306700000,514800000,791900000,803276000,529119000,129710000,4666090000,3679151000,3207186000,162000,162169000,LRCX
2013-09-30,USD,7290345000,3924252000,1156184000,2456215000,614790000,713524000,3366093000,564845000,477484000,2484900000,1032704000,1452196000,54578000,None,1300031000,110633000,149963000,2577031000,1402890000,206072000,None,515538000,515538000,1174141000,None,1298500000,513900000,784600000,796373000,492860000,129306000,4527272000,3628761000,3058194000,162000,162217000,LRCX
2013-06-30,USD,7250315000,3793829000,1162473000,2497218000,559317000,602624000,3456486000,603910000,449102000,2526541000,1074345000,1452196000,70289000,None,1334745000,106996000,159499000,2574523000,1404475000,200254000,None,514655000,514655000,1416548000,None,1290400000,513000000,777400000,789256000,464528000,134313000,4488872000,3539830000,2972688000,163000,162873000,LRCX
2013-03-31,USD,7146302000,3669919000,1019109000,2356928000,545036000,544070000,3476383000,594916000,418879000,2562986000,1116742000,1446244000,73336000,None,1337819000,86156000,152285000,2604102000,801013000,173287000,None,1555000,1555000,1803089000,None,1282400000,1555000,1282400000,1282400000,432856000,258151000,4542200000,3550728000,2886981000,162000,161802000,LRCX
2012-12-23,USD,7363164000,3846408000,1190189000,2520687000,530272000,590925000,3516412000,590547000,396207000,2608221000,1153301000,1454920000,68934000,None,1330498000,65224000,151478000,2666574000,825482000,156237000,None,1464000,1464000,1841092000,None,1274500000,1464000,1274500000,1274500000,498787000,294300000,4696590000,3337269000,2867985000,166000,165846000,LRCX
2012-09-23,USD,7724346000,4169416000,1411466000,2724233000,567920000,640217000,3554930000,593202000,379458000,2642770000,1196467000,1446303000,67930000,None,1312767000,100490000,152762000,2712700000,854257000,148120000,None,1521000,1521000,1858443000,None,1266600000,1521000,None,1266600000,496528000,296807000,5011646000,2975656000,2861577000,175000,175341000,LRCX
2012-06-30,USD,8004652000,4415109000,1564752000,1564752000,632853000,765818000,3589543000,584596000,359923000,2686730000,1240427000,1446303000,2858425000,None,1297931000,105973000,151882000,2682528000,1426928000,258778000,None,511139000,511139000,1529800000,None,1258900000,509600000,749300000,1258900000,492178000,219577000,5322124000,2636936000,2858809000,187000,186656000,LRCX
2012-03-31,USD,4193263000,3423909000,1410267000,2403963000,376126000,471776000,769354000,279955000,366190000,203276000,34094000,169182000,2467293000,None,993696000,93325000,120903000,1584121000,651655000,179445000,None,2500000,2500000,932466000,None,743400000,983000,900000000,743400000,330103000,61469000,2609142000,1962555000,2840740000,120000,119775000,LRCX
2011-12-31,USD,3978147000,3212851000,1506928000,2219784000,373130000,462243000,765296000,272409000,351375000,207568000,38386000,169182000,2258469000,None,712856000,79215000,115918000,1515403000,593605000,108118000,None,2817000,2817000,921798000,None,737000000,1342000,900000000,737000000,365405000,57104000,2462744000,1950397000,2795136000,120000,119540000,LRCX
2011-09-30,USD,3900954000,3134629000,1339318000,2052405000,396301000,523240000,766325000,266411000,338192000,212087000,42905000,169182000,2051124000,None,713087000,84353000,117870000,1511072000,594594000,113277000,None,4446000,4446000,916478000,None,731900000,2912000,900000000,731900000,364353000,56717000,2389882000,1832285000,2761924000,122000,122109000,LRCX
2011-06-30,USD,4053867000,3273265000,1492132000,2122247000,396607000,590568000,780602000,270458000,322274000,216616000,47434000,169182000,14758000,None,630115000,167370000,124380000,1584022000,680759000,163541000,None,4782000,4782000,903263000,None,726300000,3211000,900664000,726300000,358756000,51193000,2469845000,1761591000,2690086000,124000,123579000,LRCX
2011-03-31,USD,3148495000,2372774000,942710000,1255589000,355734000,637795000,775721000,251954000,None,221146000,51964000,169182000,None,None,312879000,77722000,107795000,825339000,667391000,184119000,None,4242000,4242000,157948000,None,15949000,4242000,None,15949000,427900000,25088000,2323156000,1713895000,2564156000,124000,124037000,LRCX
2010-12-31,USD,2933217000,2179745000,729060000,1032098000,333874000,689400000,753472000,229769000,None,225671000,56489000,169182000,None,None,303038000,76993000,104758000,848438000,689871000,168753000,None,4113000,4113000,158567000,None,16524000,4113000,None,16524000,381915000,23720000,2084779000,1710600000,2381916000,123000,123254000,LRCX
2010-09-30,USD,2652296000,1919431000,628281000,933273000,338335000,None,732865000,206238000,None,231688000,62506000,169182000,None,None,304992000,120919000,102727000,765668000,612397000,143454000,None,None,5226000,153271000,None,15077000,5226000,None,20303000,331456000,23248000,1886628000,1706449000,2160060000,123000,122869000,LRCX
2023-12-31,USD,24342000000,17034000000,12107000000,12683000000,None,3063000000,7378000000,784000000,1219000000,4439000000,1613000000,2826000000,None,440000000,576000000,454000000,940000000,27086000000,13330000000,3480000000,None,1995000000,2147000000,13790000000,34000000,14184000000,1961000000,12223000000,14184000000,4449000000,161000000,-2744000000,41426000000,31830000000,0,34715000,BKNG
2023-09-30,USD,25635000000,18479000000,13294000000,13918000000,680000000,3293000000,7156000000,733000000,None,4464000000,1660000000,2804000000,None,420000000,624000000,434000000,896000000,26260000000,12832000000,3020000000,None,1913000000,1913000000,13428000000,547000000,11856000000,1913000000,11856000000,14316000000,4182000000,160000000,-625000000,38944000000,31608000000,0,35570000,BKNG
2023-06-30,USD,26558000000,19349000000,14602000000,15242000000,849000000,2745000000,7209000000,732000000,None,4543000000,1722000000,2821000000,None,440000000,640000000,453000000,886000000,27223000000,12481000000,2123000000,None,855000000,855000000,14742000000,533000000,13198000000,855000000,13198000000,14586000000,3463000000,157000000,-665000000,36319000000,29097000000,0,36678000,BKNG
2023-03-31,USD,25206000000,17632000000,14140000000,14499000000,655000000,1908000000,7574000000,699000000,None,4593000000,1777000000,2816000000,None,806000000,359000000,430000000,854000000,24132000000,11070000000,2132000000,None,854000000,854000000,13062000000,539000000,11272000000,854000000,11272000000,12665000000,3584000000,172000000,1074000000,33178000000,27807000000,0,37621000,BKNG
2022-12-31,USD,25361000000,15798000000,12221000000,12396000000,477000000,2113000000,9615000000,669000000,1324000000,4636000000,1829000000,2807000000,None,2789000000,175000000,696000000,824000000,22579000000,8474000000,2507000000,None,521000000,500000000,14137000000,32000000,12485000000,500000000,11985000000,12485000000,3244000000,172000000,2782000000,30983000000,27541000000,0,38510000,BKNG
2022-09-30,USD,22063000000,12410000000,9021000000,9137000000,612000000,2202000000,9653000000,879000000,None,4663000000,1855000000,2808000000,None,2650000000,116000000,377000000,1059000000,18393000000,8543000000,2131000000,None,1234000000,1234000000,9850000000,286000000,7950000000,1234000000,7950000000,9470000000,2925000000,180000000,3670000000,28630000000,26306000000,0,39564000,BKNG
2022-06-30,USD,24493000000,14924000000,11841000000,11841000000,492000000,2149000000,9569000000,858000000,None,4767000000,1925000000,2842000000,None,2381000000,25000000,342000000,1118000000,20491000000,10282000000,2240000000,None,1283000000,1283000000,10209000000,323000000,8190000000,1283000000,8190000000,9796000000,2364000000,180000000,4002000000,26664000000,24640000000,0,40512000,BKNG
2022-03-31,USD,22384000000,12875000000,10549000000,10549000000,395000000,1543000000,9509000000,844000000,None,4875000000,1997000000,2878000000,None,2200000000,None,320000000,1103000000,18011000000,7478000000,1504000000,None,1333000000,1333000000,10533000000,349000000,8435000000,1333000000,8435000000,10117000000,1876000000,203000000,4373000000,25390000000,23783000000,0,40921000,BKNG
2021-12-31,USD,23641000000,13145000000,11127000000,11152000000,404000000,1309000000,10496000000,822000000,1305000000,4944000000,2057000000,2887000000,25000000,3175000000,25000000,231000000,1059000000,17463000000,6246000000,1586000000,None,1989000000,1989000000,11217000000,6000000,8937000000,1989000000,8937000000,11277000000,1765000000,199000000,6178000000,24290000000,24453000000,0,41072000,BKNG
2021-09-30,USD,23341000000,14352000000,11643000000,12165000000,394000000,1230000000,8989000000,762000000,None,3549000000,1677000000,1872000000,522000000,3283000000,522000000,238000000,950000000,17796000000,5779000000,1466000000,None,1158000000,1158000000,12017000000,295000000,9876000000,1158000000,9876000000,11329000000,2069000000,116000000,5545000000,24286000000,23835000000,0,41068000,BKNG
2021-06-30,USD,23881000000,13789000000,11231000000,11732000000,332000000,910000000,10092000000,748000000,None,3611000000,1725000000,1886000000,501000000,4319000000,501000000,435000000,957000000,19077000000,6724000000,1028000000,None,2180000000,2180000000,12353000000,314000000,9986000000,2180000000,9986000000,12480000000,1620000000,122000000,4799000000,24283000000,23066000000,0,41054000,BKNG
2021-03-31,USD,23655000000,14108000000,12151000000,12651000000,286000000,402000000,9547000000,734000000,None,3644000000,1762000000,1882000000,500000000,3788000000,500000000,585000000,901000000,18891000000,6468000000,570000000,None,3905000000,3905000000,12423000000,331000000,9930000000,3905000000,9930000000,14166000000,1350000000,128000000,4764000000,24274000000,23233000000,0,40973000,BKNG
2020-12-31,USD,21874000000,12206000000,10562000000,11063000000,337000000,376000000,9668000000,756000000,1153000000,3707000000,1812000000,1895000000,501000000,3759000000,501000000,277000000,917000000,16981000000,3425000000,735000000,None,985000000,985000000,13556000000,366000000,12014000000,985000000,11029000000,12014000000,1382000000,111000000,4893000000,24128000000,23288000000,0,40947000,BKNG
2020-09-30,USD,22145000000,12583000000,11197000000,11197000000,None,703000000,9562000000,744000000,None,3703000000,1838000000,1865000000,None,3672000000,0,527000000,875000000,17232000000,3968000000,1114000000,None,None,979000000,13264000000,401000000,10829000000,979000000,10829000000,10829000000,1388000000,107000000,4913000000,24123000000,23453000000,0,40935000,BKNG
2020-06-30,USD,20912000000,11453000000,10404000000,10404000000,None,370000000,9459000000,736000000,None,4277000000,1865000000,2412000000,None,2946000000,0,483000000,923000000,16913000000,3909000000,581000000,None,56000000,56000000,13004000000,417000000,10633000000,973000000,10633000000,10689000000,1445000000,101000000,3999000000,24119000000,22652000000,0,40922000,BKNG
2020-03-31,USD,17862000000,9260000000,6363000000,7189000000,None,-245000000,8602000000,720000000,None,4288000000,1897000000,2391000000,826000000,2056000000,826000000,1404000000,942000000,14027000000,4136000000,926000000,None,None,995000000,9891000000,438000000,7553000000,995000000,7553000000,7553000000,1255000000,93000000,3831000000,24115000000,22530000000,0,41093000,BKNG
2019-12-31,USD,21402000000,9833000000,6312000000,7310000000,None,1261000000,11569000000,738000000,927000000,4867000000,1954000000,2913000000,998000000,4477000000,998000000,364000000,867000000,15469000000,5366000000,1239000000,None,161000000,988000000,10103000000,462000000,7640000000,988000000,7640000000,7640000000,1578000000,104000000,5933000000,22864000000,23232000000,0,41708000,BKNG
2019-09-30,USD,21446000000,10056000000,6466000000,7439000000,None,1788000000,11390000000,706000000,None,4870000000,1985000000,2885000000,973000000,4319000000,973000000,829000000,885000000,15495000000,5528000000,1275000000,None,151000000,982000000,9967000000,466000000,7512000000,151000000,7512000000,7512000000,1704000000,94000000,5951000000,21523000000,22061000000,0,42389000,BKNG
2019-06-30,USD,21494000000,10020000000,5256000000,6809000000,None,1973000000,10835000000,716000000,None,4956000000,2041000000,2915000000,1553000000,4618000000,1553000000,1238000000,545000000,16187000000,6349000000,1291000000,None,37000000,37000000,7776000000,495000000,7686000000,975000000,7686000000,7723000000,1740000000,90000000,5307000000,20173000000,20111000000,0,43251000,BKNG
2019-03-31,USD,22366000000,7077000000,2334000000,4315000000,None,1491000000,14654000000,695000000,None,4985000000,2078000000,2907000000,1981000000,8445000000,1981000000,1271000000,529000000,15451000000,5576000000,934000000,None,None,968000000,7708000000,488000000,7619000000,968000000,7619000000,7619000000,1877000000,89000000,6915000000,17567000000,19132000000,0,45007000,BKNG
2018-12-31,USD,22687000000,8407000000,2624000000,6284000000,None,1523000000,14280000000,656000000,693000000,5035000000,2125000000,2910000000,3660000000,8408000000,3660000000,600000000,181000000,13902000000,3555000000,1134000000,None,None,25000000,8811000000,None,8649000000,None,8649000000,8674000000,1399000000,162000000,8785000000,14711000000,18367000000,0,46123000,BKNG
2018-09-30,USD,24370476000,9467847000,2973096000,7131172000,None,1719059000,14902629000,642861000,None,4962404000,2117275000,2845129000,4158076000,9114218000,4158076000,617616000,183146000,14418666000,3930224000,1174599000,176800000,None,3900000,8852600000,None,8703901000,None,8703901000,8707801000,1654370000,148699000,9952000000,12879305000,17720656000,489000,47268000,BKNG
2018-06-30,USD,25296253000,10033374000,3186665000,7332418000,None,1715055000,15262879000,613462000,None,5013162000,2162766000,2850396000,4145753000,9444908000,4145753000,985901000,191347000,14777978000,5222484000,1053509000,293000000,None,3000000,7908231000,None,7764580000,948190000,7764580000,7767580000,1418603000,143651000,10473000000,10630361000,15953078000,489000,48055000,BKNG
