fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2019-12-31,USD,6519503000,2067672000,1097724000,1097724000,479885000,None,4451831000,1278988000,1374455000,3011109000,595307000,2415802000,None,40896000,None,36488000,120838000,2180126000,491205000,239180000,None,None,5302000,1688921000,None,1568554000,5302000,None,1568554000,59706000,120367000,4339377000,None,-37148000,4383368000,115738000,QRVO
2019-09-30,USD,5848571000,1551814000,586794000,586794000,485284000,None,4296757000,1296103000,1322103000,2756924000,451788000,2305136000,None,97549000,None,33205000,146181000,1583077000,449629000,213936000,None,None,4233000,1133448000,None,1016063000,4233000,None,1016063000,59115000,117385000,4265494000,None,-198504000,4471656000,116294000,QRVO
2019-06-30,USD,5926381000,1556833000,629599000,629599000,517755000,None,4369548000,1309471000,1271785000,2809071000,508159000,2300912000,None,97990000,None,34365000,153016000,1589038000,452146000,224735000,None,None,1732000,1136892000,None,1018614000,1732000,None,1018614000,57036000,118278000,4337343000,None,-281542000,4625566000,117943000,QRVO
2019-03-31,USD,5808024000,1684841000,711035000,711035000,511793000,None,4123183000,1366513000,1218507000,2582099000,408210000,2173889000,None,97786000,None,36141000,76785000,1448345000,435614000,233307000,None,None,None,1012731000,None,920935000,80000,None,919270000,41711000,91796000,4359679000,None,-321152000,4687455000,119063000,QRVO
2018-12-31,USD,5806291000,1615536000,649711000,649711000,464949000,None,4190755000,1397589000,1159495000,2637289000,463400000,2173889000,None,90696000,0,34113000,65222000,1228971000,413932000,229266000,None,None,None,815039000,None,714402000,None,None,714402000,47093000,93659000,4577320000,None,-382669000,4966059000,123001000,QRVO
2018-09-30,USD,5947061000,1619770000,557924000,557924000,474532000,None,4327291000,1401865000,1130891000,2769789000,595900000,2173889000,None,90903000,0,30845000,64782000,1314924000,462383000,229009000,None,None,None,852541000,None,735098000,None,None,735098000,51869000,95511000,4632137000,None,-452186000,5089331000,125046000,QRVO
2018-06-30,USD,5782332000,1367706000,334039000,392049000,501578000,None,4414626000,1368588000,950018000,2903127000,729238000,2173889000,None,79515000,58010000,34550000,63396000,1104227000,403364000,219143000,None,None,558280000,700863000,None,558280000,558280000,None,558280000,50616000,105428000,4678105000,None,-484270000,5167311000,125598000,QRVO
2018-03-31,USD,6381519000,1843805000,926037000,926037000,472292000,None,4537714000,1374112000,911910000,3034225000,860336000,2173889000,None,63765000,0,30815000,65612000,1605955000,441279000,213193000,None,None,983290000,1164676000,None,983290000,983290000,None,983290000,60904000,118302000,4775564000,None,-458769000,5237085000,126322000,QRVO
2017-12-31,USD,6526647000,1814166000,841326000,841326000,422907000,None,4712481000,1417141000,875942000,3167518000,993629000,2173889000,None,62756000,400000,29056000,65066000,1705569000,384518000,192046000,None,None,1088730000,1321051000,None,1088730000,1088730000,None,1088730000,52077000,173442000,4821078000,None,-446268000,5270428000,127137000,QRVO
2017-09-30,USD,6478080000,1608208000,574873000,574873000,461005000,None,4869872000,1443392000,1061360000,5962198000,3788309000,2173889000,None,66085000,None,28712000,56470000,1573504000,423002000,212750000,None,None,989692000,1150502000,None,989692000,989692000,None,989692000,26067000,86642000,4904576000,None,-413186000,5321741000,127137000,QRVO
2017-06-30,USD,6442696000,1467216000,512631000,512631000,470880000,None,4975480000,1440105000,1020744000,1265876000,1265876000,2173889000,None,36248000,None,31808000,59362000,1530015000,361918000,215033000,None,None,989420000,1168097000,None,989420000,989420000,None,989420000,16046000,89398000,4912681000,None,-449105000,5365373000,127225000,QRVO
2017-03-31,USD,6522323000,1461605000,545463000,545463000,430454000,None,5060718000,1391932000,981328000,3574477000,1400563000,2173914000,None,35494000,0,26264000,58815000,1625601000,418828000,216246000,None,None,989154000,1206773000,None,989154000,989154000,None,989154000,31998000,86108000,4896722000,None,-456366000,5357394000,126464000,QRVO
2016-12-31,USD,6624911000,1487917000,495811000,495811000,404617000,None,5136994000,1335767000,871441000,6366240000,4192326000,2173914000,None,34733000,0,46017000,58482000,1761795000,548596000,287953000,None,None,None,1213199000,None,988886000,None,None,988886000,123644000,85060000,4863116000,None,-512274000,5378944000,126331000,QRVO
2016-09-30,USD,6751622000,1582536000,469219000,469219000,437135000,None,5169086000,1240050000,820306000,1656158000,1656158000,2174918000,None,34902000,0,48092000,63058000,1775246000,557445000,323696000,None,None,None,1217801000,None,988625000,None,None,988625000,21529000,82249000,4976376000,None,-433636000,5413742000,126995000,QRVO
2016-06-30,USD,6687987000,1485420000,433034000,446907000,455771000,None,5202567000,1160953000,779610000,1775937000,1775937000,2174639000,None,26000000,13873000,43863000,65038000,1654411000,420333000,263478000,None,None,None,1234078000,None,988372000,None,None,988372000,14346000,82062000,5033576000,None,-445483000,5483200000,127817000,QRVO
2016-03-31,USD,6596819000,1509210000,425881000,612689000,427551000,None,5087609000,1046888000,751898000,1812515000,4388670000,2135697000,None,26050000,186808000,41384000,66459000,1597147000,373801000,205364000,None,None,988130000,1223346000,None,988130000,988130000,988130000,988130000,30548000,83056000,4999672000,None,-439808000,5442613000,127386000,QRVO
2015-12-31,USD,7011110000,1843717000,851597000,1025166000,406692000,None,5167393000,1012836000,719283000,1927366000,1927366000,2135697000,None,29287000,173569000,24827000,62207000,1517038000,300685000,188521000,None,None,None,1216353000,None,987888000,None,None,987888000,715000,85362000,5494072000,None,-415606000,5911031000,137051000,QRVO
2015-09-30,USD,6532097000,1275982000,169597000,195557000,393760000,None,5252810000,972328000,682261000,2055228000,2055228000,2135697000,None,28761000,25960000,22532000,64101000,819999000,355474000,204857000,None,None,None,467830000,None,75000000,None,None,75000000,3291000,86342000,5712098000,None,-404479000,6117858000,140976000,QRVO
2015-06-30,USD,6909870000,1579986000,325602000,558429000,363914000,None,5329884000,940070000,664052000,2184013000,2184013000,2136773000,None,4397000,232827000,24927000,64631000,731679000,335496000,206071000,None,None,None,396183000,None,None,None,None,None,842000,86489000,6178191000,None,-408927000,6588201000,149431000,QRVO
2015-03-31,USD,6892379000,1500105000,299814000,544644000,346900000,None,5392274000,883371000,609576000,2307229000,2307229000,2140586000,None,4083000,244830000,26538000,57005000,719219000,325310000,182468000,None,None,None,393909000,None,0,None,0,None,10971000,83720000,6173160000,None,-410963000,6584247000,149059000,QRVO
2014-12-31,USD,1165615000,755257000,118093000,296703000,170019000,None,410358000,228579000,576112000,36533000,36533000,103901000,None,2150000,178610000,7436000,39195000,270053000,219753000,130461000,None,None,None,50300000,None,None,None,None,None,21723000,50300000,895562000,None,-417445000,1311184000,72811000,QRVO
2014-09-30,USD,0,0,110675000,0,159200000,None,395200000,207113000,None,42000000,42000000,103900000,None,None,130600000,28100000,None,0,0,None,None,None,None,47000000,None,None,None,None,None,80300000,None,100,None,0,0,1000,QRVO
2014-06-30,USD,0,0,97559000,97559000,142909000,None,None,195965000,None,152021000,152021000,103901000,None,None,99063000,18737000,None,0,0,None,None,None,None,None,None,None,None,None,None,67960000,None,0,None,0,0,1000,QRVO
2023-12-31,USD,34069893000,18857282000,4996465000,4996465000,110097000,134824000,18203726000,296056000,323301000,13681241000,1761521000,11919720000,None,796293000,851901000,2353488000,739486000,15377057000,9921629000,142554000,None,753035000,806756000,5455428000,343509000,5728008000,753035000,4974973000,5728008000,8796822000,154972000,18695256000,None,-528429000,None,615123000,SQ
2023-09-30,USD,32554898000,17540600000,5112293000,5112293000,96398000,127367000,17890645000,316866000,None,13528149000,1778951000,11749198000,None,733825000,1161144000,1696033000,791529000,14724392000,9192115000,139777000,None,51858000,104709000,5532277000,355630000,5027845000,51858000,4975987000,5027845000,8232983000,253511000,17812660000,None,-737010000,60,611276000,SQ
2023-06-30,USD,31075924000,15841096000,4745884000,5867714000,97949000,125509000,18988549000,327869000,None,13822323000,1878238000,11944085000,1419060000,297230000,1121830000,1675082000,832467000,13306116000,8239036000,89551000,None,530321000,587900000,5067080000,315130000,4935086000,530321000,4404765000,4935086000,7157464000,347185000,17747156000,None,-708056000,60,606692000,SQ
2023-03-31,USD,31337327000,15900479000,5061091000,6085201000,101655000,133502000,19639815000,332144000,None,13868360000,1949086000,11919274000,1436857000,412747000,1024110000,1427210000,811512000,13862442000,8706266000,100093000,None,765734000,460539000,5156176000,329196000,5263088000,765734000,4497354000,5263088000,7692256000,329626000,17448897000,None,-585550000,60,602234000,SQ
2022-12-31,USD,31364340000,15623405000,4544202000,5626053000,97703000,140508000,18992859000,329302000,367547000,13980795000,2014034000,11966761000,1655280000,573429000,1081851000,1627265000,484237000,14112985000,8434516000,95846000,None,938436000,1005290000,4801403000,424273000,1815502000,938436000,4109829000,1815502000,6728982000,201657000,17222879000,None,-568712000,17222879000,599094000,SQ
2022-09-30,USD,29120932000,13548761000,4331787000,5384760000,102962000,128386000,18311930000,316378000,None,13588860000,2030876000,11557984000,1855853000,802880000,1052973000,1175873000,438534000,12590994000,7278565000,116119000,47197000,460170000,561590000,5312429000,440102000,4617783000,460170000,4586667000,4617783000,6105109000,196466000,16497664000,None,-454889000,16497664000,592672000,SQ
2022-06-30,USD,28885160000,12526335000,4020466000,4959464000,78737000,114867000,19027682000,308222000,None,14130213000,2148078000,11982135000,1958338000,1019340000,938998000,951162000,454813000,11993749000,6960986000,124678000,50476000,459984000,653507000,5032763000,457875000,4365698000,459984000,4297282000,4365698000,5867389000,213515000,16855104000,None,-440178000,16855104000,581350000,SQ
2022-03-31,USD,29127467000,11860684000,3993565000,4790314000,72340000,107200000,20227143000,302247000,None,14704129000,2275199000,12428930000,2129888000,1333139000,796749000,876198000,471354000,11677075000,6030021000,123982000,52973000,124636000,196029000,5647054000,466995000,4894688000,124636000,4770052000,4894688000,5392066000,242717000,17412822000,None,-232164000,17412822000,541435000,SQ
2021-12-31,USD,15026360000,11621524000,4443669000,5312952000,77058000,181149000,6307533000,282140000,None,776325000,257049000,519276000,2395713000,1526430000,869283000,687429000,370535000,11712771000,6535700000,82173000,48462000,455000,562015000,5177071000,459044000,497533000,455000,4559208000,497533000,4487843000,207610000,3272855000,None,-27965000,3272855000,462611000,SQ
2021-09-30,USD,13909426000,10562037000,4514609000,5383418000,73413000,157901000,5794637000,275286000,None,788240000,268692000,519548000,2319916000,1451107000,868809000,609533000,384508000,10904712000,5549145000,None,110339000,4637000,790777000,5355567000,451172000,725658000,4637000,4737829000,725658000,4322604000,227048000,2959825000,None,48864000,2959825000,460654000,SQ
2021-06-30,USD,13815688000,11000235000,4581234000,5596137000,58786000,108366000,5476616000,260883000,None,763596000,262196000,501400000,1961996000,947093000,1014903000,593462000,382604000,11078987000,5646770000,None,111890000,4681000,885466000,5432217000,461673000,823683000,4681000,4841277000,823683000,4396854000,186369000,2688852000,None,48780000,50,455431000,SQ
2021-03-31,USD,11348720000,9318856000,3022485000,3995323000,63825000,60201000,4824099000,245702000,None,446233000,129796000,316437000,1495380000,522542000,972838000,823606000,352056000,9034347000,5561102000,None,102324000,4687000,824380000,3473245000,455854000,764208000,4687000,2980202000,764208000,4373844000,92674000,2314373000,None,-155241000,50,454973000,SQ
2020-12-31,USD,9869550000,7761629000,3158058000,4229428000,61129000,41960000,4159253000,233520000,None,454313000,137612000,316701000,1535320000,463950000,1071370000,383067000,499250000,7187981000,4126104000,47089000,103608000,464094000,516841000,3068773000,442409000,464094000,0,2586924000,464094000,3277904000,85291000,2681569000,None,-297223000,None,452939000,SQ
2020-09-30,USD,8114276000,6491270000,2118808000,2881242000,70422000,39612000,3291734000,195937000,None,408182000,107562000,300620000,1161556000,399122000,762434000,388106000,169582000,6051441000,3825711000,None,106332000,473496000,524537000,2232798000,436024000,473496000,473496000,1758611000,473496000,3067987000,82136000,2062835000,None,-591182000,None,444458000,SQ
2020-06-30,USD,7812272000,6187070000,1972762000,2687110000,55422000,38163000,3204932000,167062000,None,395561000,99802000,295760000,1161033000,446685000,714348000,319890000,166449000,5885965000,3632516000,None,103098000,447764000,491391000,2260405000,428428000,447764000,447764000,1778428000,447764000,2892853000,90220000,1926307000,None,-627697000,None,440117000,SQ
2020-03-31,USD,6003873000,4389975000,1962316000,2484156000,54719000,31515000,2571995000,150659000,193822000,370469000,81936000,288533000,1051300000,529460000,521840000,278670000,149852000,4195928000,2004658000,None,94092000,37335000,37335000,2197924000,386897000,1760847000,37335000,1760847000,2147744000,1807950000,80861000,1807945000,None,-616219000,None,434940000,SQ
2019-12-31,USD,4551258000,3219801000,1047118000,1539574000,47683000,33863000,2020449000,149194000,178529000,335424000,69079000,266345000,1029759000,537303000,492456000,250409000,196388000,2836208000,1694085000,42116000,88662000,27275000,27275000,1148350000,136105000,938832000,0,938832000,1074937000,1490756000,94461000,1715050000,None,-510328000,None,430279000,SQ
2019-09-30,USD,4000504000,2758766000,612048000,1198579000,44690000,37564000,1902337000,134034000,166350000,338767000,72793000,265974000,1151039000,564508000,586531000,215806000,81326000,2750710000,1644901000,None,90526000,25779000,25779000,1112047000,132236000,928869000,25779000,928869000,1061105000,108067000,70483000,1249794000,None,-901268000,None,427124000,SQ
2019-06-30,USD,4654006000,3528646000,617282000,1215901000,29354000,32157000,1610305000,130747000,152792000,354377000,84216000,270161000,1059446000,460827000,598619000,180360000,57167000,3469534000,2375594000,None,89624000,24955000,24955000,1100113000,132220000,919026000,24955000,919026000,1051246000,111878000,67649000,1184472000,None,-930665000,None,423305000,SQ
2019-03-31,USD,4402591000,3266522000,521676000,1119470000,26679000,28665000,1469530000,133706000,138540000,346709000,79697000,267012000,1078857000,481063000,597794000,185121000,48202000,3281002000,2183559000,None,42160000,None,23041000,990704000,135597000,909302000,23041000,909302000,1044899000,108644000,75585000,1121589000,None,-923925000,None,419289000,SQ
2018-12-31,USD,3281023000,2111905000,583173000,1169506000,28627000,22393000,1360050000,142402000,124909000,338807000,77102000,261705000,1051013000,464680000,586333000,198804000,74229000,2160522000,1018541000,36416000,72902000,5029000,None,1023407000,None,899695000,5029000,899695000,-2747000,99153000,93286000,1120501000,None,-885774000,None,413984000,SQ
2018-09-30,USD,3973368000,2877368000,721738000,1232632000,25294000,18980000,1367636000,130145000,129745000,341094000,81130000,259964000,1048557000,537663000,510894000,136400000,76996000,2851224000,1863537000,12448000,33614000,131106000,125971000,1021783000,None,897976000,125971000,897976000,1023947000,70338000,89711000,1122144000,None,-857570000,None,409690000,SQ
2018-06-30,USD,3554827000,2869896000,1387977000,1621576000,22041000,17895000,1089582000,121708000,118454000,341170000,85514000,255656000,426749000,193150000,233599000,120250000,40995000,2473198000,1315910000,9214000,27155000,5190000,1071437000,1187700000,None,1071437000,5190000,1071437000,1071437000,60635000,85851000,1081629000,None,-877213000,None,403301000,SQ
2018-03-31,USD,2379612000,1990383000,738586000,938634000,20899000,9876000,745939000,98170000,109493000,72465000,14138000,58327000,401720000,201672000,200048000,91933000,32120000,1569632000,1131732000,19556000,3353000,2654000,362965000,463337000,None,362965000,2654000,362965000,362965000,27214000,74935000,809980000,None,-871307000,None,395948000,SQ
2017-12-31,USD,2187270000,1778294000,696474000,866050000,16777000,8606000,743423000,91496000,101316000,72661000,14334000,58327000,398243000,228667000,169576000,86454000,31350000,1400937000,972827000,16763000,5893000,2650000,365054000,452291000,None,362404000,0,358572000,-788000,45130000,69538000,786333000,None,-842735000,None,390147000,SQ
2017-09-30,USD,2083852000,1686877000,658412000,868371000,21204000,4209000,701694000,88666000,94597000,72609000,14648000,57961000,426294000,216335000,209959000,66539000,29800000,1350943000,930679000,13529000,3424000,1500000,357629000,443185000,None,354237000,1500000,354237000,-858000,21049000,66027000,732909000,None,-827072000,None,383951000,SQ
2017-06-30,USD,1741714000,1437917000,716989000,920276000,18457000,8104000,501492000,87442000,87721000,74413000,16452000,57961000,327386000,124099000,203287000,62798000,3278000,1037970000,624928000,11375000,4523000,1511000,349960000,437078000,None,349960000,1511000,349960000,349960000,26639000,63082000,703744000,None,-810974000,None,376357000,SQ
2017-03-31,USD,1591113000,1343355000,704494000,891250000,13951000,6947000,367996000,91013000,80641000,76498000,18395000,58103000,249467000,62711000,186756000,54605000,3042000,963180000,554896000,9826000,2965000,1524000,398812000,433367000,None,345739000,1524000,345739000,345739000,22812000,62545000,627933000,None,-795012000,None,366737000,SQ
2016-12-31,USD,1211362000,1001425000,452030000,511931000,13724000,6191000,282652000,88328000,73332000,76465000,19292000,57173000,87267000,27366000,59901000,60543000,3194000,635209000,577464000,12602000,5407000,691000,1878000,82051000,None,1187000,691000,0,None,22472000,57745000,576153000,None,-779239000,None,356441000,SQ
2016-09-30,USD,1052208000,843027000,437900000,514327000,14695000,7407000,226763000,89957000,66412000,76951000,20252000,56699000,91905000,15478000,76427000,44244000,3658000,541819000,486024000,13719000,5303000,458000,364434000,80595000,None,809000,458000,None,None,44500000,55795000,510389000,None,-764072000,None,343893000,SQ
2016-06-30,USD,933292000,721028000,342436000,403427000,17199000,4563000,234453000,86325000,59017000,79028000,22329000,56699000,80593000,19602000,60991000,48473000,4178000,461833000,411469000,16211000,5119000,62000,310242000,75180000,None,24000,62000,None,None,42790000,50364000,471459000,None,-731749000,None,334488000,SQ
2016-03-31,USD,945069000,720052000,370646000,414093000,14878000,3268000,256786000,89039000,52096000,81162000,24463000,56699000,73162000,29715000,43447000,55211000,10107000,500185000,449932000,19580000,6213000,61000,283860000,75985000,None,40000,61000,None,None,33738000,50253000,444884000,None,-704404000,None,331324000,SQ
2023-12-31,USD,2434353000,1819499000,527843000,1108476000,383702000,229858000,693936000,368952000,229444000,6571000,None,6571000,716714000,567000,580633000,147463000,211277000,384414000,235035000,62958000,None,None,2303000,235847000,5565000,None,None,None,7868000,104014000,88655000,2049939000,None,947064000,1129937000,48028000,MPWR
2023-09-30,USD,2328089000,1735376000,421178000,1042301000,397288000,189513000,664212000,358226000,None,6571000,None,6571000,665577000,600000,621123000,109967000,204240000,383225000,250018000,64707000,None,None,2225000,208292000,None,None,None,None,7983000,185311000,77401000,1944864000,None,899398000,1092569000,47911000,MPWR
2023-06-30,USD,2220620000,1632351000,506959000,940486000,427432000,173601000,660818000,341911000,None,6571000,None,6571000,481990000,649000,433527000,95253000,204032000,381531000,250841000,70614000,None,None,1947000,205395000,None,None,None,None,6581000,180227000,76658000,1839089000,None,827356000,1055130000,47611000,MPWR
2023-03-31,USD,2226651000,1622629000,488972000,917570000,430830000,187811000,673303000,354313000,None,6571000,None,6571000,471340000,1516000,428598000,89955000,207567000,450390000,315843000,58001000,None,None,2017999,205429000,None,None,None,None,7221000,257842000,77647000,1776261000,None,777075000,1017131000,47411000,MPWR
2022-12-31,USD,2058885000,1410619000,288607000,737873000,447290000,191466000,712999000,357157000,194141000,6571000,None,6571000,466439000,1711000,449266000,42742000,249286000,390283000,263400000,61461000,None,None,2133000,193410000,1664000,None,None,None,3797000,201939000,73374000,1668602000,None,716403000,975276000,47107000,MPWR
2022-09-30,USD,1931221000,1323457000,316210000,736047000,397435000,161080000,830592000,343123000,None,6571000,None,6571000,493079000,2083000,419837000,36571000,234165000,400512000,290988000,78673000,3417000,None,2263000,160818000,None,None,None,None,4139999,206635000,59561000,1530709000,None,633640000,938993000,46941000,MPWR
2022-06-30,USD,1785693000,1332089000,342867000,811879000,359647000,132581000,507445000,356687000,None,6571000,None,6571000,539623000,2219000,469012000,35055000,66385000,362571000,254487000,77925000,4780000,None,2560000,160466000,None,None,None,None,5037000,169222000,60734000,1423122000,None,545920000,891888000,46787000,MPWR
2022-03-31,USD,1713981000,1247136000,260604000,773512000,311040000,126951000,523241000,369374000,None,6571000,None,6571000,547652000,2376000,512908000,42266000,68052000,387869000,272528000,71572000,6982000,None,None,172364000,None,None,None,None,None,193974000,65559000,1326112000,None,467844000,847966000,46625000,MPWR
2021-12-31,USD,1585825000,1124852000,189265000,725082000,259417000,110240000,518857000,362962000,171878000,6571000,None,6571000,552546000,2401000,535817000,35540000,69523000,341840000,226944000,83027000,4300000,None,None,173653000,None,None,None,None,None,139617000,67227000,1243985000,None,424879000,803226000,46256000,MPWR
2021-09-30,USD,1495901000,1064494000,226091000,742038000,208062000,83953000,493097000,340060000,None,6571000,None,6571000,531917000,2501000,515947000,34535000,67050000,333188000,227663000,72092000,6690000,None,2425000,158232000,5780000,None,None,None,5780000,146456000,64506000,1162713000,None,381193000,769858000,46091000,MPWR
2021-06-30,USD,1372991000,950080000,220210000,670288000,177322000,80636000,484849000,332093000,None,6571000,None,6571000,465784000,2582000,450078000,24917000,66548000,285636000,182731000,58882000,7383000,None,2209000,155619000,5550000,None,None,None,5550000,114257000,64407000,1087355000,None,341382000,733672000,45917000,MPWR
2021-03-31,USD,1308192000,922430000,218368000,638823000,175223000,86185000,445068000,297741000,None,6571000,None,6571000,443899000,2820000,420455000,24325000,63782000,286615000,187909000,57235000,6998000,None,1953000,148573000,5407000,None,None,None,5407000,121723000,61644000,1021577000,None,315206000,699359000,45737000,MPWR
2020-12-31,USD,1208491000,841998000,334944000,595113000,157062000,68757000,421559000,281528000,143149000,6571000,None,6571000,297365000,2861000,260169000,22980000,59838000,241904000,146969000,38169000,7238000,None,1406000,143244000,3099000,None,None,None,3099000,100156000,57873000,966587000,None,298746000,657701000,45267000,MPWR
