fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,Symbol
2019-10-31,USD,6155645000,2955420000,912748000,912748000,None,615508000,3235000000,929667000,526229000,1651367000,262018000,1389349000,2588218000,70844000,0,235316000,141006000,3836466000,2491389000,35581000,1880890000,308609000,308609000,1345077000,304695000,1247652000,241294000,1006358000,1247652000,351875000,15773000,2319179000,None,-2499401000,229000,230000000,WDAY
2019-07-31,USD,5992156000,2789032000,619514000,619514000,None,613425000,3214736000,919523000,481069000,1667302000,277953000,1389349000,2809411000,61258000,0,249087000,138895000,3781871000,3434264000,32540000,1885642000,1298743000,1298743000,347607000,309417000,1233189000,1233189000,0,1233189000,306558000,14525000,2210285000,None,-2383672000,227000,228000000,WDAY
2019-04-30,USD,5824174000,2665134000,781772000,781772000,None,542843000,2893405000,885789000,437426000,1673022000,293897000,1379125000,2528343000,52879000,0,230378000,140468000,3779426000,2443079000,35146000,None,235408000,299515000,1090310000,310144000,1218915000,235408000,983507000,1218915000,373976000,11095000,2044748000,None,-2262960000,225000,225000000,WDAY
2019-01-31,USD,5520746000,2700596000,638554000,682681000,None,704680000,2837126000,796907000,400237000,1692365000,313240000,1379125000,2569114000,50546000,44127000,217498000,147360000,3562304000,2430691000,29093000,1949270000,232514000,232514000,1131613000,None,1204778000,232514000,972264000,1204778000,331466000,47697000,1958442000,None,-2146304000,221000,222000000,WDAY
2018-10-31,USD,5000299000,2271279000,540430000,572763000,None,486044000,1362143000,735443000,373812000,332583000,10980000,1377615000,2399251000,40203000,32333000,203096000,132229000,3167150000,2055885000,28779000,None,229684000,229684000,150126000,None,229684000,229684000,None,229684000,336772000,40432000,1833149000,178801000,-2041823000,220000,218000000,WDAY
2018-07-31,USD,4765060000,3614038000,1693743000,3145704000,None,457496000,985318000,678525000,346050000,35927000,11396000,175073000,4065261000,32405000,1451961000,171447000,121074000,2989836000,1913947000,32910000,None,226877000,226877000,125757000,None,226877000,226877000,None,226877000,260312000,36381000,1775224000,193679000,-1887995000,218000,217000000,WDAY
2018-04-30,USD,4927832000,3880809000,1036045000,1036045000,None,354209000,899028000,611293000,334263000,29146000,10790000,159398000,2336107000,31605000,2329623000,160932000,110938000,3270532000,2196654000,30249000,1415064000,570251000,570251000,134636000,None,570251000,570251000,None,570251000,276360000,39366000,1657300000,None,-1801839000,215000,215000000,WDAY
2018-01-31,USD,4947424000,3956978000,1134355000,1134355000,None,528208000,860275000,546609000,308978000,34234000,34234000,159376000,2162798000,29205000,551804000,160920000,109718000,3367059000,2058874000,20998000,1537147000,341509000,341509000,158340000,None,341509000,341509000,1149845000,341509000,270126000,47434000,1580365000,0,-1727856000,211000,212000000,WDAY
2017-10-31,USD,4564716000,3693772000,1336984000,1336984000,None,349309000,736846000,487234000,280644000,34305000,34305000,158418000,1901339000,24320000,1874139000,133340000,70814000,3024442000,1749546000,35837000,1229166000,336936000,336936000,138402000,None,336936000,336936000,None,336936000,247742000,38267000,1540274000,None,-1638756000,210000,210000000,WDAY
2017-07-31,USD,3407127000,2586224000,748599000,748599000,None,370557000,681611000,438754000,266301000,39110000,39110000,158540000,1368696000,19248000,1349191000,117877000,66763000,2036730000,1676574000,39948000,1222743000,332422000,332422000,144118000,None,332422000,332422000,None,332422000,185639000,39940000,1370397000,None,-1553210000,208000,208000000,WDAY
2017-04-30,USD,3308741000,2533820000,498931000,498931000,None,297894000,631182000,404102000,248724000,43915000,43915000,158193000,1638158000,14454000,1616770000,120225000,54207000,1987884000,1289444000,28182000,1200263000,None,541393000,157047000,None,541393000,541393000,None,541393000,181388000,36658000,1320857000,None,-1470678000,205000,206000000,WDAY
2017-01-31,USD,3268282000,2524445000,539923000,539923000,None,383908000,525548000,365877000,230761000,48787000,48787000,107658000,1478735000,14004000,1456822000,115873000,53570000,1991674000,1285243000,26824000,1233387000,None,534423000,172647000,None,534423000,534423000,None,534423000,172207000,36677000,1276608000,None,-1520567000,202000,203000000,WDAY
2016-10-31,USD,2922569000,2294595000,386557000,386557000,None,268945000,641978000,334265000,206209000,212087000,53892000,158195000,1548620000,14004000,1527238000,111855000,48071000,1785110000,1098096000,28374000,1023620000,None,None,159467000,None,527547000,None,None,527547000,169281000,36288000,1137459000,None,-1415002000,200000,201000000,WDAY
2016-07-31,USD,2829804000,2430090000,405529000,405529000,None,248658000,413306000,255118000,187450000,68623000,15804000,52819000,1679395000,13592000,1662381000,113522000,43485000,1688958000,1007553000,17135000,979114000,None,None,160640000,None,520765000,None,None,520765000,135573000,36371000,1140846000,None,-1300936000,198000,199000000,WDAY
2016-04-30,USD,2776153000,2372131000,404604000,404604000,None,193100000,432864000,254697000,169093000,64887000,14160000,50727000,1705622000,28842000,1675486000,98941000,55166000,1647997000,970252000,18975000,926056000,None,None,163670000,None,514075000,None,None,514075000,153191000,35700000,1128156000,None,-1192911000,195000,197000000,WDAY
2016-01-31,USD,2730094000,2362308000,300087000,300087000,None,293407000,396528000,214158000,150403000,15491000,15491000,50325000,1703414000,28742000,1669372000,99442000,57738000,1593937000,922679000,19605000,899729000,None,507476000,163782000,None,507476000,507476000,None,507476000,134333000,32794000,1226280000,None,-1112289000,193000,195000000,WDAY
2015-10-31,USD,2511153000,2157075000,219893000,219893000,None,170851000,390101000,195004000,133817000,70353000,18408000,51945000,1705496000,29042000,1676454000,89877000,65173000,1385626000,751681000,16953000,718025000,80000,80000,125998000,None,507947000,80000,None,507947000,109829000,32792000,1125527000,None,-1031161000,191000,192000000,WDAY
2015-07-31,USD,2443884000,2140528000,230578000,230578000,None,156282000,338750000,172701000,124537000,42953000,3023000,39930000,1704243000,27892000,1676351000,77317000,66915000,1311909000,706271000,23668000,683088000,743000,743000,103593000,None,502045000,743000,None,502045000,80053000,22312000,1131975000,None,-953350000,190000,192000000,WDAY
2015-04-30,USD,2382561000,2120993000,270484000,270484000,None,128493000,261568000,154537000,108851000,34479000,2167000,32312000,1651051000,None,1651051000,70965000,52571000,1266534000,666554000,13320000,653423000,1759000,1759000,103750000,None,496230000,1759000,None,496230000,79263000,22539000,1116027000,None,-883929000,188000,191000000,WDAY
2015-01-31,USD,2350090000,2108387000,298192000,298192000,None,188357000,249594000,140136000,94123000,34779000,2467000,32312000,1559517000,12910000,1559517000,62973000,45790000,1224115000,641265000,10623000,632744000,3207000,3207000,100892000,None,490501000,3207000,None,490501000,80284000,15299000,1201228000,None,-822371000,186000,188000000,WDAY
2014-10-31,USD,2232318000,2009746000,192142000,192142000,None,118943000,222572000,116640000,86650000,35079000,2767000,32312000,1642517000,None,1642517000,56144000,52511000,1103102000,537633000,9610000,508131000,4681000,4681000,80614000,None,484855000,4681000,None,484855000,82018000,13807000,1129216000,None,-762905000,185000,187000000,WDAY
2014-07-31,USD,2194898000,1980810000,262634000,262634000,None,100534000,214088000,105855000,74458000,35379000,3067000,32312000,1559748000,None,1559748000,57894000,54152000,1056057000,489465000,6561000,481473000,5133000,5133000,87299000,671000,479293000,5133000,None,479293000,68745000,14181000,1138841000,None,-702993000,183000,185800000,WDAY
2014-04-30,USD,2206690000,2013893000,246001000,246001000,None,99136000,192797000,89125000,63869000,35679000,3367000,32312000,1619950000,None,1619950000,48806000,47949000,1051254000,487320000,12033000,None,8442000,8442000,90122000,1780000,473812000,8442000,None,484034000,78791000,14453000,1155436000,None,-633778000,182000,184500000,WDAY
2014-01-31,USD,2176265000,2023658000,581326000,581326000,None,92184000,168963000,77664000,60782000,8488000,14856000,8488000,1305253000,None,1305253000,44895000,45658000,989048000,421890000,6212000,None,9377000,9377000,98746000,3589000,468412000,9377000,None,468412000,73619000,14274000,1187217000,None,-574389000,181000,183000000,WDAY
2013-10-31,USD,1528185000,1405602000,183460000,183460000,None,86961000,114095000,73960000,55236000,8488000,8488000,8488000,1099235000,None,1099235000,35946000,22096000,914783000,361702000,8228000,None,10044000,10044000,89989000,5546000,463092000,10044000,None,478682000,64140000,11964000,613402000,None,-518407000,172000,174800000,WDAY
2013-07-31,USD,1505973000,1395395000,437432000,437432000,None,66972000,102090000,64097000,47396000,8488000,8488000,8488000,857169000,None,857169000,33822000,19122000,867232000,310721000,6337000,None,10720000,10720000,98662000,7687000,457849000,10720000,None,476256000,46344000,12677000,638741000,None,-470873000,171000,173500000,WDAY
2013-04-30,USD,981255000,893684000,219264000,219264000,None,60345000,79083000,54197000,40426000,8488000,8488000,8488000,586503000,None,586503000,27572000,5794000,409470000,309132000,16408000,None,11179000,11179000,100338000,None,10163000,11179000,None,21342000,57182000,13600000,571785000,None,-434895000,169000,172400000,WDAY
2013-01-31,USD,959080000,884302000,84158000,84158000,None,67437000,74778000,44585000,34755000,8488000,8488000,8488000,706181000,None,706181000,26526000,3130000,366797000,254774000,2665000,None,12008000,12008000,112023000,None,12972000,12008000,None,24980000,40761000,13131000,592283000,None,-401880000,162000,166000000,WDAY
2012-10-31,USD,950148000,881654000,442980000,442980000,None,61099000,59985000,39760000,29656000,8509000,8509000,None,354397000,None,354397000,23178000,3165000,334647000,214894000,3481000,164421000,6946000,6946000,119464000,None,17433000,6946000,None,24379000,40046000,14578000,615501000,None,-370936000,160000,166000000,WDAY
2023-09-30,CNY,171575005000,127565427000,15116464000,15116464000,721958000,None,44009578000,7582320000,None,4109744000,4109744000,None,None,2220840000,95710414000,9524398000,None,47629830000,43868717000,None,None,None,None,3761113000,None,427997000,11221194000,None,None,17261182000,1327427000,119978728000,None,None,119978728000,589239700,NTES
2023-06-30,CNY,167905722000,124223852000,12766270000,12766270000,806960000,None,43681870000,7347204000,None,4147468000,4147468000,None,None,2681840000,97041866000,5352876000,None,49639893000,42338974000,None,None,None,11881623000,7300919000,None,3953664000,11881623000,None,15835287000,16772900000,1137672000,114264783000,None,None,114264783000,649783200,NTES
2023-03-31,CNY,172760985000,131603199000,24889000000,24889000000,993636000,None,41157786000,None,None,4121767000,4121767000,2166486000,None,2731840000,92570352000,5448284000,None,63887505000,56828847000,None,None,None,23875704000,7058658000,None,3730073000,27392771000,None,27530668000,18927112000,1165017000,104731317000,None,91074675000,2710000,653816400,NTES
2022-12-31,CNY,172760985000,131603199000,24889000000,24889000000,993636000,None,41157786000,6342330000,None,4121767000,4121767000,2166486000,None,2973840000,92570352000,5448284000,None,63887505000,56828847000,None,None,None,23875704000,7058658000,931693000,3654964000,23875704000,None,27530668000,18927112000,1277574000,104731317000,None,91074675000,2710000,653816400,NTES
2022-09-30,CNY,172707671000,131592030000,17999166000,17999166000,932905000,None,41115641000,6165151000,None,4134507000,4134507000,None,None,4473840000,98236142000,9215798000,None,63201898000,57028590000,None,None,None,25445617000,6173308000,None,3549900000,25445617000,None,28995517000,16813793000,1125227000,105364713000,None,None,105364713000,658753200,NTES
2022-06-30,CNY,168179586000,128009165000,16461908000,16461908000,843767000,None,40170421000,6022365000,None,4156674000,4156674000,None,None,4473840000,95083282000,10407057000,None,63415096000,57444687000,None,None,None,28027125000,5970409000,None,3355700000,28027125000,None,31382825000,16158729000,None,100830817000,None,None,100830817000,661100800,NTES
2022-03-31,CNY,153643924000,113120254000,14498157000,14498157000,964733000,None,40523670000,5842168000,None,4108090000,4108090000,595280000,None,4473840000,83036394000,126386000,None,54365286000,50501326000,None,None,None,19352313000,3863960000,None,3174100000,22679519000,None,20627453000,18031211000,None,95328080000,None,77494475000,2794000,664600800,NTES
2021-12-31,CNY,153643924000,113120254000,14498157000,14498157000,964733000,None,40523670000,5433858000,None,4108090000,4108090000,595280000,None,5823840000,83036394000,126386000,None,54365286000,50501326000,None,None,None,19352313000,3863960000,1066526000,1275140000,19352313000,None,20627453000,18031211000,1097708000,95328080000,None,77494475000,2794000,664600800,NTES
2021-09-30,CNY,147788304000,108943566000,22266781000,22266781000,1038607000,None,38844738000,4956832000,None,4112765000,4112765000,None,None,6953000000,69066607000,11149245000,None,62683741000,49008285000,None,None,None,19614143000,13675456000,None,None,19614143000,None,19614143000,14724525000,None,83780065000,None,None,83780065000,672345400,NTES
2021-06-30,CNY,154857023000,115959185000,9935805000,9935805000,884311000,None,38897838000,4694354000,None,4134607000,4134607000,None,None,7100000000,90947124000,9739441000,None,67433720000,54341723000,None,None,None,27188198000,13091997000,None,None,27188198000,None,27188198000,14899147000,None,86136044000,None,None,86136044000,677190600,NTES
2021-03-31,CNY,141874582000,107831043000,9117219000,9117219000,621207000,None,34043539000,4651507000,None,4178257000,4178257000,318943000,None,6740000000,84352353000,108757000,None,58876778000,46743491000,None,None,None,19504696000,12133287000,None,None,21827017000,None,19504696000,15159239000,None,82126798000,None,64162689000,2794000,682233800,NTES
2020-12-31,CNY,141874582000,107831043000,9117219000,9117219000,621207000,None,34043539000,4555406000,None,4178257000,4178257000,318943000,None,6630000000,84352353000,108757000,None,58876778000,46743491000,None,None,None,19504696000,12133287000,805735000,None,19504696000,None,19504696000,15159239000,None,82126798000,None,64162689000,2794000,682233800,NTES
2020-09-30,CNY,144731644000,113765137000,6466250000,6466250000,524360000,None,30966507000,4439270000,None,4200099000,4200099000,None,None,4250000000,91933788000,9891740000,None,58637861000,46928909000,None,None,None,22247523000,11708952000,None,None,22247523000,None,22247523000,13307848000,None,85246787000,None,None,85246787000,686254800,NTES
2020-06-30,CNY,144170254000,111113047000,10622795000,10622795000,558789000,None,33057207000,4416247000,None,4221940000,4221940000,None,None,6823390000,85547422000,9365627000,None,57191315000,45195482000,None,None,None,21932603000,11995833000,None,None,21932603000,None,21932603000,13033225000,None,85804783000,None,None,85804783000,656220000,NTES
2020-03-31,CNY,112124371000,85105012000,3246373000,3246373000,650557000,None,27019359000,5072923000,None,3707179000,3707179000,None,None,13067017000,68799670000,117975000,None,49531516000,38243013000,None,None,None,16828226000,11288503000,520963000,None,19624535000,None,16828226000,11600257000,None,61453699000,None,56393640000,2640000,653317400,NTES
2019-12-31,CNY,112124371000,85105012000,3246373000,3246373000,650557000,None,27019359000,5085400000,0,3707179000,3707179000,0,None,11653868000,68799670000,117975000,None,49531516000,38243013000,None,None,None,16828226000,11288503000,471403000,0,16828226000,None,16828226000,11600257000,0,61453699000,0,56393640000,2640000,653317400,NTES
2019-09-30,CNY,105823818000,82546021000,2741419000,2741419000,686749000,None,23277797000,5149265000,0,3303913000,3303913000,0,None,50000000,58640272000,15770885000,None,41771698000,34610569000,None,None,None,15494839000,7161129000,0,0,15494839000,None,15494839000,9700250000,0,63381110000,0,0,63381110000,651504654,NTES
2019-06-30,CNY,92800303000,73043425000,4832320000,4832320000,3966704000,None,19756878000,6187072000,0,3550517000,3550517000,0,None,50000000,50719264000,9030422000,None,41132971000,33932654000,None,None,None,13553805000,7200317000,0,0,13553805000,None,13553805000,10206436000,0,50951338000,0,0,50951338000,649481600,NTES
2019-03-31,CNY,86967928000,68715720000,5389198000,5389198000,5017823000,None,18252208000,6179644000,0,3502569000,3502569000,0,None,50000000,44575062000,306631000,None,40942083000,35109010000,None,None,None,13658554000,5833073000,0,0,14134554000,None,13658554000,11112383000,0,45231636000,0,43997388000,2620000,644144800,NTES
2018-12-31,CNY,86967928000,68715720000,5389198000,5389198000,5017823000,None,18252208000,16526648.60,0,3502569000,3502569000,0,None,16426933.65,44575062000,306631000,None,40942083000,35109010000,None,None,None,13658554000,5833073000,0,0,0,None,13658554000,11112383000,0,45231636000,0,43997388000,2620000,644144800,NTES
2018-09-30,CNY,79988987000,62950752000,4778084000,4778084000,6291106000,None,17038235000,772434596.51,0,3520608000,3520608000,0,None,21837557.69,37658523000,9653790000,None,35861741000,33124259000,None,None,None,13645930000,2737482000,0,0,0,None,13645930000,9536149000,0,43375843000,0,0,6314816491.72,645352600,NTES
2018-06-30,CNY,75400068000,62374252000,3079286000,3079286000,5676108000,None,13025816000,730830983.80,0,586951000,586951000,0,None,22495500.90,41048622000,8706250000,None,31170818000,29620719000,None,None,None,12725741000,1550099000,0,0,0,None,12725741000,8231394000,0,43611502000,0,0,6540417216.56,652869200,NTES
2018-03-31,CNY,71031415000,61947760000,2764140000,2764140000,5474929000,None,9083655000,678544542.63,None,593279000,593279000,0,None,23883448.77,40346032000,233365000,None,24596275000,23750114000,None,None,None,6623502000,846161000,None,0,1515191306.42,None,6623502000,8446112000,None,45732007000,0,42733081000,2678000,662117200,NTES
2017-12-31,CNY,71031415000,61947760000,2764140000,2764140000,5474929000,None,9083655000,579335000,None,593279000,593279000,None,None,2784776000,40346032000,233365000,None,24596275000,23750114000,None,None,None,6623502000,846161000,None,2803000,6623502000,None,6623502000,8446112000,None,45732007000,None,42733081000,2678000,662117200,NTES
2017-09-30,CNY,66499523000,58827390000,2575522000,2575522000,-15252754000,None,7672133000,504482000,None,596458000,596458000,None,None,50000000,38104273000,30140825000,None,20782778000,20095868000,None,None,None,5732593000,686910000,None,None,5732593000,None,5732593000,6128399000,None,45015752000,None,None,45015752000,663474600,NTES
2017-06-30,CNY,65202953000,57620381000,3012500000,3012500000,None,None,7582572000,439855000,None,582742000,582742000,None,None,50000000,38127979000,13076048000,None,20975071000,20189449000,None,None,None,5377687000,785622000,None,None,5377687000,None,5377687000,6800252000,None,43538025000,None,None,43538025000,663082000,NTES
2017-03-31,CNY,58031860000,49919704000,5439499000,5439499000,1578130000,None,8112156000,390225000,None,588887000,588887000,None,None,500000000,30943214000,87237000,None,19568919000,19534998000,None,None,None,3815691000,33921000,None,None,4483442000,None,3815691000,6791882000,None,38191081000,None,35328812000,2676000,662055000,NTES
2016-12-31,CNY,58031860000,49919704000,5439499000,5439499000,1578130000,None,8112156000,348482000,None,588887000,588887000,None,None,2520027000,30943214000,87237000,None,19568919000,19534998000,None,None,None,3815691000,33921000,None,29000,3815691000,None,3815691000,6791882000,None,38191081000,None,35328812000,2676000,662055000,NTES
2016-09-30,CNY,49655423000,39865791000,4481803000,4481803000,1578000000,None,9789632000,324334000,None,591960000,591960000,None,None,1210000000,26378150000,6343889000,None,14408880000,14361393000,None,None,None,3005010000,47487000,None,None,3005010000,None,3005010000,5067563000,None,35003190000,None,36489000000,35003190000,660999000,NTES
2016-06-30,CNY,45765099000,36949039000,5257160000,5257160000,1578000000,None,8816060000,310211000,None,595033000,595033000,None,None,1620000000,22930839000,6269898000,None,12854283000,12811331000,None,None,None,2320920000,42952000,None,None,2321000000,None,2320920000,4830328000,None,32722886000,None,36489000000,32723000000,659794200,NTES
2016-03-31,CNY,41157430000,34408924000,6071487000,6071487000,817765000,None,6748506000,311874000,None,238878000,238878000,None,None,None,19606790000,114198000,None,11833831000,11667423000,None,None,None,2272760000,166408000,None,None,None,None,2272760000,4042313000,None,29240083000,None,26419698000,2685000,662427000,NTES
2015-12-31,CNY,41157430000,34408924000,6071487000,6071487000,817765000,None,6748506000,322956000,None,238878000,238878000,None,None,2874652000,19606790000,114198000,None,11833831000,11667423000,None,None,None,2272760000,166408000,None,13086000,2272760000,None,2272760000,4042313000,None,29240083000,None,26419698000,2685000,662427000,NTES
2015-09-30,CNY,37206585000,33219183000,6270082000,6270082000,None,None,3987402000,285983000,None,116613000,116613000,None,None,None,18038947000,6967954000,None,10096572000,9894502000,None,None,None,2226455000,202070000,None,None,None,None,2226455000,3042347000,None,27034098000,None,None,None,661631200,NTES
2015-06-30,CNY,35001728000,31297440000,5389872000,5389872000,None,None,3704288000,263906000,None,79372000,79372000,None,None,None,17516604000,6616689000,None,9238864000,9044602000,None,None,None,2139760000,194262000,None,None,None,None,2139760000,2729720000,None,25738605000,None,None,None,661207800,NTES
2015-03-31,CNY,30354671000,27732522000,2021453000,2021453000,4237356000,None,2622149000,214120000,None,77648000,77648000,None,None,None,20555126000,45450000,None,6862877000,6756447000,None,None,None,2049865000,106430000,None,None,None,None,2049865000,2328080000,None,23491794000,None,21223973000,2674000,657224000,NTES
2014-12-31,CNY,30354671000,27732522000,2021453000,2021453000,4237356000,None,2622149000,206496000,None,77648000,77648000,None,None,1050478000,20555126000,45450000,None,6862877000,6756447000,None,None,None,2049865000,106430000,None,17155000,2049865000,None,2049865000,2328080000,None,23491794000,None,21223973000,2674000,657224000,NTES
2014-09-30,CNY,28443077000,26162503000,2194934000,2194934000,None,None,2280574000,166954000,None,40414000,40414000,None,None,None,19225270000,3974161000,None,6152567000,6064973000,None,None,None,2061088000,87594000,None,None,None,None,2061088000,1981299000,None,22325462000,None,None,None,656087000,NTES
